scenario,date,hour,original,final,emergency,soc,actual_net,predicted_net,price,interval_cost
4-2,2025-07-06,9.583333333333334,0.0,0.0,5.46905,1200.0,5.46905,71.73868815104167,0.9111,24.914257275000004
4-2,2025-07-06,9.75,0.0,0.0,0.0,1205.0781435805814,-5.352833333333213,-25.553548177083332,1.0065,0.0
4-2,2025-07-06,9.916666666666666,3.002512508491994,3.002512508491994,96.23327082484133,1200.0,104.05333333333328,-111.37386067708333,1.2772,618.3804764632825
4-2,2025-07-06,10.083333333333334,4.448110958951626,4.448110958951626,91.61897237438173,1200.0,96.06708333333336,-89.56111653645833,1.3112,606.486345975824
4-2,2025-07-06,10.25,0.0,0.0,0.0,1222.5414424855421,-23.76076666666677,-143.31754557291666,1.2101,0.0
4-2,2025-07-06,10.416666666666666,0.0,0.0,0.0,1347.3573323018031,-131.56749999999997,-265.695068359375,1.1636,0.0
4-2,2025-07-06,10.583333333333334,0.0,0.0,0.0,1454.1374718996715,-112.55615000000004,-264.634765625,1.2057,0.0
4-2,2025-07-06,10.75,0.0,0.0,0.0,1547.4258012945963,-98.33453333333334,-231.20263671875,0.9562,0.0
4-2,2025-07-06,10.916666666666666,602.257228728225,602.257228728225,0.0,2238.312061443031,-126.0008333333332,-230.7431640625,0.5592,336.7822423048234
4-2,2025-07-06,11.083333333333334,591.7203132972254,591.7203132972254,0.0,2908.600479373673,-114.82571666666672,-233.50838216145834,0.5593,330.94917122713815
4-2,2025-07-06,11.25,21.200667612412815,21.200667612412815,0.0,3056.399756687086,-134.59345,-216.6640625,0.611,12.95360791118423
4-2,2025-07-06,11.416666666666666,180.65631422445858,180.65631422445858,0.0,3399.123517577731,-180.60625000000013,-165.41446940104166,0.5537,100.02940118608271
4-2,2025-07-06,11.583333333333334,81.36556663304766,81.36556663304766,0.0,3642.0495134747007,-174.70091666666667,-124.68196614583333,0.5697,46.353963310847256
4-2,2025-07-06,11.75,49.02137191493421,49.02137191493421,0.0,3873.6567265193025,-195.11406666666667,-176.37434895833334,0.5631,27.603934525299454
4-2,2025-07-06,11.916666666666666,561.3912224502908,561.3912224502908,0.0,4638.772942538753,-245.11208333333343,-246.11629231770834,0.5174,290.46381849578046
4-2,2025-07-06,12.083333333333334,0.0,0.0,0.0,4862.092484935419,-235.39946666666674,-194.29679361979166,0.5347,0.0
4-2,2025-07-06,12.25,23.215478486953543,23.215478486953543,0.0,5045.073123463551,-169.66304999999997,-154.036865234375,0.5789,13.439440496097406
4-2,2025-07-06,12.416666666666666,603.2645310361717,603.2645310361717,0.0,5731.566792394863,-120.36333333333339,-191.77522786458334,0.5731,345.73090273683
4-2,2025-07-06,12.583333333333334,560.6165015227805,560.6165015227805,0.0,6401.130610663624,-145.1657333333334,-239.55452473958334,0.5137,287.98869683225234
4-2,2025-07-06,12.75,0.0,0.0,0.0,6473.8091432589445,-76.60990000000008,-247.30257161458334,0.6884,0.0
4-2,2025-07-06,12.916666666666666,0.0,0.0,0.0,6413.641101106244,57.08041666666668,-204.03076171875,1.0015,0.0
4-2,2025-07-06,13.083333333333334,0.0,0.0,0.0,6352.110960556053,58.372616666666694,-142.54475911458334,1.0514,0.0
4-2,2025-07-06,13.25,0.0,0.0,0.0,6293.627340735459,55.48243333333327,-129.10335286458334,1.0282,0.0
4-2,2025-07-06,13.416666666666666,0.0,0.0,0.0,6182.330978485833,105.58500000000004,-132.94775390625,1.0326,0.0
4-2,2025-07-06,13.583333333333334,0.0,0.0,0.0,6038.060721367798,136.8667833333334,-109.39567057291667,0.9973,0.0
4-2,2025-07-06,13.75,0.0,0.0,0.0,5849.066828075441,179.29535,-79.48966471354167,1.1384,0.0
4-2,2025-07-06,13.916666666666666,0.0,0.0,0.0,5621.855421371421,215.55166666666673,-60.954752604166664,1.3748,0.0
4-2,2025-07-06,14.083333333333334,0.0,0.0,0.0,5420.061155156979,191.43885,-46.902506510416664,1.3758,0.0
4-2,2025-07-06,14.25,0.0,0.0,0.0,5210.151360101155,199.13791666666657,-12.923095703125,1.2903,0.0
4-2,2025-07-06,14.416666666666666,0.0,0.0,0.0,4914.596105877206,280.3883333333333,29.716389973958332,1.3056,0.0
4-2,2025-07-06,14.583333333333334,0.0,0.0,0.0,4515.945276764374,378.19338333333343,54.7919921875,1.4136,0.0
4-2,2025-07-06,14.75,0.0,0.0,0.0,4097.143448149442,397.3102999999999,120.79052734375,1.1986,0.0
4-2,2025-07-06,14.916666666666666,443.36008995624314,443.36008995624314,0.0,4181.848302894698,354.07333333333327,218.860107421875,0.7939,351.98357541626143
4-2,2025-07-06,15.083333333333334,275.9370382434069,275.9370382434069,0.0,4086.0056980864297,366.8613166666666,275.0104166666667,0.7768,214.3478913074785
4-2,2025-07-06,15.25,295.33071977414767,295.33071977414767,0.0,3895.8019733414926,475.7738166666668,287.99755859375,0.9086,268.33749198679055
4-2,2025-07-06,15.416666666666666,304.1618901443353,304.1618901443353,0.0,3616.779078767913,568.8662499999999,303.9033203125,0.9428,286.7638300280793
4-2,2025-07-06,15.583333333333334,390.2901364114514,390.2901364114514,0.0,3494.6625651116206,506.1400333333333,370.9459635416667,0.8805,343.65046511028294
4-2,2025-07-06,15.75,426.2945974236051,426.2945974236051,0.0,3370.226936468236,544.3446,398.4756673177083,0.8869,378.0806784549954
4-2,2025-07-06,15.916666666666666,418.0023036116351,418.0023036116351,0.0,3088.999228264721,684.7983333333333,396.64501953125,0.9576,400.27900593850177
4-2,2025-07-06,16.083333333333332,475.33377789277375,475.33377789277375,0.0,2880.8420495943546,672.8090166666667,472.017333984375,0.9426,448.04961904172853
4-2,2025-07-06,16.25,564.052283220596,564.052283220596,0.0,2793.1627714302576,647.23215,580.0035400390625,0.9394,529.8707148574279
4-2,2025-07-06,16.416666666666668,651.5478916535181,651.5478916535181,0.0,2744.181260134229,698.0158333333333,637.8959554036459,0.9867,642.8823046945264
4-2,2025-07-06,16.583333333333332,622.8292851902944,622.8292851902944,0.0,2589.7350765545284,769.3498,605.3896077473959,1.0156,632.545422039263
4-2,2025-07-06,16.75,607.2867831041191,607.2867831041191,0.0,2356.8021606383522,828.26635,604.741455078125,1.0238,621.7402085419972
4-2,2025-07-06,16.916666666666668,675.2947123882075,675.2947123882075,0.0,2148.3827249656642,873.0187499999998,676.0914306640625,1.0413,703.1843840098404
4-2,2025-07-06,17.083333333333332,744.6298047571141,744.6298047571141,0.0,1968.1307248925616,915.6318666666666,747.7165120442709,1.094,814.6250064042829
4-2,2025-07-06,17.25,796.2958924136401,796.2958924136401,0.0,1825.895525997793,931.23205,789.84765625,1.1329,902.1236165154129
4-2,2025-07-06,17.416666666666668,829.8351998362467,829.8351998362467,0.0,1685.4884125060635,963.0370833333333,827.5319010416666,1.1366,943.1906881338781
4-2,2025-07-06,17.583333333333332,894.4895725872062,894.4895725872062,0.0,1514.7175194036174,1056.4970666666666,878.2022501627604,1.1392,1019.0025210913453
4-2,2025-07-06,17.75,762.5343094193746,762.5343094193746,0.0,1294.1521761776103,971.7809666666666,773.0477701822916,1.2086,921.5989663642561
4-2,2025-07-06,17.916666666666668,607.2125482140596,607.2125482140596,66.6843547711322,1200.0,763.2175000000001,604.2734578450521,1.3063,1228.750614919676
4-2,2025-07-06,18.083333333333332,638.536124262807,638.536124262807,111.45762573719298,1200.0,749.99375,649.9676411946615,1.3265,1586.260871536546
4-2,2025-07-06,18.25,761.7451897177679,761.7451897177679,85.99312694889886,1200.0,847.7383166666667,762.7548319498698,1.3453,1603.2085721490812
4-2,2025-07-06,18.416666666666668,794.9439674581921,794.9439674581921,125.41519920847452,1200.0,920.3591666666666,817.9082336425781,1.3786,1960.3967216818787
4-2,2025-07-06,18.583333333333332,826.1510811334225,826.1510811334225,97.2622021999108,1200.0,923.4132833333333,833.8320922851562,1.3891,1823.1410921819177
4-2,2025-07-06,18.75,840.7340248161064,840.7340248161064,119.01957518389361,1200.0,959.7536,841.3285039265951,1.5408,2212.3297926533733
4-2,2025-07-06,18.916666666666668,26.736458506513486,26.736458506513486,993.3752081601532,1200.0,1020.1116666666667,856.5508610407511,1.735,8663.91768629813
4-2,2025-07-06,19.083333333333332,53.241584546359036,53.241584546359036,937.6589821203077,1200.0,990.9005666666667,871.5887044270834,1.6867,7997.549606365958
4-2,2025-07-06,19.25,19.60636318359525,19.60636318359525,927.5817201497381,1200.0,947.1880833333333,851.3462700843811,1.6124,7509.777127844417
4-2,2025-07-06,19.416666666666668,52.62826333627356,52.62826333627356,902.7834033303932,1200.0,955.4116666666667,818.4773763020834,1.6401,7489.590913708711
4-2,2025-07-06,19.583333333333332,13.579158701602978,13.579158701602978,999.8218079650637,1200.0,1013.4009666666667,837.4012858072916,1.6847,8444.875808058305
4-2,2025-07-06,19.75,41.416766188081056,41.416766188081056,960.4331004785857,1200.0,1001.8498666666668,869.2166341145834,1.6818,8145.936659299542
4-2,2025-07-06,19.916666666666668,48.24464569027009,48.24464569027009,902.8103543097299,1200.0,951.055,879.0479329427084,1.656,7555.16286694765
4-2,2025-07-06,20.083333333333332,33.01168863971501,33.01168863971501,970.6060446936184,1200.0,1003.6177333333334,869.9811197916666,1.6785,8201.221349472955
4-2,2025-07-06,20.25,27.911996190446757,27.911996190446757,1011.9886371428867,1200.0,1039.9006333333334,862.4576009114584,1.6852,8574.053552546104
4-2,2025-07-06,20.416666666666668,28.981063569200614,28.981063569200614,981.9789364307994,1200.0,1010.96,857.1729329427084,1.7025,8408.435957093743
4-2,2025-07-06,20.583333333333332,16.441159371888716,16.441159371888716,976.1452072947781,1200.0,992.5863666666668,842.5343424479166,1.7731,8683.16715495415
4-2,2025-07-06,20.75,852.4664214778381,852.4664214778381,152.14914518882858,1200.0,1004.6155666666667,849.242431640625,1.5304,2468.8598704145998
4-2,2025-07-06,20.916666666666668,875.8999657997377,875.8999657997377,136.05670086692885,1200.0,1011.9566666666666,871.0867513020834,1.1098,1727.052415155137
4-2,2025-07-06,21.083333333333332,870.7573537526442,870.7573537526442,100.85316291402239,1200.0,971.6105166666666,866.6864420572916,1.0508,1444.874345273552
4-2,2025-07-06,21.25,871.5073984320361,871.5073984320361,90.5857849012973,1200.0,962.0931833333334,865.1527506510416,1.1021,1459.661271510546
4-2,2025-07-06,21.416666666666668,887.2818762923589,887.2818762923589,102.91312370764115,1200.0,990.195,890.238037109375,1.1144,1562.2188482391812
4-2,2025-07-06,21.583333333333332,915.111860074814,915.111860074814,61.20190659185266,1200.0,976.3137666666667,918.8675130208334,1.1569,1412.715339601124
4-2,2025-07-06,21.75,845.3706670207463,845.3706670207463,62.035716312587056,1200.0,907.4063833333333,844.2708333333334,0.9669,1117.3005684555617
4-2,2025-07-06,21.916666666666668,701.146257202834,701.146257202834,132.11874279716596,1200.0,833.265,700.9728190104166,0.6333,862.3899237537807
4-2,2025-07-06,22.083333333333332,1472.8799455684791,1472.8799455684791,0.0,1821.1787192022994,818.1000833333333,648.9084065755209,0.5456,803.6032983021622
4-2,2025-07-06,22.25,654.5213070758074,654.5213070758074,0.0,1660.4971268970073,806.9572499999999,652.7632242838541,0.5498,359.85581463027887
4-2,2025-07-06,22.416666666666668,685.7397423406179,685.7397423406179,0.0,1547.6773293108974,792.77,668.9302978515625,0.5425,372.0138102197852
4-2,2025-07-06,22.583333333333332,493.32828994509185,493.32828994509185,0.0,1206.906096818554,816.6122666666666,684.0745442708334,0.5781,285.1930844172576
4-2,2025-07-06,22.75,651.6911598054045,651.6911598054045,145.2699414881135,1200.0,803.5128,652.706787109375,0.581,800.6417438699096
4-2,2025-07-06,22.916666666666668,1456.974056150113,1456.974056150113,0.0,1878.5685505984577,741.6999999999999,616.4557698567709,0.5479,798.276085364647
4-2,2025-07-06,23.083333333333332,0.0,0.0,63.4300661315649,1200.0,707.1767166666667,671.49560546875,0.5506,174.62297206019815
4-2,2025-07-06,23.25,53.74582505907456,53.74582505907456,696.4984916075921,1200.0,750.2443166666667,694.8575032552084,0.539,1906.0324345893023
4-2,2025-07-06,23.416666666666668,675.3340683737915,675.3340683737915,135.60759829287508,1200.0,810.9416666666666,664.374755859375,0.5194,702.9414478799439
4-2,2025-07-06,23.583333333333332,1428.5234671811145,1428.5234671811145,0.0,1812.591305926057,782.7955333333333,659.7122802734375,0.5496,785.1164975627405
4-2,2025-07-06,23.75,676.5323776574959,676.5323776574959,0.0,1706.2991718179526,777.3699499999999,674.2156575520834,0.5447,368.507186110038
4-2,2025-07-06,23.916666666666668,0.0,0.0,318.3874318795009,1200.0,798.7049999999999,693.7639973958334,0.502,799.1524540175474
3,2025-07-06,0.08333333333333333,1535.9106415348306,1535.9106415348306,0.0,1918.7166874155746,778.3167333333334,700.9466145833334,0.4248,652.454840523996
3,2025-07-06,0.25,1509.8781016444455,1509.8781016444455,0.0,2617.0206449547604,773.8011,680.7769368489584,0.4245,640.9432541480671
3,2025-07-06,0.4166666666666667,1536.2050860520233,1536.2050860520233,0.0,3324.142377597619,790.8333333333334,683.2081705729166,0.4269,655.8059512356087
3,2025-07-06,0.5833333333333334,1512.5332571212548,1512.5332571212548,0.0,4024.5717071479617,774.2159166666667,677.0221761067709,0.4272,646.1542074422001
3,2025-07-06,0.75,1508.0202524472381,1508.0202524472381,0.0,4728.875439041993,765.6189333333333,667.0074462890625,0.4271,644.0754498202153
3,2025-07-06,0.9166666666666666,1491.3351005537752,1491.3351005537752,0.0,5404.6922177455845,778.9616666666667,655.716552734375,0.4285,639.0370905872927
3,2025-07-06,1.0833333333333333,713.7763762304102,713.7763762304102,0.0,5334.803959033919,780.0781999999999,642.6048177083334,0.4311,307.7089957929298
3,2025-07-06,1.25,1480.6183768995027,1480.6183768995027,0.0,6021.602151379517,756.6695166666667,654.1605631510416,0.4302,636.9620257421661
3,2025-07-06,1.4166666666666667,1470.5877252349937,1470.5877252349937,0.0,6718.418943737861,736.0783333333334,664.5000406901041,0.4279,629.2644876280539
3,2025-07-06,1.5833333333333333,640.5682256991057,640.5682256991057,0.0,6598.8214540374365,754.0283666666666,627.4166666666666,0.4312,276.2130189214544
3,2025-07-06,1.75,669.4200488331215,669.4200488331215,0.0,6514.278750132252,749.6243,655.8333740234375,0.4333,290.05970715939156
3,2025-07-06,1.9166666666666667,1548.7317582996634,1548.7317582996634,0.0,7287.734005408209,733.4383333333334,711.4618326822916,0.4311,667.6582610029849
3,2025-07-06,2.0833333333333335,1496.14351858879,1496.14351858879,0.0,7978.278903875504,768.2452833333333,645.7657063802084,0.4293,642.2944125301675
3,2025-07-06,2.25,626.7787002270234,626.7787002270234,0.0,7849.04961661855,749.3763666666667,625.4001057942709,0.4324,271.0191099781649
3,2025-07-06,2.4166666666666665,688.9153590978749,688.9153590978749,0.0,7832.428712394917,704.6833333333334,668.606689453125,0.4367,300.84933731804193
3,2025-07-06,2.5833333333333335,677.1955366819022,677.1955366819022,0.0,7740.474969597898,764.4305166666667,667.5742594401041,0.4348,294.4446193492911
3,2025-07-06,2.75,634.9412753053427,634.9412753053427,0.0,7592.388361928071,775.4285666666666,634.2897542317709,0.4335,275.2470428448661
3,2025-07-06,2.9166666666666665,622.9603955053116,622.9603955053116,0.0,7502.453602172086,708.2800000000001,621.633544921875,0.4357,271.42384432166426
3,2025-07-06,3.0833333333333335,629.1775729200706,629.1775729200706,0.0,7437.138625923152,691.1408,619.7587483723959,0.4374,275.2022703952389
3,2025-07-06,3.25,619.8025577740615,619.8025577740615,0.0,7355.30735614942,697.4345166666667,612.3022054036459,0.4371,270.9156980030423
3,2025-07-06,3.4166666666666665,581.1642127096806,581.1642127096806,0.0,7239.291343025591,691.2266666666666,599.5985107421875,0.4356,253.15513105633684
3,2025-07-06,3.5833333333333335,599.5328773990653,599.5328773990653,0.0,7152.506368415567,681.8643333333333,603.9855143229166,0.4353,260.97666153181314
3,2025-07-06,3.75,605.2879875957434,605.2879875957434,0.0,7022.440680539379,728.6791333333334,609.2655436197916,0.436,263.9055625917441
3,2025-07-06,3.9166666666666665,613.1237407441275,613.1237407441275,0.0,6841.889110159827,784.41,616.0360107421875,0.4378,268.42557369777904
3,2025-07-06,4.083333333333333,656.741021909639,656.741021909639,0.0,6754.790484524178,739.3700333333335,639.2556771039963,0.4401,289.0317237424321
3,2025-07-06,4.25,657.4489674065384,657.4489674065384,0.0,6705.498798503963,704.2111666666666,650.1991195480028,0.4389,288.5543517947297
3,2025-07-06,4.416666666666667,637.4493753612019,637.4493753612019,0.0,6610.434803149429,727.6350000000001,641.0504395564398,0.4364,278.1829074076285
3,2025-07-06,4.583333333333333,617.8219935460187,617.8219935460187,0.0,6477.373320235813,744.0552000000001,630.0196388562521,0.4393,271.409201764766
3,2025-07-06,4.75,616.8059768772946,616.8059768772946,0.0,6377.79677382653,711.2725833333334,616.0498732725779,0.4422,272.75160297513963
3,2025-07-06,4.916666666666667,600.1361833051185,600.1361833051185,0.0,6302.841499668119,671.245,605.8135061264038,0.4395,263.7598525625996
3,2025-07-06,5.083333333333333,600.5853275017815,600.5853275017815,0.0,6214.416462562548,684.4726833333334,596.2559827168783,0.4333,260.23362240652193
3,2025-07-06,5.25,565.9793318536377,565.9793318536377,0.0,6108.7484962148455,666.2247666666667,570.5352630615234,0.4439,251.2382254098298
3,2025-07-06,5.416666666666667,1346.6261208312071,1346.6261208312071,0.0,6818.184416643847,598.8149999999999,531.4014994303385,0.4301,579.1838945695022
3,2025-07-06,5.583333333333333,1302.1673482891842,1302.1673482891842,0.0,7517.450367486952,565.0763166666667,493.24059041341144,0.3713,483.49473641977414
3,2025-07-06,5.75,84.9681140391878,84.9681140391878,0.0,6959.677254954895,614.11815,531.8655395507812,0.5708,48.49979949356839
3,2025-07-06,5.916666666666667,0.0,0.0,0.0,6233.494009099982,688.9179166666667,613.2779947916666,0.9099,0.0
3,2025-07-06,6.083333333333333,0.0,0.0,0.0,5519.997821217663,676.8819166666667,586.9695027669271,0.9368,0.0
3,2025-07-06,6.25,0.0,0.0,0.0,4859.385737830242,626.7116500000001,521.0621744791666,0.8758,0.0
3,2025-07-06,6.416666666666667,0.0,0.0,0.0,4256.446114907163,571.99875,472.31134033203125,0.8759,0.0
3,2025-07-06,6.583333333333333,0.0,0.0,0.0,3727.749322524127,501.5658166666667,425.0111897786458,0.8601,0.0
3,2025-07-06,6.75,0.0,0.0,0.0,3254.1006515116774,449.3425833333334,393.8484293619792,0.8442,0.0
3,2025-07-06,6.916666666666667,0.0,0.0,0.0,2811.0102114630345,420.3525,365.3190104166667,0.8334,0.0
3,2025-07-06,7.083333333333333,0.0,0.0,0.0,2404.3774948763808,385.7656666666667,308.9173583984375,0.8092,0.0
3,2025-07-06,7.25,0.0,0.0,0.0,2042.666864955433,343.14883333333336,263.866943359375,0.7972,0.0
3,2025-07-06,7.416666666666667,0.0,0.0,0.0,1763.1944278648243,265.1308333333334,224.46573893229166,0.7644,0.0
3,2025-07-06,7.583333333333333,0.0,2.2132242232105166,0.0,1603.227124316868,153.97153333333344,165.140625,0.6899,2.2903550873894027
3,2025-07-06,7.75,0.0,0.0,0.0,1347.694323751961,242.41970000000006,213.86918131510416,0.86,0.0
3,2025-07-06,7.916666666666667,0.0,0.0,317.58944517298255,1200.0,457.70458333333335,321.287109375,1.1617,1844.718292287269
3,2025-07-06,8.083333333333334,0.0,8.42059312463272,465.4074902087006,1200.0,473.8280833333333,299.8631184895833,1.1683,2733.434522475387
3,2025-07-06,8.25,0.0,10.1583186621761,390.6148313378239,1200.0,400.77315,255.59366861979166,1.0956,2156.4822269580195
3,2025-07-06,8.416666666666666,0.0,0.0,345.89750000000004,1200.0,345.89750000000004,230.310546875,1.0849,1876.3209887500002
3,2025-07-06,8.583333333333334,0.0,0.0,302.16376666666656,1200.0,302.16376666666656,163.52115885416666,1.061,1602.978782166666
3,2025-07-06,8.75,0.0,0.0,266.9735666666667,1200.0,266.9735666666667,132.57747395833334,1.043,1392.267150166667
3,2025-07-06,8.916666666666666,0.0,78.86293440160732,151.23581559839266,1200.0,230.09874999999997,124.64021809895833,1.036,905.9545248597718
3,2025-07-06,9.083333333333334,0.0,34.96608889589,149.48124443744337,1200.0,184.44733333333338,48.05810546875,1.0147,811.6132292573582
3,2025-07-06,9.25,0.0,8.481673130861964,162.41882686913792,1200.0,170.90049999999988,-11.498779296875,0.9922,818.383074218455
3,2025-07-06,9.416666666666666,0.0,20.978476300556697,116.5536070327765,1200.0,137.5320833333332,-25.63037109375,0.97,595.8086771262759
3,2025-07-06,9.583333333333334,0.0,5.485134865686784,0.0,1200.0152594434285,5.46905,-55.234456380208336,0.9422,7.752141105675132
3,2025-07-06,9.75,0.0,5.078878043926579,0.0,1209.9116497971183,-5.352833333333213,-115.56722005208333,0.9569,7.289967600350016
3,2025-07-06,9.916666666666666,0.0,0.0,94.65031671468135,1200.0,104.05333333333328,-170.576171875,0.9977,472.16310493118795
3,2025-07-06,10.083333333333334,0.0,0.0,96.06708333333336,1200.0,96.06708333333336,-173.08333333333334,0.9919,476.4446997916668
3,2025-07-06,10.25,0.0,0.0,0.0,1222.5414424855421,-23.76076666666677,-214.46818033854166,0.9588,0.0
3,2025-07-06,10.416666666666666,0.0,0.0,0.0,1347.3573323018031,-131.56749999999997,-291.4283040364583,0.9549,0.0
3,2025-07-06,10.583333333333334,0.0,0.0,0.0,1454.1374718996715,-112.55615000000004,-302.2736002604167,0.9839,0.0
3,2025-07-06,10.75,0.0,0.0,0.0,1547.4258012945963,-98.33453333333334,-314.1172688802083,0.799,0.0
3,2025-07-06,10.916666666666666,0.0,0.0,0.0,1666.960687418376,-126.0008333333332,-338.2886555989583,0.5025,0.0
3,2025-07-06,11.083333333333334,0.0,0.0,0.0,1775.8939270067233,-114.82571666666672,-308.0052897135417,0.4662,0.0
3,2025-07-06,11.25,0.0,0.0,0.0,1903.5804850487202,-134.59345,-308.972900390625,0.5007,0.0
3,2025-07-06,11.416666666666666,0.0,0.0,0.0,2074.918617947256,-180.60625000000013,-338.8111979166667,0.4827,0.0
3,2025-07-06,11.583333333333334,0.0,0.0,0.0,2240.654459743037,-174.70091666666667,-299.6665852864583,0.4785,0.0
3,2025-07-06,11.75,0.0,0.0,0.0,2425.7559160044184,-195.11406666666667,-315.91845703125,0.4662,0.0
3,2025-07-06,11.916666666666666,48.524896077691366,48.524896077691366,0.0,2704.3244140616603,-245.11208333333343,-388.1746419270833,0.4432,21.506233941632814
3,2025-07-06,12.083333333333334,278.84782014860673,278.84782014860673,0.0,3192.182226131102,-235.39946666666674,-372.2113444010417,0.4411,122.99977346755043
3,2025-07-06,12.25,0.0,0.0,0.0,3353.1387279624114,-169.66304999999997,-316.9622395833333,0.4551,0.0
3,2025-07-06,12.416666666666666,0.0,0.0,0.0,3467.3254119934313,-120.36333333333339,-291.8671061197917,0.4463,0.0
3,2025-07-06,12.583333333333334,548.7695223994708,554.6178321770147,0.0,4131.1983928433365,-145.1657333333334,-294.3885091145833,0.4113,229.31701928015806
3,2025-07-06,12.75,0.0,0.0,0.0,4203.876925438657,-76.60990000000008,-263.4029947916667,0.5682,0.0
3,2025-07-06,12.916666666666666,0.0,0.0,0.0,4143.708883285956,57.08041666666668,-194.6044921875,0.8279,0.0
3,2025-07-06,13.083333333333334,0.0,0.0,0.0,4082.1787427357654,58.372616666666694,-146.73006184895834,0.8636,0.0
3,2025-07-06,13.25,0.0,0.0,0.0,4023.6951229151714,55.48243333333327,-143.44547526041666,0.8416,0.0
3,2025-07-06,13.416666666666666,0.0,0.0,0.0,3912.398760665545,105.58500000000004,-146.77596028645834,0.8618,0.0
3,2025-07-06,13.583333333333334,0.0,0.0,0.0,3768.12850354751,136.8667833333334,-94.9609375,0.8623,0.0
3,2025-07-06,13.75,0.0,0.0,0.0,3579.134610255153,179.29535,-39.538330078125,0.9026,0.0
3,2025-07-06,13.916666666666666,0.0,0.0,0.0,3351.9232035511322,215.55166666666673,-15.59423828125,0.9754,0.0
3,2025-07-06,14.083333333333334,0.0,0.0,0.0,3150.1289373366903,191.43885,-5.409261067708333,1.0002,0.0
3,2025-07-06,14.25,0.0,0.0,0.0,2940.2191422808664,199.13791666666657,14.45166015625,0.9978,0.0
3,2025-07-06,14.416666666666666,0.0,0.0,0.0,2644.663888056918,280.3883333333333,43.996500651041664,1.0271,0.0
3,2025-07-06,14.583333333333334,0.0,0.0,0.0,2246.013058944086,378.19338333333343,76.36458333333333,1.0906,0.0
3,2025-07-06,14.75,0.0,0.0,0.0,1827.2112303291538,397.3102999999999,139.63899739583334,0.9376,0.0
3,2025-07-06,14.916666666666666,219.86751743376303,219.86751743376303,0.0,1685.74587916786,354.07333333333327,219.74430338541666,0.6694,147.17931617016097
3,2025-07-06,15.083333333333334,473.0084888784794,473.0084888784794,0.0,1786.4459285804985,366.8613166666666,262.5992024739583,0.66,312.1856026597964
3,2025-07-06,15.25,272.02121404941386,272.02121404941386,0.0,1571.6718274279303,475.7738166666668,266.0975748697917,0.7217,196.31771017946198
3,2025-07-06,15.416666666666666,278.5473953229869,278.5473953229869,0.0,1265.6488846043342,568.8662499999999,278.3580729166667,0.7308,203.56243650203885
3,2025-07-06,15.583333333333334,354.7746698103903,354.7746698103903,89.08536316316562,1200.0,506.1400333333333,346.4584147135417,0.7534,602.871799270793
3,2025-07-06,15.75,379.74668779999246,379.74668779999246,164.59791220000756,1200.0,544.3446,381.8621419270833,0.7823,940.9005674362636
3,2025-07-06,15.916666666666666,396.3458767251371,396.3458767251371,288.4524566081962,1200.0,684.7983333333333,389.06396484375,0.8055,1480.998872691608
3,2025-07-06,16.083333333333332,496.58458556911046,496.58458556911046,176.22443109755625,1200.0,672.8090166666667,463.8674723307292,0.8271,1139.501245528155
3,2025-07-06,16.25,562.5814497958171,562.5814497958171,84.65070020418295,1200.0,647.23215,539.7659912109375,0.8519,839.8327946007739
3,2025-07-06,16.416666666666668,567.325127621749,567.325127621749,130.69070571158431,1200.0,698.0158333333333,565.9554036458334,0.8791,1073.1865166475482
3,2025-07-06,16.583333333333332,547.2668367445858,547.2668367445858,222.08296325541414,1200.0,769.3498,563.8990478515625,0.9024,1495.8919236867428
3,2025-07-06,16.75,583.9346008181309,583.9346008181309,244.3317491818691,1200.0,828.26635,582.1341145833334,0.9163,1654.4651836063867
3,2025-07-06,16.916666666666668,629.0346139972468,629.0346139972468,243.98413600275308,1200.0,873.0187499999998,633.0349934895834,0.9264,1712.8721843718017
3,2025-07-06,17.083333333333332,668.8394627693831,668.8394627693831,246.79240389728352,1200.0,915.6318666666666,688.4842529296875,0.9462,1800.4307625104386
3,2025-07-06,17.25,715.5129443229598,715.5129443229598,215.71910567704015,1200.0,931.23205,732.9805908203125,0.9742,1747.82047411229
3,2025-07-06,17.416666666666668,782.1104458983056,782.1104458983056,180.92663743502771,1200.0,963.0370833333333,783.4409586588541,0.9862,1663.4665709370306
3,2025-07-06,17.583333333333332,833.5026406979946,833.5026406979946,222.99442596867198,1200.0,1056.4970666666666,839.4839884440104,0.976,1901.711376048362
3,2025-07-06,17.75,745.2032180522066,745.2032180522066,226.57774861446,1200.0,971.7809666666666,735.9293009440104,1.0742,2017.446384639945
3,2025-07-06,17.916666666666668,569.8857289993954,569.8857289993954,193.3317710006047,1200.0,763.2175000000001,568.8546752929688,1.2313,1891.9473462821784
3,2025-07-06,18.083333333333332,582.5739077146858,601.7721157488518,148.2216342511482,1200.0,749.99375,613.4662068684896,1.2561,1698.849363062327
3,2025-07-06,18.25,512.1090874779666,723.9969595522888,123.74135711437793,1200.0,847.7383166666667,726.2177124023438,1.2447,1803.1317687415192
3,2025-07-06,18.416666666666668,713.300886897934,723.1824296172639,197.17673704940273,1200.0,920.3591666666666,784.4218546549479,1.2545,2150.221638767936
3,2025-07-06,18.583333333333332,720.3552856654575,758.5821702313025,164.83111310203083,1200.0,923.4132833333333,801.100107828776,1.2522,2005.8380451221274
