day,date,month,scenario,planned_kwh,final_kwh,emergency_kwh,emergency_minutes,charge_kwh,discharge_kwh,surplus_kwh,initial_soc,final_soc,planned_cost,up_cost,down_cost,emergency_cost,total_cost,violations,max_balance_error,max_state_error,solve_execute_seconds,solver_calls,timeout_count,fallback_count,incumbent_count,gap_certified_count,weight,updates,name,seed,kind,method,update_hours,anticipate,raw_pv,known_price
184,2025-07-04,7,3,31459.986733989197,32907.972742253696,7512.924510185107,570,12282.263794528526,11054.037415075676,10311.80340631928,1200.0,1200.0,17173.978244523292,2649.088163777459,0.0,29409.726071210753,49232.79247951151,0,0.0,8.952838470577262e-13,10.181080040987581,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
185,2025-07-05,7,3,31882.329085827216,34152.66778513504,6774.520350699078,580,12256.851702111124,11031.16653190001,10911.422998956336,1200.0,1200.0,17086.544133794763,4214.934818261354,3.9039931865167468,27550.091836860673,48855.47478210331,0,0.0,9.094947017729282e-13,10.102974415989593,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
186,2025-07-06,7,3,62137.41685100482,70380.73773155607,10746.967537120852,610,13337.237186769296,12003.513468092366,0.0,1200.0,1200.0,38180.85251011574,16592.698012485613,7.408899082402872,55091.08908749282,109872.04850917659,0,0.0,4.547473508864641e-13,10.35328883305192,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
187,2025-07-07,7,3,70760.63588229487,71494.30483241429,3975.4140110322946,340,19070.025919813495,17149.611595830404,139.82175279683486,1200.0,1214.137206831089,44011.50362409526,1652.9624316517811,59.627189816609636,20721.83389154474,66445.92713710839,0,0.0,8.952838470577262e-13,10.117320916964673,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
188,2025-07-08,7,3,80180.209790567,81655.85064171736,382.1566481805935,60,21590.183016296847,19279.47679997779,4155.914056912231,1214.137206831089,1374.030308144331,49580.97570676073,3030.802103524677,21.775245737203516,2590.441805336593,55223.9948613592,0,0.0,9.094947017729282e-13,9.897570125060156,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
189,2025-07-09,7,3,79915.13139341726,80051.27101067593,207.82953326813933,70,20833.594244395194,18690.354318420745,4057.135601302963,1374.030308144331,1437.1498989055285,49651.83728631135,143.20594280556782,4.026802420515476,1279.2426118207695,51078.3126433582,0,0.0,9.094947017729282e-13,10.08993770799134,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
190,2025-07-10,7,3,76393.45998185361,76838.28326585391,449.9579981772213,90,21527.606739182826,19402.03659057553,2309.047732090512,1437.1498989055285,1408.48856865247,47836.91291021654,712.4428421256189,11.437671815141792,2725.591123548526,51286.38454770582,0,0.0,9.094947017729282e-13,10.221461958019063,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
191,2025-07-11,7,3,41956.81232661431,42056.47062920137,38.01212724677765,20,14200.381207067752,12350.643267282634,7725.967666663032,1408.48856865247,1861.4319481357475,24729.9237876011,118.0239296142282,1.9381758078125924,143.85566292051752,24993.741555943656,0,0.0,9.094947017729282e-13,10.758083084016107,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
192,2025-07-12,7,3,39858.022142263,40247.846972104446,622.1332036969553,70,13068.26082434583,12308.412012620058,9025.888030742291,1861.4319481357475,1284.8672802082995,22975.692899624366,643.0642953944312,0.0,3778.8249022630534,27397.582097281847,0,0.0,9.094947017729282e-13,10.310951165971346,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
193,2025-07-13,7,3,78201.36846667773,78355.25916866468,194.34005056051797,40,20311.31519895332,17686.224593104966,6656.788213376848,1284.8672802082995,1910.9551297293822,49656.613437047345,245.47054276204116,0.0,1309.1359208946224,51211.21990070402,0,0.0,9.094947017729282e-13,10.072739457944408,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
194,2025-07-14,7,3,74525.26997041267,75535.57825125234,503.35484997487254,100,19204.621181529867,17696.874374226543,2723.5070772572253,1910.9551297293822,1475.9149938929309,46183.74217093816,1946.7617526015285,3.241994781176677,3344.040320141565,51477.78623846242,0,0.0,9.094947017729282e-13,9.960651084082201,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
195,2025-07-15,7,3,77525.69525866877,77750.70062409935,14.669175546715337,20,20048.254583459282,17873.00588731857,2841.0705201720266,1475.9149938929309,1655.5568597769352,48341.19072483464,313.544221979197,3.9829266343312653,98.99451834709933,48757.71239179527,0,0.0,9.094947017729282e-13,10.252456999965943,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
196,2025-07-16,7,3,75142.44844667034,75419.68537127724,442.03852171874996,70,19782.775398176324,18061.68806470267,2006.0731761890074,1655.5568597769352,1384.4545784650438,47336.62589311843,502.4245173049242,7.8151316157574255,3044.8268074536427,50891.69234949275,0,0.0,9.094947017729282e-13,9.938007791992277,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
197,2025-07-17,7,3,73878.54007248726,75146.81730130539,405.1089661934567,80,21188.440454561016,19244.58538694364,887.6551332147967,1384.4545784650438,1200.0,46363.99915867497,2496.8068365637723,8.324797194618688,2549.1042823639664,51418.23507479732,0,0.0,9.094947017729282e-13,10.171692749951035,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
198,2025-07-18,7,3,41421.66059451313,41574.23978320787,0.0,0,13690.441895148047,11760.399189122376,8369.948977182205,1200.0,1791.3443587166385,24166.017928757174,224.4186733107989,6.189061958452728,0.0,24396.625664026426,0,0.0,9.094947017729282e-13,10.331596125033684,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
199,2025-07-19,7,3,39709.088540383986,39823.783239769284,303.0794299938501,60,12641.663344216915,11903.20367527865,12205.58395082487,1791.3443587166385,1237.2008773633522,23205.201836974957,204.32082860409042,3.4115209857021447,1972.3416605488724,25385.275847113622,0,0.0,9.094947017729282e-13,10.254435040988028,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
200,2025-07-20,7,3,74549.69313965357,74660.8677790208,327.74047085951804,130,20919.152452122536,18743.26199918102,722.7395802721489,1237.2008773633522,1325.718518500094,46806.1982015372,115.98223343017102,1.306139443400996,1388.4942494516317,48311.9808238624,0,0.0,9.094947017729282e-13,10.070390457985923,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
201,2025-07-21,7,3,77430.91919562913,78088.00369731798,79.1117474027264,20,21023.541132679406,18759.834066194082,1913.6590282353948,1325.718518500094,1495.7994649539291,48356.673405054236,1139.2028972701346,34.19112850909964,549.9640713422309,50080.0315021757,0,0.0,9.094947017729282e-13,10.027608125004917,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
202,2025-07-22,7,3,74979.17461207329,75774.67398618063,364.389153500564,70,20488.839747509912,18704.308676311273,559.3874518158968,1495.7994649539291,1217.14703785251,46991.25150379601,1549.5882695016992,11.909151461254009,2498.889762001937,51051.6386867609,0,0.0,9.094947017729282e-13,9.990290999994613,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
203,2025-07-23,7,3,80786.3486739189,80955.17936672078,290.97265993011763,100,21730.521802985495,19291.378930344672,4590.46203734341,1217.14703785251,1497.6312551767433,50179.118695882236,254.31563765443454,5.56112023474909,1736.0626192563032,52175.05807302773,0,0.0,9.094947017729282e-13,10.26342387497425,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
204,2025-07-24,7,3,79812.85209088313,79907.9460397554,52.334237346965324,30,20439.82406287081,17981.548535739475,3885.5327499710315,1497.6312551767433,1934.3345487791591,50020.534563979534,199.07325707178865,8.665661967433739,352.59574489956447,50580.86922791832,0,0.0,9.094947017729282e-13,10.13036624994129,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
205,2025-07-25,7,3,39653.51900106707,39722.24602752056,0.0,0,13204.022257718318,12079.624907356,12092.529110491578,1934.3345487791591,1727.7272691819635,23256.025768307933,91.07610739551065,0.8666356288072586,0.0,23347.968511332252,0,0.0,8.597567102697212e-13,10.493046166957356,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
206,2025-07-26,7,3,39011.4058915144,39250.488072116714,271.6156961798111,20,13457.718210790666,12318.54914016711,9913.843131006306,1727.7272691819635,1509.9488484170283,22407.669418913763,345.84529150381474,0.0,1887.0804429680786,24640.595153385657,0,0.0,8.810729923425242e-13,10.28117133397609,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
207,2025-07-27,7,3,73641.70548248696,75657.27868396716,1600.125738988459,130,20651.596992082574,18731.205886154392,1651.82351702743,1509.9488484170283,1357.3493522758347,45332.4593153232,3936.161904520384,20.007815908707656,9529.165476000937,58817.79451175323,0,0.0,8.242295734817162e-13,10.037352374987677,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
208,2025-07-28,7,3,77607.30422714347,79898.56512827362,501.37022464410376,100,20760.732780867285,18703.132828015383,387.45816673247964,1357.3493522758347,1337.8767577094732,48051.48513666474,4803.467281336366,100.94859607244706,3008.362820837853,55964.26383491141,0,0.0,8.959499808725013e-13,10.024105541990139,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
209,2025-07-29,7,3,77914.53662886278,78241.75398864508,628.6140702321813,60,20801.45026333456,18495.146946721245,494.8187922639487,1337.8767577094732,1576.2685273807679,48458.494149235594,711.1701480555039,16.489654735729548,4325.958044864242,53512.11199689107,0,0.0,9.094947017729282e-13,10.177711499971338,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
210,2025-07-30,7,3,73279.7237273723,75684.79715527964,653.8158865066947,120,20134.538851592388,18157.787902939515,258.60804313344534,1576.2685273807679,1537.580235321881,45709.60335884082,4787.150635261043,14.86402712083518,3758.5712975046467,54270.18931872734,0,0.0,9.094947017729282e-13,10.105725165922195,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
211,2025-07-31,7,3,74789.58307274671,76526.8375300366,763.3574592165498,70,21101.69219079899,19058.39287953281,551.8994113203112,1537.580235321881,1467.0931634495905,46395.262439312784,3617.382360786288,43.99329484245289,5136.575268884651,55193.21336382617,0,0.0,9.094947017729282e-13,9.936145625077188,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
212,2025-08-01,8,3,40583.578338533465,40647.81012521073,0.0,0,13706.337406100669,11482.172289121128,17172.285341564522,1467.0931634495905,2366.7942313649105,23912.933423939787,95.95259821141795,0.0,0.0,24008.886022151204,0,0.0,9.094947017729282e-13,10.227555999998003,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
213,2025-08-02,8,3,38455.86021358309,38522.86041495531,100.05047732702712,30,12447.344110252938,11755.842784771823,17004.38463346789,2366.7942313649105,1783.6353556041204,22379.680222758005,93.23653827751818,1.6252705422052502,590.0785073039656,23064.620538881696,0,0.0,7.958078640513122e-13,10.017180291004479,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
214,2025-08-03,8,3,66261.55823978293,66385.6031296883,1243.0096511294187,210,18421.630452580735,16966.44081822095,3333.9431631245943,1783.6353556041204,1375.729564816517,41674.8775902248,197.70236162435236,1.2450882364347753,7086.343105414667,48960.16814550025,0,0.0,9.094947017729282e-13,10.02091650001239,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
215,2025-08-04,8,3,71381.00640770362,71421.08752080095,33.47780279791448,20,19179.776625760438,16814.252760967065,3673.386375472161,1375.729564816517,1847.4846838715325,45149.418095797264,55.178847065882266,0.0,225.40726295576496,45430.004205818914,0,0.0,9.094947017729282e-13,10.169487999984995,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
216,2025-08-05,8,3,70923.39762291277,70991.72414858383,1.062012100603738,20,18892.75593329451,17148.154552970103,4095.875047026702,1847.4846838715325,1694.9846732754334,44722.165522050454,98.8206971529515,7.783841617394805,7.154432701918795,44835.92449352272,0,0.0,8.881784197001252e-13,10.273532334016636,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
217,2025-08-06,8,3,73714.64709937674,73787.73664787662,0.0,0,18920.11786081198,17362.132988568,4115.352508965977,1694.9846732754334,1342.8893907679624,46709.96531023556,136.61176516621055,4.11485485012617,0.0,46850.6919302519,0,0.0,9.094947017729282e-13,9.958615290932357,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
218,2025-08-07,8,3,76263.3382653014,76364.49133862922,19.88696347767268,20,19587.011778122127,17411.839871170745,10821.221145155496,1342.8893907679624,1571.0695743803446,47399.69641311914,147.10986867334248,13.247520163755876,134.2471111197877,47694.30091307603,0,0.0,9.094947017729282e-13,10.016862999997102,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
219,2025-08-08,8,3,40297.780918042685,40309.03717004973,0.0,0,13268.570704761376,11397.220851171392,22662.516066459746,1571.0695743803446,2145.015362434951,23511.59541596255,25.540233855533167,0.8852251221407443,0.0,23538.020874940223,0,0.0,8.100187187665142e-13,10.276162832975388,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
220,2025-08-09,8,3,37805.562202807625,37883.844367731486,29.059742335784602,20,12544.486135284333,12025.758202834686,18472.247177617624,2145.015362434951,1369.4976711351774,21934.45998294762,97.34172759951018,0.0,61.699850747701504,22093.501561294834,0,0.0,9.094947017729282e-13,10.142301667016,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
221,2025-08-10,8,3,67554.51153071046,67614.90851064316,327.60295794288163,30,18776.045698243805,16865.817177142602,727.6638974848325,1369.4976711351774,1403.8863352382068,42928.878995637955,118.5475529364206,6.768510577570345,2274.2862213697263,45328.48128052168,0,0.0,8.952838470577262e-13,10.091640333994292,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
222,2025-08-11,8,3,69830.29568748016,70094.60975065667,319.95182843472776,70,20087.169789971034,17923.432371114483,3689.5708269015136,1403.8863352382068,1567.292226517212,43653.76445184573,470.94962419529935,3.0590163441846476,2208.9843048569664,46336.75739724218,0,0.0,9.094947017729282e-13,9.95941216708161,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
223,2025-08-12,8,3,71829.94438532658,72896.39977194989,527.6908882700184,70,18452.15232492901,16541.943854734483,3753.3385400253724,1567.292226517212,1635.801114399163,44782.28786449023,2220.4760820940533,11.786194490879822,3503.2835214910974,50517.83366256626,0,0.0,8.730793865652231e-13,10.045101166935638,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
224,2025-08-13,8,3,68972.92317138636,69090.82776732993,344.732956010864,40,18893.42736152189,16963.70706797158,1384.86097979049,1635.801114399163,1678.3627969765807,43306.88660107629,206.46864481768773,14.076866249551507,2378.6624879767337,45906.09460012026,0,0.0,9.094947017729282e-13,9.928172582993284,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
225,2025-08-14,8,3,68158.71503342781,68360.37744512307,468.45747715288826,90,20416.451872165053,18571.401201673107,1057.4932684506853,1678.3627969765807,1471.1339808600148,43093.908786639884,294.81535824320326,0.0,3028.4950212209865,46417.21916610408,0,0.0,9.094947017729282e-13,9.987215709057637,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
226,2025-08-15,8,3,39988.235812264604,39998.952703307776,0.0,0,14050.542220601481,12218.922597457997,21007.60619683096,1471.1339808600148,1920.7733936755508,23416.375999513744,12.815258309430593,0.0,0.0,23429.19125782317,0,0.0,7.034373084024992e-13,10.12440545798745,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
227,2025-08-16,8,3,38842.11480969844,38866.512321681046,157.31902473506415,10,13106.386921728672,12049.364458812797,21037.528516833576,1920.7733936755508,1653.4384149970383,22717.62315947687,71.94710249056145,3.7010531416267196,1097.4575165518077,23890.728831660865,0,0.0,6.821210263296962e-13,10.219912082888186,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
228,2025-08-17,8,3,67943.8203739069,68087.65199268247,910.6540483195943,60,19332.66761607239,17622.158212574133,4122.403020837132,1653.4384149970383,1418.6315426016586,42629.35163526097,225.03781336119445,0.0,6300.623055309944,49155.012503932114,0,0.0,9.094947017729282e-13,10.179219166049734,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
229,2025-08-18,8,3,69562.91597527592,69602.62605208009,115.87829609822438,40,20074.01623527092,17790.883920364897,3041.25641660563,1418.6315426016586,1709.2772111251138,43979.75909627138,84.05210282446133,5.81998491964737,789.0041042306111,44858.6352882461,0,0.0,9.094947017729282e-13,10.035626625060104,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
230,2025-08-19,8,3,69073.93038659633,69168.15117756645,159.25806496131042,30,18550.723504792753,16870.674064972347,3329.699752707353,1709.2772111251138,1524.7868643270522,43744.72944323416,140.25494581922652,6.20315608159232,1074.5187598324364,44965.70630496742,0,0.0,9.094947017729282e-13,10.380598540999927,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
231,2025-08-20,8,3,73203.24074685447,73878.91620849448,814.8940051258053,90,21598.52995764075,19610.996488589146,2055.5856779020187,1524.7868643270522,1343.1461344158427,45416.15605060017,1326.0755454708017,6.964296814564637,4481.201232425661,51230.397125311196,0,0.0,9.094947017729282e-13,10.100759249995463,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
232,2025-08-21,8,3,72618.09624303572,72683.53182749066,5.614454215589831,10,19219.644236321576,17147.051386698942,4772.134948750292,1343.1461344158427,1501.9224365811815,45412.3194799427,151.76060379635783,1.846168278700499,39.16643260795466,45605.09268462571,0,0.0,8.948397578478762e-13,10.034170083003119,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
233,2025-08-22,8,3,39717.004025299524,39717.004025299524,91.91081115278867,20,13972.372445523459,12468.872050634647,17074.8450415635,1501.9224365811815,1613.9336320505547,23097.64206372416,0.0,0.0,622.3168479767985,23719.95891170096,0,0.0,8.446576771348191e-13,10.033531500026584,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
234,2025-08-23,8,3,38097.791808824266,38533.29340483486,184.58152617732955,40,13120.22566853809,12092.25209383122,15159.895206305326,1613.9336320505547,1314.5197046306826,21764.837331851726,814.4542550315291,0.0,1085.281449417505,23664.57303630076,0,0.0,8.739675649849232e-13,10.33499870810192,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
235,2025-08-24,8,3,66653.02959205082,67236.93462073695,683.5025770921955,140,20102.74124274101,18136.28510103358,2220.391572788374,1314.5197046306826,1268.331495502607,42350.22635887645,1222.152946856817,11.051670757918599,4314.102663270134,47897.533639761314,0,0.0,9.094947017729282e-13,10.129656458972022,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
236,2025-08-25,8,3,79896.47142501822,79924.02739324179,36.90426204412199,20,20052.40540510437,17612.43130259943,6747.870536114297,1268.331495502607,1726.580905909489,49944.84209983214,51.89726154787146,0.0,248.8541005013816,50245.59346188139,0,0.0,8.881784197001252e-13,10.005124374991283,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
237,2025-08-26,8,3,69807.86946641443,69956.42679941683,5.410565049363754,20,19916.281373529695,17878.85217069496,2395.5897782981224,1726.580905909489,1774.8594679711184,44486.36431029485,254.5624332807208,0.4821777568384376,36.45761156443671,44777.86653289685,0,0.0,9.094947017729282e-13,9.970487833023071,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
238,2025-08-27,8,3,69717.95454708755,71030.57610941798,301.0159405628326,40,19595.3501766572,17992.24460183645,1814.3376084933993,1774.8594679711184,1399.149846459476,44043.26133756128,2584.486449843204,0.0,2047.1734328875852,48674.92122029207,0,0.0,9.094947017729282e-13,10.026503290981054,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
239,2025-08-28,8,3,69280.03188988667,72602.64573188727,513.3421325737147,60,18850.43030692549,16895.249842657053,393.0124168592215,1399.149846459476,1473.081192905669,43464.102428818194,6732.8614300324125,5.456579828091852,3472.8495442229573,53675.26998290166,0,0.0,9.094947017729282e-13,10.227104209014215,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
240,2025-08-29,8,3,40905.49484987463,40905.49484987463,0.0,0,14608.168339619928,12691.418207353312,16433.524367608014,1473.081192905669,1953.677087490862,24190.827814557895,0.0,0.0,0.0,24190.827814557895,0,0.0,9.094947017729282e-13,10.200820500031114,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
241,2025-08-30,8,3,38728.707788533895,38843.46182153558,128.38043118459575,20,12737.185412082159,12162.541783858895,19884.478791163572,1953.677087490862,1216.787427452036,22518.212254170114,197.48330100956272,0.32647455000243064,865.4944215278445,23581.516451257525,0,0.0,8.952838470577262e-13,10.172163500101306,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
242,2025-08-31,8,3,66819.03458956825,68457.22887173455,857.0961327577164,80,18991.875794281186,16620.388583507454,296.2147103852061,1216.787427452036,1714.634951822034,42713.400958293925,3344.1087133602964,0.0,5775.311958208489,51832.821629862716,0,0.0,9.041656312547275e-13,10.040303083020262,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
243,2025-09-01,9,3,73583.62271854337,73622.3186807216,0.0,0,19929.877547738488,14484.903540869873,14603.210140519654,1714.634951822034,5353.34795455791,45934.229792337006,160.37866303194699,19.643214816791872,0.0,46114.25167018574,0,0.0,9.094947017729282e-13,9.931000416981988,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
244,2025-09-02,9,3,56562.25325709079,56658.934898297564,0.0,0,17224.02708215972,17569.812560325758,2946.964526463609,5353.34795455791,3173.286188284577,36080.05004362182,147.4345852486574,10.37126885894697,0.0,36237.85589772942,0,0.0,8.526512829121202e-13,10.113710667006671,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
245,2025-09-03,9,3,61386.935417642104,61488.51748340239,0.0,0,17672.764561932574,16058.217551880662,4326.2532233504835,3173.286188284577,3012.2952164236826,38713.42328840537,187.87602575213032,11.68126711797133,0.0,38912.98058127547,0,0.0,9.094947017729282e-13,9.95072354201693,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
246,2025-09-04,9,3,61972.52690980813,62023.523369790135,0.0,0,19117.480592641863,16811.043527963342,5791.520755111615,3012.2952164236826,3428.3339579356266,39621.92107796659,103.53783234063195,7.378129798462615,0.0,39732.83704010568,0,0.0,8.881784197001252e-13,10.059357999940403,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
247,2025-09-05,9,3,33753.57452354011,33753.57452354011,0.0,0,12660.558204804103,10671.737938209208,24940.492590278554,3428.3339579356266,4190.194578439565,19910.452186923205,0.0,0.0,0.0,19910.4521869232,0,0.0,9.094947017729282e-13,11.03434933302924,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
248,2025-09-06,9,3,34249.732994505044,34298.571245325526,0.0,0,13731.642922284565,11403.567431232732,24249.412054273693,4190.194578439565,5196.759362267483,20128.22201103779,77.54414386269875,0.0,0.0,20205.76615490049,0,0.0,4.547473508864641e-13,10.40785333304666,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
249,2025-09-07,9,3,62349.75231474424,62411.58566357963,0.0,0,17667.52231036056,16251.745964339083,6034.825700891497,5196.759362267483,4826.798295454334,40440.09422496708,112.7038371514,8.317549766088712,0.0,40561.11561188456,0,0.0,9.094947017729282e-13,10.710255875019357,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
250,2025-09-08,9,3,56401.514560080475,57032.165651284326,1947.8140506767147,160,15812.751138555965,17672.158992995974,1443.8180230677235,4826.798295454334,1200.0,34934.04885022437,1324.9907947598779,5.069393153625506,12407.570182923093,48671.679221060964,0,0.0,9.094947017729282e-13,10.25611979200039,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
251,2025-09-09,9,3,56161.0175205768,56548.38299683634,1365.8419898574239,40,19592.27656265496,17510.01306925328,2729.127226625419,1200.0,1329.6911597252847,34899.23225296049,759.9963416168067,0.4133143914785197,9215.622433388888,44875.26434235767,0,0.0,9.094947017729282e-13,10.183444458059967,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
252,2025-09-10,9,3,60034.19581485197,61809.56833959385,1812.0817245839528,110,19268.863292982656,17397.701168856227,434.48929005136927,1329.6911597252847,1270.9526900101014,36705.98830362587,3447.7653455726877,10.372862475484473,10729.094828992202,50893.22134066625,0,0.0,9.094947017729282e-13,10.119512249948457,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
253,2025-09-11,9,3,60688.77044423863,60778.83209308624,494.9566209289049,60,20547.84235671201,18452.35847801131,5682.219051981105,1270.9526900101014,1313.8538806531167,37189.67703570833,130.71300091578792,2.1158163060070962,2874.216378767733,40196.72223169786,0,0.0,8.952838470577262e-13,10.031880749971606,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
254,2025-09-12,9,3,29195.449266283937,29229.05669868235,1327.9714151576172,210,13742.316258179893,12382.399476502678,17645.455132162755,1313.8538806531167,1298.7647100413924,15595.811482707099,54.18203471033129,0.7171660516883688,5026.598318925768,20677.30900239489,0,0.0,8.739675649849232e-13,10.027950374991633,4,4,0,4,0,0.0,3,no_anticipation,42,mlp,risk,"[6, 12, 18]",False,False,False
