name,label,date,hour,slot,actual_load_kw,actual_pv_kw,forecast_load_kw,forecast_pv_kw,actual_net_kwh,forecast_net_kwh,planned_kwh,emergency_kwh,charge_kwh,discharge_kwh,soc_kwh
causal_42,exp006 历史季节·树DP,2025-06-21,22.8333333333333,137,3190.39,0,3549.42360656965,0,531.731666666667,591.570601094942,668.120042320787,0,0,0,2943.84053014181
causal_42,exp006 历史季节·树DP,2025-06-21,23,138,2998.9363,0,3155.39215171871,0,499.822716666667,525.898691953118,602.448133178963,0,0,0,2943.84053014181
causal_42,exp006 历史季节·树DP,2025-06-21,23.1666666666667,139,2920.9743,0,3020.54815519164,0,486.82905,503.424692531941,579.974133757786,0,0,0,2943.84053014181
causal_42,exp006 历史季节·树DP,2025-06-21,23.3333333333333,140,2989.3,0,3179.26020289009,0,498.216666666667,529.876700481681,606.426141707526,0,0,0,2943.84053014181
causal_42,exp006 历史季节·树DP,2025-06-21,23.5,141,3024.571,0,3289.57538479972,0,504.095166666667,548.262564133287,624.812005359132,0,0,0,2943.84053014181
causal_42,exp006 历史季节·树DP,2025-06-21,23.6666666666667,142,3193.3141,0,3570.60773861078,0,532.219016666667,595.101289768463,671.650730994308,0,0,0,2943.84053014181
causal_42,exp006 历史季节·树DP,2025-06-21,23.8333333333333,143,3636.14,0,3987.64352490579,0,606.023333333333,664.607254150964,676.838502504084,0,0,0,2943.84053014181
causal_42,exp006 历史季节·树DP,2025-09-23,0,0,3421.106,0,4008.09059988991,0,570.184333333333,668.015099981652,1482.16652356754,0,824.729446961831,0,1817.59294825687
causal_42,exp006 历史季节·树DP,2025-09-23,0.166666666666667,1,3361.9091,0,4067.37908493879,0,560.318183333333,677.896514156465,1457.88790582235,0,790.569415042095,0,2600
causal_42,exp006 历史季节·树DP,2025-09-23,0.333333333333333,2,3388.6,0,3820.67504661272,0,564.766666666667,636.779174435453,1443.29583693054,0,790.569415042095,0,3350
causal_42,exp006 历史季节·树DP,2025-09-23,0.5,3,3591.0535,0,3611.84689119581,0,598.508916666667,601.974481865969,1408.49114436106,0,790.569415042095,0,4100
causal_42,exp006 历史季节·树DP,2025-09-23,0.666666666666667,4,3639.0639,0,3521.10778505459,0,606.51065,586.851297509098,1393.36796000419,0,786.857310004187,0,4850
causal_42,exp006 历史季节·树DP,2025-09-23,0.833333333333333,5,3538.62,0,3534.52776214454,0,589.77,589.087960357423,1395.60462285251,0,790.569415042095,0,5596.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,1,6,3584.1201,0,3603.51232962758,0,597.35335,600.585388271263,1090.87428474935,0,474.341649025257,0,6346.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,1.16666666666667,7,3479.83,0,3589.91885426917,0,579.971666666667,598.319809044861,1404.83647153995,0,790.569415042095,0,6796.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,1.33333333333333,8,3316.08,0,3517.45623933989,0,552.68,586.242706556648,1392.75936905174,0,790.569415042095,0,7546.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,1.5,9,3504.3201,0,3554.33329579783,0,584.05335,592.388882632971,608.33613008606,0,0,0,8296.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,1.66666666666667,10,3611.1697,0,3725.17560122485,0,601.861616666667,620.862600204141,636.80984765723,0,0,0,8296.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,1.83333333333333,11,3543.64,0,3822.59360301496,0,590.606666666667,637.098933835827,916.569319635916,0,263.523138347365,0,8296.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,2,12,3627.3783,0,3615.22691652803,0,604.56305,602.537819421339,1409.05448191643,0,790.569415042095,0,8546.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,2.16666666666667,13,3646.7973,0,3532.73592778922,0,607.79955,588.789321298203,604.736568751292,3.0629812487083,0,0,9296.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,2.33333333333333,14,3569.92,0,3723.07880777736,0,594.986666666667,620.513134629559,636.460382082648,0,0,0,9296.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,2.5,15,3591.0744,0,3897.25085210785,0,598.5124,649.541808684642,638.963785308527,0,0,0,9296.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,2.66666666666667,16,3523.6786,0,3831.88770002569,0,587.279766666667,638.647950004282,654.595197457371,0,0,0,9296.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,2.83333333333333,17,3402.03,0,3707.58403139087,0,567.005,617.930671898478,633.877919351567,0,0,0,9296.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,3,18,3470.8796,0,3872.05309530705,0,578.479933333333,645.342182551175,634.76415917506,0,0,0,9296.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,3.16666666666667,19,3546.3118,0,3840.29786427132,0,591.051966666667,640.04964404522,655.996891498309,0,0,0,9296.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,3.33333333333333,20,3521.1,0,3601.42208472537,0,586.85,600.237014120895,616.184261573984,0,0,0,9296.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,3.5,21,3493.0415,0,3651.91556607022,0,582.173583333333,608.652594345037,624.599841798125,0,0,0,9296.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,3.66666666666667,22,3616.52,0,3783.69642065642,0,602.753333333333,630.616070109403,646.563317562492,0,0,0,9296.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,3.83333333333333,23,3738.77,0,3874.08943888589,0,623.128333333333,645.681573147649,635.103549771534,0,0,0,9296.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,4,24,3573.138,0.0019,3999.76513077911,0,595.522683333333,666.627521796518,656.049498420403,0,0,0,9296.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,4.16666666666667,25,3548.8256,0,3972.5480787281,0,591.470933333333,662.091346454684,651.513323078569,0,0,0,9296.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,4.33333333333333,26,3696.43,0,3856.87326402333,0,616.071666666667,642.812210670554,658.759458123643,0,0,0,9296.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,4.5,27,3629.4046,0.0268,3906.04568319655,0,604.8963,651.007613866091,640.429590489976,0,0,0,9296.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,4.66666666666667,28,3602.4949,0,3857.66218344509,0,600.415816666667,642.943697240848,658.890944693937,0,0,0,9296.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,4.83333333333333,29,3708.74,0,3679.2211010158,0,618.123333333333,613.203516835967,629.150764289056,0,0,0,9296.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,5,30,3751.3647,0.3731,3641.77531053423,0,625.165266666667,606.962551755706,622.909799208795,2.25546745787199,0,0,9296.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,5.16666666666667,31,3689.4488,0,3773.18788587081,0,614.908133333333,628.864647645136,644.811895098225,0,0,0,9296.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,5.33333333333333,32,3557.68,0,3854.62543880887,0,592.946666666667,642.437573134811,1448.9542356299,0,790.569415042095,0,9296.47838794993
causal_42,exp006 历史季节·树DP,2025-09-23,5.5,33,3509.0644,5.1961,3715.20256597029,0,583.97805,619.200427661716,1425.7170901568,0,790.569415042095,0,10046.4783879499
causal_42,exp006 历史季节·树DP,2025-09-23,5.66666666666667,34,4001.4806,0,4080.42558650352,0,666.913433333333,680.070931083919,704.081894973882,0,0,0,10796.4783879499
causal_42,exp006 历史季节·树DP,2025-09-23,5.83333333333333,35,4743.74,0,4807.12745152557,0,790.623333333333,801.187908587596,18.8180691345581,0,0,771.805264198775,10796.4783879499
causal_42,exp006 历史季节·树DP,2025-09-23,6,36,4911.4158,148.7833,4967.19677094231,121.812645853225,793.772083333333,807.564020848181,25.1941813951439,0,0,768.577901938189,9982.92420629121
causal_42,exp006 历史季节·树DP,2025-09-23,6.16666666666667,37,4831.9735,376.0146,4862.44418468057,375.7953084424,742.659816666667,747.774812706361,12.839138156324,0,0,729.820678510343,9172.77196315847
causal_42,exp006 历史季节·树DP,2025-09-23,6.33333333333333,38,4792.2,649.3875,4824.4226751293,670.72523600609,690.46875,692.282906520535,4.78139687249768,0,0,685.687353127502,8403.47342063108
causal_42,exp006 历史季节·树DP,2025-09-23,6.5,39,4757.3085,973.8044,4862.0454106735,982.681321026895,630.584016666667,646.560681607768,6.4933368627303,0,0,624.090679803936,7680.69548774605
causal_42,exp006 历史季节·树DP,2025-09-23,6.66666666666667,40,4755.1526,1245.8597,4871.07932983108,1275.50271603559,584.88215,599.262768965915,32.7430206501492,0,0,552.139129349851,7022.84614952495
causal_42,exp006 历史季节·树DP,2025-09-23,6.83333333333333,41,4789.05,1511.775,4826.10024076829,1559.7077665292,546.2125,544.398745706515,25.3131622927491,0,0,520.899337707251,6440.84040484234
causal_42,exp006 历史季节·树DP,2025-09-23,7,42,4816.282,1907.945,4815.33317552109,1882.63192419742,484.722833333333,488.783541887279,17.1321233765132,0,0,467.59070995682,5891.76429189962
causal_42,exp006 历史季节·树DP,2025-09-23,7.16666666666667,43,4786.2179,2234.3678,4950.47231984784,2220.88193548967,425.30835,454.931730726361,30.8274742668463,0,0,394.480875733154,5398.88040650005
causal_42,exp006 历史季节·树DP,2025-09-23,7.33333333333333,44,4660.51,2492.5875,5053.32596122139,2559.57224987894,361.320416666667,415.625618557076,438.184106258373,0,0,0,4983.06105293518
causal_42,exp006 历史季节·树DP,2025-09-23,7.5,45,4606.8822,2894.0726,4937.43202089762,2897.22276385385,285.468266666667,340.03487617396,520.707246883258,0,158.113883008419,0,4983.06105293518
causal_42,exp006 历史季节·树DP,2025-09-23,7.66666666666667,46,5489.8417,3343.4604,5502.08866472459,3178.71530982619,357.730216666667,387.228892483066,30.314060964364,0,0,327.416155702303,5133.06105293518
causal_42,exp006 历史季节·树DP,2025-09-23,7.83333333333333,47,6701.06,3753.1125,6567.18622532613,3436.92257734621,491.324583333333,521.710607996652,0,0,0,491.324583333333,4787.93412134997
causal_42,exp006 历史季节·树DP,2025-09-23,8,48,6664.9869,4119.6249,6889.38557798298,3781.18411367322,424.227,518.03357738496,0,0,0,424.227,4270.03253676113
causal_42,exp006 历史季节·树DP,2025-09-23,8.16666666666667,49,6469.7028,4427.9049,6759.12478909791,4202.30302941525,340.29965,426.13695994711,0,0,0,340.29965,3822.85801511438
causal_42,exp006 历史季节·树DP,2025-09-23,8.33333333333333,50,6635.97,4698.6375,6603.65876803286,4592.2474872507,322.88875,335.235213463694,0,0,0,322.88875,3464.15068812834
causal_42,exp006 历史季节·树DP,2025-09-23,8.5,51,6600.0815,4997.093,6544.80401037412,4833.26315285329,267.16475,285.256809586805,9.61968511714059,0,0,257.545064882859,3123.79606118011
causal_42,exp006 历史季节·树DP,2025-09-23,8.66666666666667,52,6462.4233,5400.3214,6544.89889802437,5037.13357277452,177.016983333333,251.294220874975,0,0,0,177.016983333333,2852.31972612488
causal_42,exp006 历史季节·树DP,2025-09-23,8.83333333333333,53,6427.57,5807.85,6599.63672425335,5286.25258795319,103.286666666667,218.897356050026,0,0,0,103.286666666667,2665.72744216975
causal_42,exp006 历史季节·树DP,2025-09-23,9,54,6551.7343,6020.5511,6720.25619984386,5572.43065166152,88.5305333333334,191.304258030391,10.5354633657267,0,0,77.9950699676067,2556.85373597199
causal_42,exp006 历史季节·树DP,2025-09-23,9.16666666666667,55,6611.8297,6159.4673,6707.70963091773,5852.66935512437,75.3937333333333,142.506712632227,9.17208286956287,0,0,66.2216504637705,2474.63971351805
causal_42,exp006 历史季节·树DP,2025-09-23,9.33333333333333,56,6584.42,6306.2625,6509.56468001858,6108.56820057646,46.3595833333334,66.8327465736863,0,0,0,46.3595833333334,2404.83596489103
causal_42,exp006 历史季节·树DP,2025-09-23,9.5,57,6627.8893,6423.4053,6300.64553301413,6356.25641859353,34.0806666666666,-9.26848092990046,0,34.0806666666666,0,0,2355.96867332113
causal_42,exp006 历史季节·树DP,2025-09-23,9.66666666666667,58,6567.1756,6483.305,6348.88599799382,6607.44956314201,13.9784333333332,-43.0939275246992,0,13.9784333333332,0,0,2355.96867332113
causal_42,exp006 历史季节·树DP,2025-09-23,9.83333333333333,59,6455.96,6487.7625,6577.70304454197,6791.2514113653,-5.30041666666663,-35.5913944705559,0,0,0,0,2355.96867332113
causal_42,exp006 历史季节·树DP,2025-09-23,10,60,6527.0912,6506.7574,6646.52554717452,6832.05167826313,3.38896666666657,-30.9210218481027,0,3.38896666666657,0,0,2355.96867332113
causal_42,exp006 历史季节·树DP,2025-09-23,10.1666666666667,61,6488.4499,6763.9313,6615.72045648985,6947.68743819193,-45.9135666666668,-55.3278302836801,0,0,45.9135666666668,0,2355.96867332113
causal_42,exp006 历史季节·树DP,2025-09-23,10.3333333333333,62,6336.11,7139.7,6588.73963664457,7132.55432195306,-133.931666666667,-90.6357808847482,0,0,105.409255338946,0,2399.52610717172
causal_42,exp006 历史季节·树DP,2025-09-23,10.5,63,6376.9432,7257.6775,6587.75045765139,7179.29022370263,-146.78905,-98.5899610085398,0,0,105.409255338946,0,2499.52610717172
causal_42,exp006 历史季节·树DP,2025-09-23,10.6666666666667,64,6473.6947,7240.5731,6558.96394737857,7253.96600221357,-127.813066666667,-115.833675805834,0,0,127.813066666667,0,2599.52610717172
causal_42,exp006 历史季节·树DP,2025-09-23,10.8333333333333,65,6470.56,7359.675,6520.72603684479,7384.71054781945,-148.185833333333,-143.997418495778,7.55853442117271,0,155.744367754506,0,2720.780228791
causal_42,exp006 历史季节·树DP,2025-09-23,11,66,6357.1346,7784.7849,6550.12713271268,7418.11228253536,-237.941716666667,-144.664191637114,602.258101813836,0,824.729446961831,0,2868.53230924514
causal_42,exp006 历史季节·树DP,2025-09-23,11.1666666666667,67,6310.6975,8209.6886,6598.08425687308,7410.0418672032,-316.498516666667,-135.326268388353,465.852434425763,0,737.864787372622,0,3650.93936098827
causal_42,exp006 历史季节·树DP,2025-09-23,11.3333333333333,68,6431.52,8399.7375,6597.7836455459,7406.60195689273,-328.03625,-134.803051891139,519.080278591978,0,790.569415042095,0,4350.93936098827
causal_42,exp006 历史季节·树DP,2025-09-23,11.5,69,6604.0357,8379.679,6507.01491248127,7409.07774849795,-295.94055,-150.34380600278,503.539524480336,0,790.569415042095,0,5100.93936098827
causal_42,exp006 历史季节·树DP,2025-09-23,11.6666666666667,70,6371.5522,8435.4109,6324.14866190453,7492.282973159,-343.97645,-194.689051875745,459.194278607372,0,790.569415042095,0,5850.93936098827
causal_42,exp006 历史季节·树DP,2025-09-23,11.8333333333333,71,5893.69,8613.5625,6091.32827353725,7616.71590791029,-453.312083333333,-254.231272395506,399.65205808761,0,790.569415042095,0,6600.93936098827
causal_42,exp006 历史季节·树DP,2025-09-23,12,72,5815.5593,8690.3915,5913.95676827285,7646.06958159721,-479.1387,-288.685468887393,365.197861595724,0,790.569415042095,0,7350.93936098827
causal_42,exp006 历史季节·树DP,2025-09-23,12.1666666666667,73,5929.8452,8581.2694,6007.38586096878,7592.03632419115,-441.904033333333,-264.108410537061,389.774919946056,0,790.569415042095,0,8100.93936098827
causal_42,exp006 历史季节·树DP,2025-09-23,12.3333333333333,74,5958.43,8484.4875,6217.09552964513,7495.26010338133,-421.009583333333,-213.027428956034,440.855901527083,0,790.569415042095,0,8850.93936098827
causal_42,exp006 历史季节·树DP,2025-09-23,12.5,75,5882.5546,8645.3297,6164.37959647208,7404.27068795862,-460.462516666667,-206.648515247755,447.234815235361,0,790.569415042095,0,9600.93936098827
causal_42,exp006 历史季节·树DP,2025-09-23,12.6666666666667,76,6091.5912,8546.664,6167.42854436981,7430.19340628167,-409.1788,-210.460810318644,21.7854988084724,0,368.932393686311,0,10350.9393609883
causal_42,exp006 历史季节·树DP,2025-09-23,12.8333333333333,77,6408.53,8135.1375,6307.78631149304,7452.66391276194,-287.767916666667,-190.812933544817,0,0,104.419081916268,0,10700.9393609883
causal_42,exp006 历史季节·树DP,2025-09-23,13,78,6253.4833,7884.9488,6311.65666748642,7230.08599371333,-271.910916666667,-153.071554371151,0,0,0,0,10800
causal_42,exp006 历史季节·树DP,2025-09-23,13.1666666666667,79,6080.4251,7754.0988,6136.12895206741,7014.49070356357,-278.945616666667,-146.393625249361,0,0,0,0,10800
causal_42,exp006 历史季节·树DP,2025-09-23,13.3333333333333,80,6115.63,7607.2875,6031.87375196403,6946.20103995376,-248.609583333333,-152.387881331621,0,0,0,0,10800
causal_42,exp006 历史季节·树DP,2025-09-23,13.5,81,6161.9414,7394.5585,6279.63312547936,6908.86964032681,-205.436183333333,-104.872752474576,0,0,0,0,10800
causal_42,exp006 历史季节·树DP,2025-09-23,13.6666666666667,82,6291.8498,7228.1769,6400.62227478644,6722.69651821234,-156.054516666667,-53.6790405709832,0,0,0,0,10800
causal_42,exp006 历史季节·树DP,2025-09-23,13.8333333333333,83,6409.53,7094.9625,6220.40624739836,6465.37862893109,-114.23875,-40.8287302554548,0,0,0,0,10800
causal_42,exp006 历史季节·树DP,2025-09-23,14,84,6298.6605,6838.0168,6041.04583327566,6370.37160153094,-89.8927166666667,-54.8876280425464,0,0,0,0,10800
causal_42,exp006 历史季节·树DP,2025-09-23,14.1666666666667,85,6212.8259,6393.4647,6070.91154740221,6221.5971847688,-30.1064666666668,-25.1142728944328,0,0,0,0,10800
causal_42,exp006 历史季节·树DP,2025-09-23,14.3333333333333,86,6236.6,5854.05,6237.03149695637,5943.67021416552,63.7583333333334,48.8935471318086,10.4272471741446,5.89692125666308,0,47.4341649025257,10800
causal_42,exp006 历史季节·树DP,2025-09-23,14.5,87,6217.1274,5393.4146,6286.50691257024,5681.51162315429,137.285466666667,100.832548235992,0,0,0,137.285466666667,10750
causal_42,exp006 历史季节·树DP,2025-09-23,14.6666666666667,88,6206.2876,4990.8009,6254.31115665336,5417.42989965135,202.581116666667,139.480209500335,6.14557973767108,54.1330422214184,0,142.302494707577,10605.2884118981
causal_42,exp006 历史季节·树DP,2025-09-23,14.8333333333333,89,6262.68,4761.6375,6199.02417445381,5143.28099282564,250.17375,175.957196938029,184.925061883365,65.248688116635,0,0,10455.2884118981
causal_42,exp006 历史季节·树DP,2025-09-23,15,90,6377.3851,4842.082,6173.90012030455,4879.54355709778,255.88385,215.726093867796,593.626352499132,0,337.742502499132,0,10455.2884118981
causal_42,exp006 历史季节·树DP,2025-09-23,15.1666666666667,91,6461.0017,4734.2965,6395.51370326491,4561.69014170313,287.7842,305.637260260295,314.605125205631,0,0,0,10775.6990830608
causal_42,exp006 历史季节·树DP,2025-09-23,15.3333333333333,92,6382.45,4417.2375,6670.03123180156,4188.21084657075,327.535416666667,413.636730871803,422.604595817139,0,0,0,10775.6990830608
causal_42,exp006 历史季节·树DP,2025-09-23,15.5,93,6120.1976,4306.354,6531.68042704061,3822.93172134293,302.307266666667,451.45811761628,460.425982561616,0,0,0,10775.6990830608
causal_42,exp006 历史季节·树DP,2025-09-23,15.6666666666667,94,6153.6297,4035.9346,6253.47885497253,3455.65143220215,352.949183333333,466.304570461729,441.704667247321,0,0,0,10775.6990830608
causal_42,exp006 历史季节·树DP,2025-09-23,15.8333333333333,95,6505.17,3543.675,6204.63875173428,3144.60460867976,493.5825,510.005690509087,512.808918172572,0,0,0,10775.6990830608
causal_42,exp006 历史季节·树DP,2025-09-23,16,96,6704.9712,3168.3753,6492.52540973451,2957.28602065467,589.43265,589.206564846641,592.009792510126,0,0,0,10775.6990830608
causal_42,exp006 历史季节·树DP,2025-09-23,16.1666666666667,97,6651.3841,2836.5022,6567.01773697533,2671.1447078406,635.81365,649.312171522455,652.11539918594,0,0,0,10775.6990830608
causal_42,exp006 历史季节·树DP,2025-09-23,16.3333333333333,98,6512.95,2503.5375,6364.15661009054,2292.57993492321,668.235416666667,678.596112527889,681.399340191374,0,0,0,10775.6990830608
causal_42,exp006 历史季节·树DP,2025-09-23,16.5,99,6516.7553,2218.6701,6350.33892099993,2045.6694575507,716.347533333333,717.44491057487,741.455874464833,0,0,0,10775.6990830608
causal_42,exp006 历史季节·树DP,2025-09-23,16.6666666666667,100,6452.5286,1863.5925,6513.33053853567,1786.87743962534,764.822683333333,787.742183151722,811.753147041685,0,0,0,10775.6990830608
causal_42,exp006 历史季节·树DP,2025-09-23,16.8333333333333,101,6349.71,1465.3875,6617.2789680939,1456.46350239258,814.05375,860.13591095022,884.146874840183,0,0,0,10775.6990830608
causal_42,exp006 历史季节·树DP,2025-09-23,17,102,6441.2731,1178.7512,6465.374168532,1156.04471971224,877.086983333333,884.888241469959,908.899205359922,0,0,0,10775.6990830608
causal_42,exp006 历史季节·树DP,2025-09-23,17.1666666666667,103,6397.9351,917.9154,6391.22143670322,895.788412789818,913.336616666667,915.905503985567,919.882793749362,0,0,0,10775.6990830608
causal_42,exp006 历史季节·树DP,2025-09-23,17.3333333333333,104,6368.49,630.1875,6564.77929135763,654.433236492259,956.38375,985.057675810896,979.836044490148,0,0,0,10775.6990830608
causal_42,exp006 历史季节·树DP,2025-09-23,17.5,105,6667.634,356.458,6710.80197289929,408.812863794025,1051.86266666667,1050.33151818421,1045.10988686346,6.75277980320425,0,0,10775.6990830608
causal_42,exp006 历史季节·树DP,2025-09-23,17.6666666666667,106,5886.4358,131.4439,6016.37770834677,167.043438180304,959.165316666667,974.889045027745,969.667413706996,0,0,0,10775.6990830608
causal_42,exp006 历史季节·树DP,2025-09-23,17.8333333333333,107,4515.87,0,4898.97997752433,5.64098249938542,752.645,815.556499170825,839.567463060787,0,0,0,10775.6990830608
causal_42,exp006 历史季节·树DP,2025-09-23,18,108,4585.9791,0,4663.3124753205,6.43793714267106,764.32985,776.145756362971,800.156720252934,0,0,0,10775.6990830608
causal_42,exp006 历史季节·树DP,2025-09-23,18.1666666666667,109,4985.787,4.4234,4774.84884716949,9.07468826029878,830.227266666667,794.295693151531,818.306657041494,11.920609625173,0,0,10775.6990830608
causal_42,exp006 历史季节·树DP,2025-09-23,18.3333333333333,110,5006.5,0,4872.83300264966,9.46475743893011,834.416666666667,810.561374201789,834.572338091751,0,0,0,10775.6990830608
causal_42,exp006 历史季节·树DP,2025-09-23,18.5,111,5016.9579,0,5085.0075476714,11.007620385262,836.15965,845.66665454769,869.677618437652,0,0,0,10775.6990830608
causal_42,exp006 历史季节·树DP,2025-09-23,18.6666666666667,112,4862.5058,0.3176,4950.0471201066,12.4252621414399,810.3647,822.936976327526,562.342950802489,0,0,248.021749197511,10775.6990830608
causal_42,exp006 历史季节·树DP,2025-09-23,18.8333333333333,113,4664.56,0,4674.45555624338,12.6842210269296,777.426666666667,776.961889202742,42.0262146527045,0,0,735.400452013962,10514.2612041531
causal_42,exp006 历史季节·树DP,2025-09-23,19,114,4794.5933,0,4943.30036991151,12.9493253293786,799.098883333333,821.725174097022,39.3553346439846,0,0,759.743548689349,9739.0810639259
causal_42,exp006 历史季节·树DP,2025-09-23,19.1666666666667,115,4953.598,0.0228,5100.87484144909,13.2386084819544,825.595866666667,847.939372161189,65.5695327081514,0,0,760.026333958515,8938.24104676677
causal_42,exp006 历史季节·树DP,2025-09-23,19.3333333333333,116,4906.9,0,4951.24361248702,13.5222689863268,817.816666666667,822.953557250116,40.5837177970789,0,0,777.232948869588,8137.10294776121
causal_42,exp006 历史季节·树DP,2025-09-23,19.5,117,4721.0181,0,4952.1074443146,13.829112761093,786.83635,823.046388592251,40.6765491392132,0,0,746.159800860787,7317.82748410885
causal_42,exp006 历史季节·树DP,2025-09-23,19.6666666666667,118,4705.315,0.0016,4967.32582686683,12.9540751552594,784.2189,825.728625285262,43.3587858322242,0,0,740.860114167776,6531.30599438293
causal_42,exp006 历史季节·树DP,2025-09-23,19.8333333333333,119,4871.47,0,4879.65593878223,11.9805624654786,811.911666666667,811.279229386126,28.9093899330885,0,0,783.002276733578,5750.37086493541
causal_42,exp006 历史季节·树DP,2025-09-23,20,120,4963.0687,0,4766.20983096311,11.061725567968,827.178116666667,792.524684232524,10.1548447794863,10.6424685442436,0,806.380803342937,4925.01399574355
causal_42,exp006 历史季节·树DP,2025-09-23,20.1666666666667,121,5061.4062,0,4770.54676179779,10.1985801250501,843.5677,793.391363612123,11.0215241590855,26.1653724979778,0,806.380803342937,4075.01399574355
causal_42,exp006 历史季节·树DP,2025-09-23,20.3333333333333,122,5038.25,0,4910.16226972268,9.39277619227111,839.708333333333,816.794915588402,34.425076135364,0,0,805.283257197969,3225.01399574355
causal_42,exp006 历史季节·树DP,2025-09-23,20.5,123,4709.3717,0,5043.67791517072,8.64583625785799,784.895283333333,839.172013152143,56.8021736991057,0,0,728.093109634228,2376.17091096196
causal_42,exp006 历史季节·树DP,2025-09-23,20.6666666666667,124,4809.9708,0,4979.00642296042,0,801.6618,829.834403826737,853.8453677167,0,0,0,1608.69338592235
causal_42,exp006 历史季节·树DP,2025-09-23,20.8333333333333,125,5215.3,0,4863.56333014033,0,869.216666666667,810.593888356721,834.604852246684,34.6118144199831,0,0,1608.69338592235
causal_42,exp006 历史季节·树DP,2025-09-23,21,126,5055.1463,0,4988.04489366044,0,842.524383333333,831.340815610073,855.351779500035,0,0,0,1608.69338592235
causal_42,exp006 历史季节·树DP,2025-09-23,21.1666666666667,127,4827.5711,0,4852.4931759219,0,804.595183333333,808.748862653651,832.759826543613,0,0,0,1608.69338592235
causal_42,exp006 历史季节·树DP,2025-09-23,21.3333333333333,128,4880.29,0,4637.8257052538,0,813.381666666667,772.970950875634,796.981914765596,16.3997519010703,0,0,1608.69338592235
causal_42,exp006 历史季节·树DP,2025-09-23,21.5,129,4979.2148,0,4961.6165287761,0,829.869133333333,826.93608812935,850.947052019312,0,0,0,1608.69338592235
causal_42,exp006 历史季节·树DP,2025-09-23,21.6666666666667,130,4609.119,0,4725.49105881332,0,768.1865,787.581843135553,811.592807025516,0,0,0,1608.69338592235
causal_42,exp006 历史季节·树DP,2025-09-23,21.8333333333333,131,3835.46,0,3920.68994508875,0,639.243333333333,653.448324181458,642.870300805343,0,0,0,1608.69338592235
causal_42,exp006 历史季节·树DP,2025-09-23,22,132,3320.6494,0,3691.63703836896,0,553.441566666667,615.27283972816,1316.38024688425,0,685.160159703149,0,1608.69338592235
causal_42,exp006 历史季节·树DP,2025-09-23,22.1666666666667,133,3496.0714,0,3744.82909759903,0,582.678566666667,624.138182933171,23.4412866532605,0,0,559.237280013406,2258.69338592235
causal_42,exp006 历史季节·树DP,2025-09-23,22.3333333333333,134,3883.24,0,3758.52945803337,0,647.206666666667,626.421576338895,642.368823791984,4.83784287468222,0,0,1669.20553348244
causal_42,exp006 历史季节·树DP,2025-09-23,22.5,135,3580.1991,0,3757.1397963786,0,596.69985,626.1899660631,642.137213516189,0,0,0,1669.20553348244
causal_42,exp006 历史季节·树DP,2025-09-23,22.6666666666667,136,3332.1137,0,3790.17087646254,0,555.352283333333,631.69514607709,647.642393530179,0,0,0,1669.20553348244
causal_42,exp006 历史季节·树DP,2025-09-23,22.8333333333333,137,3416.1,0,3804.4996833724,0,569.35,634.083280562066,650.030528015155,0,0,0,1669.20553348244
causal_42,exp006 历史季节·树DP,2025-09-23,23,138,3387.9352,0,3723.80703391816,0,564.655866666667,620.634505653028,636.581753106116,0,0,0,1669.20553348244
causal_42,exp006 历史季节·树DP,2025-09-23,23.1666666666667,139,3459.0094,0,3781.66447947599,0,576.501566666667,630.277413245999,646.224660699088,0,0,0,1669.20553348244
causal_42,exp006 历史季节·树DP,2025-09-23,23.3333333333333,140,3661.95,0,3878.99486277648,0,610.325,646.499143796079,635.921120419964,0,0,0,1669.20553348244
causal_42,exp006 历史季节·树DP,2025-09-23,23.5,141,3702.4038,0,3712.51436562921,0,617.0673,618.752394271535,634.699641724624,0,0,0,1669.20553348244
