day,date,scenario,planned_cost,up_cost,down_refund,emergency_cost,total_cost,planned_kwh,final_regular_kwh,up_kwh,down_kwh,emergency_kwh,initial_soc,final_soc,seconds
156,2025-06-06,3,18904.609800201564,4673.52500228797,-235.09932680746306,0.0,23343.03547568207,34367.9006551732,37090.67780894199,3211.52349665397,488.746342885188,0.0,1200.0,2160.256094767718,0.2570005829911679
157,2025-06-07,3,16010.128107268405,3870.2610089431137,0.0,3492.563887000893,23372.953003212417,30159.80205696042,33073.93044503742,2914.1283880769993,0.0,622.6741144453139,2160.256094767718,2071.181673791664,0.27180300001055
158,2025-06-08,3,44812.022625871316,1437.3895383966508,-677.0288419450005,0.0,45572.38332232296,71274.34966456544,69856.39622258942,1423.561457200962,2841.5148991769734,0.0,2071.181673791664,3464.7743437092013,0.30667395901400596
159,2025-06-09,3,47740.01743038377,217.5977316112726,-132.55728805073608,0.0,47825.057873944315,74640.37150929011,74427.83963864399,274.7935790019659,487.3254496480906,0.0,3464.7743437092013,3047.7423262070465,0.30539733299519867
160,2025-06-10,3,41656.34842814911,7701.214074827612,0.0,0.0,49357.56250297673,65161.14311430139,74300.96807516938,9139.82496086799,0.0,0.0,3047.7423262070465,2782.9412445371313,0.2824628340313211
161,2025-06-11,3,47999.0209311022,5439.885384815966,0.0,974.6244223673422,54413.530738285495,75292.59011834528,80137.59600165086,4845.005883305585,0.0,201.98449793535283,2782.9412445371313,4123.303479763872,0.2893451669951901
162,2025-06-12,3,45823.088398831074,2006.7382507263567,0.0,0.0,47829.82664955742,71907.53533414302,73749.52601083116,1841.990676688145,0.0,0.0,4123.303479763872,2966.0784039417513,0.2863591250497848
163,2025-06-13,3,20569.48600346521,24.972330530459196,-21.209728294376532,0.0,20573.248605701287,34903.9956944609,34881.58304196378,16.97111115972956,39.38376365685792,0.0,2966.0784039417513,2792.257991641371,0.2822008340153843
164,2025-06-14,3,18551.909194203206,1096.3565840460394,-117.17456160456378,476.50857627670445,20007.59979292139,31817.255472990008,32663.720286295684,1087.2257918280118,240.76097852233679,117.79314842314373,2792.257991641371,2218.091457563389,0.28436512500047684
165,2025-06-15,3,40042.46662346902,9864.170242231077,0.0,0.0,49906.6368657001,63804.759780880835,74907.52908143713,11102.769300556294,0.0,0.0,2218.091457563389,3592.961225930147,0.30477204197086394
166,2025-06-16,3,44096.2296516591,5564.622986903387,0.0,0.0,49660.85263856249,69124.1995509007,74683.28583102547,5559.086280124766,0.0,0.0,3592.961225930147,3224.69024340967,0.2814977910602465
167,2025-06-17,3,46092.53685906566,3554.701000207704,0.0,47.63636984646878,49694.87422911986,72869.21954664125,76958.97534593681,4089.7557992955526,0.0,7.066138077055371,3224.69024340967,2526.087565537928,0.3089883750071749
168,2025-06-18,3,43532.116117505735,4679.898514706596,-82.82705327304559,230.13635805258983,48359.323936991874,69041.35273465305,74344.34776385046,5507.789485302179,204.79445610475693,34.13979499370862,2526.087565537928,2580.1017122467133,0.27436895901337266
169,2025-06-19,3,39208.64735696266,8436.702091354004,0.0,299.6405376666503,47944.989985983324,63423.98959612545,71334.9198237481,7910.930227622649,0.0,44.480413549817285,2580.1017122467133,2723.2328294760628,0.28958533296827227
170,2025-06-20,3,20503.93002227953,178.77519643648918,-159.83406650119045,0.0,20522.871152214822,35064.94162540465,34857.24397877565,126.73858609046437,334.43623271946416,0.0,2723.2328294760628,3426.947321763316,0.24428437498863786
171,2025-06-21,3,16247.000894741985,1028.221486773439,0.0,734.6370344310145,18009.85941594644,29446.234624283592,30369.81860415346,923.5839798698701,0.0,176.8896542507674,3426.947321763316,2129.4342248853154,0.23785133298952132
172,2025-06-22,3,40663.534420121665,5417.796844222789,0.0,0.0,46081.33126434446,65487.670045175444,70519.75183648338,5032.081791307937,0.0,0.0,2129.4342248853154,2717.604594763038,0.28674766689073294
173,2025-06-23,3,39835.83303917639,6313.703864232488,0.0,0.0,46149.53690340887,62465.937374552086,68927.73628751066,6461.798912958575,0.0,0.0,2717.604594763038,2181.7193969660084,0.272713333950378
174,2025-06-24,3,46749.19737896989,4962.321220034224,0.0,324.7543788104396,52036.27297781456,75540.06069352644,79524.56496665042,3984.5042731239914,0.0,80.35052442728025,2181.7193969660084,3040.576063766447,0.3340993750607595
175,2025-06-25,3,40724.963416972394,5957.544203059409,0.0,0.0,46682.5076200318,66072.42005270715,71977.08294291983,5904.662890212687,0.0,0.0,3040.576063766447,2121.111921297502,0.3344492499018088
176,2025-06-26,3,40260.90230454436,5272.927757667213,0.0,162.43581438542347,45696.26587659698,64564.79552959245,70714.9287393959,6150.133209803438,0.0,24.101882075098274,2121.111921297502,2187.381311173841,0.4488134999992326
177,2025-06-27,3,18962.368385002042,115.77515351935318,-599.719909973026,0.0,18478.42362854837,33850.505301290104,32654.32869072723,198.38570972157947,1394.562320284453,0.0,2187.381311173841,2118.7022208199255,0.32446249993517995
178,2025-06-28,3,15231.79019342848,2567.6173717075417,0.0,1552.5153205842057,19351.922885720232,28775.35225947955,30934.271483651195,2158.9192241716437,0.0,363.5913246401849,2118.7022208199255,1675.8670391873914,0.28511895798146725
179,2025-06-29,3,39411.65166539094,10042.19123932259,-15.59347177620312,0.0,49438.249432937344,65045.70407188515,73679.96152917435,8679.462477657977,45.20502036875814,0.0,1675.8670391873914,3813.5470232812845,0.3174313750350848
180,2025-06-30,3,40752.80287217257,4509.450052056598,0.0,463.34372779263754,45725.59665202182,66231.66579141363,70155.07613027396,3923.410338860321,0.0,68.71747439598528,3813.5470232812845,2073.0094709737054,0.28263029200024903
181,2025-07-01,3,37699.33634192837,21258.177321599305,0.0,7374.658485718918,66332.17214924659,61370.84630338388,78277.54766537205,16906.701361988173,0.0,1605.731539675558,2073.0094709737054,1200.0,0.31510962499305606
182,2025-07-02,3,44973.36581818927,5644.354357777322,0.0,0.0,50617.72017596659,71976.70819836145,75854.31008356222,3877.601885200771,0.0,0.0,1200.0,2211.9492464075206,0.2827266249805689
183,2025-07-03,3,47771.70733265327,7485.001428008537,-163.80819977155178,236.58885828234085,55329.489419172605,76802.9660490541,82642.30213930544,6570.869951740292,731.5338614889376,33.914687253775924,2211.9492464075206,2062.6100048496996,0.29913195804692805
184,2025-07-04,3,22215.518163451798,2237.8306410106443,0.0,576.1526489024188,25029.501453364854,38817.45408160929,40222.65336681904,1405.1992852097335,0.0,143.3487772868064,2062.6100048496996,1859.2824438939651,0.26565324992407113
185,2025-07-05,3,20057.86110914191,5686.446385375015,0.0,3763.9500222891766,29508.2575168061,35840.712774728905,39686.17403478631,3845.461260057398,0.0,801.0976957673021,1859.2824438939651,1200.0,0.2623434590641409
186,2025-07-06,3,47279.7012932899,8233.205178757244,0.0,2098.261696308824,57611.168168355965,74248.30795755587,82456.79823616872,8208.490278612851,0.0,383.1171592967867,1200.0,1200.0,0.2867135839769617
187,2025-07-07,3,48506.80621646108,658.7812429253651,-80.21591192400322,353.7592062346085,49439.130753697056,77737.71275083024,77877.47414938554,487.38625803330274,347.62485947800644,52.3886260591928,1200.0,2052.439630448077,0.2659884999739006
188,2025-07-08,3,52810.106442888595,3340.478230447627,-746.8282307912073,0.0,55403.75644254503,83419.54972186545,83065.29135782961,1994.516243238042,2348.7746072738587,0.0,2052.439630448077,4668.658350073586,0.2769772500032559
189,2025-07-09,3,49294.500698523865,2882.3420432484913,-1054.426742444086,0.0,51122.415999328296,78121.55338172027,76346.81177434817,1805.7922105822213,3580.5338179543164,0.0,4668.658350073586,3280.9188257400506,0.2851409160066396
190,2025-07-10,3,45692.62403756426,5442.15094287071,-39.35884132981075,0.0,51095.41613910517,71724.3209843461,75062.23606123836,3514.5004867759844,176.5854098837222,0.0,3280.9188257400506,2724.2963678591263,0.2879637919832021
191,2025-07-11,3,29943.633801692988,65.33127132760839,-470.1145778320884,0.0,29538.85049518852,49107.088821713056,48150.63355874206,98.90748437603497,1055.3627473470256,0.0,2724.2963678591263,4220.790525556487,0.2552787499735132
192,2025-07-12,3,22353.874451467505,1928.6905713295534,0.0,393.68656727281734,24676.25159006987,37749.932342187276,39218.135032163846,1468.202689976566,0.0,162.6563999184157,4220.790525556487,1367.4411526446822,0.2573824169812724
193,2025-07-13,3,48519.04124946798,5816.608050079729,-2194.5172732624774,0.0,52141.132026285246,75979.37995698983,73330.60022594813,3272.648022756242,5921.427753797936,0.0,1367.4411526446822,2746.926148658121,0.3159635419724509
194,2025-07-14,3,45039.53158398061,4981.171038451506,0.0,0.0,50020.70262243212,71322.6004732095,75086.05997489116,3763.459501681654,0.0,0.0,2746.926148658121,2737.105193112677,0.2778094169916585
195,2025-07-15,3,48470.29900506203,3874.920861693493,-1203.8718612607854,0.0,51141.348005494714,77184.0643946361,75165.89380983144,2148.0126467989107,4166.183231603583,0.0,2737.105193112677,2704.409280198587,0.27829770802054554
196,2025-07-16,3,46917.26353629826,2422.5649547205144,0.0,0.0,49339.828491018736,73538.75610294323,75502.30138381022,1963.5452808669984,0.0,0.0,2704.409280198587,3323.2821596671197,0.2728893329622224
197,2025-07-17,3,43468.75617987366,8002.4244217176565,0.0,0.0,51471.1806015913,68781.91877306829,74452.59788479438,5670.679111726109,0.0,0.0,3323.2821596671197,2688.3053947859003,0.27241312502883375
198,2025-07-18,3,27157.620658934597,18.268800739211503,-735.6218723974038,0.0,26440.267587276398,45094.31040555283,43225.23982361912,28.48269525913861,1897.553277192845,0.0,2688.3053947859003,2874.247879030308,0.2644701659446582
199,2025-07-19,3,23479.944172027637,1375.365332202978,-267.0039248128189,503.9578590253888,25092.26343844318,38716.86096412949,39106.51995020903,1025.3128662804731,635.6538802009326,235.89076026479069,2874.247879030308,1200.0,0.2554669170640409
200,2025-07-20,3,48333.40019048625,3725.0262315131304,-231.86836244188072,0.0,51826.5580595575,78033.04912435844,79638.13135678624,2454.4499627091923,849.3677302813961,0.0,1200.0,3875.7241891754943,0.2678846250055358
201,2025-07-21,3,47618.02696815125,2783.4388665712836,0.0,0.0,50401.465834722534,74656.39112208711,77241.77592690238,2585.3848048152836,0.0,0.0,3875.7241891754943,2803.773397045927,0.2811579160625115
202,2025-07-22,3,43798.97617162011,7523.824448703484,-0.18813706027199698,0.0,51322.61248326332,69567.81955349955,76071.29470760963,6504.318250951988,0.8430968419090163,0.0,2803.773397045927,2064.4790112345822,0.29437916702590883
203,2025-07-23,3,53124.8435723045,679.4046200007791,-2073.6732590261113,0.0,51730.57493327916,84119.44722139914,77402.29573945375,434.3422783897503,7151.493760335134,0.0,2064.4790112345822,1735.6358602888395,0.30519112502224743
204,2025-07-24,3,47953.14766427938,1201.2357486178178,0.0,327.22732656980025,49481.61073946699,75419.08316007396,76481.48933247731,1062.4061724033368,0.0,48.54284624978493,1735.6358602888395,2647.1708879590583,0.27743479097262025
205,2025-07-25,3,24644.913893122306,531.1663227030828,0.0,0.0,25176.080215825386,42821.24166404949,43244.56252341882,423.3208593693247,0.0,0.0,2647.1708879590583,2842.3471910850867,0.24741062498651445
206,2025-07-26,3,21970.544682687716,1538.1274439895403,0.0,0.0,23508.672126677266,37951.24607310184,38881.79156738808,930.5454942862464,0.0,0.0,2842.3471910850867,1838.3916437777527,0.25308795797172934
207,2025-07-27,3,41705.24227366983,10709.937571287664,0.0,321.6229882302544,52736.80283318774,67492.21704917046,75632.33512644596,8140.118077275514,0.0,46.104212762364455,1838.3916437777527,1687.4829335212096,0.2685777919832617
208,2025-07-28,3,46213.833438521055,7965.298093172134,0.0,0.0,54179.13153169319,73959.3103508866,81531.581621673,7572.271270786392,0.0,0.0,1687.4829335212096,1872.8156831052006,0.2639802920166403
209,2025-07-29,3,44996.13012220966,9133.494021642899,0.0,286.99378285462376,54416.617926707186,70728.61824244313,81001.32396704904,10272.705724605932,0.0,42.57867651490915,1872.8156831052006,2969.089455213852,0.2975379580166191
210,2025-07-30,3,40932.809995966556,11839.2944009821,0.0,0.0,52772.10439694865,64439.95132101761,76339.72914569141,11899.777824673809,0.0,0.0,2969.089455213852,2298.895388114697,0.2645379590103403
211,2025-07-31,3,42870.13800171818,9733.894853827687,-15.973422912530925,580.0020852614025,53168.06151789474,69357.13098735534,76699.431272931,7410.826338396472,68.52605282081049,91.31306745025006,2298.895388114697,2014.9260305850414,0.2825134160229936
212,2025-08-01,3,22909.26145051923,879.3156777927637,-200.83865958628343,0.0,23587.738468725707,39792.24522018301,39818.346206378425,485.9354738453543,459.8344876499332,0.0,2014.9260305850414,1658.4241454898763,0.2518734169425443
213,2025-08-02,3,22423.436905994462,99.44420653618297,0.0,0.0,22522.881112530653,38354.86337259223,38521.84784392221,166.98447132998024,0.0,0.0,1658.4241454898763,1547.8452226599925,0.24867095798254013
214,2025-08-03,3,38249.35190374627,4454.817841301726,0.0,6024.183133835734,48728.352878883714,60239.17843704751,63557.70268682099,3318.5242497734753,0.0,1056.61031164389,1547.8452226599925,1357.8221086547846,0.27184920897707343
215,2025-08-04,3,43705.56554063908,952.9661745836881,-59.60199340309501,0.0,44598.92972181965,68191.8004698867,68883.94251974381,819.4860279132512,127.34397805615083,0.0,1357.8221086547846,2006.8591208851874,0.2780454580206424
216,2025-08-05,3,39470.86491760742,3744.8017683095995,0.0,3384.2429349435165,46599.90962086053,61771.55199482336,65847.77894361436,4076.22694879101,0.0,662.5388436028343,2006.8591208851874,1200.0,0.27861687494441867
217,2025-08-06,3,44850.79532230753,1226.410827586994,0.0,1073.0093382572027,47150.21548815172,69050.93131772312,70841.74308143603,1790.8117637129053,0.0,234.81527776171092,1200.0,1249.46619050823,0.26938470907043666
218,2025-08-07,3,41750.34153987329,3103.2567757035217,-463.0282631623494,2200.895048340186,46591.465100754656,67083.62720022525,67517.70909476344,2463.2678973676084,2029.1860028294107,389.7596627806077,1249.46619050823,1200.0,0.2781227920204401
219,2025-08-08,3,22661.882345247548,991.6455680128619,0.0,0.0,23653.527913260405,39867.86029045591,40766.7092157969,898.848925340991,0.0,0.0,1200.0,2179.5824084455785,0.24865354201756418
220,2025-08-09,3,20022.352632957372,2308.6366532487446,0.0,1034.7295000163213,23365.718786222445,35406.00764821706,36913.94840530668,1507.9407570896178,0.0,252.83617365450172,2179.5824084455785,1393.1279977566571,0.2490757079795003
221,2025-08-10,3,41397.56607420626,2338.2025366001276,0.0,834.3824225073205,44570.151033313705,64211.105291776104,67111.94651944983,2900.8412276737295,0.0,135.6112629328432,1393.1279977566571,1301.5659502273645,0.2816764999879524
222,2025-08-11,3,39391.57824324514,5268.6324909267005,0.0,2962.278574089045,47622.489308260876,62442.276644618054,67483.42495015785,5041.148305539784,0.0,485.2240692274464,1301.5659502273645,1383.9579940530507,0.26178975007496774
223,2025-08-12,3,42016.347899907196,4625.517126125145,0.0,23.296264014658313,46665.16129004701,66662.08204598684,70582.78917314397,3920.707127157142,0.0,3.455649931715243,1383.9579940530507,1857.8055097795975,0.28796920902095735
224,2025-08-13,3,40410.56826539252,5413.645053447925,0.0,0.15779857020168128,45824.37111741066,63407.56385873616,68932.94416077685,5525.380302040696,0.0,0.022620207884415322,1857.8055097795975,2065.513531191696,0.27773241605609655
225,2025-08-14,3,40805.588628551915,3904.837216805844,0.0,1749.1720322932977,46459.59787765106,63431.98011254905,67172.1561056597,3740.1759931106626,0.0,287.00790646821633,2065.513531191696,1334.441064586303,0.2726684169610962
226,2025-08-15,3,23276.851325056523,58.052637967375375,-260.01667334855955,0.0,23074.88728967534,40441.530828761606,39973.70198806512,95.24874069543648,563.0775813919153,0.0,1334.441064586303,1827.4034257359745,0.25521904206834733
227,2025-08-16,3,22213.560501456326,1520.5826830018534,-442.2141781345683,1301.9944731828261,24593.923479506433,37445.39606896705,37714.61737175959,1255.3954138008512,986.174111008316,203.81157605737417,1827.4034257359745,1542.7078024076516,0.2670772080309689
228,2025-08-17,3,39996.6923703883,4092.3410139677912,0.0,350.20668117274306,44439.24006552884,63328.33353293523,66230.98205845791,2902.648525522694,0.0,63.456291220876395,1542.7078024076516,1565.2027350332771,0.275338250095956
229,2025-08-18,3,42735.20975008993,1440.754629708005,-35.547413958931664,302.2155939484513,44442.63255978745,66466.01433991447,67560.62425827896,1158.7578488627912,64.14793049832087,44.269894245152955,1565.2027350332771,2445.805959298456,0.27411629201378673
230,2025-08-19,3,40964.55338424137,1142.2145266536238,0.0,3386.4728995804094,45493.2408104754,63807.348298579156,65117.74017687574,1310.3918782965811,0.0,578.163030120648,2445.805959298456,1316.811788599675,0.29176716692745686
231,2025-08-20,3,44757.89864292398,5182.645688680081,-445.8004742028968,0.0,49494.74385740116,72084.29099639894,73762.40622241193,3427.703144755596,1749.5879187425899,0.0,1316.811788599675,2057.139148803681,0.29612283292226493
232,2025-08-21,3,39626.34372905503,5170.157525787747,0.0,1500.665665139689,46297.166919982454,62230.45050296791,66820.47680808093,4590.026305113016,0.0,249.5635668562512,2057.139148803681,1345.5192053476387,0.28517029201611876
233,2025-08-22,3,24391.86547790249,845.5476666417419,-252.28558472909882,0.0,24985.127559815137,42125.23695860243,42038.613544067564,473.64930248495205,560.2727170198185,0.0,1345.5192053476387,2387.477340734343,0.2646703750360757
234,2025-08-23,3,20098.095463431895,2546.201184966093,0.0,474.71990526497996,23119.016553662965,35399.73917763697,37078.76056383718,1679.0213862002142,0.0,188.72275298116267,2387.477340734343,1200.0,0.28677012503612787
235,2025-08-24,3,42987.610740923184,1124.1198957869606,0.0,132.17345320023017,44243.9040899104,66444.98020403946,67486.34951512361,1041.3693110841532,0.0,26.051730206017577,1200.0,1680.787741646803,0.30600141710601747
236,2025-08-25,3,52937.87005882774,383.31599234398504,-2892.0214598313437,45.01971109445606,50474.18430243484,84734.69756893438,74537.30864874416,398.30360377237116,10595.692523962573,6.677996157302687,1680.787741646803,2104.5828191042337,0.3198147079674527
237,2025-08-26,3,40930.81555011179,4942.637043785307,0.0,271.3118661573351,46144.76446005442,63537.211540557655,67644.76038889053,4107.5488483328745,0.0,53.21052880524895,2104.5828191042337,2199.6237338127244,0.2910227499669418
238,2025-08-27,3,42163.31694789976,5006.091567990843,0.0,32.09617440298218,47201.50469029362,65176.21255367495,70640.32044347734,5464.107889802389,0.0,4.7669945645302505,2199.6237338127244,1758.8673472163023,0.28647041600197554
239,2025-08-28,3,40237.810656085065,9092.301728037966,0.0,141.21666467777877,49471.32904880082,63668.51710144662,72597.68370484989,8929.166603403264,0.0,20.94181965327823,1758.8673472163023,1515.111060313068,0.3045642089564353
240,2025-08-29,3,23033.334217475312,262.93590071722383,-18.034370157366318,0.0,23278.23574803517,39452.899743931004,39770.89178984884,362.8041219948758,44.81207607703955,0.0,1515.111060313068,1862.3693091548366,0.28969779203180224
241,2025-08-30,3,22358.59453813444,1353.0676269825283,-4.578324484925356,0.0,23707.083840632047,38301.53189169246,39112.46713501091,822.8019564516712,11.86671313321122,0.0,1862.3693091548366,1781.0400519963391,0.28330216696485877
242,2025-08-31,3,40447.06661836855,7383.9040379790695,0.0,219.9165884576233,48050.88724480523,62649.2524963742,68918.9869595111,6269.734463136887,0.0,31.524740317893247,1781.0400519963391,2042.2378124150684,0.31194525002501905
243,2025-09-01,3,43921.27140551355,670.1007806131366,-2030.2654427282573,0.0,42561.10674339845,70201.29648894434,63668.688526321166,510.3549379443487,7042.962900567525,0.0,2042.2378124150684,4205.019061235412,0.3270187499001622
244,2025-09-02,3,34650.71940144105,1797.3802337707111,-121.67029661876019,0.0,36326.42933859301,54446.41498985943,55766.66136432433,1501.227256757248,180.98088229234395,0.0,4205.019061235412,3238.5072597124095,0.2921347919618711
245,2025-09-03,3,36708.16381327098,1316.1517886975553,-198.99063798729412,0.0,37825.32496398123,58087.359958710826,58214.97840740175,1054.8996541928145,927.2812055018878,0.0,3238.5072597124095,2887.7162345484358,0.29656625003553927
246,2025-09-04,3,35365.482591151944,1723.4450016685416,0.0,823.1790838025582,37912.10667662305,55280.753449760436,56476.79972228156,1196.0462725211214,0.0,151.7494471691822,2887.7162345484358,2791.609252469691,0.2755097079789266
247,2025-09-05,3,17034.273063888486,0.0,-324.450957220085,0.0,16709.82210666839,30474.77863162025,29773.58753608228,0.0,701.1910955379726,0.0,2791.609252469691,2375.7590262320323,0.2735962920123711
248,2025-09-06,3,17376.668679770384,0.0,-129.41166089954848,0.0,17247.25701887083,31048.763499939763,30823.04376917373,0.0,225.71973076603138,0.0,2375.7590262320323,2591.5072896577494,0.26865545904729515
249,2025-09-07,3,31642.59190483901,7258.6355155110305,0.0,0.0,38901.227420350035,50926.34979174401,56060.58029224363,5134.230500499621,0.0,0.0,2591.5072896577494,1791.500815352911,0.27559108403511345
250,2025-09-08,3,31053.32670209137,10399.074402372758,0.0,5205.031406564226,46657.43251102835,51044.06005114342,59641.14413551637,8597.084084372951,0.0,1243.197969178936,1791.500815352911,1200.0,0.283277333015576
251,2025-09-09,3,33201.131137708704,5560.410156404794,0.0,495.1887352420918,39256.7300293556,54191.39936902702,58346.78587009701,4155.3865010699865,0.0,105.01899323254798,1200.0,1872.8188396120386,0.26816637499723583
252,2025-09-10,3,36540.8379537904,4412.121769401912,-154.38059889405932,931.1895059100955,41729.76863020835,59927.46271243817,62595.38248801568,3328.557565080897,660.6377895033919,328.3698356716624,1872.8188396120386,1200.0,0.30108179198578
253,2025-09-11,3,36386.919168720175,2371.915350535334,-1313.8075996116809,5082.547209923959,42527.574129567794,59068.187951279506,56131.38409956175,1781.3588786404803,4718.162730358236,914.8417180231947,1200.0,1245.7789496469563,0.30757091694977134
254,2025-09-12,3,13835.352119061617,5079.733446707613,0.0,251.3004483226841,19166.386014091913,27092.666961740433,30515.849878355803,3423.1829166153666,0.0,75.51712174901618,1245.7789496469563,1200.0,0.2754487079801038
255,2025-09-13,3,15418.228209193336,2747.00719932786,0.0,29.278395725398216,18194.51380424659,29849.366935512728,31636.880330311797,1787.5133947990719,0.0,13.912281171488818,1200.0,1543.9120069975409,0.26929354202002287
256,2025-09-14,3,40304.956568114394,1295.0574742559752,-945.0920474759151,0.0,40654.92199489446,65045.75646481178,63249.29546335787,1074.0441987880647,2870.505200241978,0.0,1543.9120069975409,1649.3216494130568,0.312202834058553
257,2025-09-15,3,34023.253142816066,3662.8022783575893,0.0,2651.5195468035113,40337.57496797716,54743.16261853335,57781.10124373122,3037.9386251978626,0.0,525.832941662398,1649.3216494130568,1429.3906735313935,0.28011066699400544
258,2025-09-16,3,41128.722293188366,2591.253053453088,-1808.505183488578,0.0,41911.47016315287,66651.53922428368,62361.6108653165,1581.9595788980619,5871.88793786526,0.0,1429.3906735313935,1437.4794112475652,0.2943455829517916
259,2025-09-17,3,37742.753164988986,2014.5457506974228,0.0,0.0,39757.298915686406,60025.351237810755,62305.86885565536,2280.5176178446054,0.0,0.0,1437.4794112475652,1325.6750529958526,0.2861429159529507
260,2025-09-18,3,34415.78029541488,7346.280474657439,0.0,1662.1460487188574,43424.20681879117,55975.90635352469,62970.53870418207,6994.632350657383,0.0,354.40405907688387,1325.6750529958526,1869.4910610758727,0.269497458008118
261,2025-09-19,3,15636.66210225749,2828.111827996758,0.0,0.0,18464.773930254247,29089.567850583026,30997.505006385985,1907.9371558029623,0.0,0.0,1869.4910610758727,1656.8679256335256,0.2681595409521833
262,2025-09-20,3,16529.847725942942,1148.137528991341,-57.07582722352207,857.7359745437998,18478.645402254562,30636.97402769011,31323.476346376538,814.2402304653153,127.73791177888668,227.3369079645836,1656.8679256335256,1970.6361591650254,0.2680875000078231
263,2025-09-21,3,39175.539892492765,1278.790841371064,-480.81949397848854,65.66132658551683,40039.17256647087,63100.620987175804,61956.02737770359,855.271574122001,1999.8651835942112,16.914303602657608,1970.6361591650254,1719.5533500733147,0.31571354204788804
264,2025-09-22,3,39045.507204269015,1360.0992371339055,0.0,131.7874003499989,40537.39384175292,61323.5716291625,62841.1375496306,1517.5659204680942,0.0,19.555899999999838,1719.5533500733147,1913.506832540049,0.3008414580253884
265,2025-09-23,3,39925.776709948426,2086.985286328202,-178.04197227204236,232.99508005579418,42067.71510406038,64336.09382813537,65296.20368541012,1645.8050908971124,685.6952336223596,35.96242885560096,1913.506832540049,2325.172018367336,0.32702445797622204
266,2025-09-24,3,34986.07240265288,7822.851276869133,0.0,974.435731103379,43783.35941062538,55863.552702878136,62665.42226652775,6801.869563649615,0.0,197.52819163694605,2325.172018367336,2051.919204359122,0.30561408400535583
267,2025-09-25,3,38754.24142130394,2036.150201629887,-105.0764787298356,25.066803684038916,40710.38194788805,61349.22623112639,63320.43677044571,2477.1985988391657,505.9880595198454,3.7229769321311323,2051.919204359122,1616.6395385312105,0.2924412079155445
268,2025-09-26,3,19027.431938192505,0.0,-155.76448287382598,0.0,18871.66745531867,34068.02979695806,33715.83551283799,0.0,352.19428412006073,0.0,1616.6395385312105,2800.9316320794555,0.2770258750533685
269,2025-09-27,3,14734.836974156771,4098.539557636716,0.0,1719.0914403869651,20552.46797218045,28034.032146666228,30917.896951973504,2883.8648053072734,0.0,331.0360134675824,2800.9316320794555,1558.5438662016893,0.2694757089484483
270,2025-09-28,3,39944.555272658465,4039.680896895431,-88.65683142478619,0.0,43895.5793381291,64231.24309411219,67699.19791296941,3863.925537351564,395.9707184943509,0.0,1558.5438662016893,2465.691436807555,0.33151012496091425
271,2025-09-29,3,39780.47470775336,2002.9710778765266,-276.88650328267073,2001.680618743646,43508.23990109087,63232.099545737336,63765.29421595719,1645.362815546573,1112.1681453267254,405.33273335945546,2465.691436807555,1735.615938682036,0.3286826249677688
272,2025-09-30,3,41109.19522135852,4312.964766216216,0.0,212.22943497500015,45634.38942254972,64932.76616960669,69258.90440661804,4326.138237011337,0.0,31.41115000000002,1735.615938682036,2083.807939754205,0.34802641603164375
273,2025-10-01,3,36623.61159763937,41.76177867274776,-55.74036943902203,0.0,36609.63300687312,58454.411032563505,58423.31131527372,57.85053293569874,88.95025022548612,0.0,2083.807939754205,3704.3347064561804,0.33967070805374533
274,2025-10-02,3,35885.435299526485,763.9541996810809,-836.5871031655047,0.0,35812.80239604206,57840.80730640745,55664.662909992825,777.8137852015088,2953.958181616128,0.0,3704.3347064561804,3236.3816936112244,0.332633874961175
275,2025-10-03,3,14156.755196934602,1595.8040807563661,0.0,0.0,15752.559277690969,27114.396400683843,28282.784246836043,1168.3878461522,0.0,0.0,3236.3816936112244,3423.3335550325914,0.2976514999754727
276,2025-10-04,3,16637.444659554978,0.0,-183.3004052524428,0.0,16454.144254302533,30584.33989492959,30222.97203647891,0.0,361.3678584506819,0.0,3423.3335550325914,3279.8480774989557,0.3382734169717878
277,2025-10-05,3,35598.234633616994,1608.537770309784,-410.6893377602918,0.0,36796.08306616648,57143.45850428047,57429.473689347185,1388.8170757011396,1102.8018906344264,0.0,3279.8480774989557,2919.11949446112,0.37351229204796255
278,2025-10-06,3,33900.79610779745,5091.6612604257225,0.0,0.0,38992.45736822318,55159.70320556935,59722.53243558069,4562.82923001134,0.0,0.0,2919.11949446112,2855.7870634105634,0.3552453339798376
279,2025-10-07,3,35973.67709910647,3160.7449799190053,-1.738184687881069,0.0,39132.683894337606,58638.282969886146,61237.9400684151,2607.500892246825,7.84379371787486,0.0,2855.7870634105634,3244.901346142328,0.42513966700062156
280,2025-10-08,3,31924.428162372486,4253.43047989245,0.0,2171.736146712583,38349.59478897753,52668.996102263096,56522.77916019202,3853.7830579289284,0.0,363.27257418330385,3244.901346142328,1529.3424375420952,0.3550357089843601
281,2025-10-09,3,39520.27349044394,953.5853045636718,-2072.924855678956,129.6242459587784,38530.55818528744,64512.24192259018,58399.43752367925,662.281834391852,6775.086233302791,33.0365563089842,1529.3424375420952,1389.5569769125123,0.369963625096716
282,2025-10-10,3,15602.816603771653,473.23161443970747,0.0,0.0,16076.04821821136,30482.04730882246,30809.677679177723,327.63037035526463,0.0,0.0,1389.5569769125123,2039.8497737847351,0.3311177910072729
