date,name,label,hour,actual_load_kw,actual_pv_kw,forecast_load_kw,forecast_pv_kw,actual_net_kwh,forecast_net_kwh,planned_kwh,emergency_kwh,soc_kwh,total_cost
2025-07-03,no_season,exp004 无季节,12.666666666666666,6619.6852,7630.2864,6234.327141641659,7561.896633812842,-168.43353333333334,-221.26158202853048,0.0,0.0,6623.744214055046,0.0
2025-07-03,no_season,exp004 无季节,12.833333333333334,6786.9,7596.0,6417.378047887665,7356.171027586823,-134.85000000000005,-156.46549661652625,0.0,0.0,6783.534293960013,0.0
2025-07-03,no_season,exp004 无季节,13.0,6963.0672,7451.5496,6619.957915103622,7204.612402320955,-81.41373333333331,-97.4424145362221,0.0,0.0,6911.464236702125,0.0
2025-07-03,no_season,exp004 无季节,13.166666666666666,6995.0854,7252.9051,6593.802170276458,7194.710220278604,-42.969950000000004,-100.15134166702425,0.0,0.0,6988.700085747397,0.0
2025-07-03,no_season,exp004 无季节,13.333333333333334,7001.21,7109.5125,6515.970899221595,7263.515244264699,-18.05041666666663,-124.59072417385066,0.0,0.0,7029.4649596304625,0.0
2025-07-03,no_season,exp004 无季节,13.5,7229.6565,7041.7461,6818.4323054357865,7272.577576078937,31.318399999999958,-75.69087844052517,0.0,0.0,7046.589088444982,0.0
2025-07-03,no_season,exp004 无季节,13.666666666666666,7412.3027,6787.2593,7006.03638628166,7330.346466310572,104.17390000000007,-54.051680004818685,0.0,0.0,7013.57659622091,0.0
2025-07-03,no_season,exp004 无季节,13.833333333333334,7473.24,6469.9125,6936.887928635443,7322.628122220254,167.2212499999999,-64.29003226413518,0.0,0.0,6903.767663973372,0.0
2025-07-03,no_season,exp004 无季节,14.0,7573.0382,6464.2746,6926.448132961054,7011.204719823783,184.79393333333337,-14.126097810454818,0.0,0.0,6727.500989579895,0.0
2025-07-03,no_season,exp004 无季节,14.166666666666666,7531.8554,6344.1358,6775.435021707479,6783.36292354111,197.95326666666674,-1.32131697227184,0.0,0.0,6532.71108054168,0.0
2025-07-03,no_season,exp004 无季节,14.333333333333334,7318.06,6009.2625,6550.85333887149,6712.838234015095,218.13291666666677,-26.997482523934043,0.0,0.0,6324.050016229228,0.0
2025-07-03,no_season,exp004 无季节,14.5,7132.7177,5789.0756,6606.179556034446,6527.791806123119,223.94035,13.064624985221144,0.0,0.0,6094.117733121771,0.0
2025-07-03,no_season,exp004 无季节,14.666666666666666,7149.4512,5611.5066,6832.211743500973,6440.087099343644,256.3241000000001,65.3541073595549,0.0,0.0,5858.063877783342,0.0
2025-07-03,no_season,exp004 无季节,14.833333333333334,7288.35,5404.125,6937.7022926825375,6385.567532299042,314.0375000000001,92.02246006391594,92.02246006391594,0.0,5587.874552719087,61.599834766785335
2025-07-03,no_season,exp004 无季节,15.0,7320.0878,5182.8437,6773.071583028521,6017.78229348397,356.20734999999996,125.8815482574252,213.01347308495508,0.0,5353.850152381997,140.58889223607036
2025-07-03,no_season,exp004 无季节,15.166666666666666,7384.2828,4902.9249,6956.4639594874725,5468.575403240173,413.55965,247.98142604121662,247.98142604121662,0.0,5202.910553034882,178.96819517394604
2025-07-03,no_season,exp004 无季节,15.333333333333334,7495.51,4716.375,7233.771584197828,4976.544866552658,463.1891666666667,376.2044529408616,376.2044529408616,0.0,5028.375780156476,274.93021420918166
2025-07-03,no_season,exp004 无季节,15.5,7487.1351,4804.7539,6780.559008103992,4679.716321925029,447.06353333333345,350.1404476964938,350.1404476964938,0.0,4936.685841159391,263.79581329453845
2025-07-03,no_season,exp004 无季节,15.666666666666666,7352.6183,4645.0337,6685.591780883765,4324.675352524619,451.26410000000004,393.486071393191,393.486071393191,0.0,4834.51993833807,307.8241536508933
2025-07-03,no_season,exp004 无季节,15.833333333333334,7243.62,4206.3,7050.683673618328,3922.431926136358,506.21999999999997,521.375291246995,521.375291246995,0.0,4773.616548634109,419.9677970994544
2025-07-03,no_season,exp004 无季节,16.0,7326.0783,3950.4585,6871.796247089873,3745.5655513493043,562.6033,521.0384492900947,521.0384492900947,0.0,4787.994120317224,430.9509014078373
2025-07-03,no_season,exp004 无季节,16.166666666666668,7373.4132,3645.4305,6610.190426993234,3611.8719779236844,621.33045,499.71974151159156,499.71974151159156,0.0,4744.180920701168,425.71124779372485
2025-07-03,no_season,exp004 无季节,16.333333333333332,7364.64,3268.275,6649.077729710026,3369.2312334255093,682.7275,546.6410827140861,546.6410827140861,0.0,4615.991978471121,480.5521758139531
2025-07-03,no_season,exp004 无季节,16.5,7496.7002,3070.8928,6869.988672361033,3064.9666766201144,737.6345666666666,634.1703326234865,634.1703326234865,0.0,4472.544299392589,572.2753081594342
2025-07-03,no_season,exp004 无季节,16.666666666666668,7626.4069,2858.1853,7009.829067436386,2926.030299693263,794.7035999999999,680.6331279571872,680.6331279571872,0.0,4363.483420745529,623.6641351471707
2025-07-03,no_season,exp004 无季节,16.833333333333332,7707.71,2629.425,7098.2378314744265,2842.492801073354,846.3808333333333,709.2908384001788,709.2908384001788,0.0,4243.242585603579,657.0870326939256
2025-07-03,no_season,exp004 无季节,17.0,7801.0736,2567.5552,7315.14697911389,2489.3218504684028,872.2530666666667,804.3041881075811,804.3041881075811,0.0,4098.737042800342,761.0326227873933
2025-07-03,no_season,exp004 无季节,17.166666666666668,7675.4587,2366.5606,7185.231826177811,2173.3666883111264,884.81635,835.3108563111141,835.3108563111141,0.0,4027.1126359000455,813.7598362182873
2025-07-03,no_season,exp004 无季节,17.333333333333332,7582.83,2004.0,6919.830128644983,2000.7336181345613,929.805,819.8494184184037,819.8494184184037,0.0,3974.929263650722,808.5354964442297
2025-07-03,no_season,exp004 无季节,17.5,7892.813,1760.9889,7096.457916111511,1769.5718444606237,1021.9706833333333,887.8143452751478,887.8143452751478,0.0,3859.0259039019543,866.5068009885442
2025-07-03,no_season,exp004 无季节,17.666666666666668,7300.6746,1505.2505,6424.976458231235,1507.213778889967,965.9040166666667,819.6271132235446,819.6271132235446,0.0,3717.612706964822,880.4434450247317
2025-07-03,no_season,exp004 无季节,17.833333333333332,6048.68,1207.8375,5199.507735759335,1262.383454233859,806.8070833333335,656.187380254246,656.187380254246,0.0,3563.4233123125578,807.9635213070532
2025-07-03,no_season,exp004 无季节,18.0,5770.8158,996.1822,5104.345048354439,1027.7531407366748,795.7722666666667,679.4319846029607,679.4319846029607,0.0,3404.65620490316,853.4345158597789
2025-07-03,no_season,exp004 无季节,18.166666666666668,5822.1547,783.6519,5389.546360689286,801.7961173205879,839.7504666666667,764.6250405614497,764.6250405614497,0.0,3282.022779920578,951.7287879868364
2025-07-03,no_season,exp004 无季节,18.333333333333332,5900.9,544.125,5428.5568094926475,579.9843124291951,892.7958333333332,808.0954161772421,808.0954161772421,0.0,3202.833627692859,1013.7556995943502
2025-07-03,no_season,exp004 无季节,18.5,6341.6323,342.6789,5338.960266379161,356.2802994930237,999.8255666666668,830.4466611476896,830.4466611476896,0.0,3113.5515486996424,1039.8853090891369
2025-07-03,no_season,exp004 无季节,18.666666666666668,6335.7991,148.0325,5218.450527906918,140.1623538963256,1031.2944333333332,846.3813623350987,846.3813623350987,0.0,2935.0105056908315,1090.2238328238407
2025-07-03,no_season,exp004 无季节,18.833333333333332,5904.07,0.0,5309.510749620903,0.0,984.0116666666667,884.9184582701505,51.585124936817124,99.09320839651616,2740.095014527216,736.6591013736612
2025-07-03,no_season,exp004 无季节,19.0,5877.6375,0.0,5761.694540857943,0.0,979.6062499999999,960.2824234763239,126.94909014299049,224.92807549750978,1861.6845533693327,1692.5244370767787
2025-07-03,no_season,exp004 无季节,19.166666666666668,5853.6334,5.3783,5763.395502072659,0.0,974.7091833333333,960.5659170121098,127.23258367877645,847.4765996545568,1200.0,5868.225649933873
2025-07-03,no_season,exp004 无季节,19.333333333333332,5675.86,0.0,5391.552352496806,0.0,945.9766666666666,898.5920587494676,65.25872541613421,880.7179412505324,1200.0,6025.348340419037
2025-07-03,no_season,exp004 无季节,19.5,5665.5291,0.0,5499.516383386009,0.0,944.2548499999999,916.5860638976682,83.2527305643348,861.0021194356651,1200.0,5919.767229124849
2025-07-03,no_season,exp004 无季节,19.666666666666668,5781.8932,0.3861,5549.064796089913,0.0,963.5845166666668,924.8441326816522,91.51079934831887,872.0737173183479,1200.0,5998.01709667704
2025-07-03,no_season,exp004 无季节,19.833333333333332,5855.78,0.0,5370.51855246293,0.0,975.9633333333333,895.0864254104882,61.75309207715486,914.2102412561784,1200.0,6245.94675504632
2025-07-03,no_season,exp004 无季节,20.0,5784.0496,0.0,5363.429826498052,0.0,964.0082666666667,893.9049710830086,60.57163774967523,903.4366289169915,1200.0,6185.920037368789
2025-07-03,no_season,exp004 无季节,20.166666666666668,5840.2137,0.0277,5381.121504287069,0.0,973.3643333333334,896.8535840478448,122.8272560962481,850.5370772370853,1200.0,5863.186940657445
2025-07-03,no_season,exp004 无季节,20.333333333333332,6067.64,0.0,5359.269686113093,0.0,1011.2733333333334,893.2116143521821,59.878281018848725,951.3950523144847,1200.0,6497.453743601368
2025-07-03,no_season,exp004 无季节,20.5,6179.1011,0.0,5395.58304365154,0.0,1029.8501833333332,899.2638406085899,65.93050727525656,963.9196760580767,1200.0,6816.289903931582
2025-07-03,no_season,exp004 无季节,20.666666666666668,5894.2492,0.002,5321.206296138343,0.0,982.3745333333333,886.8677160230571,886.8677160230571,95.50681731027612,1200.0,1668.1176438275074
2025-07-03,no_season,exp004 无季节,20.833333333333332,5635.03,0.0,5217.573360500952,0.0,939.1716666666666,869.5955600834919,869.5955600834919,69.57610658317469,1200.0,1136.1486899870079
2025-07-03,no_season,exp004 无季节,21.0,6099.839,0.0,5361.528311231765,0.0,1016.6398333333333,893.5880518719608,893.5880518719608,123.05178146137246,1200.0,1368.222422583357
2025-07-03,no_season,exp004 无季节,21.166666666666668,6354.5294,0.0,5542.745717934929,0.0,1059.0882333333334,923.7909529891549,923.7909529891549,135.2972803441785,1200.0,1499.6199090987855
2025-07-03,no_season,exp004 无季节,21.333333333333332,6179.5,0.0,5660.502388432839,0.0,1029.9166666666667,943.4170647388065,943.4170647388065,86.49960192786023,1200.0,1289.3700161997247
2025-07-03,no_season,exp004 无季节,21.5,6148.1539,0.0,5709.507241636325,0.0,1024.6923166666668,951.5845402727208,951.5845402727208,73.10777639394598,1200.0,1300.1325300955232
2025-07-03,no_season,exp004 无季节,21.666666666666668,5545.5492,0.0,5167.753951582412,0.0,924.2582000000001,861.2923252637353,861.2923252637353,62.96587473626482,1200.0,913.1408870609441
2025-07-03,no_season,exp004 无季节,21.833333333333332,4709.99,0.0,4318.586911701558,0.0,784.9983333333333,719.764485283593,719.764485283593,65.23384804974035,1200.0,440.2335050765429
2025-07-03,no_season,exp004 无季节,22.0,4830.99,0.0,4097.989559237631,0.0,805.165,682.9982598729384,1479.923957061948,0.0,1200.0,571.1026550302057
2025-07-03,no_season,exp004 无季节,22.166666666666668,4995.502,0.0,4303.398764820651,0.0,832.5836666666668,717.2331274701086,0.0,225.3006053109135,1840.132552774654,492.0565219990351
2025-07-03,no_season,exp004 无季节,22.333333333333332,4741.82,0.0,4422.322573604465,0.0,790.3033333333333,737.0537622674109,737.0537622674109,53.249571065922396,1200.0,421.18601906723023
2025-07-03,no_season,exp004 无季节,22.5,4541.0416,0.0,4163.7704937946655,0.0,756.8402666666666,693.9617489657776,693.9617489657776,62.878517700889006,1200.0,422.09712566503526
2025-07-03,no_season,exp004 无季节,22.666666666666668,4613.5781,0.0,4147.562110368762,0.0,768.9296833333333,691.2603517281269,691.2603517281269,77.66933160520637,1200.0,457.8613328367387
2025-07-03,no_season,exp004 无季节,22.833333333333332,4811.1,0.0,4421.206915270005,0.0,801.85,736.8678192116676,736.8678192116676,64.98218078833247,1200.0,449.8756450000659
2025-07-03,no_season,exp004 无季节,23.0,4803.6611,0.0,4388.504477637388,0.0,800.6101833333333,731.4174129395647,731.4174129395647,69.19277039376868,1200.0,457.67156133309174
2025-07-03,no_season,exp004 无季节,23.166666666666668,4711.5904,0.0,4090.0362786310598,0.0,785.2650666666667,681.6727131051766,681.6727131051766,103.59235356149009,1200.0,508.64501990695385
2025-07-03,no_season,exp004 无季节,23.333333333333332,4681.82,0.0,3982.6129473185474,0.0,780.3033333333333,663.7688245530912,663.7688245530912,116.53450878024205,1200.0,525.9982574877151
2025-07-03,no_season,exp004 无季节,23.5,4669.5496,0.0,4379.570407427122,0.0,778.2582666666667,729.9284012378536,729.9284012378536,48.32986542881315,1200.0,411.94895683393383
2025-07-03,no_season,exp004 无季节,23.666666666666668,4254.0895,0.0,4103.827700458933,0.0,709.0149166666666,683.9712834098221,683.9712834098221,25.043633256844487,1200.0,345.6048139643264
2025-07-03,no_season,exp004 无季节,23.833333333333332,3699.83,0.0,3344.799078479973,0.0,616.6383333333333,557.4665130799955,557.4665130799955,59.17182025333784,1200.0,364.88203269464236
2025-03-20,causal_season,exp004 历史季节,0.0,3299.0689,0.0,3714.111892154012,0.0,549.8448166666667,619.0186486923353,1452.3519820256688,0.0,2212.5238595295896,616.9591219645041
2025-03-20,causal_season,exp004 历史季节,0.16666666666666666,3421.881,0.0,3682.6834897114504,0.0,570.3135,613.7805816185751,1447.1139149519086,0.0,3003.0932745716846,614.2998568970852
2025-03-20,causal_season,exp004 历史季节,0.3333333333333333,3683.11,0.0,3611.0427928098225,0.0,613.8516666666667,601.8404654683037,1435.173798801637,0.0,3793.6626896137795,612.6756947084189
2025-03-20,causal_season,exp004 历史季节,0.5,3476.737,0.0,3658.150373072863,0.0,579.4561666666667,609.6917288454772,1443.0250621788105,0.0,4572.837278689463,616.4603065627879
2025-03-20,causal_season,exp004 历史季节,0.6666666666666666,3302.6695,0.0,3618.5842304045755,0.0,550.4449166666667,603.0973717340959,1436.4307050674292,0.0,5363.406693731558,613.499554134299
2025-03-20,causal_season,exp004 历史季节,0.8333333333333334,3426.94,0.0,3483.1973366885118,0.0,571.1566666666666,580.5328894480853,1413.8662227814186,0.0,6153.976108773653,605.8416764618379
2025-03-20,causal_season,exp004 历史季节,1.0,3609.5343,0.0,3451.596578438525,0.0,601.5890499999999,575.2660964064208,575.2660964064208,0.0,6944.545523815748,247.99721416080803
2025-03-20,causal_season,exp004 历史季节,1.1666666666666667,3668.9025,0.0,3411.546277352361,0.0,611.48375,568.5910462253935,1287.2523649715768,0.0,6916.798694449541,553.7759674107724
2025-03-20,causal_season,exp004 历史季节,1.3333333333333333,3589.3,0.0,3361.528628317981,0.0,598.2166666666667,560.2547713863302,1393.5881047196635,0.0,7557.889092819803,596.3163500095441
2025-03-20,causal_season,exp004 历史季节,1.5,3503.6157,0.0,3449.070903485598,0.0,583.9359499999999,574.845150580933,574.845150580933,0.0,8312.4446918471,247.87322893049833
2025-03-20,causal_season,exp004 历史季节,1.6666666666666667,3545.9703,0.0,3645.007273867181,0.0,590.99505,607.5012123111968,607.5012123111968,0.0,8302.862147875105,263.2302752944416
2025-03-20,causal_season,exp004 历史季节,1.8333333333333333,3590.66,0.0,3750.656241474439,0.0,598.4433333333333,625.1093735790731,625.1093735790731,0.0,8318.521268374649,269.4846509499384
2025-03-20,causal_season,exp004 历史季节,2.0,3395.9017,0.0,3585.0059234254672,0.0,565.9836166666666,597.5009872375779,1430.8343205709111,0.0,8343.818895380924,614.2571738210921
2025-03-20,causal_season,exp004 历史季节,2.1666666666666665,3276.7246,0.0,3510.7493996189573,0.0,546.1207666666667,585.1248999364929,585.1248999364929,0.0,9134.388310423019,253.0080067325395
2025-03-20,causal_season,exp004 历史季节,2.3333333333333335,3394.28,0.0,3613.468714675241,0.0,565.7133333333334,602.2447857792068,602.2447857792068,0.0,9171.39088021104,263.0002979497796
2025-03-20,causal_season,exp004 历史季节,2.5,3587.5594,0.0,3655.401266056069,0.0,597.9265666666666,609.2335443426781,609.2335443426781,0.0,9206.047658999967,264.89474508019646
2025-03-20,causal_season,exp004 历史季节,2.6666666666666665,3605.7268,0.0,3750.7164175676476,0.0,600.9544666666667,625.1194029279412,625.1194029279412,0.0,9216.77439987263,270.98926116926253
2025-03-20,causal_season,exp004 历史季节,2.8333333333333335,3522.79,0.0,3827.6172930884068,0.0,587.1316666666667,637.9362155147345,637.9362155147345,0.0,9239.699271302155,277.9488090997698
2025-03-20,causal_season,exp004 历史季节,3.0,3631.2618,0.0,3664.7814156099907,0.0,605.2103000000001,610.7969026016651,610.7969026016651,0.0,9287.896698259308,267.1625651979683
2025-03-20,causal_season,exp004 历史季节,3.1666666666666665,3731.3543,0.0,3544.925003085729,0.0,621.8923833333333,590.8208338476214,590.8208338476214,0.0,9293.196614840354,258.2477864747953
2025-03-20,causal_season,exp004 历史季节,3.3333333333333335,3721.01,0.0,3609.7715320723987,0.0,620.1683333333334,601.6285886787331,601.6285886787331,0.0,9260.444325905193,262.06941322845614
2025-03-20,causal_season,exp004 历史季节,3.5,3699.7385,0.0,3713.45195699584,0.0,616.6230833333333,618.9086594993067,618.9086594993067,0.0,9240.901719123038,269.4109394800482
2025-03-20,causal_season,exp004 历史季节,3.6666666666666665,3674.7825,0.0,3654.2241884793634,0.0,612.46375,609.0373647465606,609.0373647465606,0.0,9243.070007058119,265.5402910295004
2025-03-20,causal_season,exp004 历史季节,3.8333333333333335,3623.58,0.0,3543.4523203281424,0.0,603.93,590.5753867213571,590.5753867213571,0.0,9239.458279877425,258.55390430661015
2025-03-20,causal_season,exp004 历史季节,4.0,3538.7697,0.0019,3666.3354962508415,0.0,589.7946333333333,611.0559160418069,611.0559160418069,0.0,9225.381281467011,268.9257086499992
2025-03-20,causal_season,exp004 历史季节,4.166666666666667,3488.7843,0.0,3724.0894734973776,0.0,581.4640499999999,620.6815789162296,620.6815789162296,0.0,9245.55150526767,272.41714498633314
2025-03-20,causal_season,exp004 历史季节,4.333333333333333,3513.51,0.0,3657.5040434792595,0.0,585.585,609.5840072465433,609.5840072465433,0.0,9282.75651994131,266.02246076239146
2025-03-20,causal_season,exp004 历史季节,4.5,3598.3779,0.0271,3712.1112654312574,0.0,599.7251333333334,618.6852109052096,618.6852109052096,0.0,9305.523977285899,271.7884131506586
2025-03-20,causal_season,exp004 历史季节,4.666666666666667,3700.4359,0.0,3798.803259666005,0.0,616.7393166666667,633.1338766110008,633.1338766110008,0.0,9323.51108620808,279.97180023738457
2025-03-20,causal_season,exp004 历史季节,4.833333333333333,3753.57,0.0,3806.8524521398554,0.0,625.595,634.4754086899759,634.4754086899759,0.0,9339.064331406158,278.8519421192444
2025-03-20,causal_season,exp004 历史季节,5.0,3716.9811,0.3776,3729.9183036094746,0.0,619.4339166666667,621.6530506015791,621.6530506015791,0.0,9347.4890268102,269.3622668256643
2025-03-20,causal_season,exp004 历史季节,5.166666666666667,3707.0664,0.0,3704.9047664440354,0.0,617.8444000000001,617.4841277406725,617.4841277406725,0.0,9349.594282110389,274.10120430408455
2025-03-20,causal_season,exp004 历史季节,5.333333333333333,3642.69,0.0,3704.843617803397,0.0,607.115,617.4739363005662,1450.8072696338995,0.0,9349.214521804639,623.9922066695401
2025-03-20,causal_season,exp004 历史季节,5.5,3457.8398,5.2594,3680.6747465023172,0.0,575.4300666666667,613.4457910837195,1446.779124417053,0.0,10139.783936846734,537.1890888960518
2025-03-20,causal_season,exp004 历史季节,5.666666666666667,4028.7787,0.0,4238.03448753818,0.0,671.4631166666667,706.3390812563633,706.3390812563633,0.0,10800.0,403.1783475811322
2025-03-20,causal_season,exp004 历史季节,5.833333333333333,4962.09,0.0,5016.876653999798,0.0,827.015,836.1461089999663,2.812775666632888,0.0,10800.0,2.559344579069265
2025-03-20,causal_season,exp004 历史季节,6.0,4905.1198,153.4202,4966.268649958058,98.49070723666904,791.9499333333334,811.2963237868981,0.0,0.0,9931.214572843168,0.0
2025-03-20,causal_season,exp004 历史季节,6.166666666666667,4660.8239,401.044,4856.217125466274,336.143315146168,709.9633166666667,753.3456350533511,0.0,0.0,9096.426045459222,0.0
2025-03-20,causal_season,exp004 历史季节,6.333333333333333,4703.75,675.525,4982.187687499973,624.2721277276388,671.3708333333333,726.3192599620558,0.0,0.0,8348.059000181205,0.0
2025-03-20,causal_season,exp004 历史季节,6.5,4726.9008,952.6316,4877.596299869684,939.2578336080289,629.0448666666667,656.3897443769425,0.0,0.0,7640.372004201662,0.0
2025-03-20,causal_season,exp004 历史季节,6.666666666666667,4819.4733,1302.5378,4795.364930861915,1265.6705369869112,586.1559166666666,588.2823989791673,0.0,0.0,6977.300494500463,0.0
2025-03-20,causal_season,exp004 历史季节,6.833333333333333,4880.33,1693.2375,4827.250737457306,1588.958638951261,531.1820833333333,539.7153497510075,0.0,0.0,6359.437907616957,0.0
2025-03-20,causal_season,exp004 历史季节,7.0,4689.3761,2009.9231,4813.947587048922,1892.658637089572,446.5755000000001,486.8814916598917,146.5763126150917,0.0,5799.522829081391,118.6095521681322
2025-03-20,causal_season,exp004 历史季节,7.166666666666667,4713.3646,2305.9149,4973.26859693437,2173.6633281773584,401.24161666666663,466.60087812616865,466.60087812616865,0.0,5483.29591963607,371.9742200421817
2025-03-20,causal_season,exp004 历史季节,7.333333333333333,4827.2,2609.7375,5055.617885968869,2409.2754580436667,369.5770833333333,441.057071320867,441.057071320867,0.0,5545.301159355616,337.14402531767075
2025-03-20,causal_season,exp004 历史季节,7.5,4578.156,2894.0148,4724.280983425265,2594.648509077036,280.6902,354.9387457247048,1188.2720790580381,0.0,5613.11303010424,819.7889073421404
2025-03-20,causal_season,exp004 历史季节,7.666666666666667,5187.0368,3179.5684,5451.704920242023,2872.539941323673,334.57806666666664,429.86082981972504,0.0,0.0,6403.682445146335,0.0
2025-03-20,causal_season,exp004 历史季节,7.833333333333333,6405.59,3476.5125,6776.001169534355,3204.2231330683862,488.17958333333337,595.2963394109947,0.0,0.0,6051.00619654556,0.0
2025-03-20,causal_season,exp004 历史季节,8.0,6658.0486,3761.2255,6578.599852610944,3405.9856463341034,482.80385,528.7690343794735,0.0,0.0,5536.4197330371235,0.0
2025-03-20,causal_season,exp004 历史季节,8.166666666666666,6606.6001,3976.3717,6269.1603011307125,3594.9909171634217,438.37139999999994,445.6948973278818,0.0,0.0,5027.499790004362,0.0
2025-03-20,causal_season,exp004 历史季节,8.333333333333334,6687.27,4220.325,6507.035278963125,3815.6844220180815,411.1575000000001,448.5584761575073,0.0,0.0,4565.4157616454495,0.0
2025-03-20,causal_season,exp004 历史季节,8.5,6649.776,4653.7429,6538.840099842296,3996.2862266730335,332.6721833333333,423.7589788615437,0.0,0.0,4132.017702625222,0.0
2025-03-20,causal_season,exp004 历史季节,8.666666666666666,6705.5335,5037.5027,6580.651338430023,4188.372331176575,278.0051333333333,398.7131678755747,0.0,0.0,3781.350431453742,0.0
2025-03-20,causal_season,exp004 历史季节,8.833333333333334,6757.81,5180.8875,6690.21748212117,4423.120605227426,262.82041666666674,377.84947948229075,0.0,0.0,3488.3072906030316,0.0
2025-03-20,causal_season,exp004 历史季节,9.0,6494.2004,5166.4978,6624.334292502397,4703.314815610412,221.2837666666666,320.1699128153309,0.0,0.0,3211.270246515983,0.0
2025-03-20,causal_season,exp004 历史季节,9.166666666666666,6436.4392,5533.329,6598.297526432115,5119.815770476313,150.51836666666668,246.41362599263357,0.0,0.0,2978.016675886679,0.0
2025-03-20,causal_season,exp004 历史季节,9.333333333333334,6570.85,6107.7375,6641.363335620252,5590.961080012585,77.1854166666667,175.06704260127785,0.0,0.0,2819.3563864350012,0.0
2025-03-20,causal_season,exp004 历史季节,9.5,6399.3635,6182.795,6574.690457676589,5922.0689799447255,36.094750000000055,108.77024628864395,0.0,0.0,2737.9958134964054,0.0
2025-03-20,causal_season,exp004 历史季节,9.666666666666666,6445.9301,6198.386,6594.766687303635,6228.623252697618,41.25734999999986,61.023905767669476,0.0,0.0,2699.948606304951,0.0
2025-03-20,causal_season,exp004 历史季节,9.833333333333334,6697.43,6426.1875,6692.669064881988,6492.554863302509,45.20708333333338,33.35236692991308,0.0,0.0,2656.4595408973687,0.0
2025-03-20,causal_season,exp004 历史季节,10.0,6577.9956,6675.2481,6644.990763557631,6558.019867509053,-16.208749999999934,14.495149341429624,0.0,0.0,2608.8070909952453,0.0
2025-03-20,causal_season,exp004 历史季节,10.166666666666666,6445.2772,6774.004,6569.71786820337,6566.243964530459,-54.78779999999991,0.5789839454851062,0.0,0.0,2624.1840614025214,0.0
2025-03-20,causal_season,exp004 历史季节,10.333333333333334,6473.61,6879.075,6506.1234340953315,6628.51409249847,-67.57750000000003,-20.39844306718972,0.0,0.0,2676.160332199453,0.0
2025-03-20,causal_season,exp004 历史季节,10.5,6454.2353,7268.5137,6395.870813262058,6774.468832430024,-135.7130666666667,-63.09966986132773,0.0,0.0,2740.2699777734615,0.0
2025-03-20,causal_season,exp004 历史季节,10.666666666666666,6352.336,7455.3554,6443.805939592107,7116.777095508241,-183.8365666666667,-112.16185931935554,0.0,0.0,2869.018697447344,0.0
2025-03-20,causal_season,exp004 历史季节,10.833333333333334,6279.9,7263.0,6602.894550465611,7413.033194995693,-163.85000000000005,-135.02310742168024,386.2723396083727,0.0,3043.4213778149606,194.10185065320726
2025-03-20,causal_season,exp004 历史季节,11.0,6362.0436,7021.6679,6582.907556574763,7304.813801191084,-109.9373833333334,-120.3177074360536,713.0156258972797,0.0,3565.3132532858963,332.40788479331184
2025-03-20,causal_season,exp004 历史季节,11.166666666666666,6393.8373,7052.8842,6403.952659875571,7436.374486677839,-109.84115000000004,-172.07030446704462,661.2630288662888,0.0,4346.035028223389,331.0943985533508
2025-03-20,causal_season,exp004 历史季节,11.333333333333334,6360.1,7317.5625,6282.5600840820225,7768.02439956252,-159.57708333333326,-247.57738591341618,585.7559474199172,0.0,5077.5686837707935,282.74439581959405
2025-03-20,causal_season,exp004 历史季节,11.5,6424.0276,7505.6333,6401.382029784781,7617.9710621103495,-180.26761666666667,-202.76483872092817,630.5684946124052,0.0,5784.653681531772,301.72702467203584
2025-03-20,causal_season,exp004 历史季节,11.666666666666666,6379.6216,7635.0323,6367.39672133639,7466.223943152203,-209.23511666666658,-183.13787030263543,650.195463030698,0.0,6553.880357758456,303.1211248649114
2025-03-20,causal_season,exp004 历史季节,11.833333333333334,6168.32,7818.45,6125.757818077341,7538.920792233151,-275.0216666666667,-235.52716235930166,597.8061709740317,0.0,7344.449772800551,264.94769497569087
2025-03-20,causal_season,exp004 历史季节,12.0,5958.8116,8082.9395,6015.960204089846,7607.661720653011,-354.02131666666673,-265.2835860938608,568.0497472394726,0.0,8135.019187842646,250.56674350733135
2025-03-20,causal_season,exp004 历史季节,12.166666666666666,5855.2299,8090.5707,6045.012004659875,7829.585923452452,-372.5568,-297.42898646542955,535.9043468679038,0.0,8925.58860288474,243.89006825958302
2025-03-20,causal_season,exp004 历史季节,12.333333333333334,5883.66,7709.3625,6089.717134370349,8084.132628128109,-304.28375000000005,-332.40258229295995,500.9307510403734,0.0,9716.158017926835,223.56539418931865
2025-03-20,causal_season,exp004 历史季节,12.5,6006.2794,7205.256,6053.351004902172,8000.92026412416,-199.82943333333333,-324.5948765369981,508.7384567963353,0.0,10480.051566411916,209.24412728033272
2025-03-20,causal_season,exp004 历史季节,12.666666666666666,6168.3548,7206.9442,6104.467241658206,7730.404626933256,-173.0982333333333,-270.98956421250824,0.0,0.0,10800.0,0.0
2025-03-20,causal_season,exp004 历史季节,12.833333333333334,6351.38,7525.8,6292.156337557589,7524.307468405267,-195.73666666666668,-205.3585218079464,0.0,0.0,10800.0,0.0
2025-03-20,causal_season,exp004 历史季节,13.0,6510.6216,7339.075,6468.554745153336,7486.291575280934,-138.07556666666656,-169.62280502126637,0.0,0.0,10800.0,0.0
2025-03-20,causal_season,exp004 历史季节,13.166666666666666,6358.8315,6900.6338,6455.840989408107,7282.801233636443,-90.30038333333323,-137.8267073713893,0.0,0.0,10800.0,0.0
