variant,model_seed,interval_end,date,phase,charge_kw,discharge_kw,net_charge_kw,delta_power_kw
no_season,42,2025-04-15 11:30:00,2025-04-15,evaluation,4070.2559690884646,0.0,4070.2559690884646,1675.1602690884638
no_season,42,2025-04-15 11:40:00,2025-04-15,evaluation,5000.0,0.0,5000.0,929.7440309115354
no_season,42,2025-04-15 11:50:00,2025-04-15,evaluation,5000.0,0.0,5000.0,0.0
no_season,42,2025-04-15 12:00:00,2025-04-15,evaluation,5000.0,0.0,5000.0,0.0
no_season,42,2025-04-15 12:10:00,2025-04-15,evaluation,2432.034208689309,0.0,2432.034208689309,-2567.965791310691
no_season,42,2025-04-15 12:20:00,2025-04-15,evaluation,0.0,0.0,0.0,-2432.034208689309
no_season,42,2025-04-15 12:30:00,2025-04-15,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-04-15 12:40:00,2025-04-15,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-04-15 12:50:00,2025-04-15,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-04-15 13:00:00,2025-04-15,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-04-15 13:10:00,2025-04-15,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-04-15 13:20:00,2025-04-15,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-04-15 13:30:00,2025-04-15,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-04-15 13:40:00,2025-04-15,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-04-15 13:50:00,2025-04-15,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-04-15 14:00:00,2025-04-15,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-04-15 14:10:00,2025-04-15,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-04-15 14:20:00,2025-04-15,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-04-15 14:30:00,2025-04-15,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-04-15 14:40:00,2025-04-15,evaluation,0.0,30.122800000000097,-30.122800000000097,-30.122800000000097
no_season,42,2025-04-15 14:50:00,2025-04-15,evaluation,0.0,209.88720000000012,-209.88720000000012,-179.76440000000002
no_season,42,2025-04-15 15:00:00,2025-04-15,evaluation,78.43111030617092,0.0,78.43111030617092,288.31831030617104
no_season,42,2025-04-15 15:10:00,2025-04-15,evaluation,0.0,17.14273505123583,-17.14273505123583,-95.57384535740675
no_season,42,2025-04-15 15:20:00,2025-04-15,evaluation,0.0,358.42707793004683,-358.42707793004683,-341.284342878811
no_season,42,2025-04-15 15:30:00,2025-04-15,evaluation,0.0,263.4051465257061,-263.4051465257061,95.02193140434076
no_season,42,2025-04-15 15:40:00,2025-04-15,evaluation,0.0,312.87245172853443,-312.87245172853443,-49.467305202828356
no_season,42,2025-04-15 15:50:00,2025-04-15,evaluation,0.0,287.69613642125216,-287.69613642125216,25.176315307282266
no_season,42,2025-04-15 16:00:00,2025-04-15,evaluation,0.0,208.7960517350067,-208.7960517350067,78.90008468624546
no_season,42,2025-04-15 16:10:00,2025-04-15,evaluation,0.0,344.7419239678794,-344.7419239678794,-135.94587223287272
no_season,42,2025-04-15 16:20:00,2025-04-15,evaluation,0.0,361.48315673165416,-361.48315673165416,-16.741232763774747
no_season,42,2025-04-15 16:30:00,2025-04-15,evaluation,0.0,77.1077855956188,-77.1077855956188,284.37537113603537
no_season,42,2025-04-15 16:40:00,2025-04-15,evaluation,280.598359858304,0.0,280.598359858304,357.7061454539228
no_season,42,2025-04-15 16:50:00,2025-04-15,evaluation,146.78760214307636,0.0,146.78760214307636,-133.81075771522762
no_season,42,2025-04-15 17:00:00,2025-04-15,evaluation,0.0,191.27739383695507,-191.27739383695507,-338.0649959800314
no_season,42,2025-04-15 17:10:00,2025-04-15,evaluation,96.17477536235128,0.0,96.17477536235128,287.45216919930635
no_season,42,2025-04-15 17:20:00,2025-04-15,evaluation,308.8926132856225,0.0,308.8926132856225,212.7178379232712
no_season,42,2025-04-15 17:30:00,2025-04-15,evaluation,134.48176250076017,0.0,134.48176250076017,-174.4108507848623
no_season,42,2025-04-15 17:40:00,2025-04-15,evaluation,0.0,11.088573105769683,-11.088573105769683,-145.57033560652985
no_season,42,2025-04-15 17:50:00,2025-04-15,evaluation,66.43943489543494,0.0,66.43943489543494,77.52800800120463
no_season,42,2025-04-15 18:00:00,2025-04-15,evaluation,262.3683430988617,0.0,262.3683430988617,195.92890820342677
no_season,42,2025-04-15 18:10:00,2025-04-15,evaluation,0.0,1349.3759280422187,-1349.3759280422187,-1611.7442711410804
no_season,42,2025-04-15 18:20:00,2025-04-15,evaluation,221.5395910171469,0.0,221.5395910171469,1570.9155190593656
no_season,42,2025-04-15 18:30:00,2025-04-15,evaluation,185.39403411994135,0.0,185.39403411994135,-36.14555689720555
no_season,42,2025-04-15 18:40:00,2025-04-15,evaluation,148.45751907293015,0.0,148.45751907293015,-36.9365150470112
no_season,42,2025-04-15 18:50:00,2025-04-15,evaluation,0.0,4239.1019,-4239.1019,-4387.55941907293
no_season,42,2025-04-15 19:00:00,2025-04-15,evaluation,0.0,4298.17,-4298.17,-59.06810000000041
no_season,42,2025-04-15 19:10:00,2025-04-15,evaluation,0.0,4421.7596,-4421.7596,-123.58960000000025
no_season,42,2025-04-15 19:20:00,2025-04-15,evaluation,0.0,4451.720499999999,-4451.720499999999,-29.96089999999913
no_season,42,2025-04-15 19:30:00,2025-04-15,evaluation,0.0,4417.29,-4417.29,34.43049999999948
no_season,42,2025-04-15 19:40:00,2025-04-15,evaluation,0.0,4489.9329,-4489.9329,-72.64289999999983
no_season,42,2025-04-15 19:50:00,2025-04-15,evaluation,0.0,4506.441500000001,-4506.441500000001,-16.508600000001024
no_season,42,2025-04-15 20:00:00,2025-04-15,evaluation,0.0,4365.13,-4365.13,141.3115000000007
no_season,42,2025-04-15 20:10:00,2025-04-15,evaluation,0.0,4160.6563,-4160.6563,204.47370000000046
no_season,42,2025-04-15 20:20:00,2025-04-15,evaluation,0.0,4166.3512,-4166.3512,-5.694900000000416
no_season,42,2025-04-15 20:30:00,2025-04-15,evaluation,0.0,4351.47,-4351.47,-185.1188000000002
no_season,42,2025-04-15 20:40:00,2025-04-15,evaluation,0.0,4421.2576,-4421.2576,-69.78759999999966
no_season,42,2025-04-15 20:50:00,2025-04-15,evaluation,0.0,4.838802025124551,-4.838802025124551,4416.418797974875
no_season,42,2025-04-15 21:00:00,2025-04-15,evaluation,0.0,2.7521052276490536,-2.7521052276490536,2.086696797475497
no_season,42,2025-04-15 21:10:00,2025-04-15,evaluation,39.656221008751345,0.0,39.656221008751345,42.4083262364004
no_season,42,2025-04-15 21:20:00,2025-04-15,evaluation,228.7049917853219,0.0,228.7049917853219,189.04877077657056
no_season,42,2025-04-15 21:30:00,2025-04-15,evaluation,324.39084510219254,0.0,324.39084510219254,95.68585331687063
no_season,42,2025-04-15 21:40:00,2025-04-15,evaluation,0.0,39.2021825538493,-39.2021825538493,-363.59302765604184
no_season,42,2025-04-15 21:50:00,2025-04-15,evaluation,0.0,245.90745632894777,-245.90745632894777,-206.70527377509848
no_season,42,2025-04-15 22:00:00,2025-04-15,evaluation,0.0,32.33686232786113,-32.33686232786113,213.57059400108665
no_season,42,2025-04-15 22:10:00,2025-04-15,evaluation,4199.738833058945,0.0,4199.738833058945,4232.075695386806
no_season,42,2025-04-15 22:20:00,2025-04-15,evaluation,0.0,3204.1796000000004,-3204.1796000000004,-7403.918433058945
no_season,42,2025-04-15 22:30:00,2025-04-15,evaluation,335.1699057631836,0.0,335.1699057631836,3539.349505763184
no_season,42,2025-04-15 22:40:00,2025-04-15,evaluation,276.3354547197273,0.0,276.3354547197273,-58.83445104345628
no_season,42,2025-04-15 22:50:00,2025-04-15,evaluation,162.044967567831,0.0,162.044967567831,-114.29048715189629
no_season,42,2025-04-15 23:00:00,2025-04-15,evaluation,122.84786317778298,0.0,122.84786317778298,-39.197104390048025
no_season,42,2025-04-15 23:10:00,2025-04-15,evaluation,328.15069779266446,0.0,328.15069779266446,205.30283461488148
no_season,42,2025-04-15 23:20:00,2025-04-15,evaluation,366.96032430731293,0.0,366.96032430731293,38.80962651464847
no_season,42,2025-04-15 23:30:00,2025-04-15,evaluation,173.79985570802955,0.0,173.79985570802955,-193.16046859928338
no_season,42,2025-04-15 23:40:00,2025-04-15,evaluation,110.171069669595,0.0,110.171069669595,-63.628786038434555
no_season,42,2025-04-15 23:50:00,2025-04-15,evaluation,262.8584175910564,0.0,262.8584175910564,152.68734792146142
no_season,42,2025-04-16 00:00:00,2025-04-15,evaluation,375.06759027446356,0.0,375.06759027446356,112.20917268340713
no_season,42,2025-06-07 00:10:00,2025-06-07,evaluation,4008.0633453004457,0.0,4008.0633453004457,4008.0633453004457
no_season,42,2025-06-07 00:20:00,2025-06-07,evaluation,4331.323990734689,0.0,4331.323990734689,323.2606454342431
no_season,42,2025-06-07 00:30:00,2025-06-07,evaluation,0.0,903.6317977320806,-903.6317977320806,-5234.955788466769
no_season,42,2025-06-07 00:40:00,2025-06-07,evaluation,0.0,385.0600720457296,-385.0600720457296,518.571725686351
no_season,42,2025-06-07 00:50:00,2025-06-07,evaluation,0.0,155.77377060087008,-155.77377060087008,229.28630144485953
no_season,42,2025-06-07 01:00:00,2025-06-07,evaluation,0.0,466.2668105195386,-466.2668105195386,-310.4930399186685
no_season,42,2025-06-07 01:10:00,2025-06-07,evaluation,0.0,537.3207921706477,-537.3207921706477,-71.0539816511091
no_season,42,2025-06-07 01:20:00,2025-06-07,evaluation,0.0,360.00880674875566,-360.00880674875566,177.31198542189202
no_season,42,2025-06-07 01:30:00,2025-06-07,evaluation,0.0,176.19657806635178,-176.19657806635178,183.81222868240388
no_season,42,2025-06-07 01:40:00,2025-06-07,evaluation,0.0,207.18781262798268,-207.18781262798268,-30.991234561630904
no_season,42,2025-06-07 01:50:00,2025-06-07,evaluation,0.0,395.51865487610746,-395.51865487610746,-188.33084224812478
no_season,42,2025-06-07 02:00:00,2025-06-07,evaluation,0.0,538.6282928491876,-538.6282928491876,-143.1096379730801
no_season,42,2025-06-07 02:10:00,2025-06-07,evaluation,0.0,447.83474732131504,-447.83474732131504,90.79354552787254
no_season,42,2025-06-07 02:20:00,2025-06-07,evaluation,0.0,280.91719431712545,-280.91719431712545,166.91755300418959
no_season,42,2025-06-07 02:30:00,2025-06-07,evaluation,0.0,126.36177059804959,-126.36177059804959,154.55542371907586
no_season,42,2025-06-07 02:40:00,2025-06-07,evaluation,53.25483971523397,0.0,53.25483971523397,179.61661031328356
no_season,42,2025-06-07 02:50:00,2025-06-07,evaluation,160.5482513433367,0.0,160.5482513433367,107.29341162810272
no_season,42,2025-06-07 03:00:00,2025-06-07,evaluation,111.99227862669238,0.0,111.99227862669238,-48.555972716644305
no_season,42,2025-06-07 03:10:00,2025-06-07,evaluation,0.0,52.849924400600685,-52.849924400600685,-164.84220302729307
no_season,42,2025-06-07 03:20:00,2025-06-07,evaluation,0.0,13.644861780885549,-13.644861780885549,39.205062619715136
no_season,42,2025-06-07 03:30:00,2025-06-07,evaluation,57.34311112713169,0.0,57.34311112713169,70.98797290801724
no_season,42,2025-06-07 03:40:00,2025-06-07,evaluation,0.0,261.07389572784564,-261.07389572784564,-318.41700685497733
no_season,42,2025-06-07 03:50:00,2025-06-07,evaluation,0.0,187.77948323524447,-187.77948323524447,73.29441249260117
no_season,42,2025-06-07 04:00:00,2025-06-07,evaluation,214.13417043315167,0.0,214.13417043315167,401.91365366839614
no_season,42,2025-06-07 04:10:00,2025-06-07,evaluation,85.22794541593657,0.0,85.22794541593657,-128.9062250172151
no_season,42,2025-06-07 04:20:00,2025-06-07,evaluation,0.0,45.843312078763915,-45.843312078763915,-131.0712574947005
no_season,42,2025-06-07 04:30:00,2025-06-07,evaluation,45.947123338857864,0.0,45.947123338857864,91.79043541762178
no_season,42,2025-06-07 04:40:00,2025-06-07,evaluation,39.60710286086396,0.0,39.60710286086396,-6.340020477993903
no_season,42,2025-06-07 04:50:00,2025-06-07,evaluation,57.73184957942851,0.0,57.73184957942851,18.124746718564552
no_season,42,2025-06-07 05:00:00,2025-06-07,evaluation,155.32325887557147,0.0,155.32325887557147,97.59140929614296
no_season,42,2025-06-07 05:10:00,2025-06-07,evaluation,191.61329659713238,0.0,191.61329659713238,36.29003772156091
no_season,42,2025-06-07 05:20:00,2025-06-07,evaluation,75.53107671293674,0.0,75.53107671293674,-116.08221988419564
no_season,42,2025-06-07 05:30:00,2025-06-07,evaluation,0.0,162.63393243770008,-162.63393243770008,-238.16500915063682
no_season,42,2025-06-07 05:40:00,2025-06-07,evaluation,4613.198010516764,0.0,4613.198010516764,4775.8319429544645
no_season,42,2025-06-07 05:50:00,2025-06-07,evaluation,0.0,2366.7891,-2366.7891,-6979.987110516764
no_season,42,2025-06-07 06:00:00,2025-06-07,evaluation,0.0,1888.19,-1888.19,478.5990999999999
no_season,42,2025-06-07 06:10:00,2025-06-07,evaluation,0.0,1442.6688,-1442.6688,445.52120000000014
no_season,42,2025-06-07 06:20:00,2025-06-07,evaluation,0.0,1248.0262,-1248.0262,194.6425999999999
no_season,42,2025-06-07 06:30:00,2025-06-07,evaluation,0.0,130.54907592557336,-130.54907592557336,1117.4771240744267
no_season,42,2025-06-07 06:40:00,2025-06-07,evaluation,0.0,0.0,0.0,130.54907592557336
no_season,42,2025-06-07 06:50:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 07:00:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 07:10:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 07:20:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 07:30:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 07:40:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 07:50:00,2025-06-07,evaluation,154.91500000000042,0.0,154.91500000000042,154.91500000000042
no_season,42,2025-06-07 08:00:00,2025-06-07,evaluation,354.2950000000001,0.0,354.2950000000001,199.37999999999965
no_season,42,2025-06-07 08:10:00,2025-06-07,evaluation,253.5398,0.0,253.5398,-100.75520000000006
no_season,42,2025-06-07 08:20:00,2025-06-07,evaluation,347.22569999999996,0.0,347.22569999999996,93.68589999999995
no_season,42,2025-06-07 08:30:00,2025-06-07,evaluation,695.4324999999999,0.0,695.4324999999999,348.20679999999993
no_season,42,2025-06-07 08:40:00,2025-06-07,evaluation,858.9908,0.0,858.9908,163.55830000000014
no_season,42,2025-06-07 08:50:00,2025-06-07,evaluation,740.0934999999995,0.0,740.0934999999995,-118.89730000000054
no_season,42,2025-06-07 09:00:00,2025-06-07,evaluation,531.7825000000003,0.0,531.7825000000003,-208.31099999999924
no_season,42,2025-06-07 09:10:00,2025-06-07,evaluation,557.1558999999997,0.0,557.1558999999997,25.373399999999492
no_season,42,2025-06-07 09:20:00,2025-06-07,evaluation,854.4404999999997,0.0,854.4404999999997,297.28459999999995
no_season,42,2025-06-07 09:30:00,2025-06-07,evaluation,1191.3574999999996,0.0,1191.3574999999996,336.9169999999999
no_season,42,2025-06-07 09:40:00,2025-06-07,evaluation,1240.7720999999997,0.0,1240.7720999999997,49.414600000000064
no_season,42,2025-06-07 09:50:00,2025-06-07,evaluation,1089.4828999999995,0.0,1089.4828999999995,-151.28920000000016
no_season,42,2025-06-07 10:00:00,2025-06-07,evaluation,1042.7824999999998,0.0,1042.7824999999998,-46.70039999999972
no_season,42,2025-06-07 10:10:00,2025-06-07,evaluation,1360.3896000000004,0.0,1360.3896000000004,317.6071000000006
no_season,42,2025-06-07 10:20:00,2025-06-07,evaluation,1682.2937999999995,0.0,1682.2937999999995,321.90419999999904
no_season,42,2025-06-07 10:30:00,2025-06-07,evaluation,1809.6400000000003,0.0,1809.6400000000003,127.34620000000086
no_season,42,2025-06-07 10:40:00,2025-06-07,evaluation,1885.5595000000003,0.0,1885.5595000000003,75.91949999999997
no_season,42,2025-06-07 10:50:00,2025-06-07,evaluation,2136.3542999999995,0.0,2136.3542999999995,250.7947999999992
no_season,42,2025-06-07 11:00:00,2025-06-07,evaluation,2453.8575,0.0,2453.8575,317.50320000000056
no_season,42,2025-06-07 11:10:00,2025-06-07,evaluation,2569.047,0.0,2569.047,115.18949999999995
no_season,42,2025-06-07 11:20:00,2025-06-07,evaluation,2934.0317,0.0,2934.0317,364.9847
no_season,42,2025-06-07 11:30:00,2025-06-07,evaluation,3217.13,0.0,3217.13,283.0983000000001
no_season,42,2025-06-07 11:40:00,2025-06-07,evaluation,2623.6736000000005,0.0,2623.6736000000005,-593.4563999999996
no_season,42,2025-06-07 11:50:00,2025-06-07,evaluation,2312.8421000000003,0.0,2312.8421000000003,-310.83150000000023
no_season,42,2025-06-07 12:00:00,2025-06-07,evaluation,2442.455,0.0,2442.455,129.61289999999963
no_season,42,2025-06-07 12:10:00,2025-06-07,evaluation,2075.1366,0.0,2075.1366,-367.3184000000001
no_season,42,2025-06-07 12:20:00,2025-06-07,evaluation,1858.6807000000003,0.0,1858.6807000000003,-216.45589999999947
no_season,42,2025-06-07 12:30:00,2025-06-07,evaluation,2037.335,0.0,2037.335,178.6542999999997
no_season,42,2025-06-07 12:40:00,2025-06-07,evaluation,2159.3734,0.0,2159.3734,122.03839999999991
no_season,42,2025-06-07 12:50:00,2025-06-07,evaluation,2240.2357,0.0,2240.2357,80.86230000000023
no_season,42,2025-06-07 13:00:00,2025-06-07,evaluation,2096.8899999999994,0.0,2096.8899999999994,-143.34570000000076
no_season,42,2025-06-07 13:10:00,2025-06-07,evaluation,1549.9267,0.0,1549.9267,-546.9632999999994
no_season,42,2025-06-07 13:20:00,2025-06-07,evaluation,1663.2277000000004,0.0,1663.2277000000004,113.30100000000039
no_season,42,2025-06-07 13:30:00,2025-06-07,evaluation,2264.99,0.0,2264.99,601.7622999999994
no_season,42,2025-06-07 13:40:00,2025-06-07,evaluation,2079.5263,0.0,2079.5263,-185.4636999999998
no_season,42,2025-06-07 13:50:00,2025-06-07,evaluation,1592.9350000000004,0.0,1592.9350000000004,-486.5912999999996
no_season,42,2025-06-07 14:00:00,2025-06-07,evaluation,1226.58,0.0,1226.58,-366.3550000000005
no_season,42,2025-06-07 14:10:00,2025-06-07,evaluation,531.3536752328953,0.0,531.3536752328953,-695.2263247671046
no_season,42,2025-06-07 14:20:00,2025-06-07,evaluation,0.0,0.0,0.0,-531.3536752328953
no_season,42,2025-06-07 14:30:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 14:40:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 14:50:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 15:00:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 15:10:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 15:20:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 15:30:00,2025-06-07,evaluation,0.0,60.92000000000007,-60.92000000000007,-60.92000000000007
no_season,42,2025-06-07 15:40:00,2025-06-07,evaluation,67.68888888888524,0.0,67.68888888888524,128.6088888888853
no_season,42,2025-06-07 15:50:00,2025-06-07,evaluation,0.0,0.0,0.0,-67.68888888888524
no_season,42,2025-06-07 16:00:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 16:10:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 16:20:00,2025-06-07,evaluation,0.0,40.73235757636667,-40.73235757636667,-40.73235757636667
no_season,42,2025-06-07 16:30:00,2025-06-07,evaluation,45.25817508485499,0.0,45.25817508485499,85.99053266122166
no_season,42,2025-06-07 16:40:00,2025-06-07,evaluation,0.0,0.0,0.0,-45.25817508485499
no_season,42,2025-06-07 16:50:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 17:00:00,2025-06-07,evaluation,0.0,453.3483056042719,-453.3483056042719,-453.3483056042719
no_season,42,2025-06-07 17:10:00,2025-06-07,evaluation,0.0,484.491576713217,-484.491576713217,-31.1432711089451
no_season,42,2025-06-07 17:20:00,2025-06-07,evaluation,0.0,490.60393826993817,-490.60393826993817,-6.112361556721169
no_season,42,2025-06-07 17:30:00,2025-06-07,evaluation,0.0,702.0653140701561,-702.0653140701561,-211.46137580021792
no_season,42,2025-06-07 17:40:00,2025-06-07,evaluation,0.0,745.0201946807174,-745.0201946807174,-42.954880610561304
no_season,42,2025-06-07 17:50:00,2025-06-07,evaluation,0.0,453.9055057239776,-453.9055057239776,291.11468895673977
no_season,42,2025-06-07 18:00:00,2025-06-07,evaluation,0.0,2525.6375,-2525.6375,-2071.7319942760223
no_season,42,2025-06-07 18:10:00,2025-06-07,evaluation,0.0,2738.2802,-2738.2802,-212.64270000000033
no_season,42,2025-06-07 18:20:00,2025-06-07,evaluation,0.0,2994.7089,-2994.7089,-256.42869999999994
no_season,42,2025-06-07 18:30:00,2025-06-07,evaluation,0.0,3346.4575000000004,-3346.4575000000004,-351.74860000000035
no_season,42,2025-06-07 18:40:00,2025-06-07,evaluation,0.0,3749.8824999999997,-3749.8824999999997,-403.4249999999993
no_season,42,2025-06-07 18:50:00,2025-06-07,evaluation,0.0,3848.1490000000003,-3848.1490000000003,-98.26650000000063
no_season,42,2025-06-07 19:00:00,2025-06-07,evaluation,0.0,3678.75,-3678.75,169.39900000000034
no_season,42,2025-06-07 19:10:00,2025-06-07,evaluation,0.0,3623.0993,-3623.0993,55.65070000000014
no_season,42,2025-06-07 19:20:00,2025-06-07,evaluation,0.0,3626.6336,-3626.6336,-3.5343000000002576
no_season,42,2025-06-07 19:30:00,2025-06-07,evaluation,0.0,3634.4300000000003,-3634.4300000000003,-7.796400000000176
no_season,42,2025-06-07 19:40:00,2025-06-07,evaluation,0.0,3730.3751,-3730.3751,-95.94509999999991
no_season,42,2025-06-07 19:50:00,2025-06-07,evaluation,0.0,3722.2475000000004,-3722.2475000000004,8.127599999999802
no_season,42,2025-06-07 20:00:00,2025-06-07,evaluation,0.0,3710.54,-3710.54,11.707500000000437
no_season,42,2025-06-07 20:10:00,2025-06-07,evaluation,0.0,3959.6465,-3959.6465,-249.10649999999987
no_season,42,2025-06-07 20:20:00,2025-06-07,evaluation,0.0,2425.8855326473204,-2425.8855326473204,1533.7609673526795
no_season,42,2025-06-07 20:30:00,2025-06-07,evaluation,0.0,0.0,0.0,2425.8855326473204
no_season,42,2025-06-07 20:40:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 20:50:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 21:00:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 21:10:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 21:20:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 21:30:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 21:40:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 21:50:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 22:00:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 22:10:00,2025-06-07,evaluation,2316.043242529252,0.0,2316.043242529252,2316.043242529252
no_season,42,2025-06-07 22:20:00,2025-06-07,evaluation,0.0,2084.4389182763266,-2084.4389182763266,-4400.482160805579
no_season,42,2025-06-07 22:30:00,2025-06-07,evaluation,0.0,0.0,0.0,2084.4389182763266
no_season,42,2025-06-07 22:40:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 22:50:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 23:00:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 23:10:00,2025-06-07,evaluation,72.43309553455572,0.0,72.43309553455572,72.43309553455572
no_season,42,2025-06-07 23:20:00,2025-06-07,evaluation,0.0,65.18978598110078,-65.18978598110078,-137.6228815156565
no_season,42,2025-06-07 23:30:00,2025-06-07,evaluation,0.0,0.0,0.0,65.18978598110078
no_season,42,2025-06-07 23:40:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-07 23:50:00,2025-06-07,evaluation,0.0,0.0,0.0,0.0
no_season,42,2025-06-08 00:00:00,2025-06-07,evaluation,40.810563094593135,0.0,40.810563094593135,40.810563094593135
no_season,42,2025-12-06 00:10:00,2025-12-06,evaluation,4880.384923166061,0.0,4880.384923166061,5062.654801140535
no_season,42,2025-12-06 00:20:00,2025-12-06,evaluation,4865.689650894328,0.0,4865.689650894328,-14.695272271732392
no_season,42,2025-12-06 00:30:00,2025-12-06,evaluation,4855.52331238652,0.0,4855.52331238652,-10.166338507808177
no_season,42,2025-12-06 00:40:00,2025-12-06,evaluation,4998.272636742508,0.0,4998.272636742508,142.7493243559884
no_season,42,2025-12-06 00:50:00,2025-12-06,evaluation,4948.923385902461,0.0,4948.923385902461,-49.349250840047716
no_season,42,2025-12-06 01:00:00,2025-12-06,evaluation,4785.881109500906,0.0,4785.881109500906,-163.04227640155477
no_season,42,2025-12-06 01:10:00,2025-12-06,evaluation,0.0,78.8885120777743,-78.8885120777743,-4864.76962157868
no_season,42,2025-12-06 01:20:00,2025-12-06,evaluation,4928.889727025678,0.0,4928.889727025678,5007.7782391034525
no_season,42,2025-12-06 01:30:00,2025-12-06,evaluation,4750.993389931766,0.0,4750.993389931766,-177.89633709391273
no_season,42,2025-12-06 01:40:00,2025-12-06,evaluation,0.0,214.6565967150408,-214.6565967150408,-4965.649986646807
no_season,42,2025-12-06 01:50:00,2025-12-06,evaluation,0.0,76.96654256288332,-76.96654256288332,137.69005415215747
no_season,42,2025-12-06 02:00:00,2025-12-06,evaluation,4726.8084762009175,0.0,4726.8084762009175,4803.775018763801
no_season,42,2025-12-06 02:10:00,2025-12-06,evaluation,4589.89664509838,0.0,4589.89664509838,-136.9118311025377
no_season,42,2025-12-06 02:20:00,2025-12-06,evaluation,0.0,233.11242740504395,-233.11242740504395,-4823.009072503424
no_season,42,2025-12-06 02:30:00,2025-12-06,evaluation,192.9233959116583,0.0,192.9233959116583,426.03582331670225
no_season,42,2025-12-06 02:40:00,2025-12-06,evaluation,0.0,101.52365919895328,-101.52365919895328,-294.4470551106116
no_season,42,2025-12-06 02:50:00,2025-12-06,evaluation,0.0,296.5410602963309,-296.5410602963309,-195.01740109737761
no_season,42,2025-12-06 03:00:00,2025-12-06,evaluation,0.0,138.14556905246172,-138.14556905246172,158.39549124386917
no_season,42,2025-12-06 03:10:00,2025-12-06,evaluation,0.0,204.8657304580829,-204.8657304580829,-66.72016140562118
no_season,42,2025-12-06 03:20:00,2025-12-06,evaluation,0.0,307.2159443322887,-307.2159443322887,-102.35021387420579
no_season,42,2025-12-06 03:30:00,2025-12-06,evaluation,0.0,283.18621597762296,-283.18621597762296,24.029728354665735
no_season,42,2025-12-06 03:40:00,2025-12-06,evaluation,0.0,212.80218632520302,-212.80218632520302,70.38402965241994
no_season,42,2025-12-06 03:50:00,2025-12-06,evaluation,0.0,227.53448305471227,-227.53448305471227,-14.732296729509244
no_season,42,2025-12-06 04:00:00,2025-12-06,evaluation,0.0,348.3599587620937,-348.3599587620937,-120.82547570738143
no_season,42,2025-12-06 04:10:00,2025-12-06,evaluation,0.0,444.6679738472128,-444.6679738472128,-96.30801508511911
