date,variant,label,load_shift_kw,pv_shift_kw,shift_rms_kw
2025-04-18,causal_season,exp004 历史季节,15.670108161671727,0.20940079516656102,12.012405083168192
2025-04-19,causal_season,exp004 历史季节,13.053756479496748,-0.0458757918596882,10.311783694839994
2025-04-20,causal_season,exp004 历史季节,10.815141995335798,-0.2694760922940107,8.988690516997822
2025-04-21,causal_season,exp004 历史季节,12.576240084318966,-0.4856584600499829,10.144860086106466
2025-04-22,causal_season,exp004 历史季节,17.04025664125449,-0.5151482913634476,13.067681627311792
2025-04-23,causal_season,exp004 历史季节,18.65376329130224,-0.7674514702277114,14.248455429338248
2025-04-24,causal_season,exp004 历史季节,20.151702355989173,-0.9747738701254866,15.367635662158852
2025-04-25,causal_season,exp004 历史季节,21.38093797490409,-1.0230277950223587,16.283728676904904
2025-04-26,causal_season,exp004 历史季节,19.005253090207695,-1.1535716799465883,14.736948023544723
2025-04-27,causal_season,exp004 历史季节,16.923158676461927,-1.159904386008832,13.470910818246448
2025-04-28,causal_season,exp004 历史季节,18.25615812427715,-1.3341741861914298,14.440482450963698
2025-04-29,causal_season,exp004 历史季节,21.839507006358808,-1.8824725164808767,17.00382548916455
2025-04-30,causal_season,exp004 历史季节,22.926063347513775,-2.0170917551717347,17.869784428220758
2025-05-01,causal_season,exp004 历史季节,23.989733723234494,-2.174480800916069,18.72223844453988
2025-05-02,causal_season,exp004 历史季节,25.794613104341813,-2.351581834916431,19.721954201194674
2025-05-03,causal_season,exp004 历史季节,24.352545999518913,-2.9380825943689897,18.717977980033506
2025-05-04,causal_season,exp004 历史季节,23.050199184490246,-3.245522937582199,17.783789620868603
2025-05-05,causal_season,exp004 历史季节,25.015047012238753,-3.4124306933848754,19.012852890316577
2025-05-06,causal_season,exp004 历史季节,28.85002677549708,-3.745232522766508,21.596589993238464
2025-05-07,causal_season,exp004 历史季节,30.509247149371976,-3.965099406895403,22.716255586434805
2025-05-08,causal_season,exp004 历史季节,31.992580011297278,-4.258600886476995,23.75203490859634
2025-05-09,causal_season,exp004 历史季节,33.111536640534965,-4.613137805357271,24.58734930217255
2025-05-10,causal_season,exp004 历史季节,31.097495050757818,-4.9241754502625,23.253652353605748
2025-05-11,causal_season,exp004 历史季节,29.29152153154171,-5.339025372473723,22.170607476000477
2025-05-12,causal_season,exp004 历史季节,30.573996614456192,-5.619332877649272,23.103705116524157
2025-05-13,causal_season,exp004 历史季节,33.58977769520144,-5.772972867128814,25.210309859673906
2025-05-14,causal_season,exp004 历史季节,34.37638694605297,-5.9849572281907095,25.832032105243815
2025-05-15,causal_season,exp004 历史季节,35.08508507269149,-6.159721723503154,26.35619683553021
2025-05-16,causal_season,exp004 历史季节,35.39182832280479,-6.362239103819037,26.632172587346993
2025-05-17,causal_season,exp004 历史季节,33.15731977794528,-6.36899060386812,25.135443156568087
2025-05-18,causal_season,exp004 历史季节,31.166708921116943,-6.635319120404048,23.927668294666567
2025-05-19,causal_season,exp004 历史季节,31.863979454561292,-6.798679183846094,24.489243512586025
2025-05-20,causal_season,exp004 历史季节,34.174317675367575,-6.751914162642933,26.00426726622497
2025-05-21,causal_season,exp004 历史季节,34.498172005018695,-6.97322224650608,26.299158166391134
2025-05-22,causal_season,exp004 历史季节,34.62767965823881,-7.052481819639532,26.41387357774177
2025-05-23,causal_season,exp004 历史季节,34.51319131643988,-7.129350756176919,26.406779541786296
2025-05-24,causal_season,exp004 历史季节,32.041353934956845,-7.233961751734417,24.84145199542907
2025-05-25,causal_season,exp004 历史季节,29.5554118961438,-7.207157209766895,23.260150048221966
2025-05-26,causal_season,exp004 历史季节,29.70039390062493,-7.144436161172485,23.3907068358589
2025-05-27,causal_season,exp004 历史季节,31.375206962866173,-7.372271280773717,24.59462187567161
2025-05-28,causal_season,exp004 历史季节,31.19758657506749,-7.3545667304418885,24.520648897065616
2025-05-29,causal_season,exp004 历史季节,30.86071487820901,-7.440292280004826,24.33166939746058
2025-05-30,causal_season,exp004 历史季节,30.60536738026191,-7.570650949175418,24.206709807493098
2025-05-31,causal_season,exp004 历史季节,27.78345716834816,-7.642155650715643,22.430058888512914
2025-06-01,causal_season,exp004 历史季节,25.090268373874835,-7.740461950940152,20.81553692906966
2025-06-02,causal_season,exp004 历史季节,27.132836883341227,-8.191205318144657,22.002871191925703
2025-06-03,causal_season,exp004 历史季节,30.830618281452555,-8.53106881532928,24.26010473147567
2025-06-04,causal_season,exp004 历史季节,32.38657357372578,-8.828374637445817,25.217854100493216
2025-06-05,causal_season,exp004 历史季节,33.87625772550089,-9.127469331606578,26.19509625180626
2025-06-06,causal_season,exp004 历史季节,35.179624253601794,-9.463820783494224,27.099403547440573
2025-06-07,causal_season,exp004 历史季节,33.943876340290636,-10.004276797909638,26.48640629254925
2025-06-08,causal_season,exp004 历史季节,32.81246885288044,-10.47132735051101,25.975447526564245
2025-06-09,causal_season,exp004 历史季节,33.82235787345024,-10.454020782172059,26.616521110121138
2025-06-10,causal_season,exp004 历史季节,36.52634129428278,-10.665746979211116,28.450261933938656
2025-06-11,causal_season,exp004 历史季节,36.91781698606641,-10.908516410987415,28.82504815306644
2025-06-12,causal_season,exp004 历史季节,37.37849093364069,-11.252917512391315,29.306365371821986
2025-06-13,causal_season,exp004 历史季节,37.562474617326046,-11.43742894741636,29.536272003149886
2025-06-14,causal_season,exp004 历史季节,35.283384841289234,-11.67351857410758,28.266004240287614
2025-06-15,causal_season,exp004 历史季节,33.12853109132748,-11.751281593545965,27.06669794994134
2025-06-16,causal_season,exp004 历史季节,33.084142474849536,-11.778956680426425,27.082423416382596
2025-06-17,causal_season,exp004 历史季节,34.86233298713554,-11.860523287660186,28.216385222128604
2025-06-18,causal_season,exp004 历史季节,34.51282118397334,-12.004016196951921,28.12987683979163
2025-06-19,causal_season,exp004 历史季节,33.907731697550375,-11.969497298955464,27.770600006950247
2025-06-20,causal_season,exp004 历史季节,33.34838792758992,-11.792695747343693,27.35532480594883
2025-06-21,causal_season,exp004 历史季节,30.331128580410752,-11.624030462300786,25.476906839159085
2025-06-22,causal_season,exp004 历史季节,27.445790545929782,-11.285275054576719,23.58846854806881
2025-06-23,causal_season,exp004 历史季节,26.641099050261673,-11.05950523564264,23.019203737352747
2025-06-24,causal_season,exp004 历史季节,27.65005149769896,-10.803289274025575,23.422739696352753
2025-06-25,causal_season,exp004 历史季节,26.803805184898135,-10.877194833311899,22.93904019970333
2025-06-26,causal_season,exp004 历史季节,25.624660328348178,-10.71316118443948,22.157651204379775
2025-06-27,causal_season,exp004 历史季节,24.50910993939993,-10.410358947566188,21.357253524508064
2025-06-28,causal_season,exp004 历史季节,20.79978411181604,-10.081851020603361,19.114451236569852
2025-06-29,causal_season,exp004 历史季节,17.499319094950277,-9.76348541224293,17.118839006909568
2025-06-30,causal_season,exp004 历史季节,16.4054273653217,-9.50509602748027,16.3182813925694
2025-07-01,causal_season,exp004 历史季节,16.961096449413063,-9.28072624965166,16.366094961753607
2025-07-02,causal_season,exp004 历史季节,19.960884410388253,-8.77367944546309,17.756965289480558
2025-07-03,causal_season,exp004 历史季节,22.633735636217285,-8.039587652265906,19.019343565805592
2025-07-04,causal_season,exp004 历史季节,25.181014287969486,-7.585151709682729,20.472303040864382
2025-07-05,causal_season,exp004 历史季节,25.43650145313425,-6.942281855200807,20.505375649218117
2025-07-06,causal_season,exp004 历史季节,25.605617895692315,-6.286938952807966,20.487178582226267
2025-07-07,causal_season,exp004 历史季节,27.622000571306,-5.861332476676874,21.602155850244486
2025-07-08,causal_season,exp004 历史季节,31.248179965223116,-5.185700629322939,23.745484408902726
2025-07-09,causal_season,exp004 历史季节,32.64406995475513,-4.61403828364299,24.5916498899109
2025-07-10,causal_season,exp004 历史季节,33.65031726692683,-4.02180304532538,25.175851480908385
2025-07-11,causal_season,exp004 历史季节,34.445004628118944,-3.4049969344955033,25.649677389970055
2025-07-12,causal_season,exp004 历史季节,33.1006494720645,-3.0299335529935814,24.72997497984745
2025-07-13,causal_season,exp004 历史季节,31.864722340403066,-2.5657629665011266,23.87587204639976
2025-07-14,causal_season,exp004 历史季节,32.234151495868005,-1.8553094577798264,24.075162045061614
2025-07-15,causal_season,exp004 历史季节,34.507662433046306,-1.2340502568378042,25.54045684246197
2025-07-16,causal_season,exp004 历史季节,34.279111806164025,-0.7231288047851377,25.366433726355474
2025-07-17,causal_season,exp004 历史季节,34.14384562467501,-0.17536801555555848,25.281126563397486
2025-07-18,causal_season,exp004 历史季节,33.662790595206495,0.29466367208163924,24.94963619364066
2025-07-19,causal_season,exp004 历史季节,31.127439655702588,0.5670939309619091,23.250073161084128
2025-07-20,causal_season,exp004 历史季节,28.829369117228218,1.036469247963836,21.764322208288405
2025-07-21,causal_season,exp004 历史季节,28.02491932979793,1.460447005063853,21.267037618671342
2025-07-22,causal_season,exp004 历史季节,28.74471043408466,1.7714543048069744,21.696988508084818
2025-07-23,causal_season,exp004 历史季节,27.800846126069978,2.1270465525923634,21.12573691506606
2025-07-24,causal_season,exp004 历史季节,26.734956319327633,2.4425833078883645,20.463631816709025
2025-07-25,causal_season,exp004 历史季节,25.454007205137856,2.7419789302672553,19.67983935048836
2025-07-26,causal_season,exp004 历史季节,22.040984318325346,3.0436443170251355,17.62129263162582
2025-07-27,causal_season,exp004 历史季节,18.901834397318172,3.292272430606288,15.830550326766533
2025-07-28,causal_season,exp004 历史季节,17.470757500143566,3.516647957727349,15.1488504143727
2025-07-29,causal_season,exp004 历史季节,17.714248439342615,3.5571161208534314,15.302053135430958
2025-07-30,causal_season,exp004 历史季节,16.07652709119362,3.6766126462831843,14.435806378361493
2025-07-31,causal_season,exp004 历史季节,14.416749927120552,3.861040948834045,13.76953782300245
2025-08-01,causal_season,exp004 历史季节,12.47029172235081,3.9663681752988342,12.910180022184404
2025-08-02,causal_season,exp004 历史季节,9.014562812327348,4.39423541423464,11.77485642703803
2025-08-03,causal_season,exp004 历史季节,5.299735307182065,4.77035066993612,11.042399321575102
2025-08-04,causal_season,exp004 历史季节,3.7381626099494616,5.300498338672977,11.13215910548063
2025-08-05,causal_season,exp004 历史季节,3.9067747102892776,5.699659860108236,11.654918302221361
2025-08-06,causal_season,exp004 历史季节,1.7020758131296785,6.013420513200875,11.79868477743385
2025-08-07,causal_season,exp004 历史季节,-0.4279528745121802,6.18636930848808,12.122373410774172
2025-08-08,causal_season,exp004 历史季节,-2.471463651679869,6.524398644541252,12.734547407880703
2025-08-09,causal_season,exp004 历史季节,-6.348019866234129,6.87444576979671,13.811178096650076
2025-08-10,causal_season,exp004 历史季节,-10.213450677022466,7.062997851704474,15.153365423270783
2025-08-11,causal_season,exp004 历史季节,-12.016889992072578,7.216591885772567,16.068811456907007
2025-08-12,causal_season,exp004 历史季节,-12.162087145013755,7.367022738602458,16.440576961742998
2025-08-13,causal_season,exp004 历史季节,-14.024170339057276,7.383420129681367,17.335897249397995
2025-08-14,causal_season,exp004 历史季节,-15.889928059045246,7.434342999366738,18.399073215718428
2025-08-15,causal_season,exp004 历史季节,-17.853673975821426,7.439924754858093,19.472687339359116
2025-08-16,causal_season,exp004 历史季节,-21.510993262635196,7.516747461866639,21.431784388058635
2025-08-17,causal_season,exp004 历史季节,-24.956585820291338,7.597250148753149,23.44023574063292
2025-08-18,causal_season,exp004 历史季节,-26.673890108734533,7.6077136672049726,24.50442375698078
2025-08-19,causal_season,exp004 历史季节,-26.603250943484884,7.55736265850004,24.658160677966542
2025-08-20,causal_season,exp004 历史季节,-28.350166512828835,7.485789175400056,25.77860845787361
2025-08-21,causal_season,exp004 历史季节,-30.12913284862734,7.134164580214929,26.718925778338072
2025-08-22,causal_season,exp004 历史季节,-31.822603969822087,6.948902586571085,27.783264429275082
2025-08-23,causal_season,exp004 历史季节,-34.70114848272299,6.736825444914766,29.51160326734852
2025-08-24,causal_season,exp004 历史季节,-37.65495085434534,6.439979035939087,31.343217658833982
2025-08-25,causal_season,exp004 历史季节,-38.88129349030318,6.288867825817527,32.22388115220535
2025-08-26,causal_season,exp004 历史季节,-38.602769672362065,5.831091591843515,32.17203561367346
2025-08-27,causal_season,exp004 历史季节,-40.010598215668274,5.574395624472903,33.1620013691831
2025-08-28,causal_season,exp004 历史季节,-41.498637168562155,5.197074407000153,34.133601060832234
2025-08-29,causal_season,exp004 历史季节,-42.66069275869985,4.725796442466985,34.93236741580726
2025-08-30,causal_season,exp004 历史季节,-45.408677824081956,4.310330798532862,36.68711644337098
2025-08-31,causal_season,exp004 历史季节,-47.78512247083784,4.078147676645635,38.1692265337013
2025-09-01,causal_season,exp004 历史季节,-48.7840177001436,3.6880148354152613,38.920428097901066
2025-09-02,causal_season,exp004 历史季节,-51.36260963924302,3.3339859283856907,41.151560004947775
2025-09-03,causal_season,exp004 历史季节,-55.250865326497056,2.971949840553488,44.13618701795856
2025-09-04,causal_season,exp004 历史季节,-58.87116111899122,2.55294364524911,46.87137532918201
2025-09-05,causal_season,exp004 历史季节,-62.31206096053312,2.168390055185721,49.604528409691554
2025-09-06,causal_season,exp004 历史季节,-66.98782802911386,1.803977063571168,52.918845556962104
2025-09-07,causal_season,exp004 历史季节,-71.1428923028933,1.4351848920634929,55.97597286866745
2025-09-08,causal_season,exp004 历史季节,-73.68771899075617,0.9807583997269259,58.08553559155154
2025-09-09,causal_season,exp004 历史季节,-74.33251962751416,0.3993055854474099,58.94933289523694
2025-09-10,causal_season,exp004 历史季节,-76.37897221044472,0.03906941022664537,60.61688930307743
2025-09-11,causal_season,exp004 历史季节,-78.13032868672028,-0.5872523540147251,62.0885760084003
2025-09-12,causal_season,exp004 历史季节,-79.76616516433513,-0.9658749270382125,63.521799675202374
2025-09-13,causal_season,exp004 历史季节,-82.3413122237719,-1.4648580344689512,65.3857330955154
2025-09-14,causal_season,exp004 历史季节,-84.77421329784804,-1.8540684370448612,67.17933212660785
2025-09-15,causal_season,exp004 历史季节,-85.44916968955235,-2.4344457203033203,67.86932317723796
2025-09-16,causal_season,exp004 历史季节,-84.66021860909612,-2.848756775959606,67.75686803555575
2025-09-17,causal_season,exp004 历史季节,-84.86141871461751,-3.3639033922505295,68.09644272113928
2025-09-18,causal_season,exp004 历史季节,-85.10080510421858,-3.897406567938557,68.47513182695457
2025-09-19,causal_season,exp004 历史季节,-85.16447574370788,-4.4031950379061024,68.74341690554232
2025-09-20,causal_season,exp004 历史季节,-86.20569772696747,-4.990270612943473,69.53369938595885
2025-09-21,causal_season,exp004 历史季节,-86.98943959434938,-5.539621021047513,70.17557938715527
2025-09-22,causal_season,exp004 历史季节,-86.3604446272845,-5.981357889571653,69.95108551292427
2025-09-23,causal_season,exp004 历史季节,-84.2509276721052,-6.4667411262586825,68.83049991728635
2025-09-24,causal_season,exp004 历史季节,-83.32411524381115,-6.978464483311775,68.37459255992073
2025-09-25,causal_season,exp004 历史季节,-82.30839017074622,-7.43421448075928,67.91379352297542
2025-09-26,causal_season,exp004 历史季节,-81.2390991666258,-7.879113198716938,67.34815409457258
2025-09-27,causal_season,exp004 历史季节,-81.23371251442987,-8.419457682637848,67.42635419651383
2025-09-28,causal_season,exp004 历史季节,-80.67248847315712,-8.88904100417432,67.13329713432823
2025-09-29,causal_season,exp004 历史季节,-79.11542230372692,-9.37007080488237,66.28438154092271
2025-09-30,causal_season,exp004 历史季节,-76.19784696894824,-9.787618721886698,64.6277718087115
2025-10-01,causal_season,exp004 历史季节,-74.40138327375635,-10.257240659210957,63.625813539570814
2025-10-02,causal_season,exp004 历史季节,-73.21702601794807,-10.393730421950035,63.117329194245954
2025-10-03,causal_season,exp004 历史季节,-71.88311941973099,-10.590538781863543,62.53515528512287
2025-10-04,causal_season,exp004 历史季节,-71.3510756562178,-10.832262679637063,62.33740884620073
2025-10-05,causal_season,exp004 历史季节,-70.48793013767342,-11.168195654500222,61.98164131142908
2025-10-06,causal_season,exp004 历史季节,-68.61551208233517,-11.402793131225387,61.03096636695822
2025-10-07,causal_season,exp004 历史季节,-65.62751344211884,-11.68883462219127,59.47212709905281
2025-10-08,causal_season,exp004 历史季节,-63.67990947838449,-11.969136541978777,58.48184570869659
2025-10-09,causal_season,exp004 历史季节,-61.63836633813514,-12.20635705350407,57.39852918967092
2025-10-10,causal_season,exp004 历史季节,-59.499199177485124,-12.423700297826477,56.244557411549316
2025-10-11,causal_season,exp004 历史季节,-57.97873311487165,-12.606900622352903,55.32943732210245
2025-10-12,causal_season,exp004 历史季节,-56.44001929276507,-12.886784096872585,54.4398977756529
2025-10-13,causal_season,exp004 历史季节,-53.95805495587957,-13.119249732419867,53.08523060298278
2025-10-14,causal_season,exp004 历史季节,-50.604644039245315,-13.307068156252209,51.34150017440053
2025-10-15,causal_season,exp004 历史季节,-48.04489632089292,-13.544144612350559,49.99287259251299
2025-10-16,causal_season,exp004 历史季节,-45.554259898877184,-13.79840117134566,48.66658444162864
2025-10-17,causal_season,exp004 历史季节,-42.96470343282041,-14.05245908203872,47.323783651670254
2025-10-18,causal_season,exp004 历史季节,-41.025798485825185,-14.27066152444281,46.21050286273523
2025-10-19,causal_season,exp004 历史季节,-39.055850533465204,-14.472364248385182,45.09084931133632
2025-10-20,causal_season,exp004 历史季节,-36.27218850071169,-14.681540402287933,43.67604353096218
2025-10-21,causal_season,exp004 历史季节,-32.798901730271886,-14.880157366913542,42.049552329857434
2025-10-22,causal_season,exp004 历史季节,-30.084735155861534,-15.088608877571327,40.78630660530686
2025-10-23,causal_season,exp004 历史季节,-27.390672463043856,-15.26151579136598,39.51543921161269
2025-10-24,causal_season,exp004 历史季节,-24.745760624056434,-15.394675549805052,38.29429616801597
2025-10-25,causal_season,exp004 历史季节,-22.577759934059703,-15.516008805666035,37.211860184879676
2025-10-26,causal_season,exp004 历史季节,-20.389990534623113,-15.630980378042462,36.166199722374515
2025-10-27,causal_season,exp004 历史季节,-17.67027326074271,-15.724695079837979,35.079072372262466
2025-10-28,causal_season,exp004 历史季节,-14.359274112281831,-15.781942874241041,33.93928804583892
2025-10-29,causal_season,exp004 历史季节,-11.7193697588331,-15.855262623157488,33.01207974315618
2025-10-30,causal_season,exp004 历史季节,-9.087754251455534,-15.948917172092523,32.17731540863977
2025-10-31,causal_season,exp004 历史季节,-6.556143974208267,-15.982840115148228,31.397189737204364
2025-11-01,causal_season,exp004 历史季节,-4.439048501431545,-16.05275873031484,30.750766360875385
2025-11-02,causal_season,exp004 历史季节,-2.2974265061087444,-16.08087990806426,30.191017140225433
2025-11-03,causal_season,exp004 历史季节,0.28809294186037465,-16.095107990633217,29.70125240843031
2025-11-04,causal_season,exp004 历史季节,3.2831632878174792,-16.09815913123542,29.368346401873325
2025-11-05,causal_season,exp004 历史季节,5.700065349547872,-16.06448437450962,29.05310411709188
2025-11-06,causal_season,exp004 历史季节,8.098986618008237,-16.03164221008465,28.885139245902064
2025-11-07,causal_season,exp004 历史季节,10.450360312911869,-16.002172899299822,28.811337605018398
2025-11-08,causal_season,exp004 历史季节,12.42226799038135,-15.933403698241698,28.71395173470831
2025-11-09,causal_season,exp004 历史季节,14.359535081146024,-15.852793862683294,28.701632721219067
2025-11-10,causal_season,exp004 历史季节,16.61733754916713,-15.77108123726575,28.8649173511395
2025-11-11,causal_season,exp004 历史季节,19.208338230761374,-15.687741971715221,29.2550546974019
2025-11-12,causal_season,exp004 历史季节,21.313147366626254,-15.570356493757679,29.548534545764937
2025-11-13,causal_season,exp004 历史季节,23.320623343064117,-15.437217950804166,29.884258061764758
2025-11-14,causal_season,exp004 历史季节,25.294097838425877,-15.300001368113865,30.275213995801135
2025-11-15,causal_season,exp004 历史季节,26.92412848940155,-15.157260066917274,30.570667389847976
2025-11-16,causal_season,exp004 历史季节,28.560509377904104,-14.996328093382244,30.930610605636133
2025-11-17,causal_season,exp004 历史季节,30.41734607886801,-14.822235667722108,31.44494422001688
2025-11-18,causal_season,exp004 历史季节,32.41534236556797,-14.629174351684721,32.08577648544139
2025-11-19,causal_season,exp004 历史季节,34.07430396293561,-14.430492809948403,32.59796804710419
2025-11-20,causal_season,exp004 历史季节,35.68276182970554,-14.217647613810035,33.121367708732855
2025-11-21,causal_season,exp004 历史季节,37.20686618952545,-13.992096741626183,33.63589979023306
2025-11-22,causal_season,exp004 历史季节,38.46298966628629,-13.75410136461497,34.02817251998221
2025-11-23,causal_season,exp004 历史季节,39.695093093035695,-13.505980570141029,34.43422063654634
2025-11-24,causal_season,exp004 历史季节,41.040550366066164,-13.244362408137125,34.93007849447949
2025-11-25,causal_season,exp004 历史季节,42.51745370477303,-12.965785538889005,35.53077845129379
2025-11-26,causal_season,exp004 历史季节,43.68705128695178,-12.68451299792649,35.972417358760374
2025-11-27,causal_season,exp004 历史季节,44.78620188313002,-12.39384486821148,36.395893737859026
2025-11-28,causal_season,exp004 历史季节,45.79902843111371,-12.09189277418844,36.779143011501006
2025-11-29,causal_season,exp004 历史季节,46.6294540937632,-11.78042180669563,37.0608009777898
2025-11-30,causal_season,exp004 历史季节,47.403350973478005,-11.469380480269415,37.327258714571194
2025-12-01,causal_season,exp004 历史季节,48.255632537616215,-11.144601878508466,37.654793179985596
2025-12-02,causal_season,exp004 历史季节,49.365576636616424,-10.805311191052112,38.18821157480872
2025-12-03,causal_season,exp004 历史季节,50.208058158051436,-10.460532806170626,38.55169387047645
2025-12-04,causal_season,exp004 历史季节,50.91493918629617,-10.10322800700596,38.83282029229703
2025-12-05,causal_season,exp004 历史季节,51.535134599710354,-9.735156274757422,39.06251151020141
2025-12-06,causal_season,exp004 历史季节,51.94165457525275,-9.360564744145547,39.15533992799238
2025-12-07,causal_season,exp004 历史季节,52.27655198659664,-8.979413031155712,39.20687742042688
2025-12-08,causal_season,exp004 历史季节,52.60992358387627,-8.586864609158072,39.26164981757581
2025-12-09,causal_season,exp004 历史季节,52.92038874217815,-8.187712123622353,39.31056235484257
2025-12-10,causal_season,exp004 历史季节,53.02835072271776,-7.779726348082633,39.224909420382346
2025-12-11,causal_season,exp004 历史季节,53.0330831000444,-7.3664754154396475,39.07589491271057
2025-12-12,causal_season,exp004 历史季节,52.937588655831114,-6.945369314863665,38.8626999365514
2025-12-13,causal_season,exp004 历史季节,52.70218076029968,-6.521202674661542,38.56057958623923
2025-12-14,causal_season,exp004 历史季节,52.394555222612354,-6.090230420243291,38.21449431718475
2025-12-15,causal_season,exp004 历史季节,52.0685437307859,-5.653065349360007,37.86134883889546
2025-12-16,causal_season,exp004 历史季节,51.71203894186489,-5.211360538332587,37.493651475820506
2025-12-17,causal_season,exp004 历史季节,51.19908192261917,-4.7644647955115955,37.023329460149846
2025-12-18,causal_season,exp004 历史季节,50.600535723506916,-4.31306771225084,36.49956879135256
2025-12-19,causal_season,exp004 历史季节,49.920693447509244,-3.858509086748307,35.92565703451956
2025-12-20,causal_season,exp004 历史季节,49.12417642636976,-3.4016437975437097,35.27619528109776
2025-12-21,causal_season,exp004 历史季节,48.264344386502465,-2.941982187386889,34.58996391523401
2025-12-22,causal_season,exp004 历史季节,47.37815791714664,-2.4802706836720514,33.893202139684874
2025-12-23,causal_season,exp004 历史季节,46.46061567186636,-2.0166557732603048,33.181522367877584
2025-12-24,causal_season,exp004 历史季节,45.412044822611634,-1.551784569495208,32.3857689688735
2025-12-25,causal_season,exp004 历史季节,44.29688772100682,-1.086584187501382,31.55179949959347
2025-12-26,causal_season,exp004 历史季节,43.11606648525853,-0.6211786729826616,30.680752873456324
2025-12-27,causal_season,exp004 历史季节,41.84760370624009,-0.15572250475869223,29.757576444828292
2025-12-28,causal_season,exp004 历史季节,40.529292902191514,0.30957062048769796,28.80913343051469
2025-12-29,causal_season,exp004 历史季节,39.18391516477436,0.7740425961429931,27.852927884669622
2025-12-30,causal_season,exp004 历史季节,37.81239234237369,1.2370363711540728,26.89015570167944
2025-12-31,causal_season,exp004 历史季节,36.34511842049721,1.6980443444129873,25.873143583641525
2025-02-01,oracle_season,exp004 全年探索,-25.514020335944807,13.439277970536336,23.620326469178487
2025-02-02,oracle_season,exp004 全年探索,-27.386345097844593,13.650395004927004,24.800023250231057
2025-02-03,oracle_season,exp004 全年探索,-29.224731683084467,13.849897512781231,25.96940418423227
2025-02-04,oracle_season,exp004 全年探索,-31.026621600889953,14.037673560259622,27.124553249234435
2025-02-05,oracle_season,exp004 全年探索,-32.78950012139282,14.213623711957121,28.261970579993495
2025-02-06,oracle_season,exp004 全年探索,-34.51089936506423,14.377661112250681,29.37849741626482
2025-02-07,oracle_season,exp004 全年探索,-36.18840133649363,14.52971155217677,30.471258213924205
2025-02-08,oracle_season,exp004 全年探索,-37.81964089889535,14.669713521770587,31.53761585351002
2025-02-09,oracle_season,exp004 全年探索,-39.40230868578422,14.79761824781635,32.57513686805507
2025-02-10,oracle_season,exp004 全年探索,-40.934153946341546,14.913389716971064,33.581564364529875
2025-02-11,oracle_season,exp004 全年探索,-42.412987321072954,15.017004684250841,34.554796880359206
2025-02-12,oracle_season,exp004 全年探索,-43.83668354443743,15.108452666872061,35.492871841783135
2025-02-13,oracle_season,exp004 全年探索,-45.20318407121661,15.187735923471386,36.39395260943656
2025-02-14,oracle_season,exp004 全年探索,-46.51049962348397,15.254869418735716,37.256318335482895
2025-02-15,oracle_season,exp004 全年探索,-47.75671265512413,15.309880773493477,38.07835603642222
2025-02-16,oracle_season,exp004 全年探索,-48.939979730955265,15.352810200336734,38.85855442152781
2025-02-17,oracle_season,exp004 全年探索,-50.05853381760633,15.383710424860759,39.595499120004014
2025-02-18,oracle_season,exp004 全年探索,-51.11068648340255,15.402646592620076,40.287869028723335
2025-02-19,oracle_season,exp004 全年探索,-52.09483000462686,15.40969616192493,40.934433562947625
2025-02-20,oracle_season,exp004 全年探索,-53.009439375630315,15.404948782609027,41.534050639282626
2025-02-21,oracle_season,exp004 全年探索,-53.85307422038094,15.388506160923972,42.08566525666521
2025-02-22,oracle_season,exp004 全年探索,-54.624380603158166,15.36048191073028,42.58830856993551
2025-02-23,oracle_season,exp004 全年探索,-55.32209273621603,15.321001391162882,43.041097373395935
2025-02-24,oracle_season,exp004 全年探索,-55.94503458236583,15.270201530979762,43.4432339301551
2025-02-25,oracle_season,exp004 全年探索,-56.49212135054903,15.208230639804507,43.794006098056
2025-02-26,oracle_season,exp004 全年探索,-56.96236088259728,15.135248206494063,44.09278771546278
2025-02-27,oracle_season,exp004 全年探索,-57.35485492951428,15.05142468488309,44.33903922078532
2025-02-28,oracle_season,exp004 全年探索,-57.66880031573083,14.956941267157779,44.53230848885187
2025-03-01,oracle_season,exp004 全年探索,-57.90348998993045,14.851989645142574,44.67223187557876
2025-03-02,oracle_season,exp004 全年探索,-58.05831396117211,14.736771759785945,44.75853547014304
2025-03-03,oracle_season,exp004 全年探索,-58.13276011916845,14.611499539146685,44.79103656138709
2025-03-04,oracle_season,exp004 全年探索,-58.12641493772397,14.476394625203442,44.76964533277141
2025-03-05,oracle_season,exp004 全年探索,-58.03896406047156,14.331688089811557,44.694366808103105
2025-03-06,oracle_season,exp004 全年探索,-57.87019276818064,14.177620140152465,44.56530307881767
2025-03-07,oracle_season,exp004 全年探索,-57.61998632706325,14.014439814031356,44.38265585309211
2025-03-08,oracle_season,exp004 全年探索,-57.28833021763194,13.842404665388973,44.14672937784286
2025-03-09,oracle_season,exp004 全年探索,-56.8753102438122,13.661780440402007,43.857933797140625
2025-03-10,oracle_season,exp004 全年探索,-56.38111252215654,13.472840744570894,43.51678902521325
2025-03-11,oracle_season,exp004 全年探索,-55.806023351141825,13.275866701180055,43.12392922954205
2025-03-12,oracle_season,exp004 全年探索,-55.15042896068016,13.071146601554922,42.68010804030132
2025-03-13,oracle_season,exp004 全年探索,-54.41481514211358,12.858975547524821,42.18620462729738
2025-03-14,oracle_season,exp004 全年探索,-53.59976675910363,12.639655086520282,41.643230815637864
