day,date,scenario,planned_cost,up_cost,down_cost,emergency_cost,total_cost,emergency_kwh,throughput_kwh,initial_soc,final_soc,seconds
191,2025-07-11,4-3,28591.000828415246,271.4933522544854,0.0,0.0,28862.49418066973,0.0,30634.58524972864,2631.998044652795,3602.570430983409,0.3689644169062376
192,2025-07-12,4-3,21897.478527948733,1883.14601914871,0.0,1181.9834950538961,24962.60804215134,321.4857584340276,37331.91749290647,3602.570430983409,1200.0,0.40902066603302956
193,2025-07-13,4-3,55663.802060212416,2726.384942061209,0.0,46.348238828724476,58436.53524110235,5.656363049636866,36084.914298021344,1200.0,2757.300154460507,0.37013612501323223
194,2025-07-14,4-3,52062.74032776518,5746.7322237742155,0.0,0.0,57809.472551539395,0.0,35292.3586496067,2757.300154460507,2668.9393827551903,0.36971720797009766
195,2025-07-15,4-3,56485.61935840797,1515.850428051263,0.0,0.0,58001.46978645923,0.0,42432.0286560196,2668.9393827551903,2664.1442435465956,0.3249352079583332
196,2025-07-16,4-3,54930.23314995986,3791.851833428023,0.0,150.03473474833768,58872.11971813622,17.93279564314082,41196.08382769038,2664.1442435465956,3506.873343952329,0.39684545900672674
197,2025-07-17,4-3,51100.40415649994,8817.621263288433,0.0,0.0,59918.02541978838,0.0,45646.233689387365,3506.873343952329,2681.2645912994562,0.3761901669204235
198,2025-07-18,4-3,25267.774172524652,293.6141085922073,0.0,0.0,25561.388281116862,0.0,28360.584727297995,2681.2645912994562,2894.4714578234407,0.35172970790881664
199,2025-07-19,4-3,22352.67208511472,1022.6214580529631,0.0,1377.3523256922497,24752.645868859934,508.87982228595797,30430.547902112397,2894.4714578234407,1200.0,0.3986619160277769
200,2025-07-20,4-3,55063.09773319517,4392.873683636578,0.0,0.0,59455.971416831744,0.0,39022.00777965172,1200.0,3337.6727441439957,0.39435516600497067
201,2025-07-21,4-3,55980.14553008749,4127.760794573413,0.0,0.0,60107.9063246609,0.0,43436.425246759536,3337.6727441439957,2656.9830223139074,0.37329670798499137
202,2025-07-22,4-3,51819.268108111326,8662.572049218546,0.0,0.0,60481.840157329876,0.0,47828.24867617498,2656.9830223139074,2129.408436887631,0.38513458403758705
203,2025-07-23,4-3,61756.947576727434,974.9300105127812,0.0,4.425125459226419,62736.30271269944,0.517165366589893,38700.114189679865,2129.408436887631,1797.289214012707,0.3770625829929486
204,2025-07-24,4-3,56091.60000090908,1397.031308517779,0.0,404.7298917106204,57893.361201137486,48.7538266229742,39449.67766847939,1797.289214012707,2464.596813706536,0.3844371660379693
205,2025-07-25,4-3,23444.088018925206,562.3589300997323,0.0,0.0,24006.44694902494,0.0,27056.300687784376,2464.596813706536,2532.958214603417,0.36923970899078995
206,2025-07-26,4-3,21187.06755820358,1698.0583532894045,0.0,0.0,22885.12591149298,0.0,35974.167076052196,2532.958214603417,1797.8974942335744,0.38046758400741965
207,2025-07-27,4-3,48676.55913317692,12159.575600519967,0.0,439.80937065534545,61275.94410435223,82.31770980299636,47003.86030614193,1797.8974942335744,1723.8693343251198,0.3537231660448015
208,2025-07-28,4-3,54081.60515976107,9106.49851875627,0.0,0.0,63188.10367851734,0.0,43323.50182089511,1723.8693343251198,1908.5847920042493,0.3290224999655038
209,2025-07-29,4-3,52034.339677843804,10795.577837370281,0.0,532.4151827401387,63362.332697954225,61.05464421392139,38642.1573915844,1908.5847920042493,2821.4736516033918,0.3254804169991985
210,2025-07-30,4-3,48220.87338053246,14012.505563337454,0.0,17.2926485381376,62250.671592408056,2.06986037921331,45251.811330769415,2821.4736516033918,2303.057556863841,0.36864554206840694
211,2025-07-31,4-3,49866.28929072924,10734.54696084632,0.0,773.3785521341542,61374.21480370972,106.56254563261106,42363.92298879355,2303.057556863841,1808.638619198116,0.37570787500590086
212,2025-08-01,4-3,21882.74590373603,880.0042918610363,0.0,0.0,22762.750195597066,0.0,29701.26450357377,1808.638619198116,1493.4566453750983,0.36441549996379763
213,2025-08-02,4-3,21280.636635971885,147.81309610131936,0.0,396.0435207799836,21824.493252853186,125.11006382148025,38337.75468021505,1493.4566453750983,1200.0,0.3574905409477651
214,2025-08-03,4-3,43900.925898575166,5096.547755611101,0.0,7375.6145782450085,56373.08823243127,1185.5049507949789,44200.63993182671,1200.0,1200.0,0.4132651670370251
215,2025-08-04,4-3,50132.237282648995,1626.745680814692,0.0,0.0,51758.982963463684,0.0,39871.87972761872,1200.0,1797.4500361689595,0.44073241704609245
216,2025-08-05,4-3,45582.407684108395,3810.255620220285,0.0,3831.8944506014304,53224.55775493011,564.4105760384215,44998.25169619572,1797.4500361689595,1222.611132282407,0.3993999999947846
217,2025-08-06,4-3,52148.20878410098,1812.1239038390427,0.0,1298.3824508271405,55258.71513876716,225.8151286443333,39344.526155927015,1222.611132282407,1287.8318194530589,0.4926038340199739
218,2025-08-07,4-3,47727.966958152625,3345.0468271253667,0.0,4239.361877425865,55312.37566270385,1020.1028560884952,40912.850647938714,1287.8318194530589,1414.5783211198539,0.47037391702178866
219,2025-08-08,4-3,21237.976749905167,635.5546176393933,0.0,0.0,21873.531367544558,0.0,31083.537152884248,1414.5783211198539,1739.3886340968859,0.3896089589688927
220,2025-08-09,4-3,19059.258870890906,2823.852232910755,0.0,861.5501563570119,22744.661260158675,272.98471570355906,34281.067964440335,1739.3886340968859,1317.529258354682,0.3778822919121012
221,2025-08-10,4-3,48196.08313677372,3038.060685928619,0.0,974.2936116495844,52208.437434351916,198.17235410167848,43381.74487322016,1317.529258354682,1200.0,0.4085473340237513
222,2025-08-11,4-3,44160.35921926376,7069.085562080956,0.0,3611.4729790663587,54840.917760411074,477.9966185222542,36900.65814533409,1200.0,1200.0,0.41877683403436095
223,2025-08-12,4-3,48727.20534572286,5593.013204360209,0.0,235.55932094089033,54555.77787102396,45.648556924663694,36315.84049906029,1200.0,1903.4675103250268,0.5151537080528215
224,2025-08-13,4-3,46416.433984505595,5963.528773172243,0.0,0.1959701710066321,52380.158727848844,0.022620207884415322,39415.11530140052,1903.4675103250268,2123.1194993279905,0.44478670903481543
225,2025-08-14,4-3,46805.96398935073,4020.5770813049216,0.0,2063.0980201151633,52889.639090770805,319.77859401039166,41248.13741152716,2123.1194993279905,1237.2765293153445,0.429266249993816
226,2025-08-15,4-3,21679.99768194273,348.40349143504807,0.0,0.0,22028.401173377773,0.0,31182.378364328746,1237.2765293153445,1867.2948829765144,0.45450441690627486
227,2025-08-16,4-3,20994.41500517717,1284.726944116213,0.0,1540.5343605521234,23819.676309845505,261.04845188961593,33118.29778041184,1867.2948829765144,1585.2475695509347,2.2921389170223847
228,2025-08-17,4-3,45863.28279803459,4994.5189851069645,0.0,413.89218810670843,51271.69397124827,50.58437768819556,40701.34339579427,1585.2475695509347,1523.4005429804897,0.9200860419077799
229,2025-08-18,4-3,49248.14377389669,1903.7089654964652,0.0,626.9670580936443,51778.81979748681,73.91286532787046,43043.42217235217,1523.4005429804897,2365.5307090982537,0.5168462499277666
230,2025-08-19,4-3,46560.06049988347,2226.8920989184544,0.0,3930.4643955187157,52717.416994320636,551.7671972115979,34785.09168739227,2365.5307090982537,1229.9181969517292,0.436345792026259
231,2025-08-20,4-3,51910.25947024832,4307.810382480783,0.0,2.183899013161102,56220.25375174226,0.2629619522168696,42538.22215749152,1229.9181969517292,1993.449685622098,0.4496827919501811
232,2025-08-21,4-3,45468.938769635715,6262.885334309476,0.0,1569.9399125041477,53301.764016449335,220.85623881351458,38952.53385278866,1993.449685622098,1368.2479727604257,0.5372730419039726
233,2025-08-22,4-3,23138.93967851611,683.4313821174517,0.0,0.0,23822.371060633563,0.0,30655.352767847828,1368.2479727604257,2365.1742956665157,0.44427458301652223
234,2025-08-23,4-3,18659.576359204824,2621.4031323457075,0.0,621.0424950132345,21902.021986563763,220.0188520498198,33340.467197310536,2365.1742956665157,1200.0,0.481604415923357
235,2025-08-24,4-3,49339.1896993756,1661.991441885014,0.0,465.52289169264316,51466.70403295326,89.93931921064501,41339.72668831909,1200.0,1693.091310428578,0.42694425000809133
236,2025-08-25,4-3,60088.597331754594,546.685965604089,0.0,263.7947319823748,60899.07802934106,31.46406631469165,44705.39703520556,1693.091310428578,2176.4143640392817,0.47932016593404114
237,2025-08-26,4-3,46888.6898542305,5395.0019611351445,0.0,95.24077857969972,52378.93259394535,13.955115586851257,37919.72414196039,2176.4143640392817,2214.177309315208,0.41396383405663073
238,2025-08-27,4-3,48165.276682318,5725.810282247987,0.0,110.55449678933752,54001.64146135532,13.668953608968536,43613.626467769405,2214.177309315208,1787.238904460839,0.31549545808229595
239,2025-08-28,4-3,46059.93931212393,10504.49673437688,0.0,176.74011060560866,56741.17615710643,20.94181965327823,41285.810360287694,1787.238904460839,1575.6968343701194,0.3282911659916863
240,2025-08-29,4-3,21570.094522717067,469.8374972596126,0.0,0.0,22039.932019976677,0.0,34366.30247378198,1575.6968343701194,1852.8011817430315,0.2808241250459105
241,2025-08-30,4-3,21276.64207356979,1548.8897863342575,0.0,9.900221636330365,22835.432081540377,4.379660091276428,32004.538669352536,1852.8011817430315,1828.2794577251966,0.30606458405964077
242,2025-08-31,4-3,45659.49662583052,8118.108696596304,0.0,268.4962132874968,54046.10153571432,31.524740317893247,43114.295740714326,1828.2794577251966,1868.645934155994,0.29724062501918525
243,2025-09-01,4-3,44778.041429204735,842.8725359406108,0.0,0.0,45620.913965145344,0.0,35455.933572921596,1868.645934155994,4700.458431899951,0.3948893330525607
244,2025-09-02,4-3,34916.403218276,2115.212826626163,0.0,95.91808640338486,37127.53413130555,20.817815822763944,39655.56205678581,4700.458431899951,3192.3484558878517,0.3508787079481408
245,2025-09-03,4-3,38741.041196475344,1399.9282410083365,0.0,0.0,40140.96943748368,0.0,39749.756951171206,3192.3484558878517,2931.8634736871472,0.4410613749641925
246,2025-09-04,4-3,36387.21548010387,1762.931622548238,0.0,789.7528997124172,38939.90000236453,149.0305266635703,37605.76034264681,2931.8634736871472,2721.4502782103896,0.3388873749645427
247,2025-09-05,4-3,13870.433876660958,0.0,0.0,0.0,13870.433876660958,0.0,28773.686185519142,2721.4502782103896,2063.5272326549575,0.35504129191394895
248,2025-09-06,4-3,14532.674370484065,40.46081108532806,0.0,0.0,14573.135181569392,0.0,36270.366200427954,2063.5272326549575,2632.3363078554844,0.3941844169748947
249,2025-09-07,4-3,32560.50443854421,6204.853778993861,0.0,0.0,38765.35821753807,0.0,40857.706256471705,2632.3363078554844,1830.4147992029132,0.394641250022687
250,2025-09-08,4-3,32365.778444083597,10791.260409086577,0.0,5381.446495871211,48538.48534904138,1280.8889222969422,41154.84940578581,1830.4147992029132,1200.0,0.5494982079835609
251,2025-09-09,4-3,34596.6636841359,5679.070363165305,0.0,391.3309147365017,40667.064962037715,80.17925791081552,40130.32280445908,1200.0,1886.8324321663586,0.3662592089967802
252,2025-09-10,4-3,38360.63416719928,4089.8224853779293,0.0,1158.6444884926807,43609.10114106989,409.46113193992045,43552.754507690544,1886.8324321663586,1200.0,0.33207262493669987
253,2025-09-11,4-3,37519.01244556043,1293.6179919340343,0.0,5371.678105749673,44184.308543244144,1071.4082330032775,42240.66673337619,1200.0,1325.769940281815,0.3072886250447482
254,2025-09-12,4-3,11385.89693655676,4075.2193246967336,0.0,229.00488963591124,15690.121150889403,123.08680035379643,31879.175617930057,1325.769940281815,1200.0,0.31554012501146644
255,2025-09-13,4-3,12459.776196879055,2374.31389788121,0.0,123.99451010664353,14958.084604866908,65.93557868003488,37389.7263014112,1200.0,1264.6892061794526,0.3829768330324441
256,2025-09-14,4-3,41440.857635008055,1442.0025093674544,0.0,0.0,42882.86014437551,0.0,40484.65581487101,1264.6892061794526,1447.4915666308152,0.38168137497268617
257,2025-09-15,4-3,35739.15970396458,4089.7351659674496,0.0,2718.504677558206,42547.39954749023,505.78869632454,45775.007950558356,1447.4915666308152,1449.325127596669,0.3463882500072941
258,2025-09-16,4-3,42655.31200160708,2482.964706102134,0.0,55.52179820000045,45193.79850590922,8.238266666666732,39251.28468065406,1449.325127596669,1470.6855673108073,0.6941924580605701
259,2025-09-17,4-3,39789.99059639289,1622.1187620376463,0.0,0.0,41412.10935843055,0.0,41930.73261658021,1470.6855673108073,1399.0713329981147,0.4228136249585077
260,2025-09-18,4-3,35270.52656718211,7384.807868739419,0.0,1505.4614254509238,44160.795861372455,300.32316258342115,39720.77924879604,1399.0713329981147,1738.693048965037,0.4760074580553919
261,2025-09-19,4-3,13006.448195629833,2434.5797545932364,0.0,0.0,15441.02795022307,0.0,37151.19071327188,1738.693048965037,1738.8802731391208,0.4342371249804273
262,2025-09-20,4-3,13080.392295796306,954.0961142581438,0.0,682.3685308100607,14716.856940864509,227.33690796458336,38443.92504016995,1738.8802731391208,1826.078212683717,0.5449773749569431
263,2025-09-21,4-3,41066.379678049314,1339.8284008193848,0.0,79.10811933392938,42485.316198202636,18.76156037802191,37760.90478973121,1826.078212683717,1607.476996879175,0.4854054580209777
264,2025-09-22,4-3,41383.5817421005,1290.8460168219067,0.0,128.0136951833323,42802.441454105734,19.555899999999838,39891.35503366098,1607.476996879175,1552.1008624295703,0.4987652499694377
265,2025-09-23,4-3,42010.81636468041,2063.094332246602,0.0,66.27264135000013,44140.18333827701,10.234366666666688,40108.31844317019,1552.1008624295703,2364.0146460131828,0.38108483306132257
266,2025-09-24,4-3,36521.13499636626,8194.853653146087,0.0,992.8878838254777,45708.87653333782,197.52819163694605,43422.32326397245,2364.0146460131828,2100.0831793884176,0.38087941601406783
267,2025-09-25,4-3,40624.70139345553,2275.5195888282888,0.0,25.735078043356452,42925.95606032717,3.7229769321311323,42047.74529430256,2100.0831793884176,1763.7698769930166,0.38328283303417265
268,2025-09-26,4-3,15222.950800376544,0.0,0.0,0.0,15222.950800376544,0.0,32560.753234029944,1763.7698769930166,2662.7954003806317,0.4916392919840291
269,2025-09-27,4-3,12010.393774636985,3962.7782819965846,0.0,1336.5537101418672,17309.725766775435,323.9583105087026,37573.752631417745,2662.7954003806317,1490.6036723830089,0.4218557080021128
270,2025-09-28,4-3,42134.83341175872,3919.728427038844,0.0,0.0,46054.56183879757,0.0,41404.14475235046,1490.6036723830089,2615.7743596792825,0.49152550008147955
271,2025-09-29,4-3,41964.027946195136,737.2450569850466,0.0,1408.174766222498,44109.44776940269,281.62920021112285,40659.795704270284,2615.7743596792825,1779.9545558089585,0.4329613340087235
272,2025-09-30,4-3,42934.54442658878,4353.050486964888,0.0,0.0,47287.594913553665,0.0,40875.22603902781,1779.9545558089585,2039.2852769912354,0.4158386670751497
273,2025-10-01,4-3,37371.44813165098,97.6008411517785,0.0,0.0,37469.04897280275,0.0,41044.51625195828,2039.2852769912354,4013.3074369769934,0.40455962496344
274,2025-10-02,4-3,36122.31296653017,203.3123217248966,0.0,0.0,36325.62528825506,0.0,38730.49316106875,4013.3074369769934,2945.507162985719,0.4257390840211883
275,2025-10-03,4-3,11085.757957568581,1360.436028860006,0.0,0.0,12446.193986428587,0.0,35773.4646120278,2945.507162985719,3348.9028068752423,0.42976991704199463
276,2025-10-04,4-3,13096.31968141163,0.0,0.0,0.0,13096.31968141163,0.0,36020.55773302002,3348.9028068752423,3338.8827096657515,0.36467445897869766
277,2025-10-05,4-3,36164.12392296444,1332.268921808799,0.0,0.0,37496.39284477325,0.0,38697.86194212055,3338.8827096657515,2968.951689281268,0.38890462496783584
278,2025-10-06,4-3,35189.192041584756,5096.560252027552,0.0,0.0,40285.75229361231,0.0,42906.617425210025,2968.951689281268,2893.1229042401687,0.3591438749572262
279,2025-10-07,4-3,36696.417695260476,3107.168991945469,0.0,0.0,39803.58668720595,0.0,41591.04844164382,2893.1229042401687,3226.55200221301,0.36767549999058247
280,2025-10-08,4-3,32791.84175227584,4222.441328366136,0.0,2091.2858109429244,39105.568891584895,359.7762367396708,45528.48481436346,3226.55200221301,1486.6835191449863,0.3950127080315724
281,2025-10-09,4-3,40555.76902634202,860.2960965969963,0.0,0.0,41416.06512293902,0.0,42220.847823347445,1486.6835191449863,1431.4890331998536,0.4040146670304239
282,2025-10-10,4-3,12240.841738149236,472.98428936203874,0.0,0.0,12713.826027511277,0.0,38876.7386160408,1431.4890331998536,1673.663738153108,0.3739987500011921
283,2025-10-11,4-3,11389.944344190324,1410.2266581466833,0.0,1590.7504274851242,14390.92142982213,299.5040391679246,39108.228508856904,1673.663738153108,1612.3150678782044,0.3696756249992177
284,2025-10-12,4-3,34577.987341438624,5305.831403569871,0.0,536.2581066822253,40420.07685169073,93.83420293866095,45027.6837867178,1612.3150678782044,1337.822590480493,0.3955401669954881
285,2025-10-13,4-3,39248.662004731275,1642.3026524247452,0.0,0.0,40890.964657156015,0.0,46963.5837092983,1337.822590480493,1588.7112943204806,0.38434783404227346
286,2025-10-14,4-3,37459.16857507083,3282.4462980387816,0.0,1998.0709039152318,42739.68577702484,348.2350459444545,46024.98916790704,1588.7112943204806,1361.4625218241376,0.3947664579609409
287,2025-10-15,4-3,38266.24568532251,4444.183232065388,0.0,0.0,42710.42891738789,0.0,46406.681809786845,1361.4625218241376,1908.6783908864854,0.418149666977115
288,2025-10-16,4-3,37323.84124287689,7417.966368015214,0.0,0.0,44741.80761089211,0.0,48216.654377339524,1908.6783908864854,2004.727254745569,0.3609195409808308
289,2025-10-17,4-3,11939.906907780456,1010.2120937304187,0.0,0.0,12950.119001510873,0.0,37555.76857556354,2004.727254745569,1368.4280065441635,0.5711573750013486
290,2025-10-18,4-3,12886.039520254952,581.9041163303872,0.0,0.0,13467.943636585336,0.0,39847.431232393275,1368.4280065441635,1891.6043739960978,0.44600937503855675
291,2025-10-19,4-3,37994.125596984624,7404.260146008269,0.0,640.7717143917971,46039.15745738469,113.33542451883667,47249.56940273187,1891.6043739960978,1381.4031089429009,0.4261725000105798
292,2025-10-20,4-3,40577.03701914585,4082.418839520796,0.0,0.0,44659.45585866664,0.0,47576.22751746225,1381.4031089429009,1655.6121962518646,0.48556887498125434
293,2025-10-21,4-3,41592.540933741475,4794.722720971449,0.0,0.0,46387.26365471292,0.0,47932.689855613884,1655.6121962518646,1611.4698367732644,0.42839737492613494
294,2025-10-22,4-3,42022.8597999321,3522.055525855827,0.0,0.0,45544.91532578793,0.0,49935.80992405783,1611.4698367732644,1472.6324265276949,0.42537545796949416
295,2025-10-23,4-3,46813.88894779905,2417.8739337789775,0.0,0.0,49231.76288157803,0.0,41752.406017652545,1472.6324265276949,1556.7156636260138,0.3929585419828072
296,2025-10-24,4-3,12723.795587372,1520.7927279346632,0.0,0.0,14244.588315306664,0.0,34974.73584461899,1556.7156636260138,1992.2508645918815,0.3692431659437716
297,2025-10-25,4-3,12601.10033654953,882.9472247279205,0.0,0.0,13484.047561277453,0.0,41209.40426045519,1992.2508645918815,1433.5036360120748,0.38599495799280703
298,2025-10-26,4-3,42154.36487151691,2041.041182886882,0.0,0.0,44195.4060544038,0.0,46643.34424257031,1433.5036360120748,1660.808121844184,0.4018236669944599
299,2025-10-27,4-3,40524.84604005917,5497.841700970708,0.0,0.0,46022.68774102988,0.0,48005.84374428165,1660.808121844184,1623.7524316464883,0.41505129099823534
300,2025-10-28,4-3,38923.078141302634,8517.809882136109,0.0,0.0,47440.88802343875,0.0,44946.75105410427,1623.7524316464883,1744.9295082490464,0.3662784999469295
301,2025-10-29,4-3,41411.22421410334,8809.548852159483,0.0,0.0,50220.773066262824,0.0,44281.205269360114,1744.9295082490464,1754.975290360197,0.3687067920109257
302,2025-10-30,4-3,38630.166612943154,8156.01070489965,0.0,85.73778253581023,46871.91510037861,39.382917769405665,47029.28173351212,1754.975290360197,1250.9054824773682,0.3646034999983385
303,2025-10-31,4-3,14698.03541972167,14.132802542941205,0.0,0.0,14712.168222264609,0.0,36313.35077080418,1250.9054824773682,1955.3348086173733,0.3477867910405621
304,2025-11-01,4-3,12867.750265112036,690.9434528379912,0.0,0.0,13558.69371795003,0.0,38958.93562068648,1955.3348086173733,1653.6005716889886,0.3438610000303015
305,2025-11-02,4-3,40972.72089461222,9001.106319675213,0.0,0.0,49973.82721428744,0.0,48966.710324821004,1653.6005716889886,1470.1119076194727,0.42442362499423325
306,2025-11-03,4-3,47949.145155398044,833.3793155826432,0.0,0.0,48782.524470980694,0.0,48195.11383402797,1470.1119076194727,1852.3652146071838,0.43103345902636647
307,2025-11-04,4-3,42367.648392401934,5749.635092668105,0.0,160.26007882499903,48277.543563895044,33.599549999999795,41968.44635083202,1852.3652146071838,1332.5537367431314,0.42711604095529765
308,2025-11-05,4-3,51897.58417317153,336.90098616519697,0.0,15.867291266666449,52250.3524506034,3.227683333333289,43238.1208954495,1332.5537367431314,2054.7752328036304,0.42992245801724494
309,2025-11-06,4-3,45878.413266646225,6008.684434510429,0.0,0.0,51887.09770115666,0.0,43747.01614027895,2054.7752328036304,1458.380182061744,0.4696359590161592
310,2025-11-07,4-3,13428.006440280908,1174.9559360238143,0.0,0.0,14602.96237630472,0.0,40535.91338371784,1458.380182061744,2185.3010728975796,0.4121164999669418
311,2025-11-08,4-3,13554.573965790136,221.91294894415984,0.0,0.0,13776.486914734294,0.0,39814.64307054589,2185.3010728975796,1857.061025386967,0.4231580829946324
312,2025-11-09,4-3,46253.00060258192,5012.498960575036,0.0,0.0,51265.49956315696,0.0,45849.067143391476,1857.061025386967,1745.268060100002,0.4537819999968633
313,2025-11-10,4-3,50588.82384473283,3910.8534947091275,0.0,0.0,54499.67733944196,0.0,44521.22074673452,1745.268060100002,1614.2333947375591,0.5347942499211058
314,2025-11-11,4-3,50511.93077971082,307.3059538484853,0.0,0.0,50819.23673355931,0.0,43756.81981406972,1614.2333947375591,1744.0042780292056,0.4469501249259338
315,2025-11-12,4-3,47738.00448327678,4391.344137791342,0.0,0.0,52129.34862106813,0.0,44521.47034327603,1744.0042780292056,1843.8059289791097,0.3891586249228567
316,2025-11-13,4-3,45521.3517938103,9157.813641123324,0.0,10.126051133332805,54689.29148606696,2.0105333333332283,46304.4335984005,1843.8059289791097,1572.9199108340729,0.4896058749873191
317,2025-11-14,4-3,14374.933928338345,157.82509708390702,0.0,0.0,14532.759025422252,0.0,41694.50032990143,1572.9199108340729,2004.2563650944876,0.36509650002699345
318,2025-11-15,4-3,14208.610525561191,180.12866286207858,0.0,11.60256726529626,14400.341755688565,3.6451672212680677,39657.38405033249,2004.2563650944876,1344.38474833633,0.3723398339934647
319,2025-11-16,4-3,50719.41449788794,4042.811746919647,0.0,0.0,54762.226244807585,0.0,50144.85966922383,1344.38474833633,1637.2985520117177,0.3444926659576595
320,2025-11-17,4-3,47455.43877382928,6321.184833530394,0.0,0.0,53776.62360735968,0.0,49366.429393275204,1637.2985520117177,1939.8714060685331,0.3244861669372767
321,2025-11-18,4-3,47935.49184530164,8168.204624484701,0.0,0.0,56103.696469786344,0.0,45402.57363968108,1939.8714060685331,1496.1561745889544,0.31644320802297443
322,2025-11-19,4-3,51458.90654757096,6435.407075625705,0.0,0.0,57894.313623196664,0.0,46552.576170162996,1496.1561745889544,1309.3331058260696,0.3198954160325229
323,2025-11-20,4-3,50418.00371558022,3199.1137004339284,0.0,0.0,53617.11741601415,0.0,48178.41778908943,1309.3331058260696,1522.9223241284683,0.32533979101572186
324,2025-11-21,4-3,14460.460169247712,902.2778412984705,0.0,0.0,15362.738010546185,0.0,38066.28559137397,1522.9223241284683,1786.4094311143076,0.28123962495010346
325,2025-11-22,4-3,15733.528366491271,0.0,0.0,0.0,15733.528366491271,0.0,42583.3292028621,1786.4094311143076,1745.0436514386092,0.2627486669225618
326,2025-11-23,4-3,48242.329046328305,7800.707342170522,0.0,800.1651047134906,56843.20149321232,160.73631167372912,45320.66678403798,1745.0436514386092,1367.4687316238703,0.27175654098391533
327,2025-11-24,4-3,49952.764058646106,3142.9587976229504,0.0,1227.4417255048531,54323.164581773905,305.886470986061,45910.44114415436,1367.4687316238703,1200.0,0.2750851670280099
328,2025-11-25,4-3,61022.82832443672,25.181734665014915,0.0,0.0,61048.01005910173,0.0,48296.079376252295,1200.0,1602.3597977564316,0.2653891670051962
329,2025-11-26,4-3,55024.95046126248,1444.0707375961567,0.0,177.73418883333318,56646.75538769197,32.99316666666664,46258.32041924137,1602.3597977564316,2017.9301306351983,0.26619158301036805
330,2025-11-27,4-3,51522.527469443754,4228.828231604196,0.0,93.69935058188561,55845.055051629824,40.34417678445021,46869.83911965777,2017.9301306351983,1302.9865932998973,0.2684610839933157
331,2025-11-28,4-3,14300.137187675673,562.8320476556426,0.0,94.31911295841479,14957.28834828973,18.820535360354143,38593.71969322988,1302.9865932998973,1652.365529482029,0.25167062506079674
332,2025-11-29,4-3,18396.04167676316,0.0,0.0,0.0,18396.04167676316,0.0,40203.754671210794,1652.365529482029,1724.5784964014763,0.259505582973361
333,2025-11-30,4-3,52014.21900899903,8523.172135621206,0.0,0.0,60537.39114462023,0.0,50494.69199339224,1724.5784964014763,1366.7324052807949,0.3028565419372171
334,2025-12-01,4-3,62198.13451020171,4323.548288778853,0.0,13908.160251488469,80429.84305046902,2126.6823018813016,50519.28094387175,1366.7324052807949,1408.57500331386,0.3322850000113249
335,2025-12-02,4-3,68337.44267311145,2899.592916756951,0.0,3937.108944013047,75174.14453388145,559.2711049520254,51208.07321475516,1408.57500331386,1778.5359139695115,0.32557320897467434
336,2025-12-03,4-3,60767.53485013243,11048.539585169501,0.0,0.0,71816.07443530194,0.0,55255.249300157506,1778.5359139695115,1884.0022386200988,0.2858252079458907
337,2025-12-04,4-3,69534.59872524037,1793.7341649347338,0.0,4274.439023043226,75602.77191321833,623.7043807289789,53192.15078022344,1884.0022386200988,2023.309480863973,0.286392290960066
338,2025-12-05,4-3,17295.172800226177,3393.907464787941,0.0,1194.1254693814503,21883.205734395568,242.7404177394934,43381.41643441001,2023.309480863973,1720.9649221849463,0.31019250000827014
339,2025-12-06,4-3,19458.84168859559,2212.678740935099,0.0,651.6422512510619,22323.16268078175,131.51975602307982,49350.726364631904,1720.9649221849463,1209.5863229017352,0.3244394160574302
340,2025-12-07,4-3,71596.15045341785,215.9227976598501,0.0,0.0,71812.0732510777,0.0,55905.06886814708,1209.5863229017352,1606.853463865938,0.3284685410326347
341,2025-12-08,4-3,73884.18542931028,0.0,0.0,0.0,73884.18542931028,0.0,51042.871655759955,1606.853463865938,2025.0875366444416,0.2900537920650095
342,2025-12-09,4-3,64432.58798300118,3561.9977199467276,0.0,924.4542887017041,68919.03999164961,148.26225835128753,52196.76536715015,2025.0875366444416,1464.1431785662933,0.2751111249672249
343,2025-12-10,4-3,64223.310478122185,6155.903491905663,0.0,0.0,70379.21397002785,0.0,51538.72554906311,1464.1431785662933,1395.6902788564655,0.2844866670202464
344,2025-12-11,4-3,67640.42624352647,162.91323350614746,0.0,374.5504412695892,68177.88991830221,85.99624335317367,48247.706936066585,1395.6902788564655,1415.0314083023704,0.27394604205619544
345,2025-12-12,4-3,21129.57303794245,905.2633465368241,0.0,0.0,22034.836384479277,0.0,42425.752972734306,1415.0314083023704,1365.675210877858,0.2648920000065118
346,2025-12-13,4-3,21257.520312441968,132.03196128774687,0.0,0.0,21389.552273729714,0.0,45545.90056762055,1365.675210877858,1471.6584825691148,0.2639755830168724
347,2025-12-14,4-3,58521.82872078173,14597.322979104873,0.0,3761.627711738655,76880.77941162525,565.4452115050492,51465.95927303395,1471.6584825691148,1478.9807774282895,0.2743043329101056
348,2025-12-15,4-3,67259.83880252574,4146.692860432935,0.0,12.570026926307275,71419.10168988499,2.407359365375328,52003.285242130085,1478.9807774282895,1526.657644253636,0.2765709579689428
349,2025-12-16,4-3,70299.26493670934,165.88683938511048,0.0,1146.8471956665014,71611.99897176094,209.95817449796576,50354.90814164964,1526.657644253636,1208.920829648221,0.2720488340128213
