date,hour,soc_kwh
2025-07-03,10.833333333333334,1282.12009757112
2025-07-03,11.0,1316.4596659675958
2025-07-03,11.166666666666666,1329.3105457343763
2025-07-03,11.333333333333334,1355.0335557738138
2025-07-03,11.5,1387.885667815888
2025-07-03,11.666666666666666,1345.299011043262
2025-07-03,11.833333333333334,1293.1290542532868
2025-07-03,12.0,1339.9944044616898
2025-07-03,12.166666666666666,1480.7045974990422
2025-07-03,12.333333333333334,1666.4934538668024
2025-07-03,12.5,1852.7112890105527
2025-07-03,12.666666666666666,2451.8115360277216
2025-07-03,12.833333333333334,2611.6016159326896
2025-07-03,13.0,2739.5315586748015
2025-07-03,13.166666666666666,2816.767407720073
2025-07-03,13.333333333333334,2857.532281603139
2025-07-03,13.5,2874.656410417658
2025-07-03,13.666666666666666,2841.6439181935857
2025-07-03,13.833333333333334,2731.8349859460473
2025-07-03,14.0,2555.5683115525703
2025-07-03,14.166666666666666,2360.7784025143555
2025-07-03,14.333333333333334,2152.117338201904
2025-07-03,14.5,1922.185055094447
2025-07-03,14.666666666666666,1686.1311997560178
2025-07-03,14.833333333333334,1415.9418746917625
2025-07-03,15.0,1200.0
2025-07-03,15.166666666666666,1200.0
2025-07-03,15.333333333333334,1200.0
2025-07-03,15.5,1200.0
2025-07-03,15.666666666666666,1200.0
2025-07-03,15.833333333333334,1200.0
2025-07-03,16.0,1200.0
2025-07-03,16.166666666666668,1200.0
2025-07-03,16.333333333333332,1200.0
2025-07-03,16.5,1200.0
2025-07-03,16.666666666666668,1200.0
2025-07-03,16.833333333333332,1200.0
2025-07-03,17.0,1200.0
2025-07-03,17.166666666666668,1200.0
2025-07-03,17.333333333333332,1200.0
2025-07-03,17.5,1200.0
2025-07-03,17.666666666666668,1200.0
2025-07-03,17.833333333333332,1200.0
2025-07-03,18.0,1200.0
2025-07-03,18.166666666666668,1200.0
2025-07-03,18.333333333333332,1200.0
2025-07-03,18.5,1200.0
2025-07-03,18.666666666666668,1200.0
2025-07-03,18.833333333333332,1200.0
2025-07-03,19.0,1200.0
2025-07-03,19.166666666666668,1200.0
2025-07-03,19.333333333333332,1200.0
2025-07-03,19.5,1200.0
2025-07-03,19.666666666666668,1200.0
2025-07-03,19.833333333333332,1200.0
2025-07-03,20.0,1200.0
2025-07-03,20.166666666666668,1200.0
2025-07-03,20.333333333333332,1200.0
2025-07-03,20.5,1200.0
2025-07-03,20.666666666666668,1200.0
2025-07-03,20.833333333333332,1200.0
2025-07-03,21.0,1200.0
2025-07-03,21.166666666666668,1200.0
2025-07-03,21.333333333333332,1200.0
2025-07-03,21.5,1200.0
2025-07-03,21.666666666666668,1200.0
2025-07-03,21.833333333333332,1200.0
2025-07-03,22.0,1200.0
2025-07-03,22.166666666666668,1778.4385069796122
2025-07-03,22.333333333333332,1200.0
2025-07-03,22.5,1200.0
2025-07-03,22.666666666666668,1200.0
2025-07-03,22.833333333333332,1200.0
2025-07-03,23.0,1200.0
2025-07-03,23.166666666666668,1200.0
2025-07-03,23.333333333333332,1200.0
2025-07-03,23.5,1200.0
2025-07-03,23.666666666666668,1200.0
2025-07-03,23.833333333333332,1200.0
2025-07-03,24.0,1200.0
