date,slot,start_hour,original,final,charge,discharge,emergency,surplus,price,soc_start,soc_end,cost_yuan
2025-02-05,56,9.166666666666666,0.0,0.0,0.0,474.8491666666667,0.0,0.0,0.9922,4190.175771871349,3689.640801304825,0.0
2025-02-05,57,9.333333333333334,0.0,0.0,0.0,455.01208333333335,0.0,0.0,0.97,3689.640801304825,3210.015952560934,0.0
2025-02-05,58,9.5,0.0,0.0,0.0,441.7031666666667,0.0,0.0,0.9422,3210.015952560934,2744.419933769057,0.0
2025-02-05,59,9.666666666666666,0.0,0.0,0.0,376.07769999999994,0.0,0.0,0.9569,2744.419933769057,2347.9992307032217,0.0
2025-02-05,60,9.833333333333334,0.0,0.0,0.0,292.2599999999999,0.0,0.0,0.9977,2347.9992307032217,2039.9301410496182,0.0
2025-02-05,61,10.0,0.0,0.0,0.0,287.8674666666667,0.0,0.0,0.9919,2039.9301410496182,1736.4911880731963,0.0
2025-02-05,62,10.166666666666666,0.0,0.0,0.0,286.15635000000003,0.0,0.0,0.9588,1736.4911880731963,1434.8559104330884,0.0
2025-02-05,63,10.333333333333334,0.0,0.0,0.0,222.8038796763184,16.27695365701487,0.0,0.9549,1434.8559104330884,1200.0,77.7143152354175
2025-02-05,64,10.5,0.0,0.0,0.0,0.0,178.2589666666666,0.0,0.9839,1200.0,1200.0,876.9449865166664
2025-02-05,65,10.666666666666666,0.0,227.03687406191858,69.99892406191853,0.0,0.0,0.0,0.799,1200.0,1266.4068101390483,272.10369356320945
2025-02-05,66,10.833333333333334,844.9868683440411,873.2942449584938,708.8650782918271,0.0,0.0,0.0,0.5025,1266.4068101390483,1938.8952704857745,445.9425864660243
2025-02-05,67,11.0,850.0240669632116,927.2844791509585,788.3345958176252,0.0,0.0,0.0,0.4662,1938.8952704857745,2686.775134813358,450.30942626114074
2025-02-05,68,11.166666666666666,787.1631071672335,901.6178588703799,807.3763422037133,0.0,0.0,0.0,0.5007,2686.775134813358,3452.7195859031367,480.0938090252819
2025-02-05,69,11.333333333333334,797.9494320718953,832.9286948789329,740.8236948789329,0.0,0.0,0.0,0.4827,3452.7195859031367,4155.5266520348505,410.4969260965394
2025-02-05,70,11.5,744.4308878875667,853.4654402402803,687.981856906947,0.0,0.0,0.0,0.4785,4155.5266520348505,4808.2035490442495,434.4697298053608
2025-02-05,71,11.666666666666666,734.0365042931737,864.1909858586578,735.0501025253245,0.0,0.0,0.0,0.4662,4808.2035490442495,5505.533304540342,433.2248472602206
2025-02-05,72,11.833333333333334,721.6292583788158,848.5508745151126,833.3333333333334,0.0,0.0,5.299207848445803,0.4432,5505.533304540342,6296.102719582437,404.2035777209012
2025-02-05,73,12.0,756.8011321196449,871.5746996008273,833.3333333333334,0.0,0.0,22.6028496008272,0.4411,6296.102719582437,7086.672134624532,409.7649103018997
2025-02-05,74,12.166666666666666,773.2038031684982,857.5824156374059,833.3333333333334,0.0,0.0,6.298465637405911,0.4551,7086.672134624532,7877.241549666627,409.4861106238834
2025-02-05,75,12.333333333333334,720.6366705384148,836.9884812966346,833.3333333333334,0.0,0.0,28.06223129663465,0.4463,7877.241549666627,8667.810964708722,399.5118657733848
2025-02-05,76,12.5,765.5254546287576,824.3152822024189,833.3333333333334,0.0,0.0,5.704715535752257,0.4113,8667.810964708722,9458.380379750817,351.13100361037834
2025-02-05,77,12.666666666666666,703.325956467896,823.2416164259216,821.458149759255,0.0,0.0,0.0,0.5682,9458.380379750817,10237.6840064749,501.8339254472837
2025-02-05,78,12.833333333333334,0.0,0.0,0.0,0.0,0.0,2.052499999999933,0.8279,10237.6840064749,10237.6840064749,0.0
2025-02-05,79,13.0,0.0,0.0,0.0,1.8113333333333987,0.0,0.0,0.8636,10237.6840064749,10235.774693496527,0.0
2025-02-05,80,13.166666666666666,0.0,0.0,0.0,37.91798333333342,0.0,0.0,0.8416,10235.774693496527,10195.805629625314,0.0
2025-02-05,81,13.333333333333334,0.0,0.0,0.0,72.09208333333329,0.0,0.0,0.8618,10195.805629625314,10119.813901425316,0.0
2025-02-05,82,13.5,0.0,0.0,0.0,52.83358333333323,0.0,0.0,0.8623,10119.813901425316,10064.122414664767,0.0
2025-02-05,83,13.666666666666666,0.0,0.0,0.0,82.04280000000001,0.0,0.0,0.9026,10064.122414664767,9977.641710125547,0.0
2025-02-05,84,13.833333333333334,0.0,0.0,0.0,158.68583333333328,0.0,0.0,0.9754,9977.641710125547,9810.372154880479,0.0
2025-02-05,85,14.0,0.0,0.0,0.0,183.75166666666655,0.0,0.0,1.0002,9810.372154880479,9616.680891374242,0.0
2025-02-05,86,14.166666666666666,0.0,0.0,0.0,228.80688333333333,0.0,0.0,0.9978,9616.680891374242,9375.497259488326,0.0
2025-02-05,87,14.333333333333334,74.00186155351366,74.00186155351366,0.0,218.08230511315298,0.0,0.0,1.0271,9375.497259488326,9145.618325642543,76.00731200161388
2025-02-05,88,14.5,0.0,0.0,0.0,295.53099999999995,0.0,0.0,1.0906,9145.618325642543,8834.101299246802,0.0
2025-02-05,89,14.666666666666666,183.1371672742434,183.1371672742434,0.0,138.14518272575654,0.0,0.0,0.9376,8834.101299246802,8688.483490848956,171.70940803633061
2025-02-05,90,14.833333333333334,562.8607682190492,1192.5670326578143,809.4766159911477,0.0,0.0,0.0,0.6694,8688.483490848956,9456.420436602208,1009.0670583687955
2025-02-05,91,15.0,1195.509585578862,1255.3205842767206,833.3333333333334,0.0,0.0,11.218467610054063,0.66,9456.420436602208,10246.989851644303,848.249215192929
2025-02-05,92,15.166666666666666,430.1266205149303,893.425285702104,457.75165236877064,0.0,0.0,0.0,0.7217,10246.989851644303,10681.25119890158,811.9663520240001
2025-02-05,93,15.333333333333334,540.3369512145384,602.1781962076005,122.54444620760052,0.0,0.0,0.0,0.7308,10681.25119890158,10797.507068287581,462.66861670897936
2025-02-05,94,15.5,563.348177281005,602.8192640549208,0.0,0.0,0.0,69.75258072158749,0.7534,10797.507068287581,10797.507068287581,469.0327919267114
2025-02-05,95,15.666666666666666,596.8284614579711,607.4991891051092,0.0,0.0,0.0,3.8940724384425494,0.7823,10797.507068287581,10797.507068287581,479.4204707561049
2025-02-05,96,15.833333333333334,608.9008100790198,621.9834316191818,0.0,44.86323504748475,0.0,0.0,0.8055,10797.507068287581,10750.217066303067,506.27667999455116
2025-02-05,97,16.0,644.2364387180055,644.2364387180055,0.0,44.20374461532788,0.0,0.0,0.8271,10750.217066303067,10703.62222827212,532.8479584636623
2025-02-05,98,16.166666666666668,738.5025206154143,738.5025206154143,0.0,0.0,0.0,1.3873706154143974,0.8519,10703.62222827212,10703.62222827212,629.1302973122714
2025-02-05,99,16.333333333333332,812.2488181396594,812.2488181396594,0.0,2.9765985270072406,0.0,0.0,0.8791,10703.62222827212,10700.484617930371,714.0479360265746
2025-02-05,100,16.5,826.4450856782158,826.4450856782158,0.0,31.683830988450836,0.0,0.0,0.9024,10700.484617930371,10667.086927622595,745.784045316022
2025-02-05,101,16.666666666666668,852.7112107597388,852.7112107597388,0.0,48.5111559069278,0.0,0.0,0.9163,10667.086927622595,10615.951679424787,781.3392824191487
2025-02-05,102,16.833333333333332,917.1527679501211,917.1527679501211,0.0,39.28598204987884,0.0,0.0,0.9264,10615.951679424787,10574.540618293417,849.6503242289922
2025-02-05,103,17.0,951.0493682723834,951.0493682723834,0.0,41.75968172761657,0.0,0.0,0.9462,10574.540618293417,10530.522048752422,899.8829122593291
2025-02-05,104,17.166666666666668,946.3230232224961,946.3230232224961,0.0,60.460643444170614,0.0,0.0,0.9742,10530.522048752422,10466.790934724786,921.9078892233556
2025-02-05,105,17.333333333333332,954.8657639957478,954.8657639957478,0.0,71.56756933758561,0.0,0.0,0.9862,10466.790934724786,10391.352092821853,941.6886164526064
2025-02-05,106,17.5,978.6340148096934,978.6340148096934,0.0,76.87963519030643,0.0,0.0,0.976,10391.352092821853,10310.313841860452,955.1467984542608
2025-02-05,107,17.666666666666668,841.9822560826466,841.9822560826466,0.0,75.62056058402004,0.0,0.0,1.0742,10310.313841860452,10230.6027720657,904.457339483979
2025-02-05,108,17.833333333333332,654.8089592848702,654.8089592848702,0.0,55.114374048463105,0.0,0.0,1.2313,10230.6027720657,10172.507120796494,806.2662715674606
2025-02-05,109,18.0,616.4756524265025,693.3703228259432,0.0,26.958777174056877,0.0,0.0,1.2561,10172.507120796494,10144.090074528835,919.2361602460359
2025-02-05,110,18.166666666666668,651.2135481093874,727.742535661643,0.0,9.457181005023585,0.0,0.0,1.2447,10144.090074528835,10134.121330455382,953.4489495411933
2025-02-05,111,18.333333333333332,615.2061316065488,719.4365679495594,28.424901282892847,0.0,0.0,0.0,1.2545,10134.121330455382,10161.087559551197,967.9117156888756
2025-02-05,112,18.5,596.0588770410327,699.4292433054568,0.0,22.505673361209915,0.0,0.0,1.2522,10161.087559551197,10137.36449685213,940.545484785249
2025-02-05,113,18.666666666666668,0.0,101.8894201805889,0.0,631.0262464860776,0.0,0.0,1.2881,10137.36449685213,9472.204429437854,196.86564320192485
2025-02-05,114,18.833333333333332,0.0,0.0,0.0,702.9499999999999,0.0,0.0,1.3466,9472.204429437854,8731.230069032734,0.0
2025-02-05,115,19.0,0.0,0.0,0.0,716.2875666666666,0.0,0.0,1.3523,8731.230069032734,7976.196678923944,0.0
2025-02-05,116,19.166666666666668,0.0,0.0,0.0,727.4728499999999,0.0,0.0,1.3445,7976.196678923944,7209.3729649459365,0.0
2025-02-05,117,19.333333333333332,0.0,0.0,0.0,716.5083333333333,0.0,0.0,1.3483,7209.3729649459365,6454.106866337777,0.0
2025-02-05,118,19.5,0.0,0.0,0.0,713.56065,0.0,0.0,1.349,6454.106866337777,5701.947898781034,0.0
2025-02-05,119,19.666666666666668,0.0,0.0,0.0,712.4080333333333,0.0,0.0,1.3473,5701.947898781034,4951.003895869538,0.0
2025-02-05,120,19.833333333333332,0.0,0.0,0.0,710.0949999999999,0.0,0.0,1.3482,4951.003895869538,4202.498044170449,0.0
2025-02-05,121,20.0,0.0,0.0,0.0,713.5870166666666,0.0,0.0,1.3513,4202.498044170449,3450.3112837067156,0.0
2025-02-05,122,20.166666666666668,0.0,0.0,0.0,717.44265,0.0,0.0,1.34,3450.3112837067156,2694.060328857715,0.0
2025-02-05,123,20.333333333333332,0.0,0.0,0.0,712.3833333333333,0.0,0.0,1.3489,2694.060328857715,1943.1423620322869,0.0
2025-02-05,124,20.5,0.0,0.0,0.0,697.4539333333333,0.0,0.0,1.3952,1943.1423620322869,1207.9613645734314,0.0
2025-02-05,125,20.666666666666668,692.0445671248941,700.6032163244757,0.0,4.496750342190921,0.0,0.0,1.2226,1207.9613645734314,1203.2213735232765,861.7893945340082
2025-02-05,126,20.833333333333332,717.9856216106499,726.9281156411515,0.0,0.0,0.0,2.2847823078183183,0.9332,1203.2213735232765,1203.2213735232765,682.5418852309547
2025-02-05,127,21.0,679.9425693495441,709.2738313009462,0.0,3.056063258314551,2.048388774072479,0.0,0.9068,1203.2213735232765,1200.0,665.7556990941084
2025-02-05,128,21.166666666666668,673.9312893293127,680.9822484426203,0.0,0.0,31.620318224046287,0.0,0.9371,1200.0,1200.0,789.6091929468887
2025-02-05,129,21.333333333333332,675.4891923698175,698.8428081724248,0.0,0.0,38.23052516090843,0.0,0.9371,1200.0,1200.0,844.9570578641275
2025-02-05,130,21.5,713.9598859412669,737.0023206015868,0.0,0.0,12.337446065079803,0.0,0.9871,1200.0,1200.0,799.7590493466286
2025-02-05,131,21.666666666666668,668.362232045639,730.2599060606001,72.2197227272668,0.0,0.0,0.0,0.7764,1200.0,1268.5136447411971,591.0024681180578
2025-02-05,132,21.833333333333332,567.3473331414544,591.1285998344352,61.63693316776869,0.0,0.0,0.0,0.4209,1268.5136447411971,1326.987573780515,253.8107952458516
2025-02-05,133,22.0,551.5282295474465,846.3716012335955,314.8401345669289,0.0,0.0,0.0,0.3859,1326.987573780515,1625.6711510001367,383.504829482887
2025-02-05,134,22.166666666666668,518.5583836553924,525.2238663540599,0.0,35.94436697927347,0.0,0.0,0.4368,1625.6711510001367,1587.7824614309866,230.8735262448423
2025-02-05,135,22.333333333333332,490.5878437841527,502.23288655102516,0.0,55.29711344897481,0.0,0.0,0.4198,1587.7824614309866,1529.49418592049,213.2816602508869
2025-02-05,136,22.5,537.2942810122818,537.6134747846693,0.0,22.303741881997325,0.0,0.0,0.4186,1529.49418592049,1505.983977689956,225.11180780142328
2025-02-05,137,22.666666666666668,553.9644115537958,562.3754913989179,0.0,0.0,0.0,0.3156747322512956,0.4241,1505.983977689956,1505.983977689956,240.28701538343924
2025-02-05,138,22.833333333333332,535.7551178440173,567.3060909869927,0.0,0.0,0.0,9.997757653659392,0.4237,1505.983977689956,1505.983977689956,247.05166441152815
2025-02-05,139,23.0,542.4949558983661,552.9153980121482,0.0,0.0,0.0,1.751431345481592,0.4248,1505.983977689956,1505.983977689956,237.09176298052788
2025-02-05,140,23.166666666666668,537.8871378048476,547.3901285709493,0.0,1.3721047623840832,0.0,0.0,0.424,1505.983977689956,1504.5376522774568,234.10804855649604
2025-02-05,141,23.333333333333332,537.5296720499797,579.9811493232269,25.08948265656022,0.0,0.0,0.0,0.422,1504.5376522774568,1528.3396254304635,253.70930671905688
2025-02-05,142,23.5,551.3117630029872,579.8691738617391,0.0,0.0,0.0,11.928007195072496,0.424,1528.3396254304635,1528.3396254304635,251.9187008194328
2025-02-05,143,23.666666666666668,556.3424109895972,564.4147717287382,0.0,0.0,0.0,1.2535217287381784,0.4271,1528.3396254304635,1528.3396254304635,242.78540164118763
2025-02-05,144,23.833333333333332,543.6238450600547,569.0867153221444,0.0,0.0,0.0,14.121715322144496,0.4276,1528.3396254304635,1528.3396254304635,248.7854411337837
2025-02-06,1,0.0,1376.0114084755196,1376.0114084755196,793.024591808853,0.0,0.0,0.0,0.4248,1528.3396254304635,2280.6688106228485,584.5296463204007
2025-02-06,2,0.16666666666666666,1359.616901253869,1359.616901253869,750.412651253869,0.0,0.0,0.0,0.4245,2280.6688106228485,2992.572759513199,577.1573745822674
2025-02-06,3,0.3333333333333333,1370.1636344793044,1370.1636344793044,766.2453011459711,0.0,0.0,0.0,0.4269,2992.572759513199,3719.496878920068,584.922855559215
2025-02-06,4,0.5,1382.7028745838286,1382.7028745838286,803.2955579171619,0.0,0.0,0.0,0.4272,3719.496878920068,4481.569958114249,590.6906680222116
2025-02-06,5,0.6666666666666666,1382.0673651121006,1382.0673651121006,783.449098445434,0.0,0.0,0.0,0.4271,4481.569958114249,5224.815032682165,590.2809716393781
2025-02-06,6,0.8333333333333334,1404.1369414657443,1404.1369414657443,765.418608132411,0.0,0.0,0.0,0.4285,5224.815032682165,5950.954882234455,601.6726794180714
2025-02-06,7,1.0,1382.3006986839532,1382.3006986839532,767.3318653506199,0.0,0.0,0.0,0.4311,5950.954882234455,6678.909806954533,595.9098312026522
2025-02-06,8,1.1666666666666667,1366.9034222395253,1366.9034222395253,781.4925222395253,0.0,0.0,0.0,0.4302,6678.909806954533,7420.298710354541,588.0418522474438
2025-02-06,9,1.3333333333333333,1374.4965085768745,1374.4965085768745,778.4248419102079,0.0,0.0,0.0,0.4279,7420.298710354541,8158.777356662367,588.1470560200446
2025-02-06,10,1.5,774.788975677945,774.788975677945,144.04294234461167,0.0,0.0,0.0,0.4312,8158.777356662367,8295.428490266753,334.0890063123299
2025-02-06,11,1.6666666666666667,742.5862626194978,742.5862626194978,119.19686261949778,0.0,0.0,0.0,0.4333,8295.428490266753,8408.508563013893,321.7626275930284
2025-02-06,12,1.8333333333333333,687.8427271324242,687.8427271324242,102.17939379909092,0.0,0.0,0.0,0.4311,8408.508563013893,8505.444447316017,296.5289996667881
2025-02-06,13,2.0,659.3663835635639,659.3663835635639,68.09468356356388,0.0,0.0,0.0,0.4293,8505.444447316017,8570.044736298805,283.065988463838
2025-02-06,14,2.1666666666666665,673.9140116573367,673.9140116573367,68.62016165733667,0.0,0.0,0.0,0.4324,8570.044736298805,8635.143537572647,291.4004186406324
2025-02-06,15,2.3333333333333335,677.0165338915599,677.0165338915599,73.08153389155996,0.0,0.0,0.0,0.4367,8635.143537572647,8704.474768171482,295.65312035044417
2025-02-06,16,2.5,634.6628500072873,634.6628500072873,28.501650007287253,0.0,0.0,0.0,0.4348,8704.474768171482,8731.513807500276,275.9514071831685
2025-02-06,17,2.6666666666666665,671.1615287348899,671.1615287348899,29.32752873488994,0.0,0.0,0.0,0.4335,8731.513807500276,8759.336344184163,290.94852270657475
2025-02-06,18,2.8333333333333335,704.2035349752169,704.2035349752169,31.176868308550297,0.0,0.0,0.0,0.4357,8759.336344184163,8788.913318434004,306.821480188702
2025-02-06,19,3.0,658.03047051263,658.03047051263,24.95772051263009,0.0,0.0,0.0,0.4374,8788.913318434004,8812.59029104175,287.8225278022244
2025-02-06,20,3.1666666666666665,637.3967943000105,637.3967943000105,21.660444300010568,0.0,0.0,0.0,0.4371,8812.59029104175,8833.139192777524,278.60613878853457
2025-02-06,21,3.3333333333333335,667.1339695431695,667.1339695431695,23.695636209836266,0.0,0.0,0.0,0.4356,8833.139192777524,8855.618847086476,290.60355713300464
2025-02-06,22,3.5,649.8430574874768,649.8430574874768,0.0,1.6663591791898398,0.0,0.0,0.4353,8855.618847086476,8853.86235028442,282.8766829242987
2025-02-06,23,3.6666666666666665,663.987343114293,663.987343114293,0.0,8.709640219040239,0.0,0.0,0.436,8853.86235028442,8844.681583386828,289.49848159783176
2025-02-06,24,3.8333333333333335,704.2125763849934,704.2125763849934,0.0,0.0,0.0,9.552576384993472,0.4378,8844.681583386828,8844.681583386828,308.30426594135014
2025-02-06,25,4.0,720.6949656876805,720.6949656876805,59.520382354347134,0.0,0.0,0.0,0.4401,8844.681583386828,8901.147576019977,317.17785439914815
2025-02-06,26,4.166666666666667,702.6491875951019,702.6491875951019,80.71915426176861,0.0,0.0,0.0,0.4389,8901.147576019977,8977.72448950088,308.39272843549026
2025-02-06,27,4.333333333333333,693.3081162386203,693.3081162386203,68.0581162386203,0.0,0.0,0.0,0.4364,8977.72448950088,9042.29008767324,302.5596619265339
2025-02-06,28,4.5,695.289117312222,695.289117312222,25.891317312221986,0.0,0.0,0.0,0.4393,9042.29008767324,9066.85274797187,305.4405092352591
2025-02-06,29,4.666666666666667,672.6268420770854,672.6268420770854,0.0,0.0,0.0,0.8499254104186775,0.4422,9066.85274797187,9066.85274797187,297.4355895664871
2025-02-06,30,4.833333333333333,681.5166160938261,681.5166160938261,40.1649494271594,0.0,0.0,0.0,0.4395,9066.85274797187,9104.95656466046,299.5265527732366
2025-02-06,31,5.0,699.5221009877439,699.5221009877439,35.860317654410665,0.0,0.0,0.0,0.4333,9104.95656466046,9138.976649081986,303.1029263579894
2025-02-06,32,5.166666666666667,720.2679942897266,720.2679942897266,33.66331095639339,0.0,0.0,0.0,0.4439,9138.976649081986,9170.912469943398,319.72696266520967
2025-02-06,33,5.333333333333333,1444.9902537744483,1444.9902537744483,779.2952537744484,0.0,0.0,0.0,0.4301,9170.912469943398,9910.216861449253,621.4903081483902
2025-02-06,34,5.5,1457.4080144107506,1457.4080144107506,828.1078144107507,0.0,0.0,0.0,0.3713,9910.216861449253,10695.828913965846,541.1355957507118
2025-02-06,35,5.666666666666667,723.1666997122393,723.1666997122393,0.0,0.0,0.0,8.45563304557254,0.5708,10695.828913965846,10695.828913965846,412.78355219574615
2025-02-06,36,5.833333333333333,89.3708490843162,89.3708490843162,0.0,780.5624842490172,0.0,0.0,0.9099,10695.828913965846,9873.04381186378,81.31853558181932
2025-02-06,37,6.0,54.58940736959187,54.58940736959187,0.0,833.3333333333334,9.473409297074795,0.0,0.9368,9873.04381186378,8994.633350705895,95.512805971332
2025-02-06,38,6.166666666666667,194.63743687701083,269.15472939215556,0.0,608.4104039411777,0.0,0.0,0.8758,8994.633350705895,8353.312474506827,268.3568343940317
2025-02-06,39,6.333333333333333,203.6601471367801,295.2625404947338,0.0,576.9424595052661,0.0,0.0,0.8759,8353.312474506827,7745.1617242081265,298.7377273904532
2025-02-06,40,6.5,803.8949124645993,823.6113646314374,0.0,32.88563536856259,0.0,0.0,0.8601,7745.1617242081265,7710.497220852643,716.8671949738479
2025-02-06,41,6.666666666666667,801.8171465547673,803.0281872618528,0.0,22.420612738147042,0.0,0.0,0.8442,7710.497220852643,7686.8638199229335,678.4275759689169
2025-02-06,42,6.833333333333333,787.5199703129749,787.5199703129749,0.0,0.0,0.0,2.365386979641471,0.8334,7686.8638199229335,7686.8638199229335,656.3191432588333
2025-02-06,43,7.0,756.3066296045091,757.3198459309087,0.0,0.0,0.0,10.829279264242132,0.8092,7686.8638199229335,7686.8638199229335,613.2331666529526
2025-02-06,44,7.166666666666667,720.0694520802917,742.112462665002,25.7457793316687,0.0,0.0,0.0,0.7972,7686.8638199229335,7711.288410770182,600.3983992556051
2025-02-06,45,7.333333333333333,1447.485987083045,1447.485987083045,790.6297370830451,0.0,0.0,0.0,0.7644,7711.288410770182,8461.345637282935,1106.4582885262796
2025-02-06,46,7.5,1403.7832777422816,1423.3811068420364,833.3333333333334,0.0,0.0,35.534806842036346,0.6899,8461.345637282935,9251.91505232503,988.7508967582812
2025-02-06,47,7.666666666666667,657.0301687228452,676.9675718782803,25.10182187828036,0.0,0.0,0.0,0.86,9251.91505232503,9275.728731491594,590.7651951721581
2025-02-06,48,7.833333333333333,0.0,6.181822211268013,0.0,833.3333333333334,27.532344455398515,0.0,1.1617,9275.728731491594,8397.318270333712,170.69375706342737
2025-02-06,49,8.0,0.0,0.0,0.0,833.3333333333334,21.05286666666666,0.0,1.1683,8397.318270333712,7518.907809175828,122.98032063333329
2025-02-06,50,8.166666666666666,0.0,0.0,0.0,761.5290500000001,0.0,0.0,1.0956,7518.907809175828,6716.185708381078,0.0
2025-02-06,51,8.333333333333334,0.0,0.0,0.0,705.7225000000001,0.0,0.0,1.0849,6716.185708381078,5972.288876371686,0.0
2025-02-06,52,8.5,0.0,0.0,0.0,650.1215333333332,0.0,0.0,1.061,5972.288876371686,5287.000609286882,0.0
2025-02-06,53,8.666666666666666,0.0,0.0,0.0,574.4304333333333,0.0,0.0,1.043,5287.000609286882,4681.4977670699345,0.0
2025-02-06,54,8.833333333333334,0.0,0.0,0.0,484.6854166666666,0.0,0.0,1.036,4681.4977670699345,4170.594478625134,0.0
2025-02-06,55,9.0,0.0,0.0,0.0,406.9071666666665,0.0,0.0,1.0147,4170.594478625134,3741.6766643209967,0.0
2025-02-06,56,9.166666666666666,0.0,0.0,0.0,364.32064999999994,0.0,0.0,0.9922,3741.6766643209967,3357.648980109989,0.0
2025-02-06,57,9.333333333333334,0.0,0.0,0.0,358.74958333333336,0.0,0.0,0.97,3357.648980109989,2979.493715786751,0.0
2025-02-06,58,9.5,0.0,0.0,0.0,360.82499999999993,0.0,0.0,0.9422,2979.493715786751,2599.1507702099993,0.0
2025-02-06,59,9.666666666666666,0.0,0.0,0.0,303.32068333333336,0.0,0.0,0.9569,2599.1507702099993,2279.42269661933,0.0
2025-02-06,60,9.833333333333334,0.0,0.0,0.0,223.58791666666667,0.0,0.0,0.9977,2279.42269661933,2043.7403386331337,0.0
2025-02-06,61,10.0,0.0,0.0,0.0,226.96381666666667,0.0,0.0,0.9919,2043.7403386331337,1804.4994695959497,0.0
2025-02-06,62,10.166666666666666,0.0,0.0,0.0,238.29731666666672,0.0,0.0,0.9588,1804.4994695959497,1553.3120426049263,0.0
2025-02-06,63,10.333333333333334,0.0,0.0,0.0,200.58291666666673,0.0,0.0,0.9549,1553.3120426049263,1341.8790838094544,0.0
2025-02-06,64,10.5,0.0,0.0,0.0,131.35674999999992,0.0,0.0,0.9839,1341.8790838094544,1203.4169117970137,0.0
2025-02-06,65,10.666666666666666,29.20740657609683,93.4474245677493,0.0,0.0,0.0,6.626774567749337,0.799,1203.4169117970137,1203.4169117970137,100.32837941729686
2025-02-06,66,10.833333333333334,891.5225323654433,891.5225323654433,791.8625323654434,0.0,0.0,0.0,0.5025,1203.4169117970137,1954.643670604094,447.99007251363525
2025-02-06,67,11.0,919.7328805526862,919.7328805526862,770.3939138860195,0.0,0.0,0.0,0.4662,1954.643670604094,2685.5035096275265,428.7794689136623
2025-02-06,68,11.166666666666666,992.9697439990625,898.4720003160462,760.2343336493796,0.0,0.0,0.0,0.5007,2685.5035096275265,3406.7251245652546,473.5224406892875
2025-02-06,69,11.333333333333334,990.8941504515077,914.14336371576,829.9875303824267,0.0,0.0,0.0,0.4827,3406.7251245652546,4194.120432229256,459.7808040442701
2025-02-06,70,11.5,986.731928471467,985.11882926517,833.3333333333334,0.0,0.0,62.13331259850315,0.4785,4194.120432229256,4984.689847271351,471.7652937884904
2025-02-06,71,11.666666666666666,980.1927257905508,955.8622495629661,833.3333333333334,0.0,0.0,57.44618289629943,0.4662,4984.689847271351,5775.259262313446,451.2944147549048
2025-02-06,72,11.833333333333334,1002.9197337808566,839.7338964330702,829.7768130997368,0.0,0.0,0.0,0.4432,5775.259262313446,6562.454666010749,408.33204445540616
2025-02-06,73,12.0,1018.8421281888923,856.4909485646298,833.231981897963,0.0,0.0,0.0,0.4411,6562.454666010749,7352.927930638874,413.6047100779893
2025-02-06,74,12.166666666666666,1030.8907942963115,814.0811761172819,764.875076117282,0.0,0.0,0.0,0.4551,7352.927930638874,8078.552140446455,419.82337186761316
2025-02-06,75,12.333333333333334,1033.6177033851059,790.1576026529073,751.5109359862406,0.0,0.0,0.0,0.4463,8078.552140446455,8791.49801371891,406.97545954238257
2025-02-06,76,12.5,1035.6074914793521,775.7478002440765,773.6557002440766,0.0,0.0,0.0,0.4113,8791.49801371891,9525.452254982041,372.5052157429231
2025-02-06,77,12.666666666666666,1027.749197859235,811.2580082292078,812.6588248958745,0.0,0.0,0.0,0.5682,9525.452254982041,10296.408109174114,522.4619472497266
2025-02-06,78,12.833333333333334,24.553079574051623,12.513081601460726,0.0,24.36650173187263,0.0,0.0,0.8279,10296.408109174114,10270.723561146395,15.343537418603336
2025-02-06,79,13.0,0.0,0.0,0.0,68.87806666666665,0.0,0.0,0.8636,10270.723561146395,10198.1197039812,0.0
2025-02-06,80,13.166666666666666,0.0,0.0,0.0,69.90753333333335,0.0,0.0,0.8416,10198.1197039812,10124.430693668708,0.0
2025-02-06,81,13.333333333333334,0.0,0.0,0.0,80.23708333333343,0.0,0.0,0.8618,10124.430693668708,10039.853381621351,0.0
2025-02-06,82,13.5,0.0,0.0,0.0,154.64831666666652,0.0,0.0,0.8623,10039.853381621351,9876.839742628803,0.0
2025-02-06,83,13.666666666666666,0.0,0.0,0.0,179.75131666666675,0.0,0.0,0.9026,9876.839742628803,9687.365218268518,0.0
2025-02-06,84,13.833333333333334,0.0,0.0,0.0,170.3679166666666,0.0,0.0,0.9754,9687.365218268518,9507.78166597371,0.0
2025-02-06,85,14.0,0.0,0.0,0.0,246.0125833333333,0.0,0.0,1.0002,9507.78166597371,9248.461633841938,0.0
2025-02-06,86,14.166666666666666,0.0,0.0,0.0,270.1894166666667,0.0,0.0,0.9978,9248.461633841938,8963.656981728964,0.0
2025-02-06,87,14.333333333333334,0.0,0.0,0.0,240.85666666666657,0.0,0.0,1.0271,8963.656981728964,8709.771762961424,0.0
2025-02-06,88,14.5,0.0,0.0,0.0,302.445,0.0,0.0,1.0906,8709.771762961424,8390.96674065155,0.0
2025-02-06,89,14.666666666666666,0.0,0.0,0.0,387.17445,0.0,0.0,0.9376,8390.96674065155,7982.849036043889,0.0
2025-02-06,90,14.833333333333334,1374.5162982270335,1254.3939482677524,808.7172816010859,0.0,0.0,0.0,0.6694,7982.849036043889,8750.065613943654,879.8962595018048
2025-02-06,91,15.0,1388.2997390645792,1286.642338397971,795.4496883979709,0.0,0.0,0.0,0.66,8750.065613943654,9504.695447766295,882.7308855626416
