day,date,total_cost,planned_cost,emergency_cost,initial_soc,final_soc,mip_gap,mip_seconds,refinement_seconds,planned_changes,seconds
190,2025-07-10,51392.68095309083,50755.55997806543,637.1209750253984,5815.067980696508,3842.7285842232527,1.4723072791310088e-05,0.6490375829162076,1.259636333095841,30,1.9483046249952167
191,2025-07-11,29470.60328393938,29470.60328393938,0.0,3842.7285842232527,4997.289657277013,4.220976201059877e-05,0.36154395795892924,1.0052129159448668,16,1.397638582973741
192,2025-07-12,26044.774570520727,25547.471650119973,497.30292040075483,4997.289657277013,3594.202032612447,1.1510606465343893e-06,0.3178171670297161,1.2909482920076698,20,1.6422392500098795
193,2025-07-13,50387.3674272853,50314.957789668246,72.40963761705665,3594.202032612447,3468.5322415023343,8.260821065703332e-06,0.5209813750116155,1.1403670830186456,26,1.702056375099346
194,2025-07-14,51168.53368425257,51140.0758542909,28.457829961659908,3468.5322415023343,3844.1423130882836,7.350186693158931e-06,0.3965200000675395,0.9627709579654038,22,1.3929969589225948
195,2025-07-15,50569.66994721738,49982.78359470634,586.8863525110332,3844.1423130882836,4168.189810357456,6.447295745368905e-05,0.5883448749082163,1.0910090829711407,24,1.7107240000041202
196,2025-07-16,50672.35495450431,49908.172192506245,764.1827619980667,4168.189810357456,4448.66204972759,1.2570089841734467e-05,0.5674045420018956,1.8045650830026716,29,2.4116556249791756
197,2025-07-17,51419.64928970592,49535.43584807436,1884.2134416315585,4448.66204972759,3859.5858087859265,3.6627975740280294e-06,0.9633962080115452,1.1437421250157058,35,2.145004332996905
198,2025-07-18,28533.644895119985,28533.644895119985,0.0,3859.5858087859265,5143.352814713416,2.874588248956416e-06,0.6707287919707596,1.2970345420762897,18,2.0001125410199165
199,2025-07-19,25529.224594005595,25529.224594005595,0.0,5143.352814713416,3275.3266688117883,0.0,0.3123403340578079,1.020950666978024,22,1.3663445829879493
200,2025-07-20,48725.92550536079,48685.58085001241,40.34465534839484,3275.3266688117883,4056.042970319976,0.0,0.34400591696612537,1.0797111670253798,24,1.4552213749848306
201,2025-07-21,51332.0189918047,51065.45950172858,266.5594900761157,4056.042970319976,4719.007678921965,1.9038387665579474e-05,1.046664125053212,0.9561789999715984,34,2.0409804160008207
202,2025-07-22,50168.335325724925,49888.61821914973,279.71710657519975,4719.007678921965,3239.862014002873,7.894037389480798e-06,0.9078748329775408,1.852210707962513,26,2.7995768330292776
203,2025-07-23,50087.363573283365,49992.66936204156,94.69421124180528,3239.862014002873,3496.532676833428,0.000633112371161099,1.5387164580170065,1.7285555000416934,29,3.3256590000819415
204,2025-07-24,51200.6955212591,49756.359951416234,1444.3355698428672,3496.532676833428,3427.6285147035683,1.7564561665232807e-06,0.47956399992108345,1.2393187090056017,23,1.7760086669586599
205,2025-07-25,27345.007798878098,27345.007798878094,0.0,3427.6285147035683,4647.612738293153,3.6350776402480984e-06,0.5621548750204965,1.478440042003058,18,2.0769304999848828
206,2025-07-26,26195.387176541175,26111.243635867613,84.14354067356383,4647.612738293153,3805.234314170992,9.748166273503936e-07,0.39463908306788653,1.4514914160827175,14,1.8853046670556068
207,2025-07-27,55354.68192576307,46955.00072646657,8399.681199296507,3805.234314170992,2127.738982666247,6.62043435984069e-05,0.9361701669404283,1.2627925419947132,30,2.238485333044082
208,2025-07-28,57045.781803298276,51466.97449997228,5578.807303326,2127.738982666247,2459.2473884703627,3.083475251709646e-05,0.6681342499796301,1.326940166996792,34,2.036572500015609
209,2025-07-29,52399.967246761305,51500.426275470716,899.5409712905836,2459.2473884703627,4001.4839678310846,2.3155019285768255e-05,0.5372784580104053,1.2342531669419259,28,1.8081330410204828
210,2025-07-30,49966.535411345496,49966.535411345496,0.0,4001.4839678310846,3265.498535189908,4.712623113130028e-05,0.999984540976584,1.4356634999858215,38,2.4717299579642713
211,2025-07-31,49936.20264444272,49875.03043680427,61.17220763844462,3265.498535189908,2342.602267331229,1.0262552504713178e-05,0.715944750001654,1.11477600003127,28,1.871518624946475
212,2025-08-01,25606.91967811949,25606.91967811949,0.0,2342.602267331229,3082.415954354066,9.185387199759894e-05,0.7344591250875965,1.383032124955207,18,2.156393749988638
213,2025-08-02,23967.977160371738,23967.977160371738,0.0,3082.415954354066,2397.0881326126364,1.8422188585294113e-07,0.5454807500354946,1.3721948330057785,18,1.9609902079682797
214,2025-08-03,48475.32432051433,46716.40183507584,1758.9224854384934,2397.0881326126364,1267.4028291167629,1.7887635089325448e-06,0.548417792073451,1.4323345830198377,30,2.0176126250298694
215,2025-08-04,47951.823360022994,47951.823360022994,0.0,1267.4028291167629,2822.9755595922857,1.678287392219536e-05,1.0037227920256555,1.4480280830757692,26,2.500664124963805
216,2025-08-05,44739.399985940734,44573.9586954893,165.441290451427,2822.9755595922857,2003.5438726449922,5.71372956625452e-06,0.6748697080183774,1.0905402500648052,30,1.816487625008449
217,2025-08-06,49804.3565356064,44910.0296015083,4894.326934098105,2003.5438726449922,1674.855326318722,5.53362928780532e-06,0.6382033750414848,1.7189030420267954,36,2.392331333947368
218,2025-08-07,45305.502416496616,45305.502416496616,0.0,1674.855326318722,2305.898624662716,3.662021562633799e-05,0.9741389999398962,1.4416630000341684,36,2.468885082984343
219,2025-08-08,23938.737985163643,23841.845186920036,96.89279824360814,2305.898624662716,2731.3053235551474,5.1563297939259934e-05,0.5610934579744935,1.5548435000237077,14,2.1533055829349905
220,2025-08-09,22795.871029455582,21814.727058640274,981.1439708153075,2731.3053235551474,1458.9675251678796,1.5267036604173385e-05,0.5255289999768138,1.5294479579897597,16,2.1011581659549847
221,2025-08-10,44318.76904539025,44275.56033179445,43.208713595798024,1458.9675251678796,2188.5569888839436,4.627082592323226e-06,0.761550375027582,1.5400941249681637,30,2.344607791979797
222,2025-08-11,45311.637135423385,44968.862914233396,342.77422118998544,2188.5569888839436,1946.9141356442847,2.5620768714218848e-05,0.883403875050135,1.467440916923806,28,2.395469957962632
223,2025-08-12,46170.05461315447,45062.93981065344,1107.1148025010243,1946.9141356442847,2035.2068229099805,3.5645603688487954e-05,0.5259922080440447,1.4622779589844868,30,2.030340041965246
224,2025-08-13,45727.68441390689,45554.855472150026,172.82894175686508,2035.2068229099805,2550.47430848059,5.843592043718615e-05,0.8864547919947654,1.5985600829590112,26,2.5330903329886496
225,2025-08-14,44825.86898023076,44640.132101308474,185.73687892229447,2550.47430848059,2000.0729371779355,6.200114060806686e-05,1.2760694170137867,1.2495602909475565,32,2.5687805000925437
226,2025-08-15,22658.08487600353,22658.08487600353,0.0,2000.0729371779355,1876.6541848492411,0.0,0.4649401670321822,1.7205376669298857,20,2.227271749987267
227,2025-08-16,27231.840431396748,22189.439038708668,5042.4013926880825,1876.6541848492411,1897.258780001317,2.0247231351546218e-05,0.5354204999748617,1.2569366249954328,26,1.8417041659122333
228,2025-08-17,44677.085170457234,44545.91712095818,131.1680494990522,1897.258780001317,2275.027206430027,2.9323636090303545e-05,0.7328805000288412,1.4128077499335632,28,2.19200662500225
229,2025-08-18,45203.42599693629,45203.42599693628,0.0,2275.027206430027,2782.3146564300387,7.730892519472681e-06,0.5835348330438137,1.539220375008881,24,2.174804416950792
230,2025-08-19,45128.39462777859,44955.47414898754,172.92047879105095,2782.3146564300387,2502.724427588421,4.480439499196073e-05,0.689493291079998,1.5937791659962386,36,2.324511958984658
231,2025-08-20,64774.45683880846,44546.29998078859,20228.15685801987,2502.724427588421,1644.2972347940151,1.7208050552880022e-16,0.5738499999279156,1.5456920840078965,30,2.170451542013325
232,2025-08-21,45546.49486432646,45313.806595853675,232.68826847279,1644.2972347940151,2027.195933396125,5.9181392642779436e-05,0.7979659999255091,1.4398868749849498,32,2.280727499979548
233,2025-08-22,26461.54862328977,23408.028594280542,3053.520029009227,2027.195933396125,1915.4721678729627,7.072623050574047e-05,0.5760837079724297,1.6069316249340773,14,2.227042792015709
234,2025-08-23,22575.784167759586,22431.803836266656,143.98033149293565,1915.4721678729627,1618.1730539543855,0.0,0.41735041595529765,1.3609499169979244,16,1.8348593750270084
235,2025-08-24,46220.835318628844,46220.835318628844,0.0,1618.1730539543855,2214.477316032571,5.745187120322703e-05,1.2764862079638988,1.434576208004728,30,2.7584985840367153
236,2025-08-25,51963.59363293173,46685.290239193826,5278.303393737895,2214.477316032571,1845.644094174649,4.18204645353413e-06,0.8017285829409957,1.2439652920002118,30,2.0918940840056166
237,2025-08-26,46570.33917381303,46570.33917381304,0.0,1845.644094174649,2488.2598872242397,9.504120014394289e-06,0.8883258749265224,1.5234510409645736,30,2.450893040979281
238,2025-08-27,46263.633571762795,46145.196357173714,118.43721458908043,2488.2598872242397,2230.801886521689,6.74598127634419e-07,1.0577049589483067,1.4223400000482798,28,2.5223266249522567
239,2025-08-28,49002.652725184016,47040.56636519409,1962.0863599899221,2230.801886521689,1834.2673286807235,1.1736333401513537e-06,0.9733749169390649,1.476545250043273,26,2.4939886250067502
240,2025-08-29,23285.551221030706,22810.72212192521,474.82909910549495,1834.2673286807235,1488.3843466071655,0.0,0.4898272498976439,1.381023499998264,16,1.9188025830080733
241,2025-08-30,24245.52730647058,24234.834935982108,10.692370488469443,1488.3843466071655,2026.2162056837842,0.0,0.5465200409526005,1.5151783750625327,22,2.0998232080601156
242,2025-08-31,46680.35002135526,46680.35002135527,0.0,2026.2162056837842,2368.5788173121146,3.520062518084396e-05,0.6953333750134334,1.6794207909842953,28,2.41961683309637
243,2025-09-01,45489.62272828265,45489.62272828265,0.0,2368.5788173121146,5033.3976224866865,1.972962563678274e-06,0.7073856249917299,1.7419421250233427,30,2.499003791017458
244,2025-09-02,39164.913348886694,39164.913348886694,0.0,5033.3976224866865,5058.116444576517,1.1669522104508637e-05,2.716177875059657,1.7078284580493346,31,4.493872083025053
245,2025-09-03,38507.66991568619,38381.59364540162,126.07627028456946,5058.116444576517,3246.473025718485,1.7784636313014657e-05,0.9072430829983205,1.805578332976438,23,2.7787043750286102
246,2025-09-04,38247.14022560974,38177.13558738653,70.00463822320961,3246.473025718485,2375.429337974076,7.696520539700635e-06,0.6573342089541256,1.2331371669424698,28,1.9585252499673516
247,2025-09-05,18123.94413320432,18123.94413320432,0.0,2375.429337974076,3018.946514385365,0.0,0.5117554999887943,1.6089152920758352,28,2.2020066670374945
248,2025-09-06,19052.87352140146,17719.881479806347,1332.992041595116,3018.946514385365,2962.1317970247537,0.001798325121525345,0.2574414579430595,1.6719439589651302,6,1.9818627499043941
249,2025-09-07,46254.86478287264,33719.67682188506,12535.187960987585,2962.1317970247537,1390.255295148413,0.0,0.8095423750346527,1.979094707989134,32,2.8261994590284303
250,2025-09-08,71905.95815948183,32943.258704330336,38962.69945515149,1390.255295148413,1200.0,0.0,0.6237448749598116,1.9869216659571975,24,2.667828375007957
251,2025-09-09,42605.97883949569,39821.12726909892,2784.8515703967737,1200.0,2421.717557815611,3.538768762417816e-07,0.6803957909578457,1.8590703329537064,22,2.586864541983232
252,2025-09-10,48245.863065279744,37871.83404479858,10374.029020481163,2421.717557815611,1457.699421260672,4.257651159796752e-05,1.017911332892254,1.5953784170560539,28,2.665376791032031
253,2025-09-11,40110.088652367325,39647.75298822057,462.3356641467604,1457.699421260672,2037.8338980473604,2.0223515806851637e-05,0.8749694169964641,1.6281304160365835,30,2.546434083022177
254,2025-09-12,19194.865415262175,15573.58396930453,3621.2814459576443,2037.8338980473604,1200.0,0.00018083046913573405,0.6917024590075016,1.9264005420263857,22,2.6663728329585865
255,2025-09-13,18708.581925936236,17614.521236758574,1094.060689177664,1200.0,2477.3146752324606,9.183317427786228e-07,0.7365559159079567,1.7922430409817025,22,2.5872637919383124
256,2025-09-14,40377.82309393304,40282.48314886164,95.33994507139678,2477.3146752324606,2441.3788312779757,0.0,0.642975417082198,1.4333300410071388,30,2.124726582900621
257,2025-09-15,40744.93720508211,40723.20138321516,21.735821866959167,2441.3788312779757,2539.846945168627,3.4648960929587696e-05,0.5188251249492168,1.6933308750158176,36,2.25604766595643
258,2025-09-16,40799.7439571386,40735.6773664869,64.0665906516926,2539.846945168627,2253.955254352735,3.663851870305604e-06,0.6023334169294685,1.8623992500361055,26,2.5256029999582097
259,2025-09-17,41597.20185267986,41428.34154707215,168.86030560770462,2253.955254352735,2597.4099675834514,1.6053129248892321e-06,0.7540045829955488,1.4412802919978276,24,2.244964083074592
260,2025-09-18,39863.529371998724,39829.26430084203,34.265071156692784,2597.4099675834514,1882.4663682132928,0.0,0.43725687509868294,1.1721449579345062,24,1.648528333986178
261,2025-09-19,17680.854912508217,17364.588067495803,316.2668450124129,1882.4663682132928,1988.1160905062443,1.6682980299322349e-06,0.3838413340272382,1.1610789999831468,20,1.5793443340808153
262,2025-09-20,18401.524919253225,18086.92566442269,314.59925483053325,1988.1160905062443,2930.254137910538,1.546966599458347e-06,0.47826458304189146,1.2007246249122545,18,1.7114627918927
263,2025-09-21,42253.14751104769,42253.1475110477,0.0,2930.254137910538,2959.5536073257035,8.170280028245485e-07,0.630968458019197,1.222644874942489,32,1.8916841660393402
264,2025-09-22,42312.72942212464,42260.99184617102,51.73757595362477,2959.5536073257035,2577.3544024788494,4.743117811204962e-05,0.8005227090325207,1.0115165420575067,26,1.8446385419229046
265,2025-09-23,43539.73573574699,43184.93937236847,354.7963633785193,2577.3544024788494,3155.9678905259493,6.9091470778168574e-06,0.473802833002992,1.241408291971311,22,1.7498426249949262
266,2025-09-24,41545.54016728504,41477.8531227909,67.68704449415068,3155.9678905259493,2597.637170825054,7.818689285431762e-05,0.8429022909840569,1.0743559170514345,26,1.953132416936569
267,2025-09-25,43063.3956353793,43063.395635379304,0.0,2597.637170825054,2761.8427518454487,1.1645463658697753e-06,0.5375895829638466,1.2479095419403166,32,1.8141601249808446
268,2025-09-26,20375.93480149669,20375.93480149669,0.0,2761.8427518454487,3807.3449809524923,2.0228587828539355e-16,0.44521337503101677,1.1065424169646576,16,1.583600166020915
269,2025-09-27,18443.478701143576,17962.21331014853,481.26539099504777,3807.3449809524923,1935.9344443007064,0.0,0.25538550002966076,0.8937325000297278,20,1.1997162500629202
270,2025-09-28,44901.804322613054,44901.804322613054,0.0,1935.9344443007064,3335.8232335791936,3.413605103766783e-05,0.39424220798537135,0.9062430839985609,30,1.3302182500483468
271,2025-09-29,44102.15369230595,44006.62522977261,95.52846253333333,3335.8232335791936,3577.481586133938,1.4232661011443378e-05,0.4598812920739874,1.1439241250045598,34,1.6293752500787377
272,2025-09-30,44800.65047211046,44295.913907967064,504.7365641434043,3577.481586133938,2934.7058935016253,1.592590802079472e-06,0.7544220839627087,1.0655282910447568,22,1.8529354589991271
273,2025-10-01,44375.4490559468,44362.69089983025,12.758156116554288,2934.7058935016253,5162.444737295014,3.536592800658047e-05,0.4569414579309523,0.9955298330169171,30,1.479480208014138
274,2025-10-02,41414.88211363867,41414.88211363867,0.0,5162.444737295014,4375.253443726128,2.441372630424222e-05,0.3079186250688508,1.1930915000848472,22,1.5302667090436444
275,2025-10-03,16889.24476152407,16889.24476152407,0.0,4375.253443726128,4258.220749646027,0.0,0.39019104198087007,1.0859016670146957,18,1.5108501251088455
276,2025-10-04,17146.346081834352,17136.116088431714,10.229993402639735,4258.220749646027,4498.46364213344,1.2851802257791679e-05,0.41698412492405623,1.0137343750102445,24,1.4593947499524802
277,2025-10-05,40307.75005236518,40307.75005236519,0.0,4498.46364213344,4583.13312513083,3.327291346970174e-05,0.34263149998150766,1.0076404579449445,28,1.381222583935596
278,2025-10-06,39335.97780083219,39335.97780083219,0.0,4583.13312513083,3813.7452125365835,7.437112471029894e-06,0.5140249999240041,1.082786500104703,26,1.6275102499639615
279,2025-10-07,39083.57371881169,39083.57371881169,0.0,3813.7452125365835,3412.9308362958236,2.1759671666119338e-07,0.5425902919378132,0.9374737499747425,22,1.5116748330183327
280,2025-10-08,37584.290167205814,37584.290167205814,0.0,3412.9308362958236,2215.6074205772293,4.52773278739662e-05,0.47124041710048914,1.1284567919792607,28,1.6281496250303462
281,2025-10-09,38537.486443227564,38537.486443227564,0.0,2215.6074205772293,2420.6160228974904,1.0145044886706893e-07,0.4467112080892548,1.1276048750150949,26,1.6127903329906985
282,2025-10-10,16459.41750439898,16434.785224955427,24.632279443555834,2420.6160228974904,2751.09138335775,2.398386215292161e-06,0.3576267500175163,1.004850458004512,18,1.3930439999094233
283,2025-10-11,15982.698316970422,15982.698316970422,0.0,2751.09138335775,2170.397986048448,1.2395592771174048e-06,0.28558658296242356,0.9775880000088364,10,1.2905049580149353
284,2025-10-12,38866.94480661009,38861.94458770413,5.000218905959064,2170.397986048448,1560.683064158067,3.3058906598636213e-06,0.4327625000150874,1.1683969169389457,30,1.630520333070308
285,2025-10-13,39376.87023147498,39359.369163065596,17.50106840938448,1560.683064158067,2156.442901902147,0.0001196601777027123,0.652976542012766,1.0613073339918628,18,1.7449008750263602
286,2025-10-14,39148.12934347967,38676.30047416811,471.82886931156804,2156.442901902147,1638.344583632337,0.0,0.3899029999738559,0.9125340000027791,30,1.327355416957289
287,2025-10-15,40304.73759866946,39837.92182134003,466.815777329428,1638.344583632337,1902.3487492407771,2.0803256095583512e-05,0.6025252499384806,1.061363041982986,32,1.6917981250444427
288,2025-10-16,42565.70363156615,40180.85712373427,2384.8465078318845,1902.3487492407771,2138.537322989516,0.0,0.45236025005578995,1.246967582963407,22,1.729830416967161
289,2025-10-17,17164.957914515435,17164.95791451543,0.0,2138.537322989516,2427.070285314647,3.577948021713808e-08,0.369107750011608,0.9591544169234112,20,1.3582524999510497
290,2025-10-18,16402.761917125452,16402.761917125452,0.0,2427.070285314647,2246.4808191834313,1.370093914931424e-05,0.4345721249701455,0.9403541659703478,16,1.40328062500339
291,2025-10-19,42042.05664639044,41000.461401712426,1041.5952446780118,2246.4808191834313,1688.5863026254071,1.5596312810482813e-05,0.4333114590262994,1.0637744170380756,26,1.5315826250007376
292,2025-10-20,43577.18153692102,42904.763855462785,672.4176814582396,1688.5863026254071,2045.6973183966156,3.460151660693957e-14,0.39960770797915757,1.0087988340528682,24,1.4400171249872074
293,2025-10-21,43165.3333148837,43162.49582642319,2.837488460506055,2045.6973183966156,2172.9646942526015,4.4296388990921815e-07,0.46392383298370987,0.923041915986687,32,1.416179540916346
294,2025-10-22,43719.14494669904,43628.51895334633,90.62599335271089,2172.9646942526015,2081.837510418324,2.0408442874657877e-05,0.7509511669632047,1.6940913329599425,24,2.4728883339557797
295,2025-10-23,44335.35855487647,44190.66833350057,144.69022137590008,2081.837510418324,2190.7518603659523,0.00013310960193914254,1.295028749969788,1.0227927919477224,34,2.367393375025131
296,2025-10-24,17584.981925766515,17584.981925766515,0.0,2190.7518603659523,2245.717372537353,0.0,0.3364883749745786,1.1700171250849962,16,1.5367494580568746
297,2025-10-25,17124.87536615278,17124.87536615278,0.0,2245.717372537353,2289.146259419209,1.8060322695899513e-07,0.5319589580176398,0.5330832919571549,18,1.1136552079115063
298,2025-10-26,43535.252609585325,43528.11861328753,7.1339962978019225,2289.146259419209,1902.9713294461887,2.7560104884986154e-05,0.9044410409405828,1.2790132920490578,28,2.2276499159634113
299,2025-10-27,44231.431998154665,44141.877811776874,89.55418637779425,1902.9713294461887,1853.7231957227825,2.12959322490102e-06,0.647141124936752,1.8171845000470057,22,2.506129457964562
300,2025-10-28,43866.75615885893,43866.75615885893,0.0,1853.7231957227825,2087.2505362901493,3.067257331379375e-05,0.8967892089858651,1.3697678339667618,30,2.314233332988806
301,2025-10-29,48723.531135953584,44102.175760532366,4621.355375421227,2087.2505362901493,1677.7930323075261,0.0,0.3669794580200687,1.745372958946973,18,2.156270290957764
302,2025-10-30,45894.54010655663,45872.45581689061,22.0842896660213,1677.7930323075261,1991.5647488845777,3.699965116049406e-05,0.9048923749942333,1.589203167008236,26,2.5471972919767722
303,2025-10-31,17828.414876743576,17772.34442509312,56.07045165045169,1991.5647488845777,2258.427313692994,0.0,0.507934584049508,1.758000958012417,14,2.3089853749843314
304,2025-11-01,17721.0149419361,17721.014941936104,0.0,2258.427313692994,2610.892488948922,1.1323257421207964e-16,0.5494485830422491,1.6945521249435842,18,2.2868759999983013
305,2025-11-02,46097.180320224,46045.89344633281,51.28687389118368,2610.892488948922,1900.020263348677,1.5690423308729225e-06,0.5817295839078724,1.6708285419736058,32,2.2986985000316054
306,2025-11-03,47084.269368195775,47084.269368195775,0.0,1900.020263348677,2074.636829879752,2.084463097864561e-05,0.7196077500702813,1.446026457939297,30,2.213311625062488
307,2025-11-04,47365.0414005895,47338.27322645948,26.768174130009886,2074.636829879752,1971.830216454679,8.561792399209572e-05,0.7791351249907166,1.2570205830270424,28,2.0759101669536904
308,2025-11-05,46851.77080968986,46851.77080968986,0.0,1971.830216454679,2058.3358429963473,1.6735389591513606e-05,0.8087527919560671,1.5370261250063777,26,2.3891726250294596
309,2025-11-06,48492.63250324415,47246.85787598892,1245.7746272552397,2058.3358429963473,1929.7106292832507,2.9325215021969226e-07,0.7400290420046076,1.2312729579862207,18,2.016113291028887
310,2025-11-07,18514.621084710492,18514.62108471049,0.0,1929.7106292832507,2418.772284755852,3.245283252326457e-13,0.9418489580275491,1.4062903750455007,14,2.3872731250012293
311,2025-11-08,18087.977510407993,18087.977510407993,0.0,2418.772284755852,2728.620876296566,4.287664138257874e-16,0.5934097080025822,1.2755192919867113,16,1.9128739159787074
312,2025-11-09,47848.21364243872,47848.21364243872,0.0,2728.620876296566,2163.7789011469154,0.0,0.4568421660223976,1.4149097499903291,22,1.9138942919671535
313,2025-11-10,48658.73727921038,48482.66556001246,176.0717191979215,2163.7789011469154,2019.0343195592116,6.251671993045186e-06,1.1084255420137197,1.4413292910903692,24,2.5918743750080466
314,2025-11-11,49484.58356768137,49484.58356768137,0.0,2019.0343195592116,2119.060111191107,8.548966861202781e-06,0.527000791975297,1.3469190830364823,24,1.9127961669582874
315,2025-11-12,49162.4476763666,49162.4476763666,0.0,2119.060111191107,2198.165318046435,0.0,0.621195042040199,1.4824235420674086,30,2.147547041065991
316,2025-11-13,48238.026275704906,48195.88826137398,42.13801433092436,2198.165318046435,1578.0489056707843,2.9146469827588484e-05,0.7087565419496968,1.1170552500989288,22,1.870469749905169
317,2025-11-14,18238.424174293425,18190.907277646715,47.51689664671105,1578.0489056707843,2119.206094703957,6.81627939352808e-05,0.4348095830064267,1.328089916962199,22,1.7959669579286128
318,2025-11-15,18075.405838801336,18043.891517638913,31.51432116242544,2119.206094703957,2012.7801289379806,8.228730933479655e-05,0.6771422079764307,1.5027878750115633,28,2.2168584170285612
319,2025-11-16,50012.25321633446,49782.21208924588,230.0411270885853,2012.7801289379806,1868.8856790521313,0.0,0.5582614589948207,1.0347878340398893,26,1.625954959075898
320,2025-11-17,50242.37405506392,50242.37405506391,0.0,1868.8856790521313,2049.906995936762,1.2066480377189106e-06,0.6946655419887975,1.1695515420287848,24,1.8968635419150814
321,2025-11-18,49107.39528494943,49062.566251641256,44.829033308173734,2049.906995936762,1667.036557963196,3.662000345893796e-06,0.581874500028789,1.0821480000158772,24,1.7003015419468284
322,2025-11-19,49591.66582050871,49379.83286649802,211.8329540106917,1667.036557963196,1554.8895066660316,4.340435118084861e-07,0.7761219999520108,0.9775629999348894,32,1.7914092920254916
323,2025-11-20,50070.6912324983,49998.263264962654,72.42796753564437,1554.8895066660316,1619.13078374896,2.0888633584265328e-05,0.7963912920095026,1.5908224580343813,26,2.424849292030558
324,2025-11-21,19007.31140027721,19007.31140027721,0.0,1619.13078374896,2410.1089570307527,9.344545636068229e-07,0.78782508301083,1.1566294999793172,16,1.9847617089981213
325,2025-11-22,19095.061838000096,19095.061838000096,0.0,2410.1089570307527,2282.5003946898864,1.0563423876336808e-05,0.3178074170136824,1.3220841250149533,16,1.6726638750405982
326,2025-11-23,50233.93726651268,50070.302589297586,163.63467721509642,2282.5003946898864,1659.818553231479,5.286698640955356e-06,0.6885188330197707,1.2092192920390517,24,1.9410477919736877
327,2025-11-24,50451.437517472164,50451.437517472164,0.0,1659.818553231479,1426.0977571910498,2.627500579907974e-05,0.5012733339099213,1.0856558330124244,24,1.6177670829929411
328,2025-11-25,50634.135392417986,50613.87762725132,20.25776516666647,1426.0977571910498,1730.0818242269045,1.0434650658472568e-06,0.35334116604644805,1.0908395419828594,22,1.471420916961506
329,2025-11-26,51110.80212652273,50990.76506810403,120.03705841869959,1730.0818242269045,2073.705346717346,2.8340799458878895e-05,0.515514999977313,1.067675833008252,24,1.6164237919729203
330,2025-11-27,50305.78103162704,49956.442685583475,349.3383460435756,2073.705346717346,1861.1066494270924,1.864792926729189e-05,0.7203894589329138,1.0072765829972923,22,1.763025249936618
331,2025-11-28,18514.078003614686,18514.078003614683,0.0,1861.1066494270924,1812.8839427387834,1.9683897020655326e-06,0.34445324994158,1.2280540000647306,22,1.6015131670283154
332,2025-11-29,22250.651538655457,19041.43578673894,3209.215751916517,1812.8839427387834,1356.3379116390515,1.3695112409351015e-05,0.7050237499643117,1.1998836250277236,20,1.9420858330558985
333,2025-11-30,57295.97423400369,51479.79974859518,5816.174485408514,1356.3379116390515,1265.8107248780375,4.321582133675911e-06,1.0353170830057934,1.0125093330862,26,2.0777528339531273
334,2025-12-01,75535.1399365608,53193.1258113219,22342.014125238893,1265.8107248780375,1200.0,1.3892740082340278e-16,0.5260722079547122,1.0597257919143885,26,1.619712165906094
335,2025-12-02,63089.421211220746,58790.17715104071,4299.244060180043,1200.0,2374.41043630808,1.2182926558639388e-10,0.63476091704797,1.049344375031069,26,1.7174528749892488
336,2025-12-03,58433.33578310293,58418.85799408637,14.477789016558289,2374.41043630808,2442.3054270731895,0.0,0.6732357500586659,0.9517491250298917,28,1.6615495829610154
337,2025-12-04,59268.42268298904,58585.58565951419,682.8370234748486,2442.3054270731895,1913.2351096509324,8.049639003162208e-05,0.9325587910134345,1.1377205000026152,30,2.1022897090297192
338,2025-12-05,24970.07325304617,22998.30511636618,1971.768136679986,1913.2351096509324,2324.2539801605844,7.801943923468127e-05,0.5012556250439957,1.0190597919281572,14,1.5572186250938103
339,2025-12-06,27582.066150412946,23455.494002942272,4126.572147470669,2324.2539801605844,1854.1715441898693,0.0001062170135649323,0.4284418330062181,1.128129915916361,22,1.5862309170188382
340,2025-12-07,61123.21132874995,60952.90266351764,170.3086652323036,1854.1715441898693,1870.4863820113994,1.0707576925216796e-06,0.55316925002262,1.050679250038229,28,1.6369723749812692
341,2025-12-08,62202.08794895464,62202.08794895465,0.0,1870.4863820113994,2506.3572037927897,4.349819182265105e-07,0.5516312080435455,1.0055634999880567,32,1.5896011659642681
342,2025-12-09,61641.848869741094,59871.82306261803,1770.0258071230664,2506.3572037927897,1701.9169408002738,1.3039555896738008e-16,0.4781104999128729,0.8846491249278188,26,1.393147416994907
343,2025-12-10,60365.10585225984,60365.10585225984,0.0,1701.9169408002738,2082.725971711811,1.3494376780651097e-07,0.5585511249955744,1.1787697080289945,30,1.7692185420310125
344,2025-12-11,60076.84415800745,60061.56258742535,15.28157058209897,2082.725971711811,1916.614706225691,1.3161590803424054e-06,0.8891859999857843,1.3346009580418468,26,2.2818782499525696
345,2025-12-12,25555.37407979578,25427.484639269547,127.88944052622892,1916.614706225691,2003.294092622726,1.531430999216596e-16,0.4337293340358883,1.3508014159742743,18,1.818606000044383
346,2025-12-13,25548.875174871915,25543.357531504495,5.517643367419127,2003.294092622726,2111.4137610809717,2.359247841343999e-05,0.577716082916595,1.3860719579970464,24,2.002696083043702
347,2025-12-14,59579.594094957356,59292.81223126118,286.7818636961741,2111.4137610809717,1411.544970286594,1.2302454732374784e-06,0.5715238749980927,1.1044036670355126,22,1.7161035420140252
348,2025-12-15,61611.04615761805,61594.02181301559,17.02434460246117,1411.544970286594,2212.0458170041525,0.0,0.47710645792540163,1.2605234590591863,32,1.7735549580538645
