date,cost_yuan,planned_yuan,up_yuan,refund_yuan,emergency_yuan
2025-11-07,18470.530167964956,16894.444581440715,1357.3762411708683,0.0,218.70934535337497
2025-11-08,21640.19354017426,21687.93839309297,114.28168293562172,-162.0265358543348,0.0
2025-11-09,47245.84636551251,43968.56741300512,3357.776202592735,-80.49725008534438,0.0
2025-11-10,49808.89103145756,47490.974864561416,2932.273833993934,-614.357667097784,0.0
2025-11-11,48920.54212666105,48937.99129567407,779.8818467472228,-797.3310157602525,0.0
2025-11-12,48662.05909263926,45883.63716937727,3356.2586379706026,-577.8367147086137,0.0
2025-11-13,49429.529240540265,42676.247273986555,6744.546518348834,-0.6818899284575954,9.41733813333284
2025-11-14,18037.547110816548,17970.948987022006,251.10660290829315,-184.50847911375158,0.0
2025-11-15,18066.631432402613,17694.282569972907,220.3175370867548,0.0,152.03132534295207
2025-11-16,49996.51293238572,46790.09829744125,3216.795971853983,-10.381336909509226,0.0
2025-11-17,49150.185583229795,45546.53007309468,3603.655510135124,0.0,0.0
2025-11-18,50270.80182236494,44949.735627085276,5344.9280828514675,-23.861887571803777,0.0
2025-11-19,52038.27859926241,46804.10177580402,5326.195359067605,-238.50876096048972,146.4902253512825
2025-11-20,49243.79802985306,46968.59058101098,2275.2074488420794,0.0,0.0
2025-11-21,20262.852647125503,21582.21234348591,87.67180119585666,-1407.031497556262,0.0
2025-11-22,19621.554872763754,19854.596726464315,0.0,-233.04185370056203,0.0
2025-11-23,51583.79546408451,46424.59224424706,5174.092164695827,-358.5888158109697,343.69987095260564
2025-11-24,49794.9989468719,47787.915575114544,640.4407065497403,-161.28535370236094,1527.928018909974
2025-11-25,52495.44078481443,55191.97198370827,34.42646486156343,-2730.9576637553946,0.0
2025-11-26,51065.44306482323,50538.228862426186,830.5406270495241,-457.8664173191412,154.539992666666
2025-11-27,51537.575690153564,48392.09989790675,3185.9257676571433,-234.61123682785433,194.1612614175238
2025-11-28,18818.29366034629,18096.166540320963,607.0771873674732,0.0,115.04993265785424
2025-11-29,21529.6605474793,23123.96468749921,0.0,-1594.3041400199127,0.0
2025-11-30,54832.33984457077,48131.710439361894,6262.91984290003,-149.63045267800283,587.3400149868502
2025-12-01,66805.47246595996,53740.24040927207,2857.769887477078,-102.72867492492146,10310.190844135741
2025-12-02,62278.56071648067,58584.55047787563,1957.4355357228778,-727.5413619858685,2464.1160648680375
2025-12-03,60258.21341268516,53011.034757311805,7297.095715168896,-49.91705979554807,0.0
2025-12-04,62301.668758477426,59436.746693556306,1605.5597086274738,-1444.2598011820971,2703.6221574757415
2025-12-05,23766.638077731885,20946.21568930642,2820.661638936129,-0.239250510662046,0.0
2025-12-06,25884.533650008023,22810.267128812306,2424.870482161874,-205.05908919100386,854.4551282248497
2025-12-07,59877.91269832242,59949.970171864035,435.4562014558969,-1097.981726623092,590.4680516255723
2025-12-08,61234.19183494784,62594.4428639798,148.9817464681819,-1509.2327755001552,0.0
2025-12-09,60366.08865599495,56337.1311579312,3508.1679759061185,-465.91848784081986,986.7080099984536
2025-12-10,58453.46775955301,56549.30942107746,1937.4738544848324,-33.31551600927931,0.0
2025-12-11,59117.14749645529,58823.25569282617,1113.0360774245023,-1289.4163181591057,470.272044363731
2025-12-12,27157.390154014225,26680.898574698862,973.6096948738252,-592.2728979182384,95.15478235977693
2025-12-13,24654.63859515897,24761.73264863449,140.52731726998226,-365.84547545508315,118.22410470957944
2025-12-14,63895.79408983266,50755.598357824405,10438.810467251276,-8.665160243658155e-14,2701.3852647569875
2025-12-15,60218.3700128769,57776.707575231674,2533.8755244043555,-92.21308675913247,0.0
2025-12-16,60945.9044317189,60095.98939646689,218.44784928831865,-763.4189663262248,1394.8861522899201
2025-12-17,59852.68003635493,58478.80588773909,2315.5580928971813,-966.4731492626103,24.78920498126381
2025-12-18,60397.32950486012,55588.75086672096,4852.793839772818,-44.21520163366498,0.0
2025-12-19,24684.99536551346,23028.716671322723,1817.7382680275912,-161.4595738368575,0.0
2025-12-20,24000.084329415244,24266.606762889856,127.93440027100328,-394.4568337456171,0.0
2025-12-21,62181.05966389674,57482.28075603537,3175.789436301423,-551.8761425046854,2074.865614064639
2025-12-22,59111.24931104264,58014.46813844071,937.8132640812178,-164.5609021867577,323.5288107074715
2025-12-23,59931.904950632656,55218.88573906772,4738.58785027452,-61.66104278421332,36.092404074630274
2025-12-24,58492.430522722396,58612.19741431781,321.1676398015914,-484.19161360467126,43.25708220766729
2025-12-25,58869.88572617154,55459.55807652684,2943.5178180355047,-8.819447065057545,475.6292786742556
2025-12-26,24924.755206284965,22308.193967881947,2616.56123840301,0.0,0.0
2025-12-27,24533.147383329164,22716.28435801762,1863.2580564928166,-46.39503118127145,0.0
2025-12-28,57574.1001279615,56778.90144173613,753.8413450755413,-85.72476215648138,127.08210330630341
2025-12-29,58152.77039108655,56838.464333436415,1310.8184853491414,-291.77620598465717,295.26377828565035
2025-12-30,58205.79342034564,55653.93247947417,1737.798367398097,-207.26774736418332,1021.3303208375463
2025-12-31,59456.84022605866,58069.8874624157,1266.197323341701,-168.9018995934088,289.6573398946591
