scenario,day,slot,matched,load_kw_sha256,pv_kw_sha256,price_sha256,errors_kwh_sha256,price_errors_sha256,representative_history_indices,representative_history_origins
3,123,0,True,32b3ac4ee5352cf3a3822840f78b7da87b9d54d123a4038339c2770d343769d8,beb4511784a14e006a73ba0b036a58a0bdec95f34debb5bf5b7e471c663c12c1,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,6c1061165853cbe8c68f2fe4963bf941c1c79e0edcbd6ffdd574ce9ac8c19c50,b88799fd675c6924307324807a8837bdcdd67652172b61c8fe6c80dfeee9bd5a,"[0, 4, 9, 13, 18, 22, 27]","[13680, 14256, 14976, 15552, 16272, 16848, 17568]"
3,123,36,True,06ac762f695ce901b9b8e7e5235ad62282c0ea845515bf5b3d0a0dd8019bff28,b562d860817eca9ac2e76d5c5f40c498296fcd4313d3fe3a12ca14c2de6b2bc8,db31a97b42b0cb1886c5019bcfb23ca87d8a0de96c01bd22ee8a6e6aae1090de,498de39e36f2f5dc8caeea280da2c60b98172cf8b2293445597663a906403273,020cab17194e9fb7c2c70a2dcc4a20ab3b174e86491b0df422b8c7c3fc47a66b,"[0, 4, 9, 13, 18, 22, 27]","[13716, 14292, 15012, 15588, 16308, 16884, 17604]"
3,123,72,True,b209bb0d0ad1d449ab226a78b180479554700052260a915afd3e2776ffe9ce53,5cbc4a602bf7287c48eac032b992749b7c04af3d75274cc101c5d0edbe64d8ef,ad72eee499086c7ce4fbc529c35e32618739ccb7b9c86bec691cee5d6757e342,6bc29e9bce03206828991af88922fd6df8752d9381c9d73e9cd0c85d475d8c9d,1d3b0f82b8a527c565624e3b302f6678fa6c6007ae1bcfcec1c761f19d9bb1f7,"[0, 4, 9, 13, 18, 22, 27]","[13752, 14328, 15048, 15624, 16344, 16920, 17640]"
3,123,108,True,c42408c8dd3fabcf040357af0e51373ab676a87986812c69bedd30644fe4d5db,94998cd060bdf22e2cefacaee8794179dab3fb7952b12058ece9715bea906bf7,d471c344b846d8abcfcfc67d39ced73fee18e7397fad2a5e3628cd0970208ad3,6a6e3273d968a52ddc0d87a89f446d502d2418b60c7fbb8b42dd782cc561907e,c82f180a97644674c286d4bd0e437004ec79daff01cb6aa61765c5f4c75dd302,"[0, 4, 9, 13, 18, 22, 27]","[13788, 14364, 15084, 15660, 16380, 16956, 17676]"
3,124,0,True,99924e5dc0d4c9724e11877c5bd04f33c6b443de373c38ac7fab118666299cbc,cc4a22eee66c7cbca89928d8dc24d561d5778e080b593f0ec214ebbe4bc81457,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,12cf0c4c2c78abfcd8a6e002a7df1dbcd7379abdc5fb4525bc1fef3335c185d8,434e4d04fec6a4ced165965931cf5ec4ecf42e546968f338119de4ab3a56cd55,"[0, 4, 9, 13, 18, 22, 27]","[13824, 14400, 15120, 15696, 16416, 16992, 17712]"
3,124,36,True,a99df9bc3cc7bc7d30a68adca2a9207e0e4521273d806148a11f7bd604f1aec0,5a23f0097a9cd1696392c4f596b92c6db9c6d6e33e8c4ce11ece2558e9453443,db31a97b42b0cb1886c5019bcfb23ca87d8a0de96c01bd22ee8a6e6aae1090de,477b64f28faede42b01bb74991d5d5d7decdb49c32ce756bb3c2556e61e31da0,3698cecadcccaec7ff33c2a356114692d332f5312c9fdcc36f5f708d481e98cb,"[0, 4, 9, 13, 18, 22, 27]","[13860, 14436, 15156, 15732, 16452, 17028, 17748]"
3,124,72,True,71cc22fe8cb2f48f618a92494f6405e90f1d791cd3fd1a45f665b98c1f8f86cf,108c4f17bbb072c5fbbda855735ef9105310182813e6e622d6d7be6451fefbed,ad72eee499086c7ce4fbc529c35e32618739ccb7b9c86bec691cee5d6757e342,ac3de0912871f9f99d470056f80582bb68c6cc210efa0f342c0b90fa29c76477,9e72e58e92fa9d700d691b7c5e3a6e2c4f70654963ab6ea49f484373ca6fe4ac,"[0, 4, 9, 13, 18, 22, 27]","[13896, 14472, 15192, 15768, 16488, 17064, 17784]"
3,124,108,True,78aa53d8e848bddd37e9b3fa5eff728fd3a14e3cc6d60424d083b24f7c3c59db,046b016da1f88c071ed24204e289300a2a895dd4305a1fb83b26e5c1e8d610de,d471c344b846d8abcfcfc67d39ced73fee18e7397fad2a5e3628cd0970208ad3,dfdb7da382dc9ef0319b7938dfedffc0834545340ea2575745de9258d7063bb3,e01ccdc016a20179e0bc1ea78172cb2119d45410b9d6cd03ce1cf359f4f80158,"[0, 4, 9, 13, 18, 22, 27]","[13932, 14508, 15228, 15804, 16524, 17100, 17820]"
3,125,0,True,8c11a25a05a89b1879904c85710aa444f3cdfcf6e3c9cf1ad9c1adb1fe0c6004,d626c059b07815948f88e8256e7668139b629f76d6f22cd75f2369428e3f8039,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,987cb2e4268011c96d69630a86dc278bbb5448435a285f6e1aa57b54ad64c3bb,05e6b6abc799543abe4329b6c5fa4834e69734b72d471f0c8aa639f1a5fbd563,"[0, 4, 9, 13, 18, 22, 27]","[13968, 14544, 15264, 15840, 16560, 17136, 17856]"
3,125,36,True,b771358422376ffb6c6f7b6fca01b48afb7d017619c659330c7e2d6bfeeab7e8,648ff792121368a58d7b4148031366bc8e3f7c6304430c3c4f2a4c088a7222f7,db31a97b42b0cb1886c5019bcfb23ca87d8a0de96c01bd22ee8a6e6aae1090de,194953130b62540ab7573e0e404f050ad3cd15ed7a6406d16378f67997de8821,fca76cbd0c6752fadcce1d9bb71539a8650e460b31faecc2ac1b08e106ccd6cc,"[0, 4, 9, 13, 18, 22, 27]","[14004, 14580, 15300, 15876, 16596, 17172, 17892]"
3,125,72,True,972d00befc563e2968a463f2242ca6b865793007e77edbcfb8df44ae83d744b0,d180e453f16a640afd209bc06cd628c87effde5c5a984d283457989256bcfc6d,ad72eee499086c7ce4fbc529c35e32618739ccb7b9c86bec691cee5d6757e342,cd98a4f74a642ed59eccb394337a172bfdc122149e8c52b87492e346db8d2ac6,9515a5fbc634370679fcb1dcc98a1c4d422b74a72ed910f24b5ea832e656ae1a,"[0, 4, 9, 13, 18, 22, 27]","[14040, 14616, 15336, 15912, 16632, 17208, 17928]"
3,125,108,True,8d0143322d0c7fa4951f0f6136c563b197c13c09540b6d61f8721f6db91b0d31,52b86ecd3868bff68314e3f39ad7f06a7a1b5e9ea452965777d7969cd9e85e0a,d471c344b846d8abcfcfc67d39ced73fee18e7397fad2a5e3628cd0970208ad3,411d37d640d722500e9184ad60d62a718f9a56d017b3272c7f7fba87b57418d4,584b6ac3ca76cb94c732974dcd2aed59392c5522a3f8ec224438f0ea458266e4,"[0, 4, 9, 13, 18, 22, 27]","[14076, 14652, 15372, 15948, 16668, 17244, 17964]"
3,126,0,True,b3026ea11bed5c5f87a00b17f5749fec12ff4ac3850020ec2cfd2140919523e7,aecc5f6facebbbd3dc6809c75b4e4ece27ecfdebdd25ef8f5074453cb6a38b18,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,4307017eb68bf076a4341028ed1de0a2cb720ad46e12c4ac3d60e34ba6b461be,fd5d074faaf14aeb3ffc1f355d9df48705053f5c02ec917164f156c5c720afd8,"[0, 4, 9, 13, 18, 22, 27]","[14112, 14688, 15408, 15984, 16704, 17280, 18000]"
3,126,36,True,77fc7344ce3d889502184b57f396d2181d7a306faff4e3e91b65181237dfcdd3,c068c569c1fe4fa93256bc48554a7a48f78977a4789c1f8a658edbf85c339bf4,db31a97b42b0cb1886c5019bcfb23ca87d8a0de96c01bd22ee8a6e6aae1090de,ff402d53d1ee2d3ad65e67c7f34d3ec08f155672ab943f7806915b6634d5a93d,d9d5f9418b84d26074436b26e1d431978012fbc859c5f857dec37dc973023216,"[0, 4, 9, 13, 18, 22, 27]","[14148, 14724, 15444, 16020, 16740, 17316, 18036]"
3,126,72,True,0d3bb7cf616b54a00fddd75ae40919b7c0a541c90e4002b73b15a11cdf949506,0cabbcb763570b74ff0ebcd8afe1c1a85ae87a280d23320f0ed66390207022a6,ad72eee499086c7ce4fbc529c35e32618739ccb7b9c86bec691cee5d6757e342,b411810eeec7888c7c3cf3dd90c158378bb601fbd6c122fcbcc77ba49b1fd0ad,ed786dbcc2dd0476ed6685ff02932a850d376f94caa13e31b56a11438ca00f49,"[0, 4, 9, 13, 18, 22, 27]","[14184, 14760, 15480, 16056, 16776, 17352, 18072]"
3,126,108,True,e3989473f147a9c15865514d31e1c1200808d05a811964c6305a3702c1c00284,63b7611110c9164ac9e1eb6b69199b7788eca05ecddc20f52faad6bf55e58f97,d471c344b846d8abcfcfc67d39ced73fee18e7397fad2a5e3628cd0970208ad3,72813c6d9da6a7f392bcc69265f9f70ffa958ede7ecbb531cc55aeade8d7c186,9f7d8196890657219b8515f375a7a1f9edc1db3494891430442e505da78e30b9,"[0, 4, 9, 13, 18, 22, 27]","[14220, 14796, 15516, 16092, 16812, 17388, 18108]"
3,127,0,True,6c3d21002db34834383bf25f317abb3e1ef65966da104bf7ec8dbd4d66582244,808299f7d9d74523324d6b7057a55034e7f7258ed1d787dcd479091c1350688d,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,64f323b443c2a6bf2bc7b360911462fb8adeff93a66a53120e981fdffd745c0c,698f19674d18c161c1b428d66667977aeaf5ee8703f4a1da0acfb574443db8e2,"[0, 4, 9, 13, 18, 22, 27]","[14256, 14832, 15552, 16128, 16848, 17424, 18144]"
3,127,36,True,681baaf0b7c9a40acd34dfca85d693a40b41dce16d174f9de434824a3d6fee36,300501f2ca46d79b9d5bf3c85245c9cf8df4fd870f56f89819f46a99a785cfbe,db31a97b42b0cb1886c5019bcfb23ca87d8a0de96c01bd22ee8a6e6aae1090de,0c343626568b35a276316c94df7e4e0992dcb540dcbc085a6af7da854ff2435c,1ae1221608e0f639d37c03791b96fed992219e8964532f51482fd45a25e0bdf6,"[0, 4, 9, 13, 18, 22, 27]","[14292, 14868, 15588, 16164, 16884, 17460, 18180]"
3,127,72,True,dcaae4ecdfcd14028770b486589b07135f834a4e003a53f39d1ad527a62ff6c0,27d583481ccad39473ff8785a7dcc545e6e55aa4174405904ad1277b2c531bea,ad72eee499086c7ce4fbc529c35e32618739ccb7b9c86bec691cee5d6757e342,d792dea91582b635b53bff185f940481db4e5feeb65dd4adf79acfac741f4c23,f8f738615a9f2f37ace999e2700c8193c05136402008ee9a679043386382c7c0,"[0, 4, 9, 13, 18, 22, 27]","[14328, 14904, 15624, 16200, 16920, 17496, 18216]"
3,127,108,True,ed4a7f1d244e9a50de1a8be0eb08968418deec0a0e3d797e64db6eec49380f45,66576d173d91278ac6926b70cb0e697d9542f2140487b403bf8861991ad99b8c,d471c344b846d8abcfcfc67d39ced73fee18e7397fad2a5e3628cd0970208ad3,4ffcf6f19a8293a76efc031d9baf6e500d35bda98af1ffde69f8f37eaee86209,fe86a75beb97bbb431b4a0ed6deec2ac7542f06c1c54701717a3f72791a25214,"[0, 4, 9, 13, 18, 22, 27]","[14364, 14940, 15660, 16236, 16956, 17532, 18252]"
3,128,0,True,8b66c4be6055a42369ffee1e4501ab5f36d127f45ed4a9db47879638db46a6c6,c7e28fab0ecb52b39617068f73aebd961b909bebc0207ab7876333e3c14eb0ac,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,d5a37a2e2156394391a1bd297db23e8781b590ccc72ebac9b757d3849580f7ce,94b1b7a4f631f47319c2d90c5bc600f29277517cd8df826b2332cd1da7b69019,"[0, 4, 9, 13, 18, 22, 27]","[14400, 14976, 15696, 16272, 16992, 17568, 18288]"
3,128,36,True,4a6f00796187d893f32d6f91fc9ca16bb256ff28bdc7a1994ff4f486e668022c,16aca5981979b7c032f14e353b59f0f80fa4a19c98a1a000c383fc2d2a9b5d0b,db31a97b42b0cb1886c5019bcfb23ca87d8a0de96c01bd22ee8a6e6aae1090de,9ebcec00860c432ce33895ffcdbbe1d9e69e97d2b08bae4c1e445f147ef0dd6a,e875b1f3389d0f07163cfa4cf3f08bc59f515fc623a0c8fd98f0bc906d4d5e6f,"[0, 4, 9, 13, 18, 22, 27]","[14436, 15012, 15732, 16308, 17028, 17604, 18324]"
3,128,72,True,a2675439f002328fa7174a37ac86bad64d6fd2e6665963cc43ccd1e3762e9a31,f45f041c3b16297e328c3857592803adc07b343e4bb965184ad8b9ade4fbd829,ad72eee499086c7ce4fbc529c35e32618739ccb7b9c86bec691cee5d6757e342,aacc0124c829be4cb6a73b90d774d8d2611ed13b3b1ce6b9bd2c254beca64243,b0a8917cf3ec20fc03635c5b1d19bad752f62a2bdd959052d2bf65c97348f155,"[0, 4, 9, 13, 18, 22, 27]","[14472, 15048, 15768, 16344, 17064, 17640, 18360]"
3,128,108,True,8eff80aa47296de6bdf93c96ca3e607eb49595ffdf285e5947d36f98723c8927,a3d16b2ac04135cf61b3306c31ac53fee2264dc136f61c98def978698c1438af,d471c344b846d8abcfcfc67d39ced73fee18e7397fad2a5e3628cd0970208ad3,9984ddbf50668240953791dad884d97512148bba3a5377aa0c70ec3b89a64a14,3529fe63e653ccb67762560ea3f3158bb7bc25ac15ebc7e410cc28227c810eb3,"[0, 4, 9, 13, 18, 22, 27]","[14508, 15084, 15804, 16380, 17100, 17676, 18396]"
3,129,0,True,631ff3d6ff807afcada4ef7c1de0869a2850b1518b902bc919555af1be643a69,2eee96094a23df4b146e7edcabaa6cc47368e6ce93d2f876c200b274f15d49d9,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,396284b36bded8aa48f430cf40a578bee7ce8e2f518f996ae9a0683dddcd09a8,6bce7354e58c93b3c8acfb51e8436037bf23d4d6dc21ee123cf225f1a6c5964d,"[0, 4, 9, 13, 18, 22, 27]","[14544, 15120, 15840, 16416, 17136, 17712, 18432]"
3,129,36,True,d8a8a5694f4dcbdee42ed17a19bcf9b4a7d15f003d7078fbaf58d08c5413bfdc,9efde668780716261519dca1afbf39d3baf5aebc8bfd4c297a8e708268d8b807,db31a97b42b0cb1886c5019bcfb23ca87d8a0de96c01bd22ee8a6e6aae1090de,86ba03a80ec77af17c79b91903256c030be5befa5c907de8b25b19d2685d12a1,a1b6e30ace44ecaac9a65ae5292778976a39f8b18c3a65c9851e6123369987eb,"[0, 4, 9, 13, 18, 22, 27]","[14580, 15156, 15876, 16452, 17172, 17748, 18468]"
3,129,72,True,f6b86971d2bb4768c10426f808eea996eded604ce0b17819ce7a4794e500cb27,84989e8f6afa3f0bcecedbaf5462daad33f4682f5d1fdcb64838cece954f5096,ad72eee499086c7ce4fbc529c35e32618739ccb7b9c86bec691cee5d6757e342,b698e7435fc5e796f24f57358bdde85687becc8ab244cec1a95c7a2810b75f17,d6f5ca9b9c917526980df5001b673b58b435604eb8051328ee85fd537c90b75e,"[0, 4, 9, 13, 18, 22, 27]","[14616, 15192, 15912, 16488, 17208, 17784, 18504]"
3,129,108,True,4067f66d47cd3a01389ab8629472b0bf2d6a37fa6353c837a15dc70116c6211f,4a1b5d5c14278e0b7da454ad10c25544564bdb7d6de9c5e7ab226e125e6bf144,d471c344b846d8abcfcfc67d39ced73fee18e7397fad2a5e3628cd0970208ad3,6720af889627cd67d2dedf5b4cff0d1d09a9eae423925e50ccf2a952c5f0ee95,2248413fdcd862acdc3b80737a4eb74c9e0e35d17bd1add035965b7d5f53ed1d,"[0, 4, 9, 13, 18, 22, 27]","[14652, 15228, 15948, 16524, 17244, 17820, 18540]"
3,130,0,True,345d98f012f143036269c8830b6004d0b84dffd5a4dbfde414797697c125b8eb,7f5fe39b232d37ab9c79d965fb79f1adacc61e07a60ab74a0fc7cfb48e07b1b2,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,56c3373166e4e1e92b7133d9a4154353e9f84dd44cffcc2be30cc66ab7b3b3a6,4864447341700f6447ba5c3282c0c50c79571cdd42292a1b99714412a81d881d,"[0, 4, 9, 13, 18, 22, 27]","[14688, 15264, 15984, 16560, 17280, 17856, 18576]"
3,130,36,True,8273e8ed14028352c908cc977872c91c99769506d02c1fc666f20b712c4665d9,ec78f0b6467152943d4521ff7f2350078772c8271eeffe7f56b1139164f7e640,db31a97b42b0cb1886c5019bcfb23ca87d8a0de96c01bd22ee8a6e6aae1090de,b97fbb4e1dc258a124c59aa11b775d86e45d2b351f92c7242033ed4c67e914e6,ac6b151908e9e88282efd12846f92d92324ec78eb0129901c06cae4686ab4694,"[0, 4, 9, 13, 18, 22, 27]","[14724, 15300, 16020, 16596, 17316, 17892, 18612]"
3,130,72,True,4f2299322199076002923ecc2e6a40bbcfc443aaa97d766109bbb9ffd73b9892,6d4f64684a1ec13346668f441b0712a1ec26cb3503ea21b1fc2ff582ff4bfe0b,ad72eee499086c7ce4fbc529c35e32618739ccb7b9c86bec691cee5d6757e342,4050c371e125ee91a256f812d08e2aa0d306d0be2ac37d3b31568649aba4f404,ccd2d7c91afbb173646e471066576e996573ebb36f636160764d2221061f6e6d,"[0, 4, 9, 13, 18, 22, 27]","[14760, 15336, 16056, 16632, 17352, 17928, 18648]"
3,130,108,True,12fd63d6274a3c30ca4ba86c5c30ab0a5754baab0671923788dc7db51bb937ea,51952d607bbc2e60716628a0e5a4c18152a0ed8699a349bf60d424beaeff931e,d471c344b846d8abcfcfc67d39ced73fee18e7397fad2a5e3628cd0970208ad3,3247499cd01c5fe25c2892afd406053257e2c32696e30b7a18b689826c538b75,8d0646e3cf453801a2585ac68b004dea8f7dcad28aae3be707b2c1e1ca72edc6,"[0, 4, 9, 13, 18, 22, 27]","[14796, 15372, 16092, 16668, 17388, 17964, 18684]"
3,131,0,True,1af347597b9947d0d267f463b9ce53e7260144d7e4c60beadb5924296ad51ccc,eb2e090f3fbd5f9f3d52b585c8515c4e54b07c660a75e26b901931adf7667710,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,4afba6042c43a9fa4495fc3ea31590230d3e414f0e0035e3d779181784b29106,5c44e3b2108b20a5b00216fe857b10c7cc5140f66e52e109ddc6aa2b4d64af35,"[0, 4, 9, 13, 18, 22, 27]","[14832, 15408, 16128, 16704, 17424, 18000, 18720]"
3,131,36,True,aaddef444360c070b4e25bbc92bf4100f22cbdaefd0f3cf4b5923773bf85b2ee,127a138b54f2571eff7b4d459a4e809ce5a2810968d2f3466638f917625f05b0,db31a97b42b0cb1886c5019bcfb23ca87d8a0de96c01bd22ee8a6e6aae1090de,c373fee5950b01b358cf9a436b000de22ddf2f00b2c569d31032170f0d83e0ad,d0407082372fe1a16cbcd4715ed5c5f6b453de3d99fb41c64b1b58f10542ccec,"[0, 4, 9, 13, 18, 22, 27]","[14868, 15444, 16164, 16740, 17460, 18036, 18756]"
3,131,72,True,36d5a4035824482fcb22031be2fad323a16a3b9d6aa44993d5fe2bcd60834978,3429ad55430966482b651290669bc13730bf91c8b9b27002a7e3150edca3853e,ad72eee499086c7ce4fbc529c35e32618739ccb7b9c86bec691cee5d6757e342,776eda87eec337e94730449e4ea66b73fbaf7c951239c6ce7a528f11b12ab9aa,d3624e6b49e1ee0135198fd174cc76692d413df6f4bff537484d779eda6070be,"[0, 4, 9, 13, 18, 22, 27]","[14904, 15480, 16200, 16776, 17496, 18072, 18792]"
3,131,108,True,ec0e5861eaca5dd2716b5c9c7ed68a9eaa183c1bbe0353f6639d3af83aca2ed4,5f546ff12c97e230244b73549e378ee989fa4cdc385e95b24cf23adf5807e6cc,d471c344b846d8abcfcfc67d39ced73fee18e7397fad2a5e3628cd0970208ad3,6a3437d8d62970a9b226b3300fdbb7c8cc94d29deb55d1c2fd1e1417c183464c,f3e7556b3e99a9c82df6f631e8f111b307a6e6e7ba2503355055e452157f406c,"[0, 4, 9, 13, 18, 22, 27]","[14940, 15516, 16236, 16812, 17532, 18108, 18828]"
3,132,0,True,ef2bef79b245c1c78fc9899ab550a07a00b2807b742a60055cc7feae739fa01e,eeea422d6f24ce69c70e185c2328e16af3894b56ba7ada4adfba8383771161f0,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,ed85d6e0619b0df9f2409bf5e4ed1f52e87ea6550da43f356aa6a52bae864147,2b0d47b8d3f4ebccaeb932230c2d6f3d68f96cb7e69edfe35884d44620f52700,"[0, 4, 9, 13, 18, 22, 27]","[14976, 15552, 16272, 16848, 17568, 18144, 18864]"
3,132,36,True,9e60919c4f5dc4d1c782a76ed69d94792ab4ebbefdba9e2162024c007fad4307,749e9789d8607371a4fc28998081a7e289c5c35a28813f72aeacaf28a7b7b7ba,db31a97b42b0cb1886c5019bcfb23ca87d8a0de96c01bd22ee8a6e6aae1090de,045812fd2b6b8255342611436711c2cc7b25d59ad2868b4056d58d06b9fd0040,388d17a0a61849c20368a63f538600dbb2b59452c1cfb4c246adfe13381e1dbe,"[0, 4, 9, 13, 18, 22, 27]","[15012, 15588, 16308, 16884, 17604, 18180, 18900]"
3,132,72,True,e80edc4b81e3e63e33773441ae991ce72c0314d05203645cd43c5bba37022fc7,46bd1b4b4d6c779e19cd61af7fa7ead97f7561087f956abadc770b03f7aa6f7e,ad72eee499086c7ce4fbc529c35e32618739ccb7b9c86bec691cee5d6757e342,4e3e5c17272bbe31bbe35900a8ef8a5692a0ff0943af9593f082c2aa779e3861,8de85987002d8b2e07c60bf5663fd12ec9fd5a00057b88e58eba6b3d8c7b8603,"[0, 4, 9, 13, 18, 22, 27]","[15048, 15624, 16344, 16920, 17640, 18216, 18936]"
3,132,108,True,9b9f70a7cd64dfc9b05fa9108ebb4dd300c62edfe6b932050fc118c0d1d47106,84c1d57220b6f93f7234ff1393eed6ac2e39d992af61a857416bd050b8137753,d471c344b846d8abcfcfc67d39ced73fee18e7397fad2a5e3628cd0970208ad3,09d9085b3f9a7b7276abecb3c719f126a934524704aa960efdc0ca8aebf34f7c,d43b4429a227d417c04ab4baf60fa8704fbd19c4bd36e209375c1e1aa15cd9e7,"[0, 4, 9, 13, 18, 22, 27]","[15084, 15660, 16380, 16956, 17676, 18252, 18972]"
3,133,0,True,a672e516fc8a8c49de803475f4db680671f4dbe025f0fe749cf2ac105f96b4ef,b965dca4f29f2c427218d19c77f55e11122ab319a94717ccd8f348ae5940a4cf,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,14e82b65276e57afecfabe682522b2479aeffe7b82cbe436821be4ee3edf948f,a31d48b724a3ccd96314ca959545f3ab7a696141902ddadf941a3ae7182cc266,"[0, 4, 9, 13, 18, 22, 27]","[15120, 15696, 16416, 16992, 17712, 18288, 19008]"
3,133,36,True,1be8cc68237afeeca9b6ccc9be8c167a767c2b6e8f3020c74f642122a0b14a83,2e73ba3a63e41f3831edc912d82d2df4291c7ab5ff8b12d7bfb3304e1a422c27,db31a97b42b0cb1886c5019bcfb23ca87d8a0de96c01bd22ee8a6e6aae1090de,aaebc54347f78db5a445f57adcd74e41fde414f42859325365c286b038194afc,daaf4b0445486ee3f754c2f60e695f7ab6aeee862f28ac40f0d62b105df6ac84,"[0, 4, 9, 13, 18, 22, 27]","[15156, 15732, 16452, 17028, 17748, 18324, 19044]"
3,133,72,True,d56279e21174aa3f4fcb82131c6b5f3adae881517613ff9c1e6a3dc518d7197c,cd92475b4288afe6d621fa11dbb9d5f67a6696cf50b2ce6b8b5639f4a61cbba0,ad72eee499086c7ce4fbc529c35e32618739ccb7b9c86bec691cee5d6757e342,6dd330aa60178adf173e8d632223454ec7beceb4647db0870ab922643c98371d,4c25821387293bcc72f8401b0e87215def7c3f06d6523e10cec3551fbb0fc588,"[0, 4, 9, 13, 18, 22, 27]","[15192, 15768, 16488, 17064, 17784, 18360, 19080]"
3,133,108,True,f340fe07e0456eab48079df3cfc6dca808eacb4210ddc523dec604096765a3ad,c959f29017ed06333d7de65763224e6c201b621f2b7cd844383d0854377f4a5a,d471c344b846d8abcfcfc67d39ced73fee18e7397fad2a5e3628cd0970208ad3,ed13e31175242fbb6674a598e5a1658edb5a8a7c36ce44388ce234ffbcdb014d,557a0fe8cd647ac3293aaef4b6098d4b1afce7135c2997d8830f4c3879a8ed75,"[0, 4, 9, 13, 18, 22, 27]","[15228, 15804, 16524, 17100, 17820, 18396, 19116]"
3,134,0,True,d4a30cc191b441eacf9ec3225dc6a8030100fe30a9199b597c59d8a9cff69b26,ae07b9b910592c255865d953c1e541599b534fa437802ae74272c0235483b6de,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,42d874126bb0c8cb7f660e62a52450feeb00a3fec15ff2d14bf706582b1c2b6f,bc07e014f7dce9e93126f4c8a90efa704b7143e9880895518349fc8e5be3cb8e,"[0, 4, 9, 13, 18, 22, 27]","[15264, 15840, 16560, 17136, 17856, 18432, 19152]"
3,134,36,True,2c10d1f115ccffe8aeab8881e5d752707464e3d4b41ecc69592f04e8c9da7ca0,d91c9e18aa19a9f1527452f5e191ab6d5fb74d6c944cb42432d5dbe6646c89de,db31a97b42b0cb1886c5019bcfb23ca87d8a0de96c01bd22ee8a6e6aae1090de,2c4117882f4cd8073bd449cd6d3d93c5f82093d84ca457778494e73f9f32e462,c460271d7a39b7caeb4cc2cc7c942c175ce20b22c0d04de54c1bbd167553bafc,"[0, 4, 9, 13, 18, 22, 27]","[15300, 15876, 16596, 17172, 17892, 18468, 19188]"
3,134,72,True,ea54a759462088804c6410bd6e7dd66a881492f9a5d3b591646e4f4ab9992e51,17099491a59ccd12ee26393c2fba1c3763842e8a2081e251b3d48d02b62f783b,ad72eee499086c7ce4fbc529c35e32618739ccb7b9c86bec691cee5d6757e342,bb7c4f5ac81e169c77279597f82ab2d1b5f3d29ec95448cedb2fea413ec350f6,9b50a646f95a094c788eea37c9d4a6f3e545329b842f3b12cc54bdb15ad4357a,"[0, 4, 9, 13, 18, 22, 27]","[15336, 15912, 16632, 17208, 17928, 18504, 19224]"
3,134,108,True,d221c30cfc512c7a1e1e4b048ef4800dbb40f36a3e6f0f45558746bca023c112,e5ed779db5bd2bd9d506e9a079875eb74982323ee0e7154a80dffb9d1f8f8038,d471c344b846d8abcfcfc67d39ced73fee18e7397fad2a5e3628cd0970208ad3,c66ec1c20a312964a37333bf9706203880b54ae29feac3172cc9b1f3d878e1bd,9227de2e0b78a03397d195c5683a80989e9ea414a1a913008bbd148ec16fc72f,"[0, 4, 9, 13, 18, 22, 27]","[15372, 15948, 16668, 17244, 17964, 18540, 19260]"
3,135,0,True,4d50d705ed179348e6b966b6f889b0325c9e3bf6b7f95ec494f622ef82b99594,735cae07424240f94ca11afac09fd610795101329c047be50b97ffd1f781d5c0,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,a4da9f0fcd9f10b97d0e2116af2ea7f81c5c705cdef0f934aed93d67e6dc8f09,d4d02d39610a450e3188fb8dfbd5e10c5c2c85e9f1d81f15b75ad32f88c2a7cc,"[0, 4, 9, 13, 18, 22, 27]","[15408, 15984, 16704, 17280, 18000, 18576, 19296]"
3,135,36,True,6d34821261fbac4a2811101b240ac2b78fa38414eddf09da69fbe784bba1b5bd,e122c45bfb8b7b33ad9b0c9d4dc2956f8b790267e5e95c1fb719b4ef8bb8b93e,db31a97b42b0cb1886c5019bcfb23ca87d8a0de96c01bd22ee8a6e6aae1090de,e4165fdfaaccb1bcefc4e3497a1dd2760c036de0ac0cb2fcadf67e1ad2b1a033,4c53584985b43090085f2c0ed33e2325c629592c283667a37eadeddd1bad6b74,"[0, 4, 9, 13, 18, 22, 27]","[15444, 16020, 16740, 17316, 18036, 18612, 19332]"
