day,date,scenario,planned_cost,up_cost,down_cost,emergency_cost,total_cost,emergency_kwh,throughput_kwh,initial_soc,final_soc,seconds
194,2025-07-14,3,45002.23386370729,5144.519570349819,0.0,0.0,50146.753434057115,0.0,34343.506337375016,2804.3274579874683,2810.1641661737776,0.24975937500130385
195,2025-07-15,3,48583.22205413964,936.2902618647033,0.0,0.0,49519.51231600434,0.0,34444.809677623954,2810.1641661737776,2851.6982889052415,0.2513307089684531
196,2025-07-16,3,46835.04946532699,2503.7381438487337,0.0,121.16293376288095,49459.950542938604,17.93279564314082,34536.011569706985,2851.6982889052415,3524.005607986223,0.31689704104792327
197,2025-07-17,3,43445.41324240654,7911.984146161009,0.0,0.0,51357.397388567544,0.0,35970.48633355046,3524.005607986223,2769.9461926075346,0.31501700007356703
198,2025-07-18,3,27189.296978331546,0.0,0.0,0.0,27189.296978331546,0.0,22624.0817409476,2769.9461926075346,3113.4562234116956,0.2427230830071494
199,2025-07-19,3,23496.934974139273,1325.2262600871745,0.0,17.40901421642477,24839.57024844287,8.14266333789746,24599.010877318182,3113.4562234116956,1200.0,0.24182716698851436
200,2025-07-20,3,48353.168725034244,3633.366264329754,0.0,0.0,51986.534989363994,0.0,36906.854348262576,1200.0,3939.4281407455333,0.22917770803906024
201,2025-07-21,3,47627.30447545885,2747.738136369383,0.0,0.0,50375.042611828234,0.0,35014.07389117727,3939.4281407455333,2948.4220277162594,0.22758279100526124
202,2025-07-22,3,43874.95679110415,7433.694261376075,0.0,0.0,51308.65105248023,0.0,37504.97314795871,2948.4220277162594,2140.008196584541,0.28350120806135237
203,2025-07-23,3,53117.91230681052,660.6100610258662,0.0,0.0,53778.52236783639,0.0,38363.53907194004,2140.008196584541,1961.3703094934433,0.34083466697484255
204,2025-07-24,3,47982.15170974319,959.6380363346925,0.0,328.6495452654691,49270.43929134334,48.7538266229742,36393.7064678677,1961.3703094934433,2750.852571950021,0.3857103750342503
205,2025-07-25,3,24593.59023080342,547.5727150921264,0.0,0.0,25141.162945895543,0.0,22995.192170516184,2750.852571950021,2846.5025507305827,0.3705725409090519
206,2025-07-26,3,22111.088852762958,1406.2074194662503,0.0,0.0,23517.29627222921,0.0,24585.612283699666,2846.5025507305827,2096.953386872603,0.29949808306992054
207,2025-07-27,3,41672.416934465335,10588.34150921225,0.0,303.98948563613476,52564.74792931372,44.61756656859916,38307.930876165636,2096.953386872603,1843.7030050251306,0.3083750839577988
208,2025-07-28,3,46132.27090832425,7928.211289358079,0.0,0.0,54060.48219768233,0.0,40673.77143544526,1843.7030050251306,1959.9531473959505,0.31843275006394833
209,2025-07-29,3,45029.551315042045,9106.917592257923,0.0,713.5832880545049,54850.05219535447,105.82304023486324,36663.468459089294,1959.9531473959505,3075.013401814206,0.2836953750811517
210,2025-07-30,3,40944.835259341875,11724.947810431739,0.0,13.985011652154729,52683.76808142577,2.06986037921331,36872.382904555096,3075.013401814206,2395.549234144059,0.26684854202903807
211,2025-07-31,3,43109.224644665825,9312.400618117976,0.0,528.3595990629027,52949.98486184669,83.91018812133666,37691.28510330219,2395.549234144059,2131.0976277816285,0.2662667919648811
212,2025-08-01,3,22904.35450917065,849.1968552124384,0.0,0.0,23753.55136438309,0.0,23273.54037151587,2131.0976277816285,1824.149595803166,0.24261650000698864
213,2025-08-02,3,22480.01693191538,0.0,0.0,0.0,22480.01693191538,0.0,24521.26134983965,1824.149595803166,1737.4282934542493,0.23632683302275836
214,2025-08-03,3,38299.06566048936,4257.527352204416,0.0,5919.342577029484,48475.93558972326,1035.208471091225,33831.13219853668,1737.4282934542493,1377.4454461048826,0.22306433296762407
215,2025-08-04,3,43824.63618035669,795.2045159008803,0.0,0.0,44619.84069625758,0.0,34641.639139462306,1377.4454461048826,2119.5202788586976,0.3006617919309065
216,2025-08-05,3,39535.49563057493,3666.974056122803,0.0,3189.941476352976,46392.41116305071,571.3117125274985,35742.716739942334,2119.5202788586976,1257.7131399643154,0.2457239159848541
217,2025-08-06,3,44965.45411659722,1051.7016508639895,0.0,1040.833087399491,47057.988854860705,226.37697622545414,36639.16625034232,1257.7131399643154,1323.5352315369844,0.2573556669522077
218,2025-08-07,3,41783.64040400696,2888.0755799494787,0.0,2200.6281777405407,46872.34416169698,407.0088980964315,35157.2535446387,1323.5352315369844,1205.4148696182056,0.2649400000227615
219,2025-08-08,3,22859.26575387595,698.5158157892538,0.0,0.0,23557.781569665196,0.0,25147.17501520173,1205.4148696182056,2273.8102762394624,0.2697418329771608
220,2025-08-09,3,20017.38828996785,2195.69611647575,0.0,970.4673721578692,23183.55177860147,239.29083064048558,24205.01793354409,2273.8102762394624,1451.767363602251,0.3896457920782268
221,2025-08-10,3,41443.646787215046,2273.116546096871,0.0,557.0759085658559,44273.83924187778,88.80850173059906,35065.45291595555,1451.767363602251,1391.7388802161274,0.2782243329565972
222,2025-08-11,3,39448.08430803356,5203.2844699078205,0.0,2778.9295618873102,47430.29833982869,420.72034226716,36412.25824541312,1391.7388802161274,1455.0989029381872,0.29585695802234113
223,2025-08-12,3,41991.86791175638,4629.703546259931,0.0,528.1415619715419,47149.71301998785,78.38905288304841,35076.756048826974,1455.0989029381872,1986.3966781464467,0.30443650006782264
224,2025-08-13,3,40363.90903187834,5329.575304549022,0.0,3.523191924402279,45697.007528351765,0.5218256301495785,34338.22767597707,1986.3966781464467,2138.30120985996,0.2838594170752913
225,2025-08-14,3,40761.70289854834,4046.5404048997593,0.0,1602.7495553669894,46410.992858815094,263.7361779321546,37332.90914453768,2138.30120985996,1342.9442400467033,0.30094766593538225
226,2025-08-15,3,23338.991626505507,0.0,0.0,0.0,23338.991626505507,0.0,25664.972342148194,1342.9442400467033,1999.8959078551036,0.2975534580182284
227,2025-08-16,3,22219.238758970303,1354.7952667591362,0.0,1296.1609442972622,24870.194970026703,202.5467142057625,23956.205457475822,1999.8959078551036,1601.5465804573628,0.2270835000090301
228,2025-08-17,3,40041.45420771564,3895.271214104702,0.0,340.59401780694463,44277.319439627274,50.58437768819556,36456.5969777019,1601.5465804573628,1648.197677793852,0.29464795906096697
229,2025-08-18,3,42790.68303506849,1050.2369823410838,0.0,502.03886201705006,44342.958879426624,73.91286532787046,36847.905593399504,1648.197677793852,2480.301669008338,0.25984487496316433
230,2025-08-19,3,40993.42023331807,1148.7127020319085,0.0,3339.0890576653687,45481.22199301535,566.5622579139527,34086.89482512785,2480.301669008338,1458.602214832433,0.27398991608060896
231,2025-08-20,3,44799.69075083779,3654.681873739776,0.0,0.0,48454.37262457756,0.0,39724.78329502158,1458.602214832433,2145.148841830028,0.26121595792938024
232,2025-08-21,3,39603.0957994319,4984.69929686236,0.0,1437.6998287253437,46025.494925019615,234.6028294853782,34636.484732774115,2145.148841830028,1378.4780661450918,0.2579327499261126
233,2025-08-22,3,24379.866657379578,222.72822872238126,0.0,0.0,24602.594886101957,0.0,25006.425773267725,1378.4780661450918,2433.168612459315,0.23302312497980893
234,2025-08-23,3,20109.81108182454,2439.389238080007,0.0,563.5684209430256,23112.768740847576,229.6730905082184,24834.766433971687,2433.168612459315,1200.0,0.3006480410695076
235,2025-08-24,3,43024.136872258314,988.511575996064,0.0,143.18685923337964,44155.83530748776,28.22250108078834,37528.205992222196,1200.0,1728.1141539437942,0.2853698330000043
236,2025-08-25,3,53011.86635423372,257.933253019778,0.0,0.0,53269.799607253495,0.0,36286.10997179374,1728.1141539437942,2167.713934229364,0.28362483403179795
237,2025-08-26,3,40931.60148438209,4794.701443157282,0.0,82.58723228067574,45808.890159820054,13.817905990759968,36067.805939991245,2167.713934229364,2260.5711579853373,0.35669862502254546
238,2025-08-27,3,42235.5249414927,4783.83083304526,0.0,32.09617440298218,47051.45194894095,4.7669945645302505,38210.223575019234,2260.5711579853373,1865.8749644981763,0.30014024989213794
239,2025-08-28,3,40270.44223521142,9017.381274563526,0.0,141.21666467777877,49429.040174452726,20.94181965327823,39305.75696478649,1865.8749644981763,1616.225252270377,0.29701350000686944
240,2025-08-29,3,23106.585208985067,101.13420274571016,0.0,0.0,23207.719411730774,0.0,26990.166201270826,1616.225252270377,1933.5969055998848,0.27578083297703415
241,2025-08-30,3,22314.675590543357,1289.610058565572,0.0,0.0,23604.285649108926,0.0,24895.062049640255,1933.5969055998848,1824.0874708804706,0.28017420799005777
242,2025-08-31,3,40415.977879786595,7333.312425827717,0.0,219.9165884576233,47969.20689407193,31.524740317893247,35728.161634428616,1824.0874708804706,2072.130735296322,0.31090041692368686
243,2025-09-01,3,43913.682490515675,662.1372511931099,0.0,0.0,44575.81974170879,0.0,32636.088772474614,2072.130735296322,4833.179932466523,0.2862640420207754
244,2025-09-02,3,34324.71981129599,1890.2418601981615,0.0,0.0,36214.96167149415,0.0,35058.71634646463,4833.179932466523,3582.297699300208,0.2789417919702828
245,2025-09-03,3,36587.73037840983,1254.1171736165627,0.0,0.0,37841.84755202639,0.0,32640.374508565274,3582.297699300208,2947.370067712592,0.258322290959768
246,2025-09-04,3,35380.269334520846,1601.7499235867454,0.0,871.76721079566,37853.78646890325,158.96211353793478,35676.503971926875,2947.370067712592,2858.382544904922,0.24470037501305342
247,2025-09-05,3,17000.599112040145,5.917276958444593,0.0,0.0,17006.516388998592,0.0,23725.134067942177,2858.382544904922,2424.0979975925748,0.23746254190336913
248,2025-09-06,3,17447.419369798634,0.0,0.0,0.0,17447.419369798637,0.0,25137.958765023224,2424.0979975925748,3111.4991671163566,0.2279503340832889
249,2025-09-07,3,31446.18124279165,7034.105097591913,0.0,0.0,38480.286340383565,0.0,33682.01368018851,3111.4991671163566,1840.477069890733,0.24305950000416487
250,2025-09-08,3,30993.056049824954,10521.602410254836,0.0,5209.6532969375385,46724.31175701733,1244.947703900867,36131.80262267745,1840.477069890733,1200.0,0.24068204208742827
251,2025-09-09,3,33429.94045310642,5124.272869487788,0.0,392.2244882129129,38946.437810807125,81.40915220669089,36560.78485545037,1200.0,1900.7986464092285,0.2123735829954967
252,2025-09-10,3,36569.87131979814,4001.7760989170647,0.0,1028.9478604129627,41600.59527912817,340.0272961169974,39052.64294567024,1900.7986464092285,1200.0,0.23374574992340058
253,2025-09-11,3,36460.597289563055,1488.2695180762498,0.0,4971.318049797494,42920.184857436805,881.3999074219195,37917.20990381153,1200.0,1270.2336186353157,0.228569749975577
254,2025-09-12,3,13897.424907639928,4853.788688432725,0.0,120.8154916302078,18872.02908770286,35.02405903180397,25767.159629851878,1270.2336186353157,1243.5885229862556,0.22681866702623665
255,2025-09-13,3,15575.120886432942,2552.549657104568,0.0,0.0,18127.67054353751,0.0,26357.51597906283,1243.5885229862556,1683.169561221188,0.22787716693710536
256,2025-09-14,3,39999.6521402948,1008.4079245582077,0.0,0.0,41008.06006485301,0.0,36358.035149951975,1683.169561221188,1738.8446790919204,0.23963437497150153
257,2025-09-15,3,34141.990102123265,3394.2299577952626,0.0,2638.8262333403163,40175.04629325884,520.6344827436126,38430.911170569,1738.8446790919204,1556.610450652779,0.28498808399308473
258,2025-09-16,3,41144.46336667788,1987.9756686275084,0.0,55.3817476666671,43187.820782972056,8.238266666666732,37199.40791387542,1556.610450652779,1520.5027751660043,0.2461325409822166
259,2025-09-17,3,37698.478834516645,1958.2875489857222,0.0,0.0,39656.76638350236,0.0,38654.98413811197,1520.5027751660043,1381.0475695395921,0.26749808294698596
260,2025-09-18,3,34491.81809382775,7293.781734375152,0.0,1658.66338257386,43444.263210776764,350.6206086206222,39639.15653835307,1381.0475695395921,2072.203582870925,0.2841498330235481
261,2025-09-19,3,15577.358763012639,2713.672880532825,0.0,0.0,18291.031643545466,0.0,25528.811746985826,2072.203582870925,1826.0568328301515,0.28266904200427234
262,2025-09-20,3,16549.3616332877,738.0764658973629,0.0,857.7359745437989,18145.174073728864,227.3369079645834,27017.058041511315,1826.0568328301515,2011.0615770254517,0.28022600000258535
263,2025-09-21,3,39208.95592109997,1192.61544031723,0.0,58.481146285431734,40460.05250770263,15.064695076102971,34896.87226817089,2011.0615770254517,1760.0935485168106,0.6035754999611527
264,2025-09-22,3,39145.86171159868,1198.1612586105111,0.0,131.7874003499989,40475.81037055919,19.555899999999838,37399.03021477074,1760.0935485168106,2069.806016531913,0.33944766607601196
265,2025-09-23,3,40096.162322999655,1694.68502188114,0.0,42.9961875,41833.84353238079,6.375,38613.77353490901,2069.806016531913,2452.8789523657056,0.35004737495910376
266,2025-09-24,3,35091.715221560866,7638.693805137635,0.0,974.4357311033789,43704.84475780188,197.52819163694605,37789.049850716125,2452.8789523657056,2335.980160515608,0.27563483302947134
267,2025-09-25,3,38679.08745700223,1909.6665799428893,0.0,25.066803684038916,40613.820840629145,3.7229769321311323,37677.71104723926,2335.980160515608,1682.943616418137,0.27862870797980577
268,2025-09-26,3,18989.61504650162,0.0,0.0,0.0,18989.615046501625,0.0,26601.013852090568,1682.943616418137,2877.471865919144,0.2626858330331743
269,2025-09-27,3,14779.02300103896,3911.640851989097,0.0,1718.2365589216467,20408.900411949704,330.44966937752235,25065.443176092813,2877.471865919144,1665.1173209043939,0.2709801249438897
270,2025-09-28,3,39945.21427465435,3889.1603575298745,0.0,0.0,43834.37463218422,0.0,40180.42187311861,1665.1173209043939,2492.6558265607882,0.31393062497954816
271,2025-09-29,3,39901.22127898652,814.9887728448205,0.0,443.22496911472604,41159.43502094607,91.15404930263763,39176.64561298808,2492.6558265607882,1845.3339768080946,0.24093879107385874
272,2025-09-30,3,41160.041028563035,4128.757230409191,0.0,212.22943497500012,45501.02769394723,31.41115000000002,40864.47959804579,1845.3339768080946,2156.110440902728,0.2512413749936968
273,2025-10-01,3,36681.81649138702,24.717733460843824,0.0,0.0,36706.53422484787,0.0,36701.01305982094,2156.110440902728,3987.3694031744926,0.2632588749984279
274,2025-10-02,3,35977.94265512389,472.1371575265144,0.0,0.0,36450.0798126504,0.0,35218.35993428639,3987.3694031744926,3383.3028949776244,0.2861466670874506
275,2025-10-03,3,14109.831104273111,1484.725090752642,0.0,0.0,15594.556195025752,0.0,24998.568857582497,3383.3028949776244,3506.0142589541456,0.2799843340180814
276,2025-10-04,3,16615.87369865142,0.0,0.0,0.0,16615.87369865142,0.0,25948.49073101299,3506.0142589541456,3540.611014981929,0.2828148329863325
277,2025-10-05,3,35483.0274577728,1605.5368514795905,0.0,0.0,37088.56430925239,0.0,35064.612086051624,3540.611014981929,3006.5356169286038,0.326270499965176
278,2025-10-06,3,33929.36576613238,5085.836231452854,0.0,0.0,39015.20199758523,0.0,37104.27558421064,3006.5356169286038,3033.0727723419373,0.2922292499570176
279,2025-10-07,3,35962.96047492884,3147.8784903188734,0.0,0.0,39110.83896524772,0.0,38482.06157732048,3033.0727723419373,3409.983701639355,0.2873210000107065
280,2025-10-08,3,31913.55526728338,4073.389649427873,0.0,2161.0050886709137,38147.95000538217,360.54689249257126,36785.16209688064,3409.983701639355,1637.3658938531084,0.287866749917157
281,2025-10-09,3,39509.68981993786,803.6559465210257,0.0,0.0,40313.34576645888,0.0,36757.3387899598,1637.3658938531084,1434.4636720217807,0.2741566249169409
282,2025-10-10,3,15684.215467277681,423.55608282137325,0.0,0.0,16107.771550099056,0.0,28697.61830598972,1434.4636720217807,2275.679338585629,0.2403875000309199
283,2025-10-11,3,13969.400993366526,1646.8701240371074,0.0,2206.1635542819213,17822.43467168555,316.25050950142224,28770.27229483158,2275.679338585629,1697.4235135245701,0.23609791696071625
284,2025-10-12,3,34230.003900339645,5409.366553054869,0.0,570.3934378320382,40209.763891226554,93.98161319369262,39197.49033540621,1697.4235135245701,1712.369976693146,0.24527833296451718
285,2025-10-13,3,38062.681965925876,1612.3219590128074,0.0,0.0,39675.003924938675,0.0,39865.56654370751,1712.369976693146,1631.030732933057,0.23878587502986193
286,2025-10-14,3,36250.72948998381,3184.330512612565,0.0,1957.227948841326,41392.2879514377,319.51985267519433,41603.814681918404,1631.030732933057,1389.3382413981903,0.2483562920242548
287,2025-10-15,3,37455.29858160891,3989.357475059962,0.0,0.0,41444.656056668886,0.0,40065.92828616088,1389.3382413981903,1940.5446542318707,0.2306071249768138
288,2025-10-16,3,36075.31675619734,6850.494797421976,0.0,0.0,42925.81155361932,0.0,40905.03631503103,1940.5446542318707,2025.8942655676335,0.2399753750069067
289,2025-10-17,3,15007.81455812497,1307.4372310326776,0.0,0.0,16315.251789157648,0.0,28564.093721901743,2025.8942655676335,1663.730841153695,0.22644037508871406
290,2025-10-18,3,16139.710751191176,516.8334607935001,0.0,0.0,16656.544211984678,0.0,28609.483129818673,1663.730841153695,2032.6720892601165,0.2320228749886155
291,2025-10-19,3,36591.6141726918,6763.152236824611,0.0,618.1520127352234,43972.918422251634,108.94691562552822,40724.72682763696,2032.6720892601165,1462.0110146625464,0.27913887496106327
292,2025-10-20,3,39160.45155710901,3940.4360975579266,0.0,0.0,43100.887654666934,0.0,41296.46067381303,1462.0110146625464,1665.1225535865274,0.3280267498921603
293,2025-10-21,3,39827.258052595425,4462.407534642036,0.0,0.0,44289.66558723746,0.0,41921.940748981695,1665.1225535865274,2103.8886677026976,0.309792541898787
294,2025-10-22,3,39778.44452826485,3350.1479273287414,0.0,0.0,43128.59245559359,0.0,40009.64333424352,2103.8886677026976,1558.038616783496,0.3063567919889465
295,2025-10-23,3,45202.50217212579,2381.660002841277,0.0,0.0,47584.16217496706,0.0,36121.91991375515,1558.038616783496,1614.8099422224984,0.3271076249657199
296,2025-10-24,3,15974.767264497175,1821.2584168225137,0.0,0.0,17796.02568131969,0.0,30374.861063341163,1614.8099422224984,2090.898414670508,0.30440254090353847
297,2025-10-25,3,15708.464765757719,1181.710381678672,0.0,0.0,16890.175147436392,0.0,28875.335482677972,2090.898414670508,2008.6180170164037,0.3067056250292808
298,2025-10-26,3,40122.45661961613,1651.108912351349,0.0,0.0,41773.56553196748,0.0,39318.568217717104,2008.6180170164037,1702.9972079218703,0.3315411660587415
299,2025-10-27,3,38871.432357096615,5378.948250231772,0.0,0.0,44250.38060732839,0.0,40145.591720649485,1702.9972079218703,1786.3885958210078,0.33118591690436006
300,2025-10-28,3,37215.99031762662,7657.950761321493,0.0,0.0,44873.94107894812,0.0,41272.697090933725,1786.3885958210078,1677.1520828359744,0.28351400000974536
301,2025-10-29,3,39592.544017628774,7822.272809853358,0.0,0.0,47414.81682748214,0.0,42460.603446443725,1677.1520828359744,1810.9308029440629,0.2757572919363156
302,2025-10-30,3,36456.4942240982,7550.195086929059,0.0,17.05834733333289,44023.74765836059,3.6418333333332384,41249.05541304171,1810.9308029440629,1213.9482586575168,0.27456916600931436
303,2025-10-31,3,18451.817094410857,0.0,0.0,0.0,18451.817094410857,0.0,31113.402735611387,1213.9482586575168,2213.873349158296,0.306900208001025
304,2025-11-01,3,16253.295581615184,856.6039068075593,0.0,0.0,17109.899488422743,0.0,29482.978138555693,2213.873349158296,1767.050932642928,0.31391450006049126
305,2025-11-02,3,38815.764067712735,8223.62549508177,0.0,908.5293425044217,47947.918905298924,132.83646268173516,42169.026508001676,1767.050932642928,1523.7346198676482,0.5933712909463793
306,2025-11-03,3,44819.360234784515,838.2843517815763,0.0,0.0,45657.64458656609,0.0,41098.70246797034,1523.7346198676482,1917.5950083869495,0.42333595908712596
307,2025-11-04,3,40226.85204534426,5407.615725597443,0.0,155.81717803333237,45790.28494897504,33.599549999999795,40464.6504180645,1917.5950083869495,1332.2348301914462,0.47494524996727705
308,2025-11-05,3,48188.98612709448,480.51407407505394,0.0,13.880652174999808,48683.38085334453,3.227683333333289,42685.430945420805,1332.2348301914462,2048.436259177095,0.464018416008912
309,2025-11-06,3,42498.122359509885,5628.109574195807,0.0,0.0,48126.2319337057,0.0,42075.17300457477,2048.436259177095,1512.5318694936184,0.4732158749829978
310,2025-11-07,3,16854.16575100296,1379.4900559382618,0.0,0.0,18233.655806941224,0.0,32834.721438731984,1512.5318694936184,2221.695510172242,0.5318720419891179
311,2025-11-08,3,16910.63822886102,339.08609703618856,0.0,0.0,17249.72432589721,0.0,30579.972014713087,2221.695510172242,1936.1611974264626,0.4294264590134844
312,2025-11-09,3,43317.8439903814,4376.074020195195,0.0,0.0,47693.9180105766,0.0,42678.24909728919,1936.1611974264626,1748.8801559823462,0.4389236669521779
313,2025-11-10,3,46181.65779698027,4062.8827412759792,0.0,0.0,50244.540538256246,0.0,43288.236557555996,1748.8801559823462,1509.129260962893,0.3823860000120476
314,2025-11-11,3,47060.97384912307,323.139268798231,0.0,0.0,47384.113117921304,0.0,40597.38878696541,1509.129260962893,1785.7899712545138,0.32777137495577335
315,2025-11-12,3,44204.686175719966,4112.151958741386,0.0,0.0,48316.83813446136,0.0,43573.431835803785,1785.7899712545138,1773.5047433535242,0.3044147500768304
316,2025-11-13,3,41751.05447798196,8038.145900739014,0.0,9.41733813333284,49798.61771685431,2.0105333333332283,42666.965979718894,1773.5047433535242,1573.1733462063667,0.2991416659206152
317,2025-11-14,3,17975.293365476173,169.43484113990328,0.0,0.0,18144.728206616073,0.0,31790.650679635022,1573.1733462063667,2038.3541797566818,0.2665730830049142
318,2025-11-15,3,17426.09206351504,216.2735012063962,0.0,0.0,17642.365564721436,0.0,32847.30329312896,2038.3541797566818,1382.6748620283215,0.2793395420303568
319,2025-11-16,3,46039.80051085487,4125.052023055361,0.0,0.0,50164.852533910234,0.0,44338.00253234562,1382.6748620283215,1788.070549650233,0.2837485410273075
320,2025-11-17,3,43626.82938121713,5653.086587054795,0.0,0.0,49279.915968271926,0.0,43627.620606157376,1788.070549650233,1925.998237129617,0.30326654098462313
321,2025-11-18,3,44074.25347269625,7096.953566098017,0.0,0.0,51171.207038794266,0.0,44513.73135219493,1925.998237129617,1484.5662618620827,0.3371310420334339
322,2025-11-19,3,46468.149806651025,5362.003466928188,0.0,0.0,51830.153273579206,0.0,42750.6037167957,1484.5662618620827,1267.1149094766724,0.3533822080353275
323,2025-11-20,3,46559.378369600614,2778.9600413595517,0.0,0.0,49338.33841096016,0.0,45886.13719070169,1267.1149094766724,1545.4591196389413,0.3472627919400111
324,2025-11-21,3,17747.168647631162,875.9636783370106,0.0,0.0,18623.132325968174,0.0,32290.914910280902,1545.4591196389413,1868.039710764353,0.32038637495134026
325,2025-11-22,3,19245.85737386295,0.0,0.0,0.0,19245.85737386295,0.0,33439.17201877717,1868.039710764353,1905.547022249358,0.3149168329546228
326,2025-11-23,3,44106.663403422695,6594.785040197464,0.0,617.2559950541624,51318.70443867432,129.3867273540477,42994.26576380449,1905.547022249358,1377.9300555747416,0.35789679107256234
327,2025-11-24,3,45875.93418100673,2713.539304517083,0.0,1279.270658750058,49868.744144273864,306.1284419663672,44611.228531767265,1377.9300555747416,1200.0,0.3555033749435097
328,2025-11-25,3,55074.96027467023,25.898053141735687,0.0,0.0,55100.85832781197,0.0,41900.60788015199,1200.0,1548.3137387486472,0.3493114160373807
329,2025-11-26,3,49786.26686304227,1307.526637153001,0.0,154.53999266666654,51248.33349286193,32.99316666666664,46716.806519837075,1548.3137387486472,1866.0276063748545,0.31029587506782264
330,2025-11-27,3,46435.90575289054,4054.1972097736234,0.0,8.044584721947343,50498.14754738611,2.0722783930827777,43584.8364026184,1866.0276063748545,1399.0334954791565,0.31626166694331914
331,2025-11-28,3,18036.60580124556,626.2991055875568,0.0,115.04993265784486,18777.954839490958,18.820535360354143,34381.02234291412,1399.0334954791565,1662.689764721274,0.2838392499834299
332,2025-11-29,3,22588.071881409538,0.0,0.0,0.0,22588.071881409538,0.0,34066.73889591047,1662.689764721274,1730.1427590319372,0.2886837919941172
333,2025-11-30,3,47174.48262091584,7071.377527402026,0.0,0.0,54245.86014831787,0.0,48295.3201735333,1730.1427590319372,1390.6753387027914,0.2985584170091897
334,2025-12-01,3,53066.51300609275,3442.922088502183,0.0,10744.369859481962,67253.8049540769,2211.425374476719,49166.491833076434,1390.6753387027914,1453.1229796073203,0.2974213749403134
335,2025-12-02,3,57108.42019617623,2799.139149598526,0.0,2410.530741303901,62318.090087078665,495.73551767456996,49054.92816299582,1453.1229796073203,1758.6609205377379,0.2946154579985887
336,2025-12-03,3,52013.59044419751,8549.109510986098,0.0,0.0,60562.699955183605,0.0,48675.39910215761,1758.6609205377379,1891.940120046459,0.30638524994719774
337,2025-12-04,3,59049.6549990271,1672.3548893808734,0.0,3082.318601747802,63804.32849015577,633.8993476596011,47533.61961842276,1891.940120046459,2066.6870670883955,0.3274819999933243
338,2025-12-05,3,20038.273756327213,3766.896251303641,0.0,1203.31386565132,25008.483873282174,242.7404177394934,37705.719329556516,2066.6870670883955,1809.38352627557,0.3250182500341907
339,2025-12-06,3,21994.12050392985,2769.8746663782176,0.0,652.4155998632559,25416.41077017133,136.94781842628427,37471.68924411144,1809.38352627557,1462.0326815658354,0.35567412490490824
340,2025-12-07,3,59961.83996662468,81.44971468925398,0.0,227.03854188367407,60270.32822319762,41.67663416914556,46488.83680069826,1462.0326815658354,1617.046862834325,0.3569298750953749
341,2025-12-08,3,61988.4697146564,456.5117279243361,0.0,0.0,62444.981442580734,0.0,45282.9114231472,1617.046862834325,2187.7762721638333,0.36210987507365644
342,2025-12-09,3,55313.08810521064,3440.780265457557,0.0,835.7764180252944,59589.644788693506,148.96631323695226,48411.69333246889,2187.7762721638333,1574.8092222481002,0.36751608294434845
343,2025-12-10,3,54837.146242292205,4342.612850575413,0.0,0.0,59179.75909286762,0.0,49317.32522843704,1574.8092222481002,1400.2512335521033,0.37421929102856666
344,2025-12-11,3,58163.476708305796,237.3553304557409,0.0,351.86007060457354,58752.69210936611,81.7069990634981,46414.95553938503,1400.2512335521033,1420.7349819420879,0.30321279203053564
345,2025-12-12,3,24020.651950749627,1085.2277443829344,0.0,0.0,25105.879695132564,0.0,36622.05829535291,1420.7349819420879,1329.772113716685,0.2804502920480445
346,2025-12-13,3,23846.650250593444,183.23537465500732,0.0,0.0,24029.885625248455,0.0,37959.55989608199,1329.772113716685,1467.3702233066695,0.30665766703896224
347,2025-12-14,3,50054.729427220045,11392.74385123847,0.0,2599.434583556142,64046.907862014654,543.2607314093133,50059.633465980194,1467.3702233066695,1475.6912369700933,0.3110110830748454
348,2025-12-15,3,56843.01921210367,3235.1614779923166,0.0,0.0,60078.18069009599,0.0,48781.965509855174,1475.6912369700933,1701.498546602453,0.3047388750128448
349,2025-12-16,3,59415.312805386595,116.27892405325036,0.0,1158.2928804936516,60689.8846099335,210.27915373707577,47208.21909724113,1701.498546602453,1208.8004733181522,0.2959672909928486
350,2025-12-17,3,57294.224996297475,2045.0630160362784,0.0,40.04107215207614,59379.32908448584,8.548478256207545,47440.25373803587,1208.8004733181522,1464.1320305984425,0.3127987920306623
351,2025-12-18,3,53735.69496866044,6245.42661756455,0.0,0.0,59981.121586224996,0.0,48435.7495289602,1464.1320305984425,1651.4734268241968,0.2771444170502946
352,2025-12-19,3,21970.02231998623,3238.594622860104,0.0,0.0,25208.616942846333,0.0,36579.048236745555,1651.4734268241968,1433.0922128212264,0.31458100001327693
353,2025-12-20,3,23977.719052267967,44.909379246499945,0.0,0.0,24022.628431514466,0.0,37879.685939659794,1433.0922128212264,1336.4640844047644,0.33041854191105813
354,2025-12-21,3,56860.35940270241,2733.894585208551,0.0,1522.9053788200438,61117.159366731015,219.22146493616594,49030.18385932493,1336.4640844047644,1500.8462928971026,0.3468868330819532
355,2025-12-22,3,57406.13917761562,1544.7794575267087,0.0,223.1153405731809,59174.033975715516,45.206228461793316,49109.50557136245,1500.8462928971026,1584.6207545213756,0.34520004189107567
356,2025-12-23,3,54009.45737470398,5187.505253972502,0.0,35.18820744235256,59232.150836118846,6.058054134863141,48922.87905610628,1584.6207545213756,1537.5108014572177,0.377126874984242
357,2025-12-24,3,57112.212595422505,1743.1907332120159,0.0,0.0,58855.40332863452,0.0,47965.03696252542,1537.5108014572177,1538.1428126938054,0.3433860410004854
