day,date,scenario,planned_cost,up_cost,down_refund,emergency_cost,total_cost,planned_kwh,final_regular_kwh,up_kwh,down_kwh,emergency_kwh,initial_soc,final_soc,seconds
124,2025-05-05,4-3,37068.73755666015,1569.6778912906123,-1178.855858955723,2034.2571126414846,39493.816701636504,58899.20854621251,57085.710696715476,849.1747863053744,2662.672635802407,425.1509439954567,1200.0,1200.0,0.2690687910653651
125,2025-05-06,4-3,31249.394343181775,5243.596397572126,0.0,2920.990295678017,39413.98103643193,50304.81651391971,54694.65101909702,4389.834505177316,0.0,737.1097838235829,1200.0,1260.93072737266,0.25396712496876717
126,2025-05-07,4-3,35297.23039935345,1954.0108279882054,0.0,429.4232632844788,37680.66449062613,56198.3076488629,58221.25276826786,2022.9451194049648,0.0,62.63466500648758,1260.93072737266,1628.2034192116776,0.2549265829147771
127,2025-05-08,4-3,36419.29833085114,1562.3518602914216,-209.2142625946223,0.0,37772.43592854792,58946.90696412523,59204.84997173939,1107.1281980509139,849.1851904367497,0.0,1628.2034192116776,2178.0376160420487,0.2805695829447359
128,2025-05-09,4-3,11079.378891693317,324.9542416814329,-4.127020257319842,0.0,11400.206113117432,27019.789671720864,27228.537306022736,222.7755753532634,14.027941051393071,0.0,2178.0376160420487,1921.1576892837122,0.22944949998054653
129,2025-05-10,4-3,10821.482196100835,793.5423455988382,0.0,0.0,11615.02454169967,26289.620361541616,27101.60338986235,811.9830283207333,0.0,0.0,1921.1576892837122,1320.2304159954765,0.23866949998773634
130,2025-05-11,4-3,35099.31012829844,1703.6164522474064,-72.46367747242763,272.2482771666657,37002.71118024008,56952.887325367396,58032.18847154276,1309.9308610006035,230.6297148252388,41.18071666666651,1320.2304159954765,1878.7732158257982,0.2786073329625651
131,2025-05-12,4-3,32251.731398202664,4196.562594557196,0.0,0.0,36448.293992759856,50832.82213958264,55034.041284006875,4201.219144424242,0.0,0.0,1878.7732158257982,2629.8294643778013,0.30632266600150615
132,2025-05-13,4-3,34469.10206623727,1462.8804539830896,-360.66425695641556,0.0,35571.31826326396,56270.734486742425,55620.34174492916,915.7018662597397,1566.094608072997,0.0,2629.8294643778013,2310.080274626745,0.2658272919943556
133,2025-05-14,4-3,33705.29240565495,2177.613287320601,-730.1056289340911,0.0,35152.80006404147,53321.18814842051,54079.94829170195,2668.2705253132654,1909.510382031822,0.0,2310.080274626745,1410.891495185913,0.3003617920912802
134,2025-05-15,4-3,34598.24062907853,908.2745812347923,0.0,0.0,35506.51521031332,54273.33873142616,55667.722984285116,1394.3842528589516,0.0,0.0,1410.891495185913,2154.1586980001925,0.30133970896713436
135,2025-05-16,4-3,10702.188616722487,472.5372405279695,-106.09173621961106,97.32607576838988,11165.960196799235,25719.40707452314,26014.650811222444,652.3038531471943,357.06011644789317,57.7191388139441,2154.1586980001925,1956.8002902544079,0.23411720793228596
136,2025-05-17,4-3,10778.40089034782,895.2567043988173,-23.96891815794891,0.0,11649.688676588688,26302.966630940326,27011.27544916531,785.0681750656561,76.75935684066975,0.0,1956.8002902544079,1714.4672950617846,0.24397083302028477
137,2025-05-18,4-3,34797.09446328533,10.1564528552448,-300.70321432959986,0.0,34506.54770181097,56904.09529231752,55970.71845908555,5.17380411740578,938.5506373493777,0.0,1714.4672950617846,1644.3723312430018,0.3068874590098858
138,2025-05-19,4-3,30818.631576030526,1845.3072965892748,0.0,550.8294608333331,33214.76833345313,50088.46066213012,51636.22220153078,1547.7615394006575,0.0,79.23649999999998,1644.3723312430018,1512.1906717204213,0.24935683305375278
139,2025-05-20,4-3,31689.24074623392,4963.413928534471,0.0,0.0,36652.654674768375,51540.45760818904,56765.52367125814,5225.0660630691,0.0,0.0,1512.1906717204213,1413.5408390229422,0.2525250830221921
140,2025-05-21,4-3,32595.773552918756,2496.6159253610076,0.0,0.0,35092.389478279765,51353.91174047162,53837.03759505591,2483.1258545842875,0.0,0.0,1413.5408390229422,2056.669069226075,0.26214004203211516
141,2025-05-22,4-3,32013.44334013765,1578.8431774559633,0.0,0.0,33592.28651759362,51816.45292485667,52739.49514204713,923.0422171904683,0.0,0.0,2056.669069226075,1895.992993207497,0.2676382090430707
142,2025-05-23,4-3,9806.109329156261,1286.121574814112,0.0,532.4560115008893,11624.686915471262,24540.50121544845,26103.472163278704,1562.9709478302568,0.0,289.25649246493066,1895.992993207497,1940.3831797774512,0.24314912490081042
143,2025-05-24,4-3,10772.127330451012,53.9180101257795,0.0,0.0,10826.045340576797,26043.11374846096,26140.09866110542,96.98491264445988,0.0,0.0,1940.3831797774512,1847.0412726196435,0.24388500000350177
144,2025-05-25,4-3,31803.98521311693,2579.243384202004,-22.137582523774466,0.0,34361.091014795165,52544.32821687535,53983.23136192374,1507.4207517048999,68.51760665651595,0.0,1847.0412726196435,2240.4408362435565,0.26949529198464006
145,2025-05-26,4-3,31669.233855763574,5499.93360975512,0.0,0.0,37169.167465518694,50403.34935585143,56663.025779849224,6259.676423997798,0.0,0.0,2240.4408362435565,2127.6512175751036,0.2846673330059275
146,2025-05-27,4-3,30755.22237078207,986.8875561838238,0.0,2444.24333024945,34186.35325721535,48905.76573538044,50393.78864095021,1488.0229055697698,0.0,475.0799994640822,2127.6512175751036,1200.0,0.2565502499928698
147,2025-05-28,4-3,32013.924288370632,3390.154107206873,0.0,0.0,35404.07839557752,52165.452058956245,55395.5280575466,3230.0759985903537,0.0,0.0,1200.0,1869.1511446520128,0.2707640420412645
148,2025-05-29,4-3,32121.69236825943,4984.531784680329,0.0,119.80442173333292,37226.02857467308,51917.28071410967,56186.07403999574,4268.793325886071,0.0,17.81743333333327,1869.1511446520128,2001.5733763266321,0.27093233296182007
149,2025-05-30,4-3,11001.741187397502,532.8081702641753,0.0,0.0,11534.549357661681,26478.547939706456,27091.35463499587,612.806695289416,0.0,0.0,2001.5733763266321,2526.8771983685397,0.24656108301132917
150,2025-05-31,4-3,10683.951873911392,279.7402303111576,-256.8505078555505,236.29526037301596,10943.136856740017,26442.800733703814,25886.135636121766,350.89111757176954,907.5562151538169,130.38969622522288,2526.8771983685397,1795.2840297942644,0.23544195899739861
151,2025-06-01,4-3,45019.68919444092,9369.101277986943,-765.3558496287916,8195.479940297542,61818.914563096616,66292.14452331708,71069.32788445518,6505.042436580847,1727.8590754427462,1885.7492730245622,1795.2840297942644,1200.0,0.30366958398371935
152,2025-06-02,4-3,50067.407823854905,4187.846190929903,-1656.4809015799892,330.3958040111621,52929.16891721598,74299.45456840625,70858.43824153469,2312.7401270058945,5753.756453877453,116.57050231526739,1200.0,1200.0,0.3129328329814598
153,2025-06-03,4-3,45944.29873954581,4602.73878650057,-459.12574762342285,403.6251087312072,50491.53688715415,69560.75646737637,71008.11149736473,3241.954915814076,1794.5998858256974,72.90609483012669,1200.0,1364.7573483218216,0.2951549590798095
154,2025-06-04,4-3,53896.92682329236,216.86974119508784,-2390.964485969035,3762.277392957377,55485.109471475764,79117.12537726606,72739.8505454409,263.5997665624019,6640.874598387549,899.6160904735049,1364.7573483218216,1200.0,0.3271422500256449
155,2025-06-05,4-3,45776.571325731435,5318.599841989501,-1.192328510046371,6680.006083106498,57773.98492231738,67707.37889159739,71960.28072832775,4257.004119579306,4.102282848946743,1537.6676924943845,1200.0,1200.0,0.28533570806030184
156,2025-06-06,4-3,16741.63644388267,4493.750420248308,-183.7045215408216,0.0,21051.68234259016,34240.18955187306,37086.85548381154,3346.0705354845913,499.4046035461135,0.0,1200.0,1965.1252635749083,0.2595522910123691
157,2025-06-07,4-3,14228.230112539262,3257.5509488136563,0.0,3194.776368263165,20680.557429616085,30475.785048050882,32759.087945358588,2283.3028973077066,0.0,669.1700872743916,1965.1252635749083,1200.0,0.24921354197431356
158,2025-06-08,4-3,48916.94273908049,1525.4633983047709,-914.9743345985139,0.0,49527.43180278674,72213.752210198,70490.96498433163,1463.2141048418362,3186.001330708217,0.0,1200.0,3649.1393315056243,0.3177513330010697
159,2025-06-09,4-3,52805.74061123512,175.65475138135298,-201.80595964744586,0.0,52779.589402969024,74469.88656487648,74073.895911528,236.1322694945493,632.1229228430238,0.0,3649.1393315056243,3145.6644162367106,0.297557916957885
160,2025-06-10,4-3,45066.22433662366,9290.003282243508,0.0,0.0,54356.22761886717,64780.26275053382,74045.54322649544,9265.280475961634,0.0,0.0,3145.6644162367106,2798.6552468621217,0.27617779199499637
161,2025-06-11,4-3,52154.95770896807,6695.793700453515,0.0,0.0,58850.75140942156,74762.97537592571,80523.68966904454,5760.714293118826,0.0,0.0,2798.6552468621217,4049.683426357321,0.2828266250435263
162,2025-06-12,4-3,50358.89476118231,2613.7688931020302,0.0,0.0,52972.66365428433,71770.38222833019,73603.05094270388,1832.6687143736913,0.0,0.0,4049.683426357321,2904.5206576654973,0.2819512919522822
163,2025-06-13,4-3,17982.318640473964,1.1936555255386632,0.0,0.0,17983.512295999506,35190.14858750494,35192.26106520698,2.1124777020417014,0.0,0.0,2904.5206576654973,2623.3129345428,0.2698300000047311
164,2025-06-14,4-3,16483.43587741982,1206.9274289943548,-139.22557083552365,359.86899806415073,17911.0067336428,32059.01169243757,32724.48776023699,1053.385429771139,387.9093619717214,117.7931484231439,2623.3129345428,1938.095987559057,0.2745596249587834
165,2025-06-15,4-3,43548.62661470688,11063.706153324081,0.0,0.0,54612.332768030974,64061.92624570457,74837.16866930912,10775.242423604552,0.0,0.0,1938.095987559057,3149.1374873008126,0.28398095804732293
166,2025-06-16,4-3,48595.99299199522,6353.592275682638,0.0,0.0,54949.585267677874,69597.54101656038,75152.6670076903,5555.12599112992,0.0,0.0,3149.1374873008126,3074.661376382488,0.282771333004348
167,2025-06-17,4-3,51141.366186921696,3642.5467569601688,-12.755888551989004,0.0,54771.15705532987,73220.41618012864,76822.80159039164,3622.532118865998,20.146708602999297,0.0,3074.661376382488,2572.6969760942998,0.30250045901630074
168,2025-06-18,4-3,48198.824389575144,3894.7542089240756,0.0,0.0,52093.57859849921,69490.16948457062,73467.04729820117,3976.8778136305477,0.0,0.0,2572.6969760942998,2101.681993033467,0.26896312495227903
169,2025-06-19,4-3,42473.41259410274,8715.51326379517,0.0,278.1172451727789,51467.04310307069,63956.43696721293,70918.2261364731,6961.789169260157,0.0,40.43738841890968,2101.681993033467,1959.7668705903939,0.29371462494600564
170,2025-06-20,4-3,17864.10606427098,707.0485732272825,-152.01004313272603,0.0,18419.14459436553,35033.48188374436,35588.11662408856,943.9784490199819,389.343708675783,0.0,1959.7668705903939,3317.7840112252957,0.239841292030178
171,2025-06-21,4-3,14186.37924715243,841.33690529307,0.0,526.0932242165077,15553.809376662004,29640.718320549495,30514.795987471898,874.0776669224024,0.0,176.8896542507676,3317.7840112252957,1882.048327319084,0.2375781659502536
172,2025-06-22,4-3,43987.56796387653,6717.133211851602,0.0,0.0,50704.701175728114,65254.203343765956,70883.95052738178,5629.747183615818,0.0,0.0,1882.048327319084,2788.586196223405,0.28381808404810727
173,2025-06-23,4-3,42647.23699810475,7054.892817941617,0.0,0.0,49702.12981604638,62139.656412824144,68699.16376090972,6559.507348085577,0.0,0.0,2788.586196223405,2194.3224194395007,0.2660242080455646
174,2025-06-24,4-3,52352.654599439295,4519.654315195269,-6.2153898169190285,375.3976501242585,57241.4911749419,76022.97715740927,79016.96461482676,3009.97559842564,15.988141008151842,80.35052442728137,2194.3224194395007,2365.7504987118373,0.3290782499825582
175,2025-06-25,4-3,44543.85363870675,6829.860354731493,0.0,90.17620024937386,51463.89019368762,66786.38766342361,72744.31165991287,5957.923996489258,0.0,12.988781151726585,2365.7504987118373,2281.742796501739,0.3538821670226753
176,2025-06-26,4-3,42974.13008472556,5828.967143318872,0.0,379.9109207103626,49183.00814875479,64315.71869148758,70069.83677375923,5754.118082271666,0.0,54.1676787795642,2281.742796501739,2305.321949633373,0.452241083025001
177,2025-06-27,4-3,15913.146163068976,178.6903535186717,-410.62507670075104,21.690912364361534,15702.902352251254,33596.834541343705,32551.541688231664,314.4411641187494,1359.7340172307872,4.064251895139879,2305.321949633373,2053.52837638836,0.3142314590513706
178,2025-06-28,4-3,13206.266544024651,1997.1979660418299,0.0,1682.6223821351812,16886.086892201667,28794.324275438987,30928.986326566326,2134.66205112734,0.0,443.996100986738,2053.52837638836,1430.0942771811838,0.2784471669001505
179,2025-06-29,4-3,42606.728396563856,11745.858572140442,0.0,0.0,54352.586968704294,64854.186327431045,74036.39924133985,9182.212913908792,0.0,0.0,1430.0942771811838,3908.4960984627414,0.32141800003591925
180,2025-06-30,4-3,44491.803591559576,3729.4651446373023,0.0,329.41085120555687,48550.67958740244,66433.11021391147,69493.54859717333,3060.4383832618423,0.0,47.53144999642461,3908.4960984627414,1449.1063364073273,0.28637200000230223
181,2025-07-01,4-3,44905.8069007584,23796.17652771607,0.0,11225.918492074543,79927.90192054899,61856.59507217819,78045.56961099106,16188.974538812876,0.0,2570.4582495978057,1449.1063364073273,1200.0,0.3234778749756515
182,2025-07-02,4-3,52758.74846729945,7428.185498138848,0.0,618.7542038698655,60805.68816930817,71130.34474563229,75839.36314258006,4709.018396947772,0.0,72.45518820345342,1200.0,2325.7591324572695,0.2900607920018956
183,2025-07-03,4-3,56929.20524636778,8333.328808099688,-88.23177813810233,418.4947403127083,65592.79701664206,76747.72485729247,82532.78007184103,6106.49767265089,321.4424581023442,48.04827912335702,2325.7591324572695,2019.655298965274,0.29105375008657575
184,2025-07-04,4-3,21998.61058666871,2287.023683760843,0.0,465.3609662266957,24750.995236656243,38984.74249591419,40519.546602482944,1534.8041065687526,0.0,154.17801666722346,2019.655298965274,1888.5282799335823,0.26013187505304813
185,2025-07-05,4-3,19092.077853083487,4809.0038713896865,0.0,5575.309355065217,29476.391079538393,35626.68726193554,39217.23608251865,3590.548820583106,0.0,1446.5381731310342,1888.5282799335823,1200.0,0.2545281669590622
186,2025-07-06,4-3,56588.545696226225,8614.551075896823,0.0,3231.072946097377,68434.16971822045,74180.8588920504,82281.31922870764,8100.46033665724,0.0,669.049847287562,1200.0,1200.0,0.2840582919307053
187,2025-07-07,4-3,56758.20312083125,1265.4356843772514,-86.0032412179032,478.6898276010704,58416.32539159166,77118.01963206878,77972.54691979212,1163.0291793378133,308.5018916144794,83.0550203338218,1200.0,1924.2692796383078,0.28202345804311335
188,2025-07-08,4-3,62034.76567509246,4016.364513599383,-797.6345350573051,0.0,65253.49565363453,83558.56283527802,83318.95105279554,2169.9456554081585,2409.557437890622,0.0,1924.2692796383078,4288.294300003957,0.29669125005602837
189,2025-07-09,4-3,58519.20004586676,3450.9071557165985,-1543.3479074977863,0.0,60426.75929408554,79562.64828039613,76678.15336367831,1940.3491230169557,4824.844039734774,0.0,4288.294300003957,3276.3306989364605,0.28644933295436203
190,2025-07-10,4-3,53985.39885705434,6411.827968520996,-12.036172246394958,153.3147057799739,60538.5053591089,71790.01519305934,75502.78073422992,3760.336950450561,47.571409279972954,17.93783851409546,3276.3306989364605,2526.0516126178845,0.2789656249806285
191,2025-07-11,4-3,28512.555839316057,341.2605038477371,-358.4253418684778,0.0,28495.391001295324,48067.91248194458,47503.24187941989,492.6323752392076,1057.3029777639013,0.0,2526.0516126178845,3690.0891561267467,0.25080970802810043
192,2025-07-12,4-3,21753.50709108681,1945.0339400749867,0.0,1148.1502680260403,24846.69129918783,38212.40290549216,40160.755865740575,1948.3529602484148,0.0,315.8682394978399,3690.0891561267467,1200.0,0.2523471659515053
193,2025-07-13,4-3,55664.67941838558,6722.608061633709,-2328.118992789822,46.34823882872448,60105.51672605821,75899.38192579962,73573.68240070269,3499.5748849163383,5825.274410013286,5.656363049636866,1200.0,2769.6257987547024,0.3140080419834703
194,2025-07-14,4-3,52072.937936875205,5757.732404698581,-39.34471880732775,0.0,57791.325622766475,70469.13566483316,74427.50436016233,4121.337125955764,162.96843062657717,0.0,2769.6257987547024,2645.1023021186643,0.27244887489359826
195,2025-07-15,4-3,56396.625840659464,4780.664571603823,-1417.608056467507,0.0,59759.68235579577,77247.32079038149,75640.15152282946,2514.070065226088,4121.239332778117,0.0,2645.1023021186643,2721.065670260613,0.29353804199490696
196,2025-07-16,4-3,54758.53496441438,3820.347250960173,0.0,150.03473474833768,58728.91695012289,72731.32445363549,75688.36359880402,2957.0391451685136,0.0,17.93279564314082,2721.065670260613,3466.5711296458694,0.28579883300699294
197,2025-07-17,4-3,50907.44183482772,8807.706032643195,0.0,0.0,59715.14786747092,68498.2697565939,74145.46589433067,5647.196137736766,0.0,0.0,3466.5711296458694,2634.614998175927,0.2696517090080306
198,2025-07-18,4-3,25195.977818162333,287.8344077457096,-537.9319541415175,0.0,24945.88027176653,44328.86582348705,42964.68083317843,417.39103221163214,1781.5760225202582,0.0,2634.614998175927,2859.6183474248396,0.25822437508031726
199,2025-07-19,4-3,22237.702007847838,1026.1168262010767,-211.70286978947544,1576.208830950047,24628.32479520949,38849.757824570916,39071.51866962237,891.9390928717662,670.1782478203093,585.384708753725,2859.6183474248396,1200.0,0.2618356660241261
200,2025-07-20,4-3,55019.061890676276,4449.035413101488,-69.25595574369513,0.0,59398.84134803407,76829.83196837078,79054.91849444751,2524.206214883617,299.1196888068957,0.0,1200.0,3377.7555359318276,0.27374600002076477
201,2025-07-21,4-3,55842.09699612793,4043.6107686427004,0.0,0.0,59885.70776477062,74657.84649048239,77926.14373506262,3268.2972445802297,0.0,0.0,3377.7555359318276,2611.7640710088363,0.2816903750644997
202,2025-07-22,4-3,51747.39507401704,8719.514081560417,0.0,0.0,60466.909155577494,70064.47171170294,76578.87280674325,6514.401095040312,0.0,0.0,2611.7640710088363,2095.3504030347285,0.2795339160365984
203,2025-07-23,4-3,61693.54067927703,946.7221280761815,-2555.0541915503914,4.425125459226419,60089.63374126203,84297.39676740378,77366.74583535526,553.9088348682234,7484.559766916732,0.517165366589893,2095.3504030347285,1721.6655249881799,0.3038102500140667
204,2025-07-24,4-3,56069.918004857005,1489.3144547769607,0.0,404.7298917106204,57963.96235134459,75296.5955360496,76367.58072294545,1070.9851868958403,0.0,48.7538266229742,1721.6655249881799,2407.5789881843007,0.27584579098038375
205,2025-07-25,4-3,23511.003086308137,416.08242800657297,-16.56138625286657,0.0,23910.524128061847,42483.22976941774,42847.12526442441,391.566984150977,27.671489144305042,0.0,2407.5789881843007,2298.005984224527,0.24286387499887496
206,2025-07-26,4-3,21185.021121266585,1706.4381190444913,0.0,0.0,22891.45924031108,38094.379567163014,39452.858747116916,1358.4791799538982,0.0,0.0,2298.005984224527,1776.0587631588573,0.2495467079570517
207,2025-07-27,4-3,48655.26025196503,12069.722973104263,0.0,438.2907370683093,61163.273962137595,67521.59519435925,75829.32647246178,8307.731278102518,0.0,82.3177098029934,1776.0587631588573,1594.3130763168783,0.2715387500356883
208,2025-07-28,4-3,53980.07594867565,9180.433083761085,0.0,0.0,63160.50903243672,74052.45820376779,81659.29116268578,7606.83295891799,0.0,0.0,1594.3130763168783,1827.8745858795546,0.26674624998122454
209,2025-07-29,4-3,52087.535083356386,10702.286534898964,0.0,532.4151827401386,63322.23680099549,70434.50298074109,80727.24946231382,10292.746481572727,0.0,61.05464421392139,1827.8745858795546,2659.188185490535,0.30057462491095066
210,2025-07-30,4-3,48404.7738322231,13938.230563308301,0.0,17.2926485381376,62360.29704406954,64421.94841894238,76750.1676287235,12328.219209781122,0.0,2.06986037921331,2659.188185490535,2295.5786989175394,0.2590025420067832
211,2025-07-31,4-3,49817.95490058981,10926.180403420534,-15.904896859710115,761.2589673578859,61489.48937450852,69447.40532384998,76541.34917528504,7162.4699042558705,68.52605282081049,104.16635244989709,2295.5786989175394,1800.9192816450518,0.2890929579734802
212,2025-08-01,4-3,21927.91142219661,886.5324572229898,-177.44741148727627,0.0,22636.996467932317,39871.959164481625,39810.08490673479,481.1641476612825,543.038405408118,0.0,1800.9192816450518,1459.0822308350619,0.25282929197419435
213,2025-08-02,4-3,21221.507833177475,168.21643729173036,0.0,403.72104940246095,21793.44531987166,38672.97722564486,38920.33439773169,247.3571720868232,0.0,133.0291454660138,1459.0822308350619,1200.0,0.2420977499568835
214,2025-08-03,4-3,43870.29399454639,5211.515404756786,0.0,7351.493189265184,56433.302588568375,60030.835542158005,63764.45345285488,3733.6179106968657,0.0,1190.1770189005438,1200.0,1200.0,0.27270895801484585
215,2025-08-04,4-3,50109.915131072274,1751.2691586211135,-37.36913929130742,0.0,51823.815150402064,67794.02934321003,69012.8846009025,1287.473249415183,68.61799172272356,0.0,1200.0,1771.3696341602479,0.2649640410672873
216,2025-08-05,4-3,45501.882946861355,3841.457032947531,0.0,3772.6770584953683,53116.017038304264,62025.32297409323,66342.07548862844,4316.752514535223,0.0,573.8938363239706,1771.3696341602479,1203.7879811994471,0.2786141249816865
217,2025-08-06,4-3,52104.64658934135,1789.2209638223808,0.0,1286.7798349636346,55180.647388127356,68654.71561578754,70911.32003804052,2256.604422252969,0.0,227.76150675116315,1203.7879811994471,1274.5481576334116,0.2797820420237258
218,2025-08-07,4-3,47702.403635998184,3348.260778109594,-270.73043364772025,3720.2391936815493,54500.173174141615,66706.31149093059,68019.48534815542,2572.1589174131977,1258.9850601883848,797.8393851894698,1274.5481576334116,1387.8284315214933,0.277694332995452
219,2025-08-08,4-3,21222.186108625352,646.1111493218342,0.0,0.0,21868.297257947183,39704.00749600392,40309.03885922507,605.0313632211424,0.0,0.0,1387.8284315214933,1703.7644895944193,0.24773004208691418
220,2025-08-09,4-3,18827.45066124378,2979.206396562006,0.0,875.008966137683,22681.66602394348,35009.15886124845,37674.818966148974,2665.6601049005208,0.0,276.6001730437463,1703.7644895944193,1407.6364199131062,0.24543033295776695
221,2025-08-10,4-3,48103.98554941379,3007.6289071334727,0.0,1159.0158673774495,52270.63032392471,64059.72342222718,67115.94229320469,3056.2188709775082,0.0,219.07781166437417,1407.6364199131062,1200.0,0.28160145902074873
222,2025-08-11,4-3,44102.45103693713,7312.416926095478,0.0,3752.0643022027066,55166.932265235315,60839.511749806785,67700.4438253245,6860.932075517725,0.0,507.6089084689287,1200.0,1398.3320666444006,0.26931470807176083
223,2025-08-12,4-3,48660.229354307885,5637.734333097936,-12.59327178850342,70.82253204926812,54356.19294766658,66472.12350610177,70946.68131167596,4537.008942635943,62.451137061757606,8.75429764263788,1398.3320666444006,1800.325227104955,0.2758742090081796
224,2025-08-13,4-3,46398.492423914155,6120.9503568802875,0.0,0.1959701710066321,52519.638750965445,62819.72510702205,68936.42365208625,6116.698545064181,0.0,0.022620207884415322,1800.325227104955,2049.5765834339873,0.296484874910675
225,2025-08-14,4-3,46748.03204708413,4079.9138905243794,0.0,2288.6366563389392,53116.58259394745,63382.40955973524,67154.74668204797,3772.337122312736,0.0,355.23054202851057,2049.5765834339873,1200.0,0.2801843750057742
226,2025-08-15,4-3,21656.887143074997,360.5046677412292,-186.8774262858645,0.0,21830.514384530354,39835.75035213104,39886.42585261444,581.6956166266158,531.0201161432112,0.0,1200.0,1853.4838780417986,0.2628928750054911
227,2025-08-16,4-3,20827.691999818955,1400.7972879794713,-293.5814192119377,1578.8764074740027,23513.784276060498,37335.973855449905,38031.02850183603,1581.2525802760729,886.1979338899475,264.8754401095865,1853.4838780417986,1597.6985146802601,0.2564857500838116
228,2025-08-17,4-3,45714.221079745104,5183.5481390820705,0.0,413.89218810670843,51311.66140693388,62623.84719414739,66346.9018518478,3723.0546577004,0.0,50.58437768819556,1597.6985146802601,1608.0156271647697,0.2729271249845624
229,2025-08-18,4-3,49151.33340290671,1845.9035066012175,-25.324422340454575,626.9670580936443,51598.879545261094,66117.0228205126,67456.16831829184,1379.574476189793,40.42897841056708,73.91286532787046,1608.0156271647697,2189.9991667180634,0.27661950001493096
230,2025-08-19,4-3,46603.87277944195,2367.865121944044,0.0,4019.4988220784085,52991.236723464404,62824.768490800554,65491.42083724031,2666.652346439754,0.0,568.0861726548599,2189.9991667180634,1207.2239452053195,0.2911976670147851
231,2025-08-20,4-3,51841.350515982966,5932.767929323512,-477.8322720966297,2.183899013161102,57298.47007222302,72024.4656218921,73793.09679735186,3518.219094202338,1749.5879187425917,0.2629619522168696,1207.2239452053195,1866.9489467593226,0.2876661659684032
232,2025-08-21,4-3,45351.62378893005,6417.896916816398,0.0,1706.0557443499201,53475.57645009634,61764.36969087449,67114.59496008877,5350.225269214286,0.0,243.5853751176359,1866.9489467593226,1340.2718634491046,0.2794481669552624
233,2025-08-22,4-3,22953.32104879585,1368.2046534898736,-239.50273996681778,0.0,24082.022962318908,41708.134220717024,42073.82810425224,1042.967483340145,677.2735998049249,0.0,1340.2718634491046,2335.3052019317997,0.26835829101037234
234,2025-08-23,4-3,18544.415863472488,2700.347170988137,0.0,832.5368465518198,22077.29988101244,35021.19208687918,37295.591600285654,2274.399513406477,0.0,296.1524931950351,2335.3052019317997,1200.0,0.2745127909583971
235,2025-08-24,4-3,49358.22116705118,1584.1875789281407,0.0,118.11852300846789,51060.52726898778,66048.9971867653,67482.46162397007,1433.46443720478,0.0,23.35742990082418,1200.0,1577.2337902854567,0.3054555000271648
236,2025-08-25,4-3,59904.373318542894,532.5651735049979,-2955.523883840499,263.7947319823748,57745.20934018978,84376.23306941823,74690.63869252297,467.8594701552536,10153.453847050518,31.46406631469165,1577.2337902854567,2121.885691256167,0.3003587080165744
237,2025-08-26,4-3,46905.99527999945,5497.725363749219,0.0,113.75624965553627,52517.47689340424,63505.74366496959,67643.78390891153,4138.04024394195,0.0,17.695992660462032,2121.885691256167,2188.16103295941,0.28365904092788696
238,2025-08-27,4-3,48229.37637890775,5763.157349914999,0.0,110.5544967893375,54103.08822561209,65007.469797540754,70861.58046208764,5854.110664546886,0.0,13.668953608968536,2188.16103295941,1750.7145160153364,0.2739369999617338
239,2025-08-28,4-3,45948.05314937176,10566.532336677858,0.0,176.74011060560866,56691.325596655224,63670.88424599418,73064.63194635144,9393.747700357251,0.0,20.94181965327823,1750.7145160153364,1529.4838314732901,0.29586399998515844
240,2025-08-29,4-3,21456.140059124664,449.86135036150904,-15.073232130232109,0.0,21890.928177355934,39355.0543459748,39909.56872254406,602.8078829493736,48.29350638011468,0.0,1529.4838314732901,1837.162598927685,0.2970590409822762
241,2025-08-30,4-3,21191.160446741254,1553.9166303984152,-2.230955381326167,44.464003798667534,22787.310125557007,38134.99192770568,39227.81739344631,1100.2456461914276,7.420180450801794,19.669986197154405,1837.162598927685,1809.1934762876645,0.28336779202800244
242,2025-08-31,4-3,45646.82031749762,8312.028850914137,0.0,268.49621328749674,54227.345381699255,62483.9575149131,69140.60397941229,6656.6464644991975,0.0,31.524740317893247,1809.1934762876645,1849.0680805161223,0.30177470901980996
243,2025-09-01,4-3,44651.77186975601,845.1312164268769,-2029.0138084003895,0.0,43467.889277782524,70215.31065606249,63755.34263646191,635.3626333856483,7095.330652986226,0.0,1849.0680805161223,4150.652786184847,0.3187827500514686
244,2025-09-02,4-3,35047.39963236341,2154.2345047541485,-17.30472459455328,85.90966423189188,37270.2390767549,53738.54341370254,55790.135553567095,2077.7527314090203,26.160591544458953,18.645613506650434,4150.652786184847,3178.7443346513405,0.2957989580463618
245,2025-09-03,4-3,38579.16809426096,1561.9943649517709,-380.1268950680345,0.0,39761.035564144695,58250.165652359545,57587.94983152005,1243.1208336073885,1905.3366544468884,0.0,3178.7443346513405,2890.1986970089274,0.2866992079652846
246,2025-09-04,4-3,36341.27255374887,1857.4889370015474,0.0,687.8822849498606,38886.64377570028,55081.42356968245,56337.7143901955,1256.290820513047,0.0,134.35599270180762,2890.1986970089274,2712.628061590547,0.276250374969095
247,2025-09-05,4-3,13827.21391543703,0.0,-217.9619816171592,0.0,13609.25193381987,30307.74156746572,29623.4723487343,0.0,684.2692187314224,0.0,2712.628061590547,2052.798422552907,0.2677990000229329
