date,slot,hour,interval,grid_kwh,charge_kwh,discharge_kwh,emergency_kwh,surplus_kwh,start_soc_kwh,end_soc_kwh,power_kw,planned_cost,emergency_cost
2025-02-15,8,1.3333333333333333,01:20—01:30,726.487411472111,297.3808586887307,0.0,0.9567805499530151,0.0,3473.2986117819273,3755.418865579846,1784.2851521323844,310.8639633689163,2.0470319866244755
2025-02-15,9,1.5,01:30—01:40,742.0708603789908,308.06912704565747,0.0,0.0,0.0,3755.418865579846,4047.6789010530633,1848.414762273945,319.98095499542086,0.0
2025-02-15,10,1.6666666666666667,01:40—01:50,763.1718385805862,334.85557191391956,0.0,0.0,0.0,4047.6789010530633,4365.350789386952,2009.1334314835174,330.682357656968,0.0
2025-02-15,11,1.8333333333333333,01:50—02:00,768.244823712465,341.75315704579833,0.0,0.0,0.0,4365.350789386952,4689.566301532335,2050.5189422747903,331.1903435024436,0.0
2025-02-15,12,2.0,02:00—02:10,763.7643788544854,305.839987124212,0.0,1.3039249363933039,0.0,4689.566301532335,4979.711589193059,1835.039922745272,327.8840478422306,2.798874875968227
2025-02-15,13,2.1666666666666665,02:10—02:20,764.0970227385262,289.15125899741537,0.0,6.350919592222443,0.0,4979.711589193059,5254.0245592141855,1734.9075539844923,330.39555263213873,13.730688158384922
2025-02-15,14,2.3333333333333335,02:20—02:30,761.6185785468924,289.15125899741537,0.0,3.087680450522915,0.0,5254.0245592141855,5528.337529235312,1734.9075539844923,332.5988332514279,6.741950263716785
2025-02-15,15,2.5,02:30—02:40,741.3786448183685,346.3124850393322,0.0,73.04322355429707,0.0,5528.337529235312,5856.878399698495,2077.8749102359934,322.3514347670266,158.79596800704184
2025-02-15,16,2.6666666666666665,02:40—02:50,751.2431969214329,346.3124850393322,0.0,62.92928811789934,0.0,5856.878399698495,6185.419270161678,2077.8749102359934,325.6639258654411,136.3992319955468
2025-02-15,17,2.8333333333333335,02:50—03:00,746.82882278286,291.7787044112515,0.0,16.96321496172479,0.0,6185.419270161678,6462.22485376345,1750.672226467509,325.3933180864921,36.954363794117455
2025-02-15,18,3.0,03:00—03:10,606.3334735237228,135.21930685705615,0.0,0.0,0.0,6462.22485376345,6590.505151752706,811.3158411423369,265.21026131927636,0.0
2025-02-15,19,3.1666666666666665,03:10—03:20,593.6933361419868,136.01215280865347,0.0,0.0,0.0,6590.505151752706,6719.53760945417,816.0729168519208,259.50335722766243,0.0
2025-02-15,20,3.3333333333333335,03:20—03:30,565.3568007700343,114.64680077003425,0.0,0.0,0.0,6719.53760945417,6828.301114519626,687.8808046202055,246.26942241542693,0.0
2025-02-15,21,3.5,03:30—03:40,566.214197017022,88.91893035035537,0.0,0.0,0.0,6828.301114519626,6912.657018623525,533.5135821021322,246.4730399615097,0.0
2025-02-15,22,3.6666666666666665,03:40—03:50,580.8451598515331,88.91893035035537,0.0,3.2875704988222147,0.0,6912.657018623525,6997.012922727424,533.5135821021322,253.24848969526846,7.166903687432428
2025-02-15,23,3.8333333333333335,03:50—04:00,470.3313120847614,24.124947662095185,0.0,42.053635577333765,0.0,6997.012922727424,7019.899857640797,144.74968597257111,205.91104843070855,92.0554082787836
2025-02-15,24,4.0,04:00—04:10,478.0769659993125,1.6153715545841552,0.0,2.492722221938263,0.0,7019.899857640797,7021.432333654777,9.692229327504931,210.40167273629743,5.4852352493751475
2025-02-15,25,4.166666666666667,04:10—04:20,490.73828414909167,20.190717482424986,0.0,0.0,0.0,7021.432333654777,7040.58693010601,121.14430489454992,215.38503291303633,0.0
2025-02-15,26,4.333333333333333,04:20—04:30,500.22238954222104,31.199056208887725,0.0,0.0,0.0,7040.58693010601,7070.184953646321,187.19433725332635,218.29705079622528,0.0
2025-02-15,27,4.5,04:30—04:40,490.1403488076903,5.648898807690273,0.0,0.0,0.0,7070.184953646321,7075.543969597555,33.89339284614164,215.31865523121837,0.0
2025-02-15,28,4.666666666666667,04:40—04:50,488.1660323856079,0.0,20.5687866298915,1.9493309845005564,0.0,7075.543969597555,7053.862564778729,-123.41271977934899,215.8670195209158,4.30997080673073
2025-02-15,29,4.833333333333333,04:50—05:00,495.37078655497453,0.0,-0.0,24.330880111692068,0.0,7053.862564778729,7053.862564778729,0.0,217.7154606909113,53.467109045443316
2025-02-15,30,5.0,05:00—05:10,486.35653617607414,7.938290956728006,0.0,13.409954780653845,0.0,7053.862564778729,7061.393488824443,47.629745740368044,210.73828712509294,29.052667032286557
2025-02-15,31,5.166666666666667,05:10—05:20,479.8149231726104,8.445512053481258,0.0,33.36705554753747,0.0,7061.393488824443,7069.405605053065,50.67307232088755,212.98984439632176,74.05817978775941
2025-02-15,32,5.333333333333333,05:20—05:30,486.93704997801416,8.44551205347968,0.0,64.64346207546551,0.0,7069.405605053065,7077.417721281686,50.673072320878084,209.4316251955439,139.01576519328856
2025-02-15,33,5.5,05:30—05:40,346.15022541296184,0.0,152.22493707205513,20.176787514982948,0.0,7077.417721281686,6916.958548673853,-913.3496224323308,128.52557869583273,37.45820602156584
2025-02-15,34,5.666666666666667,05:40—05:50,180.61925076541584,0.0,318.89160373872187,15.566762162529017,0.0,6916.958548673853,6580.817283834444,-1913.3496224323312,103.09746833689935,44.42753921185781
2025-02-15,35,5.833333333333333,05:50—06:00,0.0,0.0,485.55827040538855,61.75839626127807,0.0,6580.817283834444,6068.993926763458,-2913.3496224323317,0.0,280.9698237906846
2025-02-15,36,6.0,06:00—06:10,0.0,0.0,540.8926,0.0,0.0,6068.993926763458,5498.8430649199945,-3245.3556000000003,0.0,0.0
2025-02-15,37,6.166666666666667,06:10—06:20,0.0,0.0,523.3926333333333,0.0,0.0,5498.8430649199945,4947.138787624428,-3140.3558,0.0,0.0
2025-02-15,38,6.333333333333333,06:20—06:30,0.0,0.0,511.1866666666666,0.0,0.0,4947.138787624428,4408.300728899115,-3067.12,0.0,0.0
2025-02-15,39,6.5,06:30—06:40,0.0,0.0,481.32428333333337,0.0,0.0,4408.300728899115,3900.9403860719294,-2887.9457,0.0,0.0
2025-02-15,40,6.666666666666667,06:40—06:50,0.0,0.0,486.82675,0.0,0.0,3900.9403860719294,3387.7799341061373,-2920.9605,0.0,0.0
2025-02-15,41,6.833333333333333,06:50—07:00,0.0,0.0,489.6517953554538,3.597371311212797,0.0,3387.7799341061373,2871.6416228681737,-2937.910772132723,0.0,14.990246253823727
2025-02-15,42,7.0,07:00—07:10,0.0,0.0,415.30503333333337,0.0,0.0,2871.6416228681737,2433.8716798463456,-2491.8302000000003,0.0,0.0
2025-02-15,43,7.166666666666667,07:10—07:20,0.0,0.0,369.4822,0.0,0.0,2433.8716798463456,2044.4032442163905,-2216.8932,0.0,0.0
2025-02-15,44,7.333333333333333,07:20—07:30,0.0,0.0,262.48066623391475,96.6276670994185,0.0,2044.4032442163905,1767.7243285305167,-1574.8839974034886,0.0,369.3109436539775
2025-02-15,45,7.5,07:30—07:40,0.0,0.0,101.95763679306512,170.40874654026794,0.0,1767.7243285305167,1660.2515428257595,-611.7458207583908,0.0,587.8249711906542
2025-02-15,46,7.666666666666667,07:40—07:50,0.0,0.0,191.63270000000003,0.0,0.0,1660.2515428257595,1458.2529407698432,-1149.7962000000002,0.0,0.0
2025-02-15,47,7.833333333333333,07:50—08:00,0.0,0.0,154.68791666666658,0.0,0.0,1458.2529407698432,1295.1975597121807,-928.1274999999995,0.0,0.0
2025-02-15,48,8.0,08:00—08:10,0.0,0.0,90.3123349141123,21.81353175255437,0.0,1295.1975597121807,1200.0,-541.8740094846738,0.0,127.42374573254634
2025-02-15,49,8.166666666666666,08:10—08:20,0.0,0.0,0.0,46.88121666666666,0.0,1200.0,1200.0,0.0,0.0,256.81530489999994
2025-02-15,50,8.333333333333334,08:20—08:30,0.0,20.09250000000004,0.0,0.0,0.0,1200.0,1219.06141916608,120.55500000000025,0.0,0.0
2025-02-15,51,8.5,08:30—08:40,0.0,49.71655000000002,0.0,0.0,0.0,1219.06141916608,1266.2266797877733,298.29930000000013,0.0,0.0
2025-02-15,52,8.666666666666666,08:40—08:50,0.0,46.47516666666668,0.0,0.0,0.0,1266.2266797877733,1310.3168941785539,278.8510000000001,0.0,0.0
2025-02-15,53,8.833333333333334,08:50—09:00,0.0,37.48541666666657,0.0,0.0,0.0,1310.3168941785539,1345.8786828906848,224.91249999999945,0.0,0.0
2025-02-15,54,9.0,09:00—09:10,0.0,50.94433333333336,0.0,0.0,0.0,1345.8786828906848,1394.2087210543361,305.66600000000017,0.0,0.0
2025-02-15,55,9.166666666666666,09:10—09:20,0.0,74.58164999999993,0.0,0.0,0.0,1394.2087210543361,1464.9630867503852,447.4898999999996,0.0,0.0
2025-02-15,56,9.333333333333334,09:20—09:30,0.0,106.62458333333339,0.0,0.0,0.0,1464.9630867503852,1566.1160481203137,639.7475000000004,0.0,0.0
2025-02-15,57,9.5,09:30—09:40,0.0,163.91558333333325,0.0,0.0,0.0,1566.1160481203137,1721.6200243188541,983.4934999999995,0.0,0.0
2025-02-15,58,9.666666666666666,09:40—09:50,0.0,252.0635666666667,0.0,0.0,0.0,1721.6200243188541,1960.748520062563,1512.3814000000002,0.0,0.0
2025-02-15,59,9.833333333333334,09:50—10:00,0.0,270.1985244508456,0.0,0.0,41.21147554915448,1960.748520062563,2217.0813473669737,1621.1911467050736,0.0,0.0
2025-02-15,60,10.0,10:00—10:10,0.0,274.2590999999999,0.0,0.0,0.0,2217.0813473669737,2477.2663748753394,1645.5545999999993,0.0,0.0
2025-02-15,61,10.166666666666666,10:10—10:20,0.0,282.5085333333333,0.0,0.0,-0.0,2477.2663748753394,2745.2775020054196,1695.0511999999997,0.0,0.0
2025-02-15,62,10.333333333333334,10:20—10:30,0.0,304.897696826508,0.0,0.0,62.85813650682535,2745.2775020054196,3034.528854598797,1829.3861809590483,0.0,0.0
2025-02-15,63,10.5,10:30—10:40,0.0,304.7835151831162,0.0,0.0,121.50746815021712,3034.528854598797,3323.6718849741446,1828.7010910986974,0.0,0.0
2025-02-15,64,10.666666666666666,10:40—10:50,0.0,304.78351518311626,0.0,0.0,159.71748481688374,3323.6718849741446,3612.8149153494924,1828.7010910986976,0.0,0.0
2025-02-15,65,10.833333333333334,10:50—11:00,0.0,303.3071203612229,0.0,0.0,164.68579630544372,3612.8149153494924,3900.5573146159813,1819.8427221673376,0.0,0.0
2025-02-15,66,11.0,11:00—11:10,0.0,303.3071203612229,0.0,0.0,102.83881297211042,3900.5573146159813,4188.29971388247,1819.8427221673376,0.0,0.0
2025-02-15,67,11.166666666666666,11:10—11:20,0.0,303.3071203612229,0.0,0.0,75.62636297211043,4188.29971388247,4476.042113148959,1819.8427221673376,0.0,0.0
2025-02-15,68,11.333333333333334,11:20—11:30,0.0,303.3071203612229,0.0,0.0,104.91621297211043,4476.042113148959,4763.784512415448,1819.8427221673376,0.0,0.0
2025-02-15,69,11.5,11:30—11:40,0.0,303.3071203612229,0.0,0.0,121.62651297211039,4763.784512415448,5051.526911681937,1819.8427221673376,0.0,0.0
2025-02-15,70,11.666666666666666,11:40—11:50,0.0,303.3071203612229,0.0,0.0,136.736629638777,5051.526911681937,5339.269310948426,1819.8427221673376,0.0,0.0
2025-02-15,71,11.833333333333334,11:50—12:00,0.0,303.3071203612229,0.0,0.0,151.53287963877705,5339.269310948426,5627.011710214915,1819.8427221673376,0.0,0.0
2025-02-15,72,12.0,12:00—12:10,0.0,303.3071203612229,0.0,0.0,149.13979630544372,5627.011710214915,5914.754109481404,1819.8427221673376,0.0,0.0
2025-02-15,73,12.166666666666666,12:10—12:20,0.0,303.3071203612229,0.0,0.0,161.84654630544378,5914.754109481404,6202.496508747893,1819.8427221673376,0.0,0.0
2025-02-15,74,12.333333333333334,12:20—12:30,0.0,303.3071203612215,0.0,0.0,191.0437129721118,6202.496508747893,6490.238908014381,1819.8427221673292,0.0,0.0
2025-02-15,75,12.5,12:30—12:40,0.0,303.30712036122134,0.0,0.0,209.358212972112,6490.238908014381,6777.981307280868,1819.842722167328,0.0,0.0
2025-02-15,76,12.666666666666666,12:40—12:50,0.0,303.30712036122105,0.0,0.0,245.5240629721123,6777.981307280868,7065.7237065473555,1819.8427221673264,0.0,0.0
2025-02-15,77,12.833333333333334,12:50—13:00,0.0,303.3071203612235,0.0,0.0,275.5216296387764,7065.7237065473555,7353.466105813845,1819.842722167341,0.0,0.0
2025-02-15,78,13.0,13:00—13:10,0.0,302.6688740287302,0.0,0.0,238.61254263793649,7353.466105813845,7640.603011444657,1816.0132441723813,0.0,0.0
2025-02-15,79,13.166666666666666,13:10—13:20,0.0,302.6688740287299,0.0,0.0,189.56182597127005,7640.603011444657,7927.739917075468,1816.0132441723792,0.0,0.0
2025-02-15,80,13.333333333333334,13:20—13:30,0.0,302.6688740287299,0.0,0.0,165.34279263793678,7927.739917075468,8214.87682270628,1816.0132441723792,0.0,0.0
2025-02-15,81,13.5,13:30—13:40,0.0,302.6688740287299,0.0,0.0,148.5035593046034,8214.87682270628,8502.01372833709,1816.0132441723792,0.0,0.0
2025-02-15,82,13.666666666666666,13:40—13:50,0.0,302.6688740287364,0.0,0.0,108.13709263793022,8502.01372833709,8789.150633967907,1816.0132441724186,0.0,0.0
2025-02-15,83,13.833333333333334,13:50—14:00,0.0,302.66887402873465,0.0,0.0,67.22112597126525,8789.150633967907,9076.287539598723,1816.013244172408,0.0,0.0
2025-02-15,84,14.0,14:00—14:10,0.0,302.6688740287349,0.0,0.0,75.6432426379317,9076.287539598723,9363.424445229539,1816.0132441724093,0.0,0.0
2025-02-15,85,14.166666666666666,14:10—14:20,0.0,302.6688740287354,0.0,0.0,67.01790930459784,9363.424445229539,9650.561350860355,1816.0132441724124,0.0,0.0
2025-02-15,86,14.333333333333334,14:20—14:30,0.0,290.4969850035679,0.0,0.0,23.261764996432102,9650.561350860355,9926.15098866727,1742.9819100214074,0.0,0.0
2025-02-15,87,14.5,14:30—14:40,0.0,242.63176666666664,0.0,0.0,0.0,9926.15098866727,10156.331693280426,1455.7905999999998,0.0,0.0
2025-02-15,88,14.666666666666666,14:40—14:50,0.0,174.19918333333388,0.0,0.0,0.0,10156.331693280426,10321.5915490428,1045.1951000000033,0.0,0.0
2025-02-15,89,14.833333333333334,14:50—15:00,0.0,113.87833333333373,0.0,0.0,0.0,10321.5915490428,10429.626021885962,683.2700000000024,0.0,0.0
2025-02-15,90,15.0,15:00—15:10,0.0,59.15558333333335,0.0,0.0,0.0,10429.626021885962,10485.745935780731,354.9335000000001,0.0,0.0
2025-02-15,91,15.166666666666666,15:10—15:20,0.0,9.07901555079949,0.0,0.30571555079950224,0.0,10485.745935780731,10494.359046196516,54.47409330479694,0.0,1.1031745650600038
2025-02-15,92,15.333333333333334,15:20—15:30,31.224404409744615,0.0,2.223121936827449,0.6024736534279618,0.0,10494.359046196516,10492.01566991763,-13.338731620964694,22.818794742641366,2.2014387296257723
2025-02-15,93,15.5,15:30—15:40,50.22378712029702,11.237740221546545,0.0,29.996019767916223,0.0,10492.01566991763,10502.676726373642,67.42644132927927,37.83860121643177,112.9950064657404
2025-02-15,94,15.666666666666666,15:40—15:50,61.71248441270101,0.0,2.4991888865216465,57.624343367443984,0.0,10502.676726373642,10500.042349978845,-14.995133319129879,48.277676556056,225.39761908175714
2025-02-15,95,15.833333333333334,15:50—16:00,117.92289344973088,0.0,2.4991888865216465,66.20500099708077,0.0,10500.042349978845,10497.40797358405,-14.995133319129879,94.98689067375823,266.6406415157428
2025-02-15,96,16.0,16:00—16:10,223.53684602497788,0.0,0.18625043924718182,5.043120202441593,0.0,10497.40797358405,10497.211648382974,-1.117502635483091,184.88732534725918,20.855823597197208
2025-02-15,97,16.166666666666668,16:10—16:20,285.26289472730804,31.73426139397469,0.0,0.0,0.0,10497.211648382974,10527.317412143408,190.40556836384815,243.01546001819372,0.0
2025-02-15,98,16.333333333333332,16:20—16:30,310.65114857515687,16.660315241823525,0.0,0.0,0.0,10527.317412143408,10543.122774953583,99.96189145094115,273.0934247124204,0.0
2025-02-15,99,16.5,16:30—16:40,382.5120421873854,11.936742187385448,0.0,0.0,0.0,10543.122774953583,10554.44696289989,71.62045312431269,345.1788668698966,0.0
2025-02-15,100,16.666666666666668,16:40—16:50,401.88581939645525,12.826336063121914,0.0,0.0,0.0,10554.44696289989,10566.615093698158,76.95801637873149,368.24797631297196,0.0
2025-02-15,101,16.833333333333332,16:50—17:00,363.95452437958755,9.640357712920888,0.0,0.0,0.0,10566.615093698158,10575.760740047637,57.84214627752533,337.1674713852499,0.0
2025-02-15,102,17.0,17:00—17:10,335.5209652402536,0.0,33.651518093079744,0.0,0.0,10575.760740047637,10540.28892541547,-201.90910855847847,317.46993731032796,0.0
2025-02-15,103,17.166666666666668,17:10—17:20,381.61837493422746,0.0,35.1779750657725,0.0,0.0,10540.28892541547,10503.20808385532,-211.067850394635,371.77262086092435,0.0
2025-02-15,104,17.333333333333332,17:20—17:30,446.17543886505234,0.0,8.826227801614323,0.0,0.0,10503.20808385532,10493.90442285512,-52.95736680968594,440.0182178087146,0.0
2025-02-15,105,17.5,17:30—17:40,273.391499904419,0.0,175.49289446828107,7.057122293966586,0.0,10493.90442285512,10308.918669623341,-1052.9573668096864,266.8301039067129,34.43875679455694
2025-02-15,106,17.666666666666668,17:40—17:50,93.8674421467955,0.0,342.15956113494843,4.827630051589725,0.0,10308.918669623341,9948.250824159986,-2052.957366809691,100.83240635408772,25.929201007088412
2025-02-15,107,17.833333333333332,17:50—18:00,0.0,0.0,439.695,0.0,0.0,9948.250824159986,9484.771598897407,-2638.17,0.0,0.0
2025-02-15,108,18.0,18:00—18:10,0.0,0.0,474.1130833333333,0.0,0.0,9484.771598897407,8985.012528291223,-2844.6785,0.0,0.0
2025-02-15,109,18.166666666666668,18:10—18:20,0.0,0.0,466.7982833333333,0.0,0.0,8985.012528291223,8492.963933894573,-2800.7897,0.0,0.0
2025-02-15,110,18.333333333333332,18:20—18:30,0.0,0.0,424.1116666666667,0.0,0.0,8492.963933894573,8045.910984255646,-2544.67,0.0,0.0
2025-02-15,111,18.5,18:30—18:40,0.0,0.0,432.07158333333336,0.0,0.0,8045.910984255646,7590.467545732786,-2592.4295,0.0,0.0
2025-02-15,112,18.666666666666668,18:40—18:50,0.0,0.0,458.0983,0.0,0.0,7590.467545732786,7107.5895389824145,-2748.5898,0.0,0.0
2025-02-15,113,18.833333333333332,18:50—19:00,0.0,0.0,461.8566666666666,0.0,0.0,7107.5895389824145,6620.749865915804,-2771.14,0.0,0.0
2025-02-15,114,19.0,19:00—19:10,0.0,0.0,437.35058333333336,0.0,0.0,6620.749865915804,6159.741872803601,-2624.1035,0.0,0.0
2025-02-15,115,19.166666666666668,19:10—19:20,0.0,0.0,433.42697520238227,0.0,10.994341869048943,6159.741872803601,5702.869725804651,-2600.5618512142937,0.0,0.0
2025-02-15,116,19.333333333333332,19:20—19:30,0.0,0.0,446.5233333333333,0.0,0.0,5702.869725804651,5232.192805223345,-2679.14,0.0,0.0
2025-02-15,117,19.5,19:30—19:40,0.0,0.0,500.36395,0.0,0.0,5232.192805223345,4704.762891543809,-3002.1837,0.0,0.0
2025-02-15,118,19.666666666666668,19:40—19:50,0.0,0.0,500.96365090075835,0.24278243257496163,0.0,4704.762891543809,4176.700837610522,-3005.7819054045503,0.0,1.635503857041229
2025-02-15,119,19.833333333333332,19:50—20:00,0.0,0.0,454.8016666666666,0.0,0.0,4176.700837610522,3697.2977875080737,-2728.81,0.0,0.0
2025-02-15,120,20.0,20:00—20:10,0.0,0.0,446.4327833333333,0.0,0.0,3697.2977875080737,3226.716315007477,-2678.5967,0.0,0.0
2025-02-15,121,20.166666666666668,20:10—20:20,0.0,0.0,454.124,0.0,0.0,3226.716315007477,2748.027588292042,-2724.744,0.0,0.0
2025-02-15,122,20.333333333333332,20:20—20:30,0.0,0.0,456.5383333333333,0.0,0.0,2748.027588292042,2266.7939307885404,-2739.23,0.0,0.0
2025-02-15,123,20.5,20:30—20:40,0.0,0.0,458.37996666666663,0.0,0.0,2266.7939307885404,1783.6190213022983,-2750.2798,0.0,0.0
2025-02-15,124,20.666666666666668,20:40—20:50,115.21192926903467,0.0,339.75682073096544,0.0,0.0,1783.6190213022983,1425.48388660651,-2038.5409243857928,140.85810472432178,0.0
2025-02-15,125,20.833333333333332,20:50—21:00,223.98760538654534,0.0,190.28973193488932,46.38099601189856,0.0,1425.48388660651,1224.9008971874666,-1141.738391609336,209.02523334672412,216.41372739151868
2025-02-15,126,21.0,21:00—21:10,355.6124883042932,0.0,23.6230652682226,113.23452976081737,0.0,1224.9008971874666,1200.0,-141.73839160933562,322.4694043943331,513.405357935546
2025-02-15,127,21.166666666666668,21:10—21:20,444.6625699570582,0.0,0.0,50.21393004294168,0.0,1200.0,1200.0,0.0,416.6932943067593,235.27736921620328
2025-02-15,128,21.333333333333332,21:20—21:30,464.7535148795307,0.0,0.0,10.161485120469251,0.0,1200.0,1200.0,0.0,435.52051879360823,47.61163853195868
2025-02-15,129,21.5,21:30—21:40,467.15837190817876,0.0,0.0,18.281144758487926,0.0,1200.0,1200.0,0.0,461.13202891056324,90.22658995551716
2025-02-15,130,21.666666666666668,21:40—21:50,418.323849728771,0.0,0.0,26.01898360456221,0.0,1200.0,1200.0,0.0,324.7866369294178,101.0056943529105
2025-02-15,131,21.833333333333332,21:50—22:00,366.09331229763177,0.20820115257075655,0.0,0.0,5.075111145060989,1200.0,1200.1975169560787,1.2492069154245393,154.0886751460732,0.0
2025-02-15,132,22.0,22:00—22:10,397.02342299521075,0.20820115257075655,0.0,0.0,54.24330517597334,1200.1975169560787,1200.3950339121575,1.2492069154245393,153.21133893385183,0.0
2025-02-15,133,22.166666666666668,22:10—22:20,403.81888287847676,0.208201152570755,0.0,0.0,16.96733172590606,1200.3950339121575,1200.5925508682362,1.24920691542453,176.38808804131867,0.0
2025-02-15,134,22.333333333333332,22:20—22:30,369.5308173625031,0.0,0.2810715559705213,63.59811108152633,0.0,1200.5925508682362,1200.2962754341181,-1.686429335823128,155.1290371287788,133.4924351601238
2025-02-15,135,22.5,22:30—22:40,356.57240344727177,0.0,0.28107155597054145,65.965608330091,0.0,1200.2962754341181,1200.0,-1.6864293358232487,149.26120808302798,138.0660182348805
2025-02-15,136,22.666666666666668,22:40—22:50,378.41129348024936,0.0,0.0,23.098006519750697,0.0,1200.0,1200.0,0.0,160.48422956497373,48.97932282513135
2025-02-15,137,22.833333333333332,22:50—23:00,397.27866364709973,0.0,0.0,4.421336352900198,0.0,1200.0,1200.0,0.0,168.32696978727617,9.36660106361907
2025-02-15,138,23.0,23:00—23:10,380.4079953982093,0.0,0.0,32.436387935124,0.0,1200.0,1200.0,0.0,161.59731644515932,68.89488797420339
2025-02-15,139,23.166666666666668,23:10—23:20,390.28686987022087,0.0,0.0,28.763696796445856,0.0,1200.0,1200.0,0.0,165.48163282497364,60.979037208465215
2025-02-15,140,23.333333333333332,23:20—23:30,411.9154452211663,1.5010216707269224,0.0,0.0,3.6960902171061023,1200.0,1201.4239941890305,9.006130024361536,173.82831788333218,0.0
2025-02-15,141,23.5,23:30—23:40,380.71075915079325,0.0,0.6749148348067303,3.949392681066667,0.0,1201.4239941890305,1200.7125714874887,-4.049489008840382,161.42136187993634,8.372712483861335
2025-02-15,142,23.666666666666668,23:40—23:50,405.1530748579255,0.0,0.6430820876001562,32.908676387807624,0.0,1200.7125714874887,1200.0347034477313,-3.858492525600937,173.04087827181996,70.27647842616318
2025-02-15,143,23.833333333333332,23:50—24:00,516.0632796293326,0.0,0.03292258124742326,31.577056693227433,0.03159223714076071,1200.0347034477313,1200.0,-0.19753548748453958,220.6686583695026,67.51174721012025
2025-02-16,0,0.0,00:00—00:10,720.6913381705327,166.63374408541924,0.0,42.91945591488661,0.0,1200.0,1358.0826499054608,999.8024645125155,306.1496804548423,91.16092436321917
2025-02-16,1,0.16666666666666666,00:10—00:20,884.3756371636102,333.300410752086,0.0,24.82682358847569,0.0,1358.0826499054608,1674.2791828193408,1999.802464512516,375.4174579759525,52.694933066539654
2025-02-16,2,0.3333333333333333,00:20—00:30,961.9051887727978,410.4454456048247,0.0,0.0,1.45974316797295,1674.2791828193408,2063.6619218255387,2462.6726736289484,410.6373250871074,0.0
2025-02-16,3,0.5,00:30—00:40,983.2996357383163,410.4454456048247,0.0,20.589609866508454,0.0,2063.6619218255387,2453.0446608317366,2462.6726736289484,420.0656043874087,43.97940667486206
2025-02-16,4,0.6666666666666666,00:40—00:50,1001.4455829982974,410.4454456048247,0.0,31.768945939860714,0.0,2453.0446608317366,2842.4273998379344,2462.6726736289484,427.7174084985728,67.84258405457255
2025-02-16,5,0.8333333333333334,00:50—01:00,1000.2707500330021,410.44544560481546,0.0,12.826362238480046,0.0,2842.4273998379344,3231.8101388441237,2462.672673628893,428.61601638914135,27.4804810959435
2025-02-16,6,1.0,01:00—01:10,985.7883517725863,408.7283603121625,0.0,2.6677752062428004,0.0,3231.8101388441237,3619.563907711845,2452.370161872975,424.97335844916194,5.7503894570563565
2025-02-16,7,1.1666666666666667,01:10—01:20,977.8356612448204,410.710448341566,0.0,8.538820430078886,0.0,3619.563907711845,4009.198050388327,2464.262690049396,420.66490146752176,18.367002745099683
2025-02-16,8,1.3333333333333333,01:20—01:30,986.6178006603784,410.710448341566,0.0,18.52598101452088,0.0,4009.198050388327,4398.832193064809,2464.262690049396,422.1737569025759,39.63633638056742
2025-02-16,9,1.5,01:30—01:40,1002.5479667214959,391.31469216472783,0.0,10.459675443231959,0.0,4398.832193064809,4770.065905803264,2347.888152988367,432.29868325030907,22.551060255608103
2025-02-16,10,1.6666666666666667,01:40—01:50,991.191571626895,376.793421626895,0.0,0.0,0.0,4770.065905803264,5127.523531716005,2260.76052976137,429.4833079859336,0.0
2025-02-16,11,1.8333333333333333,01:50—02:00,976.678672630107,414.8614299662699,0.0,20.379424002829484,0.0,5127.523531716005,5521.095641330358,2489.1685797976197,421.0461757708391,43.92784843809895
2025-02-16,12,2.0,02:00—02:10,1015.0769578558436,435.47260785584365,0.0,0.0,0.0,5521.095641330358,5934.221231161699,2612.835647135062,435.7725380075137,0.0
2025-02-16,13,2.1666666666666665,02:10—02:20,1035.1529874018686,433.631120735202,0.0,0.0,0.0,5934.221231161699,6345.59983291811,2601.786724411212,447.60015175256797,0.0
2025-02-16,14,2.3333333333333335,02:20—02:30,1015.8837067813781,390.33537344804483,0.0,0.0,0.0,6345.59983291811,6715.90448234658,2342.0122406882692,443.6364147514278,0.0
2025-02-16,15,2.5,02:30—02:40,1007.1273451316531,380.0675418990487,0.0,6.780546767395526,0.0,6715.90448234658,7076.468211477321,2280.4052513942925,437.8989696632428,14.740908672317875
2025-02-16,16,2.6666666666666665,02:40—02:50,1011.2983828370641,390.76260807730404,0.0,12.599025240239879,0.0,7076.468211477321,7447.178171262918,2344.5756484638246,438.3978489598673,27.308387208219937
2025-02-16,17,2.8333333333333335,02:50—03:00,1015.7623200933958,393.40565342672926,0.0,0.0,0.0,7447.178171262918,7820.395544027505,2360.4339205603756,442.5676428646925,0.0
2025-02-16,18,3.0,03:00—03:10,847.0193713654203,247.29423803208692,0.0,0.0,0.0,7820.395544027505,8054.999457352674,1483.7654281925215,370.48627303523483,0.0
2025-02-16,19,3.1666666666666665,03:10—03:20,861.8309073534253,248.32630735342536,0.0,0.0,0.0,8054.999457352674,8290.582477605427,1489.9578441205522,376.7062896041822,0.0
2025-02-16,20,3.3333333333333335,03:20—03:30,882.6336265124213,229.66782843259753,0.0,2.5942019201761797,0.0,8290.582477605427,8508.464510538963,1378.0069705955852,384.47520770881073,5.650171782143719
2025-02-16,21,3.5,03:30—03:40,872.047218080104,211.29760104830146,0.0,3.0235329681974155,0.0,8508.464510538963,8708.919015571628,1267.7856062898088,379.6021540302693,6.5807195052816745
